qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,3.0,0.0,a,Vln 1,13,Vln
18.0,7,3.0,0.6667,a,Vln 1,13,Vln
32.0,12,3.0,0.6667,a,Vln 1,13,Vln
44.0,16,3.0,0.6667,a,Vln 1,13,Vln
57.0,21,1.0,0.0,a,Fl 1,0,Fl
60.0,22,1.0,0.0,a,Vln 1,13,Vln
62.0,22,3.0,0.6667,a,Fl 1,0,Fl
64.0,23,2.0,0.3333,a,Vln 1,13,Vln
66.0,24,1.0,0.0,a,Fl 1,0,Fl
68.0,24,3.0,0.6667,a,Vln 1,13,Vln
74.0,26,3.0,0.6667,a,Bsn 1,6,Bsn
80.0,28,3.0,0.6667,a,Vln 1,13,Vln
95.5,33,3.5,0.8333,a,Vln 1,13,Vln
104.5,36,3.5,0.8333,a,Fl 1,0,Fl
107.5,37,3.5,0.8333,a,Vln 1,13,Vln
110.0,38,3.0,0.6667,a,Hn 1,8,Hn
124.0,43,2.0,0.3333,a,Vln 1,13,Vln
126.0,44,1.0,0.0,a,Fl 1,0,Fl
148.5,52,2.5,0.5,b,Cl 1,4,Cl
163.5,57,2.5,0.5,b,Vln 1,13,Vln
177.0,62,1.0,0.0,b,Vln 1,13,Vln
189.0,66,1.0,0.0,b,Cl 1,4,Cl
198.0,69,1.0,0.0,b,Hn 1,8,Hn
204.0,71,1.0,0.0,b,Cl 1,4,Cl
210.0,73,1.0,0.0,b,Hn 1,8,Hn
216.0,75,1.0,0.0,b,Cl 1,4,Cl
222.0,77,1.0,0.0,b,Cl 1,4,Cl
232.5,80,2.5,0.5,b,Hn 1,8,Hn
235.5,81,2.5,0.5,b,Cl 1,4,Cl
