qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,2.5,0.0,a,Vln 1,14,Vln
8.5,6,1.0,0.0,a,Vln 1,14,Vln
16.0,9,2.5,0.75,a,Ob 1,2,Ob
24.5,14,1.0,0.0,a,Ob 1,2,Ob
32.0,17,2.5,0.75,b,Vln 1,14,Vln
41.5,22,2.0,0.5,b,Vln 1,14,Vln
45.5,24,2.0,0.5,b,Vc,17,Vc
48.5,26,1.0,0.0,b,Vln 1,14,Vln
52.5,28,1.0,0.0,b,Vc,17,Vc
60.0,31,2.5,0.75,a,Vln 1,14,Vln
72.0,37,2.5,0.75,b,Ob 1,2,Ob
76.5,40,1.0,0.0,b,Ob 1,2,Ob
81.5,42,2.0,0.5,b,Ob 1,2,Ob
85.5,44,2.0,0.5,b,Bsn 1,6,Bsn
88.5,46,1.0,0.0,b,Ob 1,2,Ob
92.5,48,1.0,0.0,b,Cl 1,4,Cl
100.0,51,2.5,0.75,a,Ob 1,2,Ob
110.5,57,1.0,0.0,a,Bsn 1,6,Bsn
118.5,61,1.0,0.0,a,Fl 1,0,Fl
126.5,65,1.0,0.0,a,Fl 1,0,Fl
136.5,70,1.0,0.0,c,Ob 1,2,Ob
140.5,72,1.0,0.0,c,Fl 1,0,Fl
144.5,74,1.0,0.0,c,Bsn 1,6,Bsn
147.0,75,1.5,0.25,c,Ob 1,2,Ob
150.5,77,1.0,0.0,d,Fl 1,0,Fl
157.5,80,2.0,0.5,d,Vln 1,14,Vln
166.5,85,1.0,0.0,d,Vln 1,14,Vln
170.5,87,1.0,0.0,e,Vln 1,14,Vln
171.5,87,2.0,0.5,e,Fl 1,0,Fl
172.3333,87,2.8333,0.9167,e,Vln 1,14,Vln
173.5,88,2.0,0.5,e,Fl 1,0,Fl
176.5,90,1.0,0.0,e,Vln 1,14,Vln
178.0,90,2.5,0.75,c,Ob 1,2,Ob
194.5,99,1.0,0.0,d,Fl 1,0,Fl
200.5,102,1.0,0.0,f,Vln 1,14,Vln
208.0,105,2.5,0.75,a,Vln 1,14,Vln
216.5,110,1.0,0.0,a,Vln 1,14,Vln
226.5,115,-225.5,0.0,b,Vln 2,15,Vln
232.5,118,1.0,0.0,b,Vln 1,14,Vln
240.5,122,1.0,0.0,b,Vla,16,Vla
246.5,125,1.0,0.0,b,Vln 1,14,Vln
258.5,131,1.0,0.0,b,Fl 1,0,Fl
268.5,136,1.0,0.0,b,Cl 1,4,Cl
278.5,141,1.0,0.0,b,Ob 1,2,Ob
280.75,142,1.25,0.125,b,Fl 1,0,Fl
282.75,143,1.25,0.125,b,Ob 1,2,Ob
284.75,144,1.25,0.125,b,Fl 1,0,Fl
286.75,145,1.25,0.125,b,Ob 1,2,Ob
288.5,146,1.0,0.0,b,Fl 1,0,Fl
290.0,146,2.5,0.75,b,Ob 1,2,Ob
299.5,151,2.0,0.5,b,Vln 1,14,Vln
306.5,155,1.0,0.0,a,Vln 1,14,Vln
316.5,160,1.0,0.0,a,Hn 1,8,Hn
326.5,165,1.0,0.0,a,Hn 1,8,Hn
326.5,165,1.0,0.0,a,Vc,17,Vc
327.5,165,2.0,0.5,a,Vln 2,15,Vln
328.5,166,1.0,0.0,a,Vln 1,14,Vln
330.5,167,1.0,0.0,a,Vc,17,Vc
331.5,167,2.0,0.5,a,Vln 2,15,Vln
332.5,168,1.0,0.0,a,Vln 1,14,Vln
333.5,168,2.0,0.5,a,Fl 1,0,Fl
334.5,169,1.0,0.0,d,Fl 1,0,Fl
341.0,172,1.5,0.25,d,Bsn 1,6,Bsn
344.5,174,1.0,0.0,a,Ob 1,2,Ob
352.5,178,1.0,0.0,a,Ob 1,2,Ob
360.0,181,2.5,0.75,b,Vln 1,14,Vln
368.5,186,1.0,0.0,b,Ob 1,2,Ob
374.5,189,1.0,0.0,b,Ob 1,2,Ob
380.5,192,1.0,0.0,e,Vln 1,14,Vln
384.75,194,1.25,0.125,e,Ob 1,2,Ob
386.75,195,1.25,0.125,e,Fl 1,0,Fl
388.5,196,1.0,0.0,a,Ob 1,2,Ob
398.5,201,1.0,0.0,a,Vln 1,14,Vln
406.5,205,1.0,0.0,a,Fl 1,0,Fl
416.5,210,1.0,0.0,g,Vln 2,15,Vln
421.0,212,1.5,0.25,g,Vln 1,14,Vln
444.5,224,1.0,0.0,f,Vla,16,Vla
448.0,225,2.5,0.75,f,Ob 1,2,Ob
460.5,232,1.0,0.0,f,Vln 1,14,Vln
463.0,233,1.5,0.25,a,Ob 1,2,Ob
471.1667,237,1.6667,0.3333,a,Fl 1,0,Fl
475.5,239,2.0,0.5,a,Vln 1,14,Vln
483.0,243,1.5,0.25,a,Vln 1,14,Vln
487.75,245,2.25,0.625,a,Vln 1,14,Vln
491.0,247,1.5,0.25,a,Ob 1,2,Ob
