qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
1.75,1,2.75,0.875,a,Vln 1,10,Vln
5.75,3,2.75,0.875,a,Vc,13,Vc
8.75,5,1.75,0.375,a,Vln 1,10,Vln
12.75,7,1.75,0.375,a,Vc,13,Vc
15.75,8,2.75,0.875,a,Vln 1,10,Vln
23.75,12,2.75,0.875,a,Vln 1,10,Vln
29.75,15,2.75,0.875,a,Vln 1,10,Vln
33.75,17,2.75,0.875,a,Ob 1,2,Ob
37.75,19,2.75,0.875,a,Vln 1,10,Vln
45.0,23,2.0,0.5,a,Vln 1,10,Vln
46.75,24,1.75,0.375,a,Vln 1,10,Vln
49.0,25,2.0,0.5,a,Vln 1,10,Vln
50.75,26,1.75,0.375,a,Vln 1,10,Vln
57.5,29,2.5,0.75,b,Ob 1,2,Ob
59.25,30,2.25,0.625,b,Vln 1,10,Vln
61.5,31,2.5,0.75,b,Vln 1,10,Vln
63.25,32,2.25,0.625,b,Fl 1,0,Fl
65.75,33,2.75,0.875,b,Cl 1,4,Cl
71.75,36,2.75,0.875,b,Cl 1,4,Cl
79.75,40,2.75,0.875,a,Vln 1,10,Vln
83.75,42,2.75,0.875,a,Vc,13,Vc
86.75,44,1.75,0.375,a,Vln 1,10,Vln
94.75,48,1.75,0.375,a,Vln 1,10,Vln
98.0,50,1.0,0.0,a,Vln 1,10,Vln
101.25,51,2.25,0.625,a,Cl 1,4,Cl
104.0,53,1.0,0.0,a,Fl 1,0,Fl
108.0,55,1.0,0.0,a,Vln 1,10,Vln
111.0,56,2.0,0.5,b,Vln 1,10,Vln
112.75,57,1.75,0.375,b,Vln 1,10,Vln
115.0,58,2.0,0.5,b,Vln 1,10,Vln
116.75,59,1.75,0.375,b,Vln 1,10,Vln
123.5,62,2.5,0.75,b,Ob 1,2,Ob
125.75,63,2.75,0.875,b,Vln 1,10,Vln
127.5,64,2.5,0.75,b,Vln 1,10,Vln
129.75,65,2.75,0.875,b,Fl 1,0,Fl
144.75,73,1.75,0.375,a,Vc,13,Vc
146.75,74,1.75,0.375,a,Ob 1,2,Ob
148.875,75,1.875,0.4375,a,Vln 1,10,Vln
150.0,76,1.0,0.0,a,Ob 1,2,Ob
150.875,76,1.875,0.4375,a,Vln 1,10,Vln
156.0,79,1.0,0.0,a,Fl 1,0,Fl
