qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,3.0,0.0,a,Fl 1,1,Fl
13.5,6,1.5,0.1667,a,Ob 1,3,Ob
24.0,9,3.0,0.6667,b,Vc.,34,Vc
32.5,12,2.5,0.5,b,Vc.,34,Vc
41.0,15,2.0,0.3333,b,Vc.,34,Vc
48.0,17,3.0,0.6667,a,Tpt 1,14,Tpt
51.0,18,3.0,0.6667,a,Cl 1,5,Cl
57.5,20,3.5,0.8333,a,Cl 1,5,Cl
61.5,22,1.5,0.1667,a,Cl 1,5,Cl
64.5,23,1.5,0.1667,a,Fl 1,1,Fl
70.5,25,1.5,0.1667,a,Vc.,34,Vc
72.5,25,3.5,0.8333,a,Fl 1,1,Fl
74.5,26,2.5,0.5,b,Vc.,34,Vc
86.0,30,2.0,0.3333,a,Fl 1,1,Fl
91.875,32,2.875,0.9375,c,Vl. I,31,Vln
99.875,36,2.875,0.9375,c,Vl. I,31,Vln
104.0,39,1.0,0.0,c,Vl. II,32,Vln
104.5,39,1.5,0.1667,b,Vc.,34,Vc
116.0,43,1.0,0.0,b,Vc.,34,Vc
122.0,45,1.0,0.0,b,Vc.,34,Vc
134.0,49,1.0,0.0,d,Fl 1,1,Fl
146.0,53,1.0,0.0,d,Fl 1,1,Fl
158.0,57,1.0,0.0,b,Vc.,34,Vc
179.0,64,1.0,0.0,e,Fl 1,1,Fl
183.0,65,1.0,0.0,e,Ob 1,3,Ob
187.0,66,1.0,0.0,b,Vc.,34,Vc
201.0,70,3.0,0.6667,b,Vc.,34,Vc
219.0,76,3.0,0.6667,e,Ob 1,3,Ob
223.0,78,1.0,0.0,f,Ob 1,3,Ob
231.0,80,1.0,0.0,e,Ob 1,3,Ob
241.0,82,3.0,0.6667,b,Vc.,34,Vc
269.0,92,1.0,0.0,b,Fl 1,1,Fl
272.0,93,1.0,0.0,f,Vc.,34,Vc
288.0,97,1.0,0.0,f,Vc.,34,Vc
304.0,101,1.0,0.0,f,Vc.,34,Vc
319.0,104,4.0,0.75,f,Vc.,34,Vc
336.0,109,1.0,0.0,f,Vc.,34,Vc
351.0,112,4.0,0.75,f,Vc.,34,Vc
368.0,117,1.0,0.0,f,Vla.,33,Vla
384.0,121,1.0,0.0,f,Vla.,33,Vla
400.0,125,1.0,0.0,f,Vla.,33,Vla
415.0,128,4.0,0.75,f,Vla.,33,Vla
432.0,133,1.0,0.0,f,Vla.,33,Vla
447.0,136,4.0,0.75,f,Vla.,33,Vla
464.0,141,1.0,0.0,f,Vl. I,31,Vln
480.0,145,1.0,0.0,f,Vl. I,31,Vln
496.0,149,1.0,0.0,f,Vl. I,31,Vln
511.0,152,4.0,0.75,f,Vl. I,31,Vln
528.0,157,1.0,0.0,f,Vl. I,31,Vln
543.0,160,4.0,0.75,f,Vl. I,31,Vln
552.0,163,1.0,0.0,f,Vl. I,31,Vln
560.0,165,1.0,0.0,f,Tpt 1,14,Tpt
576.0,169,1.0,0.0,f,Tpt 1,14,Tpt
592.0,173,1.0,0.0,f,Tpt 1,14,Tpt
607.0,176,4.0,0.75,f,Tpt 1,14,Tpt
624.0,181,1.0,0.0,f,Tpt 1,14,Tpt
639.0,184,4.0,0.75,f,Tpt 1,14,Tpt
655.0,188,4.0,0.75,g,Vl. I,31,Vln
663.0,190,4.0,0.75,g,Ob 1,3,Ob
679.0,194,4.0,0.75,g,Fl 1,1,Fl
695.5,198,4.5,0.875,g,Fl 1,1,Fl
708.5,202,1.5,0.125,g,Fl 1,1,Fl
