qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
464.0,117,1.0,0.0,b,Vln. I,19,Vln
472.5,119,1.25,0.125,b,Vln. I,19,Vln
480.0,121,1.0,0.0,b,Vc.,22,Vc
488.0,123,1.0,0.0,b,Vc.,22,Vc
496.0,125,1.0,0.0,b,Vc.,22,Vc
504.0,127,1.0,0.0,b,Vln. I,19,Vln
520.0,131,1.0,0.0,b,Vln. I,19,Vln
528.0,133,1.0,0.0,b,Tpt. 1 in F,12,Tpt
536.0,135,1.0,0.0,b,Vln. I,19,Vln
552.0,139,1.0,0.0,b,Fl. 1,0,Fl
559.0,140,2.5,0.75,d,Fl. 1,0,Fl
567.5,142,2.75,0.875,d,Fl. 1,0,Fl
571.5,143,2.75,0.875,d,Fl. 1,0,Fl
575.5,144,2.75,0.875,d,Fl. 1,0,Fl
579.5,145,2.75,0.875,d,Fl. 1,0,Fl
583.5,146,2.75,0.875,d,Fl. 1,0,Fl
600.0,151,1.0,0.0,d,Fl. 1,0,Fl
608.0,153,1.0,0.0,d,Ob. 1,2,Ob
612.0,154,1.0,0.0,d,Fgt. 1,6,Bsn
616.0,155,1.0,0.0,d,Ob. 1,2,Ob
620.0,156,1.0,0.0,d,Fgt. 1,6,Bsn
624.0,157,1.0,0.0,d,Fl. 1,0,Fl
632.0,159,1.0,0.0,d,Fl. 1,0,Fl
640.0,161,1.0,0.0,d,Fl. 1,0,Fl
644.0,162,1.0,0.0,d,Fl. 1,0,Fl
648.0,163,1.0,0.0,a,Fl. 1,0,Fl
656.0,165,1.0,0.0,a,Fl. 1,0,Fl
664.0,167,1.0,0.0,a,Fl. 1,0,Fl
672.0,169,1.0,0.0,a,Fl. 1,0,Fl
680.0,171,1.0,0.0,a,Hn. 1 in F,8,Hn
688.0,173,1.0,0.0,a,Ob. 1,2,Ob
692.0,174,1.0,0.0,a,Fl. 1,0,Fl
696.0,175,1.0,0.0,a,Ob. 1,2,Ob
700.0,176,1.0,0.0,a,Fl. 1,0,Fl
708.0,178,1.0,0.0,a,Vln. I,19,Vln
710.0,178,3.0,0.5,a,Fl. 1,0,Fl
712.0,179,1.0,0.0,a,Hn. 1 in F,8,Hn
716.0,180,1.0,0.0,a,Tpt. 2 in F,13,Tpt
720.0,181,1.0,0.0,a,Tpt. 1 in F,12,Tpt
724.0,182,1.0,0.0,a,Tpt. 1 in F,12,Tpt
728.0,183,1.0,0.0,a,Fl. 1,0,Fl
736.0,185,1.0,0.0,a,Tpt. 1 in F,12,Tpt
744.0,187,1.0,0.0,a,A. Psn.,15,Trb
749.0,188,2.0,0.25,a,Tpt. 1 in F,12,Tpt
752.0,189,1.0,0.0,a,Tpt. 1 in F,12,Tpt
760.0,191,1.0,0.0,a,Tpt. 1 in F,12,Tpt
768.0,193,1.0,0.0,a,Tpt. 1 in F,12,Tpt
776.0,195,1.0,0.0,a,Ob. 1,2,Ob
782.0,196,3.0,0.5,a,Tpt. 1 in F,12,Tpt
786.0,197,3.0,0.5,a,Fl. 1,0,Fl
791.0,198,4.0,0.75,a,Fl. 1,0,Fl
793.0,199,2.0,0.25,a,Fgt. 1,6,Bsn
796.0,200,1.0,0.0,a,Hn. 1 in F,8,Hn
808.0,203,1.0,0.0,a,Kb.,23,Cb
809.0,203,2.0,0.25,a,Vln. I,19,Vln
816.0,205,1.0,0.0,a,Hn. 1 in F,8,Hn
824.0,207,1.0,0.0,a,Ob. 1,2,Ob
832.0,209,1.0,0.0,a,Fl. 1,0,Fl
840.0,211,1.0,0.0,a,Vln. I,19,Vln
