qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Cl 1,4,Cl
20.0,11,1.0,0.0,a,Fl 1,0,Fl
36.0,19,1.0,0.0,a,Vln 1,14,Vln
47.0,24,2.0,0.5,a,Fl 1,0,Fl
50.0,26,1.0,0.0,a,Hn 1,8,Hn
55.0,28,2.0,0.5,a,Ob 1,2,Ob
64.0,33,1.0,0.0,a,Fl 1,0,Fl
72.0,37,1.0,0.0,a,Fl 1,0,Fl
74.0,38,1.0,0.0,a,Ob 1,2,Ob
76.0,39,1.0,0.0,a,Fl 1,0,Fl
78.0,40,1.0,0.0,a,Ob 1,2,Ob
80.0,41,1.0,0.0,a,Cl 1,4,Cl
84.0,43,1.0,0.0,a,Fl 1,0,Fl
89.5,45,2.5,0.75,b,Cl 1,4,Cl
93.75,47,2.75,0.875,b,Fl 1,0,Fl
98.0,50,1.0,0.0,b,Fl 1,0,Fl
105.75,53,2.75,0.875,b,Ob 1,2,Ob
114.0,58,1.0,0.0,b,Fl 1,0,Fl
116.0,59,1.0,0.0,c,Vln 1,14,Vln
118.0,60,1.0,0.0,b,Cl 1,4,Cl
120.0,61,1.0,0.0,c,Vln 1,14,Vln
122.0,62,1.0,0.0,a,Cl 1,4,Cl
140.5,71,1.3333,0.1667,d,Ob 1,2,Ob
152.5,75,1.3333,0.1667,d,Cl 1,4,Cl
164.5,79,1.3333,0.1667,d,Fl 1,0,Fl
176.5,83,1.3333,0.1667,d,Hn 3,10,Hn
188.5,87,1.3333,0.1667,d,Fl 1,0,Fl
200.5,91,1.3333,0.1667,d,Hn 3,10,Hn
206.5,93,1.3333,0.1667,d,Fl 1,0,Fl
223.0,98,2.3333,0.6667,d,Fl 1,0,Fl
236.0,103,1.0,0.0,d,Vln 1,14,Vln
257.0,110,1.0,0.0,e,Vln 1,14,Vln
269.0,116,1.0,0.0,a,Cl 1,4,Cl
279.0,121,1.0,0.0,a,Vln 1,14,Vln
289.25,126,1.25,0.125,a,Cl 1,4,Cl
299.0,131,1.0,0.0,a,Ob 1,2,Ob
317.0,140,1.0,0.0,a,Vln 1,14,Vln
319.0,141,1.0,0.0,a,Fl 1,0,Fl
321.0,142,1.0,0.0,a,Vln 1,14,Vln
323.0,143,1.0,0.0,b,Cl 1,4,Cl
339.0,151,1.0,0.0,a,Fl 1,0,Fl
343.0,153,1.0,0.0,a,Cl 1,4,Cl
347.3333,155,1.3333,0.1667,d,Vln 1,14,Vln
351.3333,157,1.3333,0.1667,d,Fl 1,0,Fl
359.3333,161,1.3333,0.1667,d,Vln 1,14,Vln
