qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,2.75,0.0,a,Vln,13
24.0,7,2.75,0.875,a,Vln,13
48.0,13,2.75,0.875,a,Vln,13
60.5,17,1,0.0,a,Fl,0
63.5,17,2.5,0.75,a,Vln,13
68.5,19,1,0.0,a,Fl,0
71.5,19,2.5,0.75,a,Vln,13
100.5,27,1,0.0,b,Vc,16
104.5,28,1,0.0,b,Vln,14
124.5,33,1,0.0,b,Cl,4
148.5,39,1,0.0,b,Ob,2
160.5,42,1,0.0,b,Fl,0
172.5,45,1,0.0,b,Vln,13
204.5,53,1,0.0,b,Cl,4
212.5,55,1,0.0,b,Ob,2
220.5,57,1,0.0,b,Cl,4
228.5,59,1,0.0,b,Ob,2
268.5,69,1,0.0,b,Fl,0
276.5,71,1,0.0,b,Ob,2
284.5,73,1,0.0,b,Bsn,6
332.5,85,1,0.0,c,Ob,2
356.5,91,1,0.0,c,Ob,2
390.0,99,1.75,0.375,d,Vln,13
414.0,105,1.75,0.375,a,Vln,13
428.0,108,2.75,0.875,a,Vln,13
452.0,114,2.75,0.875,a,Vln,13
472.5,120,1,0.0,a,Vln,13
504.5,128,1,0.0,a,Vln,13
520.5,132,1,0.0,a,Vla,15
528.5,134,1,0.0,a,Ob,2
536.5,136,1,0.0,a,Vla,15
544.5,138,1,0.0,a,Ob,2
552.5,140,1,0.0,a,Tpt,10
556.5,141,1,0.0,a,Fl,0
560.5,142,1,0.0,a,Tpt,10
564.5,143,1,0.0,a,Fl,0
569.5,144,1.5,0.25,a,Ob,2
571.5,144,2.5,0.75,a,Fl,0
576.5,146,1,0.0,a,Tpt,10
580.5,147,1,0.0,a,Fl,0
584.5,148,1,0.0,a,Tpt,10
588.5,149,1,0.0,a,Fl,0
593.5,150,1.5,0.25,a,Ob,2
595.5,150,2.5,0.75,a,Fl,0
597.5,151,1.5,0.25,a,Ob,2
599.5,151,2.5,0.75,a,Fl,0
601.5,152,1.5,0.25,a,Ob,2
603.5,152,2.5,0.75,a,Fl,0
605.5,153,1.5,0.25,a,Ob,2
607.5,153,2.5,0.75,a,Fl,0
609.5,154,1.5,0.25,a,Ob,2
611.5,154,2.5,0.75,a,Fl,0
613.5,155,1.5,0.25,a,Ob,2
615.5,155,2.5,0.75,a,Fl,0
617.5,156,1.5,0.25,a,Ob,2
619.5,156,2.5,0.75,a,Fl,0
621.5,157,1.5,0.25,a,Ob,2
623.5,157,2.5,0.75,a,Fl,0
624.5,158,1,0.0,e,Vln,13
640.5,162,1,0.0,e,Fl,0
656.5,166,1,0.0,a,Fl,0
673.5,170,1.5,0.25,a,Vln,13
680.5,172,1,0.0,a,Tpt,10
720.5,182,1,0.0,a,Vln,13
736.0,185,2.75,0.875,a,Vln,13
760.0,191,2.75,0.875,a,Vln,13
780.5,197,1,0.0,a,Vln,13
836.5,211,1,0.0,b,Vc,16
840.5,212,1,0.0,b,Vln,14
854.5,215,2,0.5,b,Vln,13
860.5,217,1,0.0,b,Cl,4
876.5,221,1,0.0,b,Ob,2
884.5,223,1,0.0,b,Ob,2
908.5,229,1,0.0,b,Vln,13
940.5,237,1,0.0,b,Vln,13
948.5,239,1,0.0,b,Ob,2
956.5,241,1,0.0,b,Hn,8
964.5,243,1,0.0,b,Ob,2
972.5,245,1,0.0,b,Ob,2
1004.5,253,1,0.0,b,Cl,4
1012.5,255,1,0.0,b,Ob,2
1020.5,257,1,0.0,b,Bsn,6
1048.5,264,1,0.0,b,Fl,0
1068.5,269,1,0.0,a,Fl,1
1092.5,275,1,0.0,b,Ob,2
1100.5,277,1,0.0,b,Ob,2
1108.5,279,1,0.0,b,Ob,2
1126.0,283,1.75,0.375,a,Vln,13
1142.0,287,1.75,0.375,a,Vln,13
1172.0,294,2.75,0.875,a,Vln,13
1196.0,300,2.75,0.875,a,Vln,13
1212.0,304,2.75,0.875,a,Vln,13
1220.0,306,2.75,0.875,a,Fl,0
1244.5,313,1,0.0,b,Bsn,6
1252.5,315,1,0.0,a,Ob,2
1260.5,317,1,0.0,a,Ob,2
1264.5,318,1,0.0,a,Fl,0
1284.5,323,1,0.0,a,Vln,14
1304.5,328,1,0.0,a,Fl,0
1340.5,337,1,0.0,b,Vln,13
1348.5,339,1,0.0,c,Vln,13
1356.5,341,1,0.0,c,Cl,4
1364.5,343,1,0.0,c,Ob,2
1382.5,347,2,0.5,c,Bsn,6
1390.0,349,1.75,0.375,a,Fl,0
1398.5,351,2,0.5,c,Bsn,6
1406.0,353,1.75,0.375,a,Fl,0
1414.5,355,2,0.5,c,Bsn,6
1422.5,357,2,0.5,c,Ob,2
1430.5,359,2,0.5,c,Fl,0
1444.5,363,1,0.0,c,Fl,0
1460.5,367,1,0.0,c,Vln,13
1484.5,373,1,0.0,a,Fl,0
1508.5,379,1,0.0,a,Vln,13
1524.5,383,1,0.0,a,Vln,13
1540.0,386,2.75,0.875,a,Fl,0
1558.5,391,2,0.5,c,Fl,0
1572.5,395,1,0.0,a,Fl,0
1590.5,399,2,0.5,a,Fl,0
1604.5,403,1,0.0,a,Fl,0
1608.0,403,2.75,0.875,a,Vln,13
1614.0,405,1.75,0.375,a,Fl,0
1616.0,405,2.75,0.875,a,Vln,13
1622.0,407,1.75,0.375,a,Fl,0
1624.0,407,2.75,0.875,a,Vln,13
1630.0,409,1.75,0.375,a,Fl,0
1632.0,409,2.75,0.875,a,Vln,13
1636.0,410,2.75,0.875,a,Fl,0
1637.5,411,1.5,0.25,a,Vln,13
1640.0,411,2.75,0.875,a,Fl,0
