qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,Vln,14
6.0,3,1,0.0,a,Vc,17
18.5,7,1.5,0.167,a,Vln,14
40.0,14,2,0.333,a,Cl,4
53.0,18,3,0.667,a,Vln,14
59.0,20,3,0.667,a,Fl,0
65.0,22,3,0.667,a,Vln,14
73.0,25,2,0.333,a,Vln,14
77.0,26,3,0.667,a,Vln,14
83.0,28,3,0.667,a,Vln,14
89.0,30,3,0.667,a,Vln,14
95.0,32,3,0.667,a,Vln,14
98.0,33,3,0.667,a,Vln,14
101.0,34,3,0.667,a,Vln,14
108.0,37,1,0.0,a,Tpt,11
119.0,40,3,0.667,a,Vla,16
125.0,42,3,0.667,a,Fl,1
129.0,44,1,0.0,a,Fl,1
133.0,45,2,0.333,b,Ob,2
136.0,46,2,0.333,b,Cl,4
139.0,47,2,0.333,b,Fl,0
142.0,48,2,0.333,b,Vln,14
145.0,49,2,0.333,b,Ob,2
148.0,50,2,0.333,b,Cl,4
151.0,51,2,0.333,b,Fl,0
154.0,52,2,0.333,b,Vln,14
157.0,53,2,0.333,b,Ob,2
160.0,54,2,0.333,b,Cl,4
163.0,55,2,0.333,b,Cl,4
168.0,57,1,0.0,c,Cl,4
174.0,59,1,0.0,c,Ob,2
180.0,61,1,0.0,c,Vln,14
192.0,65,1,0.0,c,Vln,14
198.0,67,1,0.0,c,Vln,14
204.0,69,1,0.0,c,Vln,14
210.5,71,1.5,0.167,c,Fl,1
216.0,73,1,0.0,c,Fl,0
228.0,77,1,0.0,c',Vln,14
234.0,79,1,0.0,c,Fl,1
247.0,83,2,0.333,d,Cl,4
250.0,84,2,0.333,d,Ob,2
253.0,85,2,0.333,d,Fl,0
259.0,87,2,0.333,d,Vln,14
266.0,89,3,0.667,d,Ob,2
271.0,91,2,0.333,d,Fl,0
274.0,92,2,0.333,d,Ob,3
277.0,93,2,0.333,d,Ob,2
283.0,95,2,0.333,d,Vc,17
289.0,97,2,0.333,d,Ob,2
295.0,99,2,0.333,d,Vln,14
306.0,103,1,0.0,d,Vln,14
324.0,109,1,0.0,e,Vln,14
336.0,113,1,0.0,e,Fl,0
348.0,117,1,0.0,c,Vln,14
366.0,123,1,0.0,c,Vln,14
393.0,132,1,0.0,f,Vc,17
396.0,133,1,0.0,f,Vln,14
399.0,134,1,0.0,f,Vc,17
402.0,135,1,0.0,f,Vln,14
441.0,148,1,0.0,a,Vln,14
447.0,150,1,0.0,a,Vln,15
453.0,152,1,0.0,a,Vln,15
459.0,154,1,0.0,a,Vc,17
465.0,156,1,0.0,f,Vln,15
473.0,158,3,0.667,f,Vln,14
479.0,160,3,0.667,f,Ob,2
485.0,162,3,0.667,f,Vln,14
508.0,170,2,0.333,b,Ob,2
511.0,171,2,0.333,b,Bsn,6
514.0,172,2,0.333,b,Fl,0
520.0,174,2,0.333,b,Ob,2
523.0,175,2,0.333,b,Bsn,6
526.0,176,2,0.333,b,Fl,0
532.0,178,2,0.333,b,Ob,2
535.0,179,2,0.333,b,Fl,0
543.0,182,1,0.0,a,Vc,17
548.0,183,3,0.667,a,Vln,14
554.0,185,3,0.667,a,Vc,17
560.0,187,3,0.667,a,Vln,14
567.5,190,1.5,0.167,c,Vln,14
573.5,192,1.5,0.167,c,Vln,15
579.5,194,1.5,0.167,c,Vln,14
585.5,196,1.5,0.167,c,Vln,15
591.0,198,1,0.0,c,Vln,14
603.0,202,1,0.0,c,Vln,14
615.5,206,1.5,0.167,c,Vln,14
627.0,210,1,0.0,c,Vln,14
639.0,214,1,0.0,c,Vln,14
651.0,218,1,0.0,c,Vln,14
670.0,224,2,0.333,b,Cl,4
673.0,225,2,0.333,b,Bsn,6
676.0,226,2,0.333,b,Fl,0
679.0,227,2,0.333,b,Vln,14
682.0,228,2,0.333,b,Cl,4
685.0,229,2,0.333,b,Bsn,6
688.0,230,2,0.333,b,Fl,0
691.0,231,2,0.333,b,Vln,14
694.0,232,2,0.333,b,Vln,14
696.0,233,1,0.0,b,Fl,0
706.0,236,2,0.333,b,Vc,17
713.0,238,3,0.667,b,Cl,4
717.0,240,1,0.0,g,Vla,16
723.0,242,1,0.0,g,Vln,15
729.0,244,1,0.0,g,Vln,14
741.0,248,1,0.0,g,Vln,14
753.0,252,1,0.0,g,Vln,14
771.0,258,1,0.0,g,Vln,14
789.0,264,1,0.0,g,Vln,14
807.0,270,1,0.0,g,Vln,14
826.0,276,2,0.333,g,Vln,14
850.0,284,2,0.333,h,Vln,14
862.0,288,2,0.333,h,Ob,2
874.0,292,2,0.333,h,Ob,2
886.0,296,2,0.333,h,Fl,0
909.0,304,1,0.0,a,Ob,2
921.0,308,1,0.0,a,Tpt,11
933.0,312,1,0.0,a,Fl,0
945.0,316,1,0.0,a,Fl,0
957.0,320,1,0.0,a,Tpt,11
976.0,326,2,0.333,h,Cl,4
1000.0,334,2,0.333,h,Fl,0
1006.0,336,2,0.333,g,Vln,15
1012.0,338,2,0.333,g,Vc,17
1023.0,342,1,0.0,a,Bsn,6
1026.0,343,1,0.0,a,Cl,4
1029.0,344,1,0.0,a,Fl,0
1035.0,346,1,0.0,a,Bsn,6
1038.0,347,1,0.0,a,Cl,5
1048.0,350,2,0.333,a,Fl,0
1050.0,351,1,0.0,a,Hn,8
1059.0,354,1,0.0,a,Fl,0
1059.0,354,1,0.0,a,Bsn,6
1083.0,362,1,0.0,a,Ob,2
1086.0,363,1,0.0,a,Fl,0
1089.0,364,1,0.0,a,Ob,2
1092.0,365,1,0.0,a,Fl,0
1095.0,366,1,0.0,a,Vln,14
1107.0,370,1,0.0,a,Ob,2
1116.0,373,1,0.0,a,Vln,14
1119.0,374,1,0.0,a,Ob,2
1128.0,377,1,0.0,a,Vln,14
1131.0,378,1,0.0,a,Ob,2
1155.0,386,1,0.0,a,Vln,14
1161.0,388,1,0.0,a,Ob,2
1167.0,390,1,0.0,a,Vln,14
1173.0,392,1,0.0,a,Ob,2
1179.0,394,1,0.0,a,Vln,14
1191.0,398,1,0.0,a,Hn,9
1203.0,402,1,0.0,a,Vc,17
1215.5,406,1.5,0.167,a,Vln,14
1233.0,412,1,0.0,a,Hn,8
1241.0,414,3,0.667,a,Cb,18
1257.0,420,1,0.0,a,Fl,0
1269.0,424,1,0.0,a,Vln,14
1275.0,426,1,0.0,a,Ob,2
1282.0,428,2,0.333,a,Fl,0
1299.0,434,1,0.0,a,Vln,14
1311.0,438,1,0.0,a,Vln,14
1329.0,444,1,0.0,a,Hn,9
1347.0,450,1,0.0,a,Fl,0
1354.0,452,2,0.333,b,Fl,0
1357.0,453,2,0.333,b,Ob,2
1360.0,454,2,0.333,b,Cl,4
1363.0,455,2,0.333,b,Vln,14
1366.0,456,2,0.333,b,Fl,0
1369.0,457,2,0.333,b,Ob,2
1372.0,458,2,0.333,b,Cl,4
1375.0,459,2,0.333,b,Vln,14
1378.0,460,2,0.333,b,Cl,4
1381.0,461,2,0.333,b,Fl,0
1384.0,462,2,0.333,b,Fl,0
1389.0,464,1,0.0,c,Vla,16
1396.0,466,2,0.333,c,Vln,14
1413.0,472,1,0.0,c,Vln,14
1425.0,476,1,0.0,c,Vln,14
1430.5,477,3.5,0.833,c,Fl,0
1438.0,480,2,0.333,c,Bsn,6
1443.0,482,1,0.0,c,Vln,14
1468.0,490,2,0.333,d,Cl,4
1474.0,492,2,0.333,d,Ob,2
1477.0,493,2,0.333,d,Bsn,6
1480.0,494,2,0.333,d,Vln,14
1490.0,497,3,0.667,d,Fl,0
1495.0,499,2,0.333,d,Ob,2
1498.0,500,2,0.333,d,Fl,0
1504.0,502,2,0.333,d,Vc,17
1507.0,503,2,0.333,d,Vln,14
1510.0,504,2,0.333,d,Cl,4
1516.0,506,2,0.333,d,Vln,14
1545.0,516,1,0.0,d,Vln,14
1558.0,520,2,0.333,b,Fl,0
1569.0,524,1,0.0,c,Vln,14
1583.5,528,3.5,0.833,c,Fl,0
1614.0,539,1,0.0,a,Hn,8
1617.0,540,1,0.0,a,Vln,14
1620.0,541,1,0.0,a,Hn,8
1623.0,542,1,0.0,a,Vln,14
1645.5,549,2.5,0.5,a,Tpt,11
1650.0,551,1,0.0,a,Vln,14
1651.0,551,2,0.333,a,Vln,15
1653.0,552,1,0.0,a,Vln,14
1654.0,552,2,0.333,a,Vln,15
1656.0,553,1,0.0,a,Vln,14
1657.0,553,2,0.333,a,Vln,15
1659.0,554,1,0.0,a,Vln,14
1668.0,557,1,0.0,a,Cl,4
1680.0,561,1,0.0,a,Vln,14
1692.0,565,1,0.0,a,Fl,0
1698.0,567,1,0.0,a,Vln,14
1706.0,569,3,0.667,a,Vln,15
1710.5,571,1.5,0.167,c,Vln,14
1728.5,577,1.5,0.167,c,Vln,14
1740.5,581,1.5,0.167,c,Vln,14
1753.0,585,2,0.333,h,Ob,2
1765.0,589,2,0.333,h,Ob,2
1777.0,593,2,0.333,h,Cl,4
1789.0,597,2,0.333,h,Cl,4
1794.0,599,1,0.0,c,Vc,17
1824.0,609,1,0.0,e,Fl,0
1836.0,613,1,0.0,e,Fl,0
1846.0,616,2,0.333,e,Cl,4
1867.0,623,2,0.333,e,Fl,0
1902.0,635,1,0.0,a,Hn,8
1911.0,638,1,0.0,a,Ob,2
1914.0,639,1,0.0,a,Hn,8
1923.0,642,1,0.0,a,Ob,2
1927.0,643,2,0.333,a,Vln,14
1938.0,647,1,0.0,a,Vln,14
1950.5,651,1.5,0.167,c,Fl,0
1974.0,659,1,0.0,a,Tpt,11
1986.0,663,1,0.0,a,Fl,0
1998.0,667,1,0.0,a,Vln,14
2028.0,677,1,0.0,a,Bsn,7
2035.0,679,2,0.333,a,Vln,14
2040.0,681,1,0.0,c,Vln,14
2052.0,685,1,0.0,c,Vln,14
2064.0,689,1,0.0,c,Vln,14
