qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Picc.,0,Picc
15.0,4,4.0,0.75,a,Picc.,0,Picc
30.5,8,3.5,0.625,a,Picc.,0,Picc
38.5,10,3.5,0.625,a,Picc.,0,Picc
47.0,12,4.0,0.75,a,Picc.,0,Picc
55.0,14,4.0,0.75,a,Picc.,0,Picc
63.0,16,4.0,0.75,a,Picc.,0,Picc
68.0,18,1.0,0.0,a,Picc.,0,Picc
76.0,20,1.0,0.0,a,Picc.,0,Picc
84.5,22,1.5,0.125,a,Vln 1,18,Vln
100.0,26,1.0,0.0,b,Hn 1,10,Hn
116.0,30,1.0,0.0,b,Hn 1,10,Hn
132.0,34,-131.0,0.0,b,Vln 1,18,Vln
148.0,38,1.0,0.0,b,Vln 1,18,Vln
160.0,41,1.0,0.0,a,Vln 1,18,Vln
168.5,43,1.5,0.125,a,Bsn 1,7,Bsn
170.5,43,3.5,0.625,a,Vln 1,18,Vln
172.5,44,1.5,0.125,a,Cbsn,9,C Bsn
175.0,44,4.0,0.75,c,Vln 1,18,Vln
181.0,46,2.0,0.25,c,Cbsn,9,C Bsn
183.0,46,4.0,0.75,c,Vln 1,18,Vln
191.0,48,4.0,0.75,c,Picc.,0,Picc
197.0,50,2.0,0.25,c,Vln 1,18,Vln
199.0,50,4.0,0.75,c,Vln 1,18,Vln
205.0,52,2.0,0.25,c,Vln 2,19,Vln
207.0,52,4.0,0.75,c,Vln 1,18,Vln
213.0,54,2.0,0.25,c,Vln 1,18,Vln
215.0,54,4.0,0.75,c,Hn 1,10,Hn
222.0,56,3.0,0.5,c,Vln 1,18,Vln
224.0,57,1.0,0.0,c,Ob 1,3,Ob
237.0,60,2.0,0.25,c,Fl 1,1,Fl
252.0,64,1.0,0.0,d,Vla,20,Vla
268.0,68,1.0,0.0,d,Vla,20,Vla
284.0,72,1.0,0.0,d,Vln 1,18,Vln
300.0,76,1.0,0.0,d,Vln 1,18,Vln
316.0,80,1.0,0.0,d,Vln 1,18,Vln
324.0,82,1.0,0.0,d,Fl 1,1,Fl
340.0,86,1.0,0.0,a,Vln 1,18,Vln
344.0,87,1.0,0.0,a,Picc.,0,Picc
364.0,92,1.0,0.0,c,Vln 1,18,Vln
371.0,93,4.0,0.75,c,Vln 1,18,Vln
379.0,95,4.0,0.75,c,Vln 1,18,Vln
389.0,98,2.0,0.25,c,Ob 1,3,Ob
393.0,99,2.0,0.25,c,Fl 1,1,Fl
397.0,100,2.0,0.25,c,Ob 1,3,Ob
401.0,101,2.0,0.25,c,Fl 1,1,Fl
412.0,104,1.0,0.0,c,Fl 1,1,Fl
