score_qstamp,qstamp,measure,beat,83284_tstamp
39.5,39.5,11,4.0,23.18
39.75,39.75,11,4.25,23.29
40.0,40.0,11,4.5,23.44
40.25,40.25,11,4.75,23.57
40.5,40.5,12,1.0,23.72
40.75,40.75,12,1.25,23.87
41.0,41.0,12,1.5,24.0067
41.25,41.25,12,1.75,24.13
41.5,41.5,12,2.0,24.28
41.75,41.75,12,2.25,24.415
42.0,42.0,12,2.5,24.56
42.25,42.25,12,2.75,24.67
42.5,42.5,12,3.0,24.82
42.75,42.75,12,3.25,24.93
43.0,43.0,12,3.5,25.08
43.25,43.25,12,3.75,25.23
43.5,43.5,12,4.0,25.38
43.75,43.75,12,4.25,25.53
44.0,44.0,12,4.5,25.68
44.25,44.25,12,4.75,25.83
44.5,44.5,13,1.0,25.96
45.0,45.0,13,1.5,26.26
45.25,45.25,13,1.75,26.41
45.5,45.5,13,2.0,26.5
46.0,46.0,13,2.5,26.78
46.25,46.25,13,2.75,26.91
46.5,46.5,13,3.0,27.06
47.0,47.0,13,3.5,27.36
47.25,47.25,13,3.75,27.49
47.5,47.5,13,4.0,27.64
47.75,47.75,13,4.25,27.79
48.0,48.0,13,4.5,27.92
48.25,48.25,13,4.75,28.05
48.5,48.5,14,1.0,28.2
49.0,49.0,14,1.5,28.5
49.25,49.25,14,1.75,28.65
49.5,49.5,14,2.0,28.8
49.75,49.75,14,2.25,28.95
50.0,50.0,14,2.5,29.02
50.25,50.25,14,2.75,29.17
50.5,50.5,14,3.0,29.32
51.0,51.0,14,3.5,29.6
51.25,51.25,14,3.75,29.71
51.5,51.5,14,4.0,29.86
51.75,51.75,14,4.25,30.01
52.0,52.0,14,4.5,30.16
52.25,52.25,14,4.75,30.31
52.5,52.5,15,1.0,30.42
52.75,52.75,15,1.25,30.57
53.0,53.0,15,1.5,30.68
53.25,53.25,15,1.75,30.83
53.5,53.5,15,2.0,30.98
53.75,53.75,15,2.25,31.13
54.0,54.0,15,2.5,31.28
54.25,54.25,15,2.75,31.43
54.5,54.5,15,3.0,31.52
54.75,54.75,15,3.25,31.67
55.0,55.0,15,3.5,31.82
55.25,55.25,15,3.75,31.97
55.5,55.5,15,4.0,32.06
55.75,55.75,15,4.25,32.21
56.0,56.0,15,4.5,32.36
56.25,56.25,15,4.75,32.49
56.5,56.5,16,1.0,32.64
57.0,57.0,16,1.5,32.92
57.25,57.25,16,1.75,33.07
57.5,57.5,16,2.0,33.22
58.0,58.0,16,2.5,33.5
58.5,58.5,16,3.0,33.78
59.0,59.0,16,3.5,34.08
59.25,59.25,16,3.75,34.225
59.5,59.5,16,4.0,34.36
59.75,59.75,16,4.25,34.47
60.0,60.0,16,4.5,34.62
60.25,60.25,16,4.75,34.77
60.5,60.5,17,1.0,34.9
61.0,61.0,17,1.5,35.2
61.25,61.25,17,1.75,35.35
61.5,61.5,17,2.0,35.5
62.0,62.0,17,2.5,35.76
62.25,62.25,17,2.75,35.91
62.5,62.5,17,3.0,36.06
63.0,63.0,17,3.5,36.32
63.25,63.25,17,3.75,36.45
63.5,63.5,17,4.0,36.58
64.0,64.0,17,4.5,36.86
64.25,64.25,17,4.75,37.01
64.5,64.5,18,1.0,37.16
64.75,64.75,18,1.25,37.31
65.0,65.0,18,1.5,37.46
65.25,65.25,18,1.75,37.59
65.5,65.5,18,2.0,37.74
65.75,65.75,18,2.25,37.85
66.0,66.0,18,2.5,38.0
66.25,66.25,18,2.75,38.11
66.5,66.5,18,3.0,38.26
66.75,66.75,18,3.25,38.41
67.0,67.0,18,3.5,38.56
67.25,67.25,18,3.75,38.71
67.5,67.5,18,4.0,38.86
67.75,67.75,18,4.25,39.01
68.0,68.0,18,4.5,39.16
68.25,68.25,18,4.75,39.27
68.5,68.5,19,1.0,39.42
68.75,68.75,19,1.25,39.57
69.0,69.0,19,1.5,39.7
69.25,69.25,19,1.75,39.85
69.5,69.5,19,2.0,39.98
69.75,69.75,19,2.25,40.13
70.0,70.0,19,2.5,40.26
70.25,70.25,19,2.75,40.39
70.5,70.5,19,3.0,40.54
70.75,70.75,19,3.25,40.71
71.0,71.0,19,3.5,40.86
71.25,71.25,19,3.75,41.01
71.5,71.5,19,4.0,41.16
71.75,71.75,19,4.25,41.31
72.0,72.0,19,4.5,41.4
72.25,72.25,19,4.75,41.55
72.5,72.5,20,1.0,41.68
73.0,73.0,20,1.5,42.0
73.25,73.25,20,1.75,42.13
73.5,73.5,20,2.0,42.26
74.0,74.0,20,2.5,42.56
74.25,74.25,20,2.75,42.69
74.5,74.5,20,3.0,42.84
75.0,75.0,20,3.5,43.14
75.25,75.25,20,3.75,43.2567
75.5,75.5,20,4.0,43.38
76.0,76.0,20,4.5,43.68
76.25,76.25,20,4.75,43.83
76.5,76.5,21,1.0,43.94
77.0,77.0,21,1.5,44.24
77.25,77.25,21,1.75,44.37
77.5,77.5,21,2.0,44.46
77.75,77.75,21,2.25,44.61
78.0,78.0,21,2.5,44.76
78.25,78.25,21,2.75,44.91
78.5,78.5,21,3.0,45.04
78.75,78.75,21,3.25,45.19
79.0,79.0,21,3.5,45.34
79.25,79.25,21,3.75,45.49
79.5,79.5,21,4.0,45.64
79.75,79.75,21,4.25,45.7375
80.0,80.0,21,4.5,45.88
80.25,80.25,21,4.75,46.03
80.5,80.5,22,1.0,46.14
80.75,80.75,22,1.25,46.29
81.0,81.0,22,1.5,46.44
81.25,81.25,22,1.75,46.5567
81.5,81.5,22,2.0,46.7
81.75,81.75,22,2.25,46.85
82.0,82.0,22,2.5,46.98
82.25,82.25,22,2.75,47.13
82.5,82.5,22,3.0,47.28
82.75,82.75,22,3.25,47.43
83.0,83.0,22,3.5,47.58
83.25,83.25,22,3.75,47.73
83.5,83.5,22,4.0,47.86
83.75,83.75,22,4.25,47.99
84.0,84.0,22,4.5,48.14
84.25,84.25,22,4.75,48.2567
84.5,84.5,23,1.0,48.4
85.0,85.0,23,1.5,48.7
85.25,85.25,23,1.75,48.8167
85.5,85.5,23,2.0,48.96
86.0,86.0,23,2.5,49.26
86.25,86.25,23,2.75,49.41
86.5,86.5,23,3.0,49.56
87.0,87.0,23,3.5,49.86
87.25,87.25,23,3.75,50.01
87.5,87.5,23,4.0,50.16
88.0,88.0,23,4.5,50.38
88.25,88.25,23,4.75,50.53
88.5,88.5,24,1.0,50.66
89.0,89.0,24,1.5,50.94
89.25,89.25,24,1.75,51.07
89.5,89.5,24,2.0,51.2
90.0,90.0,24,2.5,51.46
90.5,90.5,24,3.0,51.76
90.75,90.75,24,3.25,51.91
91.0,91.0,24,3.5,52.06
91.25,91.25,24,3.75,52.21
91.5,91.5,24,4.0,52.36
91.75,91.75,24,4.25,52.51
92.0,92.0,24,4.5,52.66
92.25,92.25,24,4.75,52.81
92.5,92.5,25,1.0,52.96
92.75,92.75,25,1.25,53.11
93.0,93.0,25,1.5,53.26
93.25,93.25,25,1.75,53.35
93.5,93.5,25,2.0,53.48
93.75,93.75,25,2.25,53.63
94.0,94.0,25,2.5,53.78
94.25,94.25,25,2.75,53.93
94.5,94.5,25,3.0,54.08
94.75,94.75,25,3.25,54.23
95.0,95.0,25,3.5,54.34
95.25,95.25,25,3.75,54.49
95.5,95.5,25,4.0,54.64
95.75,95.75,25,4.25,54.79
96.0,96.0,25,4.5,54.94
96.25,96.25,25,4.75,55.09
96.5,96.5,26,1.0,55.2
96.75,96.75,26,1.25,55.35
97.0,97.0,26,1.5,55.46
97.25,97.25,26,1.75,55.61
97.5,97.5,26,2.0,55.76
97.75,97.75,26,2.25,55.89
98.0,98.0,26,2.5,56.04
98.25,98.25,26,2.75,56.19
98.5,98.5,26,3.0,56.34
98.75,98.75,26,3.25,56.49
99.0,99.0,26,3.5,56.62
99.25,99.25,26,3.75,56.77
99.5,99.5,26,4.0,56.88
99.75,99.75,26,4.25,57.015
100.0,100.0,26,4.5,57.16
100.25,100.25,26,4.75,57.31
100.5,100.5,27,1.0,57.46
100.75,100.75,27,1.25,57.61
101.0,101.0,27,1.5,57.7333
101.25,101.25,27,1.75,57.87
101.5,101.5,27,2.0,58.02
101.75,101.75,27,2.25,58.19
102.0,102.0,27,2.5,58.34
102.25,102.25,27,2.75,58.49
102.5,102.5,27,3.0,58.6
102.75,102.75,27,3.25,58.75
103.0,103.0,27,3.5,58.9
103.25,103.25,27,3.75,59.05
103.5,103.5,27,4.0,59.16
103.75,103.75,27,4.25,59.31
104.0,104.0,27,4.5,59.46
104.25,104.25,27,4.75,59.61
104.5,104.5,28,1.0,59.74
104.75,104.75,28,1.25,59.89
105.0,105.0,28,1.5,60.04
105.25,105.25,28,1.75,60.19
105.5,105.5,28,2.0,60.34
105.75,105.75,28,2.25,60.49
106.0,106.0,28,2.5,60.6
106.25,106.25,28,2.75,60.75
106.5,106.5,28,3.0,60.9
106.75,106.75,28,3.25,61.05
107.0,107.0,28,3.5,61.2
107.25,107.25,28,3.75,61.335
107.5,107.5,28,4.0,61.48
107.75,107.75,28,4.25,61.63
108.0,108.0,28,4.5,61.74
108.25,108.25,28,4.75,61.89
108.5,108.5,29,1.0,62.04
108.75,108.75,29,1.25,62.19
109.0,109.0,29,1.5,62.32
109.25,109.25,29,1.75,62.47
109.5,109.5,29,2.0,62.58
109.75,109.75,29,2.25,62.73
110.0,110.0,29,2.5,62.88
110.25,110.25,29,2.75,63.03
110.5,110.5,29,3.0,63.18
110.75,110.75,29,3.25,63.33
111.0,111.0,29,3.5,63.48
111.25,111.25,29,3.75,63.59
111.5,111.5,29,4.0,63.74
111.75,111.75,29,4.25,63.89
112.0,112.0,29,4.5,64.02
112.25,112.25,29,4.75,64.17
112.5,112.5,30,1.0,64.28
113.0,113.0,30,1.5,64.58
113.25,113.25,30,1.75,64.73
113.5,113.5,30,2.0,64.88
114.0,114.0,30,2.5,65.18
114.25,114.25,30,2.75,65.31
114.5,114.5,30,3.0,65.44
115.0,115.0,30,3.5,65.74
115.25,115.25,30,3.75,65.87
115.5,115.5,30,4.0,66.02
116.0,116.0,30,4.5,66.3
116.25,116.25,30,4.75,66.45
116.5,116.5,31,1.0,66.6
117.0,117.0,31,1.5,66.86
117.25,117.25,31,1.75,66.99
117.5,117.5,31,2.0,67.14
117.75,117.75,31,2.25,67.29
118.0,118.0,31,2.5,67.44
118.25,118.25,31,2.75,67.59
118.5,118.5,31,3.0,67.72
118.75,118.75,31,3.25,67.85
119.0,119.0,31,3.5,67.98
119.25,119.25,31,3.75,68.13
119.5,119.5,31,4.0,68.28
119.75,119.75,31,4.25,68.41
120.0,120.0,31,4.5,68.56
120.25,120.25,31,4.75,68.71
120.5,120.5,32,1.0,68.86
120.75,120.75,32,1.25,69.01
120.875,120.875,32,1.375,69.0363
121.0,121.0,32,1.5,69.1
121.125,121.125,32,1.625,69.175
121.25,121.25,32,1.75,69.25
121.5,121.5,32,2.0,69.4
122.0,122.0,32,2.5,69.7
122.25,122.25,32,2.75,69.85
122.5,122.5,32,3.0,70.0
122.75,122.75,32,3.25,70.15
123.0,123.0,32,3.5,70.3
123.25,123.25,32,3.75,70.45
123.5,123.5,32,4.0,70.6
123.75,123.75,32,4.25,70.69
124.0,124.0,32,4.5,70.84
124.25,124.25,32,4.75,70.99
124.5,124.5,33,1.0,71.14
124.75,124.75,33,1.25,71.29
125.0,125.0,33,1.5,71.44
125.25,125.25,33,1.75,71.57
125.5,125.5,33,2.0,71.72
125.75,125.75,33,2.25,71.87
126.0,126.0,33,2.5,72.0
126.25,126.25,33,2.75,72.13
126.5,126.5,33,3.0,72.28
126.75,126.75,33,3.25,72.43
127.0,127.0,33,3.5,72.56
127.25,127.25,33,3.75,72.71
127.5,127.5,33,4.0,72.86
127.75,127.75,33,4.25,73.01
128.0,128.0,33,4.5,73.1
128.25,128.25,33,4.75,73.23
128.5,128.5,34,1.0,73.38
128.75,128.75,34,1.25,73.53
129.0,129.0,34,1.5,73.64
129.25,129.25,34,1.75,73.79
129.5,129.5,34,2.0,73.94
129.75,129.75,34,2.25,74.09
130.0,130.0,34,2.5,74.22
130.25,130.25,34,2.75,74.35
130.5,130.5,34,3.0,74.5
130.75,130.75,34,3.25,74.65
131.0,131.0,34,3.5,74.79
131.25,131.25,34,3.75,74.93
131.5,131.5,34,4.0,75.08
131.75,131.75,34,4.25,75.21
132.0,132.0,34,4.5,75.36
132.25,132.25,34,4.75,75.51
132.5,132.5,35,1.0,75.66
132.75,132.75,35,1.25,75.81
133.0,133.0,35,1.5,75.96
133.25,133.25,35,1.75,76.105
133.5,133.5,35,2.0,76.22
133.75,133.75,35,2.25,76.37
134.0,134.0,35,2.5,76.52
134.25,134.25,35,2.75,76.67
134.5,134.5,35,3.0,76.82
134.75,134.75,35,3.25,76.99
135.0,135.0,35,3.5,77.14
135.25,135.25,35,3.75,77.25
135.5,135.5,35,4.0,77.4
135.75,135.75,35,4.25,77.51
136.0,136.0,35,4.5,77.66
136.25,136.25,35,4.75,77.79
136.5,136.5,36,1.0,77.94
136.75,136.75,36,1.25,78.09
137.0,137.0,36,1.5,78.24
137.25,137.25,36,1.75,78.37
137.5,137.5,36,2.0,78.52
137.75,137.75,36,2.25,78.67
138.0,138.0,36,2.5,78.8
138.25,138.25,36,2.75,78.95
138.5,138.5,36,3.0,79.08
138.75,138.75,36,3.25,79.23
139.0,139.0,36,3.5,79.3533
139.25,139.25,36,3.75,79.49
139.5,139.5,36,4.0,79.64
139.75,139.75,36,4.25,79.79
140.0,140.0,36,4.5,79.9
140.25,140.25,36,4.75,80.05
140.5,140.5,37,1.0,80.2
140.75,140.75,37,1.25,80.35
141.0,141.0,37,1.5,80.5
141.25,141.25,37,1.75,80.65
141.5,141.5,37,2.0,80.8
141.75,141.75,37,2.25,80.95
142.0,142.0,37,2.5,81.06
142.25,142.25,37,2.75,81.21
142.5,142.5,37,3.0,81.34
142.75,142.75,37,3.25,81.49
143.0,143.0,37,3.5,81.64
143.25,143.25,37,3.75,81.77
143.5,143.5,37,4.0,81.92
143.75,143.75,37,4.25,82.07
144.0,144.0,37,4.5,82.22
144.25,144.25,37,4.75,82.37
144.5,144.5,38,1.0,82.52
145.0,145.0,38,1.5,82.78
145.25,145.25,38,1.75,82.93
145.5,145.5,38,2.0,83.06
146.0,146.0,38,2.5,83.36
146.25,146.25,38,2.75,83.47
146.5,146.5,38,3.0,83.62
147.0,147.0,38,3.5,83.88
147.25,147.25,38,3.75,84.03
147.5,147.5,38,4.0,84.18
148.0,148.0,38,4.5,84.48
148.25,148.25,38,4.75,84.63
148.5,148.5,39,1.0,84.78
149.0,149.0,39,1.5,85.08
149.25,149.25,39,1.75,85.23
149.5,149.5,39,2.0,85.38
150.0,150.0,39,2.5,85.66
150.25,150.25,39,2.75,85.81
150.5,150.5,39,3.0,85.96
151.0,151.0,39,3.5,86.26
151.25,151.25,39,3.75,86.39
151.5,151.5,39,4.0,86.54
152.0,152.0,39,4.5,86.84
152.25,152.25,39,4.75,86.99
152.5,152.5,40,1.0,87.08
153.0,153.0,40,1.5,87.38
153.25,153.25,40,1.75,87.53
153.5,153.5,40,2.0,87.68
154.0,154.0,40,2.5,87.94
154.25,154.25,40,2.75,88.09
154.5,154.5,40,3.0,88.24
155.0,155.0,40,3.5,88.54
155.25,155.25,40,3.75,88.69
155.5,155.5,40,4.0,88.82
156.0,156.0,40,4.5,89.12
156.25,156.25,40,4.75,89.245
156.5,156.5,41,1.0,89.36
157.0,157.0,41,1.5,89.66
157.25,157.25,41,1.75,89.81
157.5,157.5,41,2.0,89.96
158.0,158.0,41,2.5,90.24
158.5,158.5,41,3.0,90.52
158.75,158.75,41,3.25,90.67
159.0,159.0,41,3.5,90.82
159.25,159.25,41,3.75,90.97
159.5,159.5,41,4.0,91.1
159.75,159.75,41,4.25,91.25
160.0,160.0,41,4.5,91.4
160.25,160.25,41,4.75,91.55
160.5,160.5,42,1.0,91.7
160.75,160.75,42,1.25,91.85
161.0,161.0,42,1.5,91.96
161.25,161.25,42,1.75,92.11
161.5,161.5,42,2.0,92.26
161.75,161.75,42,2.25,92.41
162.0,162.0,42,2.5,92.54
162.25,162.25,42,2.75,92.69
162.5,162.5,42,3.0,92.84
162.75,162.75,42,3.25,92.99
163.0,163.0,42,3.5,93.08
163.25,163.25,42,3.75,93.23
163.5,163.5,42,4.0,93.38
163.75,163.75,42,4.25,93.53
164.0,164.0,42,4.5,93.68
164.25,164.25,42,4.75,93.7967
164.5,164.5,43,1.0,93.94
165.0,165.0,43,1.5,94.24
165.25,165.25,43,1.75,94.375
165.5,165.5,43,2.0,94.5
166.0,166.0,43,2.5,94.8
166.25,166.25,43,2.75,94.93
166.5,166.5,43,3.0,95.08
167.0,167.0,43,3.5,95.38
167.25,167.25,43,3.75,95.53
167.5,167.5,43,4.0,95.68
167.75,167.75,43,4.25,95.83
168.0,168.0,43,4.5,95.96
168.25,168.25,43,4.75,96.09
168.5,168.5,44,1.0,96.24
169.0,169.0,44,1.5,96.54
169.25,169.25,44,1.75,96.69
169.5,169.5,44,2.0,96.84
169.75,169.75,44,2.25,96.99
170.0,170.0,44,2.5,97.08
170.25,170.25,44,2.75,97.23
170.5,170.5,44,3.0,97.38
171.0,171.0,44,3.5,97.68
171.25,171.25,44,3.75,97.83
171.5,171.5,44,4.0,97.98
171.75,171.75,44,4.25,98.13
172.0,172.0,44,4.5,98.24
172.25,172.25,44,4.75,98.375
172.5,172.5,45,1.0,98.52
172.75,172.75,45,1.25,98.67
173.0,173.0,45,1.5,98.82
173.25,173.25,45,1.75,98.93
173.5,173.5,45,2.0,99.08
173.75,173.75,45,2.25,99.23
174.0,174.0,45,2.5,99.38
174.25,174.25,45,2.75,99.49
174.5,174.5,45,3.0,99.62
174.75,174.75,45,3.25,99.77
175.0,175.0,45,3.5,99.92
175.25,175.25,45,3.75,100.03
175.5,175.5,45,4.0,100.18
175.75,175.75,45,4.25,100.33
176.0,176.0,45,4.5,100.48
176.25,176.25,45,4.75,100.63
176.5,176.5,46,1.0,100.78
177.0,177.0,46,1.5,101.08
177.25,177.25,46,1.75,101.23
177.5,177.5,46,2.0,101.38
178.0,178.0,46,2.5,101.66
178.5,178.5,46,3.0,101.96
178.75,178.75,46,3.25,102.11
179.0,179.0,46,3.5,102.26
179.25,179.25,46,3.75,102.41
179.5,179.5,46,4.0,102.56
179.75,179.75,46,4.25,102.67
180.0,180.0,46,4.5,102.82
180.25,180.25,46,4.75,102.97
180.5,180.5,47,1.0,103.1
181.0,181.0,47,1.5,103.36
181.25,181.25,47,1.75,103.51
181.5,181.5,47,2.0,103.66
182.0,182.0,47,2.5,103.92
182.5,182.5,47,3.0,104.2
183.0,183.0,47,3.5,104.5
183.25,183.25,47,3.75,104.65
183.5,183.5,47,4.0,104.8
183.75,183.75,47,4.25,104.95
184.0,184.0,47,4.5,105.08
184.25,184.25,47,4.75,105.23
184.5,184.5,48,1.0,105.38
184.75,184.75,48,1.25,105.53
185.0,185.0,48,1.5,105.66
185.25,185.25,48,1.75,105.81
185.5,185.5,48,2.0,105.96
185.75,185.75,48,2.25,106.11
186.0,186.0,48,2.5,106.26
186.25,186.25,48,2.75,106.41
186.5,186.5,48,3.0,106.56
186.75,186.75,48,3.25,106.71
187.0,187.0,48,3.5,106.86
187.25,187.25,48,3.75,106.95
187.5,187.5,48,4.0,107.1
187.75,187.75,48,4.25,107.25
188.0,188.0,48,4.5,107.4
188.25,188.25,48,4.75,107.51
188.5,188.5,49,1.0,107.66
188.75,188.75,49,1.25,107.81
189.0,189.0,49,1.5,107.96
189.25,189.25,49,1.75,108.11
189.5,189.5,49,2.0,108.24
189.75,189.75,49,2.25,108.39
190.0,190.0,49,2.5,108.52
190.25,190.25,49,2.75,108.67
190.5,190.5,49,3.0,108.8
190.75,190.75,49,3.25,108.95
191.0,191.0,49,3.5,109.1
191.25,191.25,49,3.75,109.25
191.5,191.5,49,4.0,109.4
191.75,191.75,49,4.25,109.53
192.0,192.0,49,4.5,109.62
192.25,192.25,49,4.75,109.77
192.5,192.5,50,1.0,109.92
192.75,192.75,50,1.25,110.07
193.0,193.0,50,1.5,110.21
193.25,193.25,50,1.75,110.35
193.5,193.5,50,2.0,110.5
193.75,193.75,50,2.25,110.65
194.0,194.0,50,2.5,110.76
194.25,194.25,50,2.75,110.91
194.5,194.5,50,3.0,111.02
194.75,194.75,50,3.25,111.17
195.0,195.0,50,3.5,111.32
195.25,195.25,50,3.75,111.47
195.5,195.5,50,4.0,111.62
195.75,195.75,50,4.25,111.7175
196.0,196.0,50,4.5,111.86
196.25,196.25,50,4.75,112.01
196.5,196.5,51,1.0,112.16
196.75,196.75,51,1.25,112.31
197.0,197.0,51,1.5,112.42
197.25,197.25,51,1.75,112.55
197.5,197.5,51,2.0,112.7
197.75,197.75,51,2.25,112.85
198.0,198.0,51,2.5,112.96
198.25,198.25,51,2.75,113.11
198.5,198.5,51,3.0,113.26
198.75,198.75,51,3.25,113.41
199.0,199.0,51,3.5,113.56
199.25,199.25,51,3.75,113.71
199.5,199.5,51,4.0,113.86
199.75,199.75,51,4.25,113.97
200.0,200.0,51,4.5,114.12
200.25,200.25,51,4.75,114.27
200.5,200.5,52,1.0,114.42
200.75,200.75,52,1.25,114.61
201.0,201.0,52,1.5,114.76
201.25,201.25,52,1.75,114.91
201.5,201.5,52,2.0,115.06
201.75,201.75,52,2.25,115.21
202.0,202.0,52,2.5,115.28
202.25,202.25,52,2.75,115.43
202.5,202.5,52,3.0,115.58
202.75,202.75,52,3.25,115.73
203.0,203.0,52,3.5,115.88
203.25,203.25,52,3.75,116.03
203.5,203.5,52,4.0,116.18
203.75,203.75,52,4.25,116.31
204.0,204.0,52,4.5,116.46
204.25,204.25,52,4.75,116.59
204.5,204.5,53,1.0,116.74
204.75,204.75,53,1.25,116.89
205.0,205.0,53,1.5,117.04
205.25,205.25,53,1.75,117.19
205.5,205.5,53,2.0,117.34
205.75,205.75,53,2.25,117.49
206.0,206.0,53,2.5,117.64
206.25,206.25,53,2.75,117.735
206.5,206.5,53,3.0,117.88
206.75,206.75,53,3.25,118.03
207.0,207.0,53,3.5,118.18
207.25,207.25,53,3.75,118.33
207.5,207.5,53,4.0,118.47
207.75,207.75,53,4.25,118.61
208.0,208.0,53,4.5,118.76
208.25,208.25,53,4.75,118.87
208.5,208.5,54,1.0,119.02
208.75,208.75,54,1.25,119.21
209.0,209.0,54,1.5,119.36
209.25,209.25,54,1.75,119.51
209.5,209.5,54,2.0,119.66
209.75,209.75,54,2.25,119.75
210.0,210.0,54,2.5,119.9
210.25,210.25,54,2.75,120.03
210.5,210.5,54,3.0,120.16
210.75,210.75,54,3.25,120.31
211.0,211.0,54,3.5,120.46
211.25,211.25,54,3.75,120.61
211.5,211.5,54,4.0,120.76
211.75,211.75,54,4.25,120.91
212.0,212.0,54,4.5,120.9933
212.25,212.25,54,4.75,121.11
212.5,212.5,55,1.0,121.26
213.0,213.0,55,1.5,121.58
213.25,213.25,55,1.75,121.73
213.5,213.5,55,2.0,121.88
