qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,3.0,0.0,a,Vln 1,14,Vln
19.0,8,1.0,0.0,a,Ob 1,2,Ob
42.0,15,3.0,0.6667,a,Vln 1,14,Vln
54.0,19,3.0,0.6667,a,Ob 1,2,Ob
73.0,26,1.0,0.0,a,Fl 1,0,Fl
84.0,29,3.0,0.6667,a,Vln 1,14,Vln
91.0,32,1.0,0.0,a,Vln 1,14,Vln
120.0,41,3.0,0.6667,a,Fl 1,0,Fl
143.0,49,2.0,0.3333,a,Vla,16,Vla
151.0,52,1.0,0.0,a,Vln 1,14,Vln
154.0,53,1.0,0.0,a,Fl 1,0,Fl
160.0,55,1.0,0.0,a,Vla,16,Vla
166.0,57,1.0,0.0,a,Fl 1,0,Fl
182.0,62,2.0,0.3333,a,Vln 1,14,Vln
206.0,70,2.0,0.3333,a,Vla,16,Vla
217.0,74,1.0,0.0,a,Vc,17,Vc
228.0,77,3.0,0.6667,a,Vln 1,14,Vln
240.0,81,3.0,0.6667,a,Ob 1,2,Ob
274.0,93,1.0,0.0,a,Fl 1,0,Fl
289.0,98,1.0,0.0,a,Ob 1,2,Ob
313.0,106,1.0,0.0,a,Vln 1,14,Vln
356.0,120,2.0,0.3333,a,Ob 1,2,Ob
367.0,124,1.0,0.0,a,Fl 1,0,Fl
380.0,128,2.0,0.3333,b,Bsn 1,6,Bsn
386.0,130,2.0,0.3333,b,Vln 1,14,Vln
392.0,132,2.0,0.3333,b,Bsn 1,6,Bsn
398.0,134,2.0,0.3333,b,Vln 1,14,Vln
404.0,136,2.0,0.3333,b,Fl 1,0,Fl
410.0,138,2.0,0.3333,b,Vln 1,14,Vln
416.0,140,2.0,0.3333,b,Fl 1,0,Fl
422.0,142,2.0,0.3333,b,Fl 2,1,Fl
427.0,144,1.0,0.0,b,Vln 1,14,Vln
451.0,152,1.0,0.0,b,Vln 1,14,Vln
473.0,159,2.0,0.3333,b,Fl 1,0,Fl
494.0,166,2.0,0.3333,a,Vln 1,14,Vln
499.0,168,1.0,0.0,b,Vln 1,14,Vln
510.0,171,3.0,0.6667,c,Hn 1,8,Hn
