score_qstamp,qstamp,measure,beat,735487_tstamp
65.5,65.5,17,2.5,29.4825
66.0,66.0,17,3.0,29.67
66.5,66.5,17,3.5,29.8575
67.0,67.0,17,4.0,30.045
67.5,67.5,17,4.5,30.2325
68.0,68.0,18,1.0,30.42
68.5,68.5,18,1.5,30.5618
69.0,69.0,18,2.0,30.569
69.5,69.5,18,2.5,30.5762
70.0,70.0,18,3.0,30.67
70.5,70.5,18,3.5,30.6904
71.0,71.0,18,4.0,30.725
71.5,71.5,18,4.5,30.9125
72.0,72.0,19,1.0,31.1
72.3333,72.3333,19,1.3333,31.225
72.6667,72.6667,19,1.6667,31.35
73.0,73.0,19,2.0,31.475
73.3333,73.3333,19,2.3333,31.6
73.6667,73.6667,19,2.6667,31.725
74.0,74.0,19,3.0,31.85
74.3333,74.3333,19,3.3333,31.975
74.6667,74.6667,19,3.6667,32.1
75.0,75.0,19,4.0,32.225
75.3333,75.3333,19,4.3333,32.35
75.6667,75.6667,19,4.6667,32.475
76.0,76.0,20,1.0,32.6
76.3333,76.3333,20,1.3333,32.725
76.6667,76.6667,20,1.6667,32.85
77.0,77.0,20,2.0,32.975
77.3333,77.3333,20,2.3333,33.1
77.6667,77.6667,20,2.6667,33.225
78.0,78.0,20,3.0,33.35
78.3333,78.3333,20,3.3333,33.475
78.6667,78.6667,20,3.6667,33.6
79.0,79.0,20,4.0,33.725
79.3333,79.3333,20,4.3333,33.85
79.6667,79.6667,20,4.6667,33.975
80.0,80.0,21,1.0,34.1
80.2,80.2,21,1.2,34.175
80.25,80.25,21,1.25,34.1938
80.4,80.4,21,1.4,34.25
80.5,80.5,21,1.5,34.2875
80.6,80.6,21,1.6,34.325
80.75,80.75,21,1.75,34.3812
80.8,80.8,21,1.8,34.4
81.0,81.0,21,2.0,34.475
81.2,81.2,21,2.2,34.55
81.25,81.25,21,2.25,34.5688
81.4,81.4,21,2.4,34.625
81.5,81.5,21,2.5,34.6625
81.6,81.6,21,2.6,34.7
81.75,81.75,21,2.75,34.7562
81.8,81.8,21,2.8,34.775
82.0,82.0,21,3.0,34.85
82.2,82.2,21,3.2,34.925
82.25,82.25,21,3.25,34.9438
82.4,82.4,21,3.4,35.0
82.5,82.5,21,3.5,35.0375
82.6,82.6,21,3.6,35.075
82.75,82.75,21,3.75,35.1312
82.8,82.8,21,3.8,35.15
83.0,83.0,21,4.0,35.225
83.2,83.2,21,4.2,35.3
83.25,83.25,21,4.25,35.3188
83.4,83.4,21,4.4,35.375
83.5,83.5,21,4.5,35.4125
83.6,83.6,21,4.6,35.45
83.75,83.75,21,4.75,35.5062
83.8,83.8,21,4.8,35.525
84.0,84.0,22,1.0,35.6
84.2,84.2,22,1.2,35.675
84.25,84.25,22,1.25,35.6938
84.4,84.4,22,1.4,35.75
84.5,84.5,22,1.5,35.7875
84.6,84.6,22,1.6,35.825
84.75,84.75,22,1.75,35.8812
84.8,84.8,22,1.8,35.9
85.0,85.0,22,2.0,35.975
85.2,85.2,22,2.2,36.05
85.25,85.25,22,2.25,36.0688
85.4,85.4,22,2.4,36.125
85.5,85.5,22,2.5,36.1625
85.6,85.6,22,2.6,36.2
85.75,85.75,22,2.75,36.2562
85.8,85.8,22,2.8,36.275
86.0,86.0,22,3.0,36.35
86.2,86.2,22,3.2,36.425
86.25,86.25,22,3.25,36.4438
86.4,86.4,22,3.4,36.5
86.5,86.5,22,3.5,36.5375
86.6,86.6,22,3.6,36.575
86.75,86.75,22,3.75,36.6312
86.8,86.8,22,3.8,36.65
87.0,87.0,22,4.0,36.725
87.2,87.2,22,4.2,36.8
87.25,87.25,22,4.25,36.8188
87.4,87.4,22,4.4,36.875
87.5,87.5,22,4.5,36.8854
87.6,87.6,22,4.6,36.8917
87.75,87.75,22,4.75,36.9062
87.8,87.8,22,4.8,36.925
88.0,88.0,23,1.0,37.0
88.2,88.2,23,1.2,37.075
88.25,88.25,23,1.25,37.0938
88.4,88.4,23,1.4,37.15
88.5,88.5,23,1.5,37.1875
88.6,88.6,23,1.6,37.225
88.75,88.75,23,1.75,37.2812
88.8,88.8,23,1.8,37.3
89.0,89.0,23,2.0,37.375
89.2,89.2,23,2.2,37.45
89.25,89.25,23,2.25,37.4688
89.4,89.4,23,2.4,37.525
89.5,89.5,23,2.5,37.5625
89.6,89.6,23,2.6,37.6
89.75,89.75,23,2.75,37.6562
89.8,89.8,23,2.8,37.675
90.0,90.0,23,3.0,37.75
90.2,90.2,23,3.2,37.825
90.25,90.25,23,3.25,37.8438
90.4,90.4,23,3.4,37.9
90.5,90.5,23,3.5,37.9375
90.6,90.6,23,3.6,37.975
90.75,90.75,23,3.75,38.0312
90.8,90.8,23,3.8,38.05
91.0,91.0,23,4.0,38.125
91.2,91.2,23,4.2,38.2
91.25,91.25,23,4.25,38.2188
91.4,91.4,23,4.4,38.275
91.5,91.5,23,4.5,38.3125
91.6,91.6,23,4.6,38.35
91.75,91.75,23,4.75,38.4062
91.8,91.8,23,4.8,38.425
92.0,92.0,24,1.0,38.5
92.2,92.2,24,1.2,38.575
92.25,92.25,24,1.25,38.5938
92.4,92.4,24,1.4,38.65
92.5,92.5,24,1.5,38.6875
92.6,92.6,24,1.6,38.7031
92.75,92.75,24,1.75,38.7102
92.8,92.8,24,1.8,38.7125
93.0,93.0,24,2.0,38.735
93.2,93.2,24,2.2,38.81
93.25,93.25,24,2.25,38.8288
93.4,93.4,24,2.4,38.885
93.5,93.5,24,2.5,38.9225
93.6,93.6,24,2.6,38.9429
93.75,93.75,24,2.75,38.9509
93.8,93.8,24,2.8,38.9536
94.0,94.0,24,3.0,38.99
94.2,94.2,24,3.2,39.065
94.25,94.25,24,3.25,39.0838
94.4,94.4,24,3.4,39.14
94.5,94.5,24,3.5,39.1775
94.6,94.6,24,3.6,39.215
94.75,94.75,24,3.75,39.2712
94.8,94.8,24,3.8,39.29
95.0,95.0,24,4.0,39.3313
95.2,95.2,24,4.2,39.38
95.25,95.25,24,4.25,39.3988
95.4,95.4,24,4.4,39.455
95.5,95.5,24,4.5,39.4925
95.6,95.6,24,4.6,39.53
95.75,95.75,24,4.75,39.5862
95.8,95.8,24,4.8,39.605
96.0,96.0,25,1.0,39.68
96.2,96.2,25,1.2,39.755
96.25,96.25,25,1.25,39.7738
96.4,96.4,25,1.4,39.7862
96.5,96.5,25,1.5,39.7909
96.6,96.6,25,1.6,39.7956
96.75,96.75,25,1.75,39.8212
96.8,96.8,25,1.8,39.84
97.0,97.0,25,2.0,39.915
97.2,97.2,25,2.2,39.99
97.25,97.25,25,2.25,40.0088
97.4,97.4,25,2.4,40.065
97.5,97.5,25,2.5,40.1025
97.6,97.6,25,2.6,40.14
97.75,97.75,25,2.75,40.1962
97.8,97.8,25,2.8,40.215
98.0,98.0,25,3.0,40.29
98.2,98.2,25,3.2,40.365
98.25,98.25,25,3.25,40.3838
98.4,98.4,25,3.4,40.44
98.5,98.5,25,3.5,40.4775
98.6,98.6,25,3.6,40.515
98.75,98.75,25,3.75,40.5712
98.8,98.8,25,3.8,40.59
99.0,99.0,25,4.0,40.665
99.2,99.2,25,4.2,40.74
99.25,99.25,25,4.25,40.7588
99.4,99.4,25,4.4,40.815
99.5,99.5,25,4.5,40.8525
99.6,99.6,25,4.6,40.89
99.75,99.75,25,4.75,40.9462
99.8,99.8,25,4.8,40.965
100.0,100.0,26,1.0,41.04
100.2,100.2,26,1.2,41.115
100.25,100.25,26,1.25,41.1338
100.4,100.4,26,1.4,41.19
100.5,100.5,26,1.5,41.2275
100.6,100.6,26,1.6,41.265
100.75,100.75,26,1.75,41.3212
100.8,100.8,26,1.8,41.34
101.0,101.0,26,2.0,41.415
101.2,101.2,26,2.2,41.49
101.25,101.25,26,2.25,41.5088
101.4,101.4,26,2.4,41.565
101.5,101.5,26,2.5,41.6025
101.6,101.6,26,2.6,41.64
101.75,101.75,26,2.75,41.6962
101.8,101.8,26,2.8,41.715
102.0,102.0,26,3.0,41.79
102.2,102.2,26,3.2,41.865
102.25,102.25,26,3.25,41.8838
102.4,102.4,26,3.4,41.94
102.5,102.5,26,3.5,41.9775
102.6,102.6,26,3.6,42.015
102.75,102.75,26,3.75,42.0712
102.8,102.8,26,3.8,42.09
103.0,103.0,26,4.0,42.165
103.2,103.2,26,4.2,42.24
103.25,103.25,26,4.25,42.2588
103.4,103.4,26,4.4,42.315
103.5,103.5,26,4.5,42.3525
103.6,103.6,26,4.6,42.39
103.75,103.75,26,4.75,42.4462
103.8,103.8,26,4.8,42.465
104.0,104.0,27,1.0,42.54
104.2,104.2,27,1.2,42.615
104.25,104.25,27,1.25,42.6338
104.4,104.4,27,1.4,42.69
104.5,104.5,27,1.5,42.7275
104.6,104.6,27,1.6,42.765
104.75,104.75,27,1.75,42.8212
104.8,104.8,27,1.8,42.84
105.0,105.0,27,2.0,42.915
105.2,105.2,27,2.2,42.99
105.25,105.25,27,2.25,43.0088
105.4,105.4,27,2.4,43.065
105.5,105.5,27,2.5,43.1025
105.6,105.6,27,2.6,43.14
105.75,105.75,27,2.75,43.1962
105.8,105.8,27,2.8,43.215
106.0,106.0,27,3.0,43.29
106.2,106.2,27,3.2,43.365
106.25,106.25,27,3.25,43.3838
106.4,106.4,27,3.4,43.44
106.5,106.5,27,3.5,43.4775
106.6,106.6,27,3.6,43.515
106.75,106.75,27,3.75,43.5712
106.8,106.8,27,3.8,43.5814
107.0,107.0,27,4.0,43.5921
107.2,107.2,27,4.2,43.62
107.25,107.25,27,4.25,43.6388
107.4,107.4,27,4.4,43.695
107.5,107.5,27,4.5,43.7325
107.6,107.6,27,4.6,43.77
107.75,107.75,27,4.75,43.8262
107.8,107.8,27,4.8,43.845
108.0,108.0,28,1.0,43.92
108.2,108.2,28,1.2,43.995
108.25,108.25,28,1.25,44.0138
108.4,108.4,28,1.4,44.07
108.5,108.5,28,1.5,44.1075
108.6,108.6,28,1.6,44.145
108.75,108.75,28,1.75,44.2012
108.8,108.8,28,1.8,44.22
109.0,109.0,28,2.0,44.295
109.2,109.2,28,2.2,44.37
109.25,109.25,28,2.25,44.3888
109.4,109.4,28,2.4,44.445
109.5,109.5,28,2.5,44.4825
109.6,109.6,28,2.6,44.52
109.75,109.75,28,2.75,44.5762
109.8,109.8,28,2.8,44.595
110.0,110.0,28,3.0,44.67
110.2,110.2,28,3.2,44.745
110.25,110.25,28,3.25,44.7638
110.4,110.4,28,3.4,44.82
110.5,110.5,28,3.5,44.8575
110.6,110.6,28,3.6,44.895
110.75,110.75,28,3.75,44.9512
110.8,110.8,28,3.8,44.97
111.0,111.0,28,4.0,45.045
111.2,111.2,28,4.2,45.12
111.25,111.25,28,4.25,45.1216
111.4,111.4,28,4.4,45.1262
111.5,111.5,28,4.5,45.1294
111.6,111.6,28,4.6,45.1325
111.75,111.75,28,4.75,45.1372
111.8,111.8,28,4.8,45.1388
112.0,112.0,29,1.0,45.2
112.2,112.2,29,1.2,45.275
112.25,112.25,29,1.25,45.2938
112.4,112.4,29,1.4,45.35
112.5,112.5,29,1.5,45.3875
112.6,112.6,29,1.6,45.425
112.75,112.75,29,1.75,45.4812
112.8,112.8,29,1.8,45.5
113.0,113.0,29,2.0,45.575
113.2,113.2,29,2.2,45.65
113.25,113.25,29,2.25,45.6688
113.4,113.4,29,2.4,45.725
113.5,113.5,29,2.5,45.7625
113.6,113.6,29,2.6,45.8
113.75,113.75,29,2.75,45.8562
113.8,113.8,29,2.8,45.875
114.0,114.0,29,3.0,45.95
114.2,114.2,29,3.2,46.025
114.25,114.25,29,3.25,46.0438
114.4,114.4,29,3.4,46.1
114.5,114.5,29,3.5,46.1375
114.6,114.6,29,3.6,46.175
114.75,114.75,29,3.75,46.2312
114.8,114.8,29,3.8,46.25
115.0,115.0,29,4.0,46.325
115.2,115.2,29,4.2,46.4
115.25,115.25,29,4.25,46.4188
115.4,115.4,29,4.4,46.475
115.5,115.5,29,4.5,46.5125
115.6,115.6,29,4.6,46.55
115.75,115.75,29,4.75,46.6062
115.8,115.8,29,4.8,46.625
116.0,116.0,30,1.0,46.7
116.2,116.2,30,1.2,46.775
116.25,116.25,30,1.25,46.7938
116.4,116.4,30,1.4,46.85
116.5,116.5,30,1.5,46.8875
116.6,116.6,30,1.6,46.925
116.75,116.75,30,1.75,46.9812
116.8,116.8,30,1.8,47.0
117.0,117.0,30,2.0,47.075
117.2,117.2,30,2.2,47.15
117.25,117.25,30,2.25,47.1688
117.4,117.4,30,2.4,47.225
117.5,117.5,30,2.5,47.2625
117.6,117.6,30,2.6,47.29
117.75,117.75,30,2.75,47.3362
117.8,117.8,30,2.8,47.355
118.0,118.0,30,3.0,47.43
118.2,118.2,30,3.2,47.505
118.25,118.25,30,3.25,47.5238
118.4,118.4,30,3.4,47.58
118.5,118.5,30,3.5,47.6175
118.6,118.6,30,3.6,47.655
118.75,118.75,30,3.75,47.7112
118.8,118.8,30,3.8,47.73
119.0,119.0,30,4.0,47.805
119.2,119.2,30,4.2,47.88
119.25,119.25,30,4.25,47.8988
119.4,119.4,30,4.4,47.955
119.5,119.5,30,4.5,47.9925
119.6,119.6,30,4.6,48.03
119.75,119.75,30,4.75,48.0862
119.8,119.8,30,4.8,48.105
120.0,120.0,31,1.0,48.18
120.2,120.2,31,1.2,48.255
120.25,120.25,31,1.25,48.2738
120.4,120.4,31,1.4,48.33
120.5,120.5,31,1.5,48.3675
120.6,120.6,31,1.6,48.405
120.75,120.75,31,1.75,48.4612
120.8,120.8,31,1.8,48.48
121.0,121.0,31,2.0,48.555
121.2,121.2,31,2.2,48.75
121.25,121.25,31,2.25,48.7688
121.4,121.4,31,2.4,48.825
121.5,121.5,31,2.5,48.8625
121.6,121.6,31,2.6,48.9
121.75,121.75,31,2.75,48.9562
121.8,121.8,31,2.8,48.975
122.0,122.0,31,3.0,49.05
122.2,122.2,31,3.2,49.125
122.25,122.25,31,3.25,49.1438
122.4,122.4,31,3.4,49.2
122.5,122.5,31,3.5,49.2375
122.6,122.6,31,3.6,49.275
122.75,122.75,31,3.75,49.3312
122.8,122.8,31,3.8,49.35
123.0,123.0,31,4.0,49.425
123.2,123.2,31,4.2,49.5
123.25,123.25,31,4.25,49.5188
123.4,123.4,31,4.4,49.59
123.5,123.5,31,4.5,49.645
123.6,123.6,31,4.6,49.8
123.75,123.75,31,4.75,49.8662
123.8,123.8,31,4.8,49.885
124.0,124.0,32,1.0,49.96
124.2,124.2,32,1.2,50.14
124.25,124.25,32,1.25,50.2152
124.4,124.4,32,1.4,50.29
124.5,124.5,32,1.5,50.3275
124.6,124.6,32,1.6,50.365
124.75,124.75,32,1.75,50.4212
124.8,124.8,32,1.8,50.44
125.0,125.0,32,2.0,50.515
125.2,125.2,32,2.2,50.59
125.25,125.25,32,2.25,50.6088
125.4,125.4,32,2.4,50.665
125.5,125.5,32,2.5,50.7025
125.6,125.6,32,2.6,50.74
125.75,125.75,32,2.75,50.7962
125.8,125.8,32,2.8,50.815
126.0,126.0,32,3.0,50.89
126.2,126.2,32,3.2,50.965
126.25,126.25,32,3.25,50.9838
126.4,126.4,32,3.4,51.04
126.5,126.5,32,3.5,51.0775
126.6,126.6,32,3.6,51.115
126.75,126.75,32,3.75,51.1712
126.8,126.8,32,3.8,51.19
127.0,127.0,32,4.0,51.265
127.2,127.2,32,4.2,51.34
127.25,127.25,32,4.25,51.3588
127.4,127.4,32,4.4,51.415
127.5,127.5,32,4.5,51.4525
127.6,127.6,32,4.6,51.49
127.75,127.75,32,4.75,51.5462
127.8,127.8,32,4.8,51.565
128.0,128.0,33,1.0,51.64
128.25,128.25,33,1.25,51.7338
128.5,128.5,33,1.5,51.8275
128.75,128.75,33,1.75,51.9212
129.0,129.0,33,2.0,52.015
130.0,130.0,33,3.0,52.2611
132.0,132.0,34,1.0,52.2676
132.25,132.25,34,1.25,52.2684
132.5,132.5,34,1.5,52.2692
132.75,132.75,34,1.75,52.27
133.0,133.0,34,2.0,52.2708
134.0,134.0,34,3.0,52.2741
136.0,136.0,35,1.0,52.34
138.0,138.0,35,3.0,53.05
139.5,139.5,35,4.5,53.3125
140.0,140.0,36,1.0,53.4
140.5,140.5,36,1.5,53.5875
141.0,141.0,36,2.0,53.775
141.5,141.5,36,2.5,54.025
142.0,142.0,36,3.0,54.24
142.5,142.5,36,3.5,54.4375
143.0,143.0,36,4.0,54.625
143.5,143.5,36,4.5,54.8125
144.0,144.0,37,1.0,55.0
146.0,146.0,37,3.0,55.745
147.5,147.5,37,4.5,56.2925
148.0,148.0,38,1.0,56.48
148.5,148.5,38,1.5,56.735
149.0,149.0,38,2.0,56.935
149.5,149.5,38,2.5,57.1225
150.0,150.0,38,3.0,57.31
150.5,150.5,38,3.5,57.4975
151.0,151.0,38,4.0,57.685
151.5,151.5,38,4.5,57.8725
152.0,152.0,39,1.0,58.06
154.0,154.0,39,3.0,59.21
155.5,155.5,39,4.5,59.8325
156.0,156.0,40,1.0,60.02
156.5,156.5,40,1.5,60.2075
157.0,157.0,40,2.0,60.355
157.5,157.5,40,2.5,60.5425
158.0,158.0,40,3.0,61.11
158.5,158.5,40,3.5,61.2975
159.0,159.0,40,4.0,61.485
159.5,159.5,40,4.5,61.6725
160.0,160.0,41,1.0,61.86
160.25,160.25,41,1.25,61.9538
160.5,160.5,41,1.5,62.0475
160.75,160.75,41,1.75,62.1412
161.0,161.0,41,2.0,62.235
161.25,161.25,41,2.25,62.2772
161.5,161.5,41,2.5,62.3625
161.75,161.75,41,2.75,62.4562
162.0,162.0,41,3.0,62.55
162.25,162.25,41,3.25,62.6438
162.5,162.5,41,3.5,62.7375
162.75,162.75,41,3.75,62.8312
163.0,163.0,41,4.0,62.925
163.25,163.25,41,4.25,63.0188
163.5,163.5,41,4.5,63.1125
163.75,163.75,41,4.75,63.1862
164.0,164.0,42,1.0,63.28
164.25,164.25,42,1.25,63.3738
164.5,164.5,42,1.5,63.4675
164.75,164.75,42,1.75,63.5612
165.0,165.0,42,2.0,63.655
165.25,165.25,42,2.25,63.7488
165.5,165.5,42,2.5,63.8425
165.75,165.75,42,2.75,63.9227
166.0,166.0,42,3.0,63.9383
166.25,166.25,42,3.25,64.0238
166.5,166.5,42,3.5,64.1175
166.75,166.75,42,3.75,64.1712
167.0,167.0,42,4.0,64.265
167.25,167.25,42,4.25,64.3588
167.5,167.5,42,4.5,64.4125
167.75,167.75,42,4.75,64.5062
168.0,168.0,43,1.0,64.59
168.5,168.5,43,1.5,64.7675
168.75,168.75,43,1.75,64.8612
169.0,169.0,43,2.0,64.955
170.0,170.0,43,3.0,65.33
172.0,172.0,44,1.0,66.08
174.0,174.0,44,3.0,66.83
176.0,176.0,45,1.0,67.52
176.25,176.25,45,1.25,67.6138
176.5,176.5,45,1.5,67.7075
176.75,176.75,45,1.75,67.8012
177.0,177.0,45,2.0,67.895
177.25,177.25,45,2.25,67.9888
177.5,177.5,45,2.5,68.0825
177.75,177.75,45,2.75,68.1762
178.0,178.0,45,3.0,68.27
178.25,178.25,45,3.25,68.3638
178.5,178.5,45,3.5,68.4975
178.75,178.75,45,3.75,68.5912
179.0,179.0,45,4.0,68.685
179.25,179.25,45,4.25,68.7788
179.5,179.5,45,4.5,68.8725
179.75,179.75,45,4.75,68.9662
180.0,180.0,46,1.0,69.06
180.25,180.25,46,1.25,69.1538
180.5,180.5,46,1.5,69.2475
180.75,180.75,46,1.75,69.3412
181.0,181.0,46,2.0,69.435
181.25,181.25,46,2.25,69.5288
181.5,181.5,46,2.5,69.6225
181.75,181.75,46,2.75,69.7162
182.0,182.0,46,3.0,70.29
182.25,182.25,46,3.25,70.3838
182.5,182.5,46,3.5,70.4775
182.75,182.75,46,3.75,70.5712
183.0,183.0,46,4.0,70.665
183.25,183.25,46,4.25,70.7588
183.5,183.5,46,4.5,70.8725
183.75,183.75,46,4.75,70.9662
184.0,184.0,47,1.0,71.34
184.5,184.5,47,1.5,71.5275
184.75,184.75,47,1.75,71.6212
185.0,185.0,47,2.0,71.715
186.0,186.0,47,3.0,72.09
188.0,188.0,48,1.0,72.4083
190.0,190.0,48,3.0,72.55
192.0,192.0,49,1.0,73.3
192.25,192.25,49,1.25,73.3938
192.5,192.5,49,1.5,73.4875
192.75,192.75,49,1.75,73.5812
193.0,193.0,49,2.0,73.675
193.25,193.25,49,2.25,73.7688
193.5,193.5,49,2.5,73.8825
193.75,193.75,49,2.75,73.9762
194.0,194.0,49,3.0,74.07
194.25,194.25,49,3.25,74.1638
194.5,194.5,49,3.5,74.2575
194.75,194.75,49,3.75,74.3512
195.0,195.0,49,4.0,74.4206
195.25,195.25,49,4.25,74.4229
195.5,195.5,49,4.5,74.4252
195.75,195.75,49,4.75,74.4275
196.0,196.0,50,1.0,74.4298
196.25,196.25,50,1.25,74.432
196.5,196.5,50,1.5,74.4343
196.75,196.75,50,1.75,74.4366
197.0,197.0,50,2.0,74.4389
197.25,197.25,50,2.25,74.4636
197.5,197.5,50,2.5,74.4753
197.75,197.75,50,2.75,74.5223
198.0,198.0,50,3.0,74.5357
198.25,198.25,50,3.25,74.6038
198.5,198.5,50,3.5,74.6975
198.75,198.75,50,3.75,74.7912
199.0,199.0,50,4.0,74.885
199.25,199.25,50,4.25,74.9788
199.5,199.5,50,4.5,75.0725
199.75,199.75,50,4.75,75.1662
200.0,200.0,51,1.0,75.26
200.5,200.5,51,1.5,75.4475
200.75,200.75,51,1.75,75.5412
201.0,201.0,51,2.0,75.635
202.0,202.0,51,3.0,75.89
204.0,204.0,52,1.0,76.48
204.5,204.5,52,1.5,76.6675
204.75,204.75,52,1.75,76.7612
205.0,205.0,52,2.0,76.855
206.0,206.0,52,3.0,77.23
208.0,208.0,53,1.0,77.53
208.5,208.5,53,1.5,77.5649
208.75,208.75,53,1.75,77.5685
209.0,209.0,53,2.0,77.5721
210.0,210.0,53,3.0,77.7409
212.0,212.0,54,1.0,78.2
212.5,212.5,54,1.5,78.3875
212.75,212.75,54,1.75,78.4812
213.0,213.0,54,2.0,78.575
214.0,214.0,54,3.0,78.95
216.0,216.0,55,1.0,79.62
216.5,216.5,55,1.5,79.8075
216.75,216.75,55,1.75,79.9012
217.0,217.0,55,2.0,79.995
218.0,218.0,55,3.0,80.37
218.5,218.5,55,3.5,81.1125
218.75,218.75,55,3.75,81.2712
219.0,219.0,55,4.0,81.365
220.0,220.0,56,1.0,81.8
220.25,220.25,56,1.25,81.8938
220.5,220.5,56,1.5,81.9875
220.75,220.75,56,1.75,82.0812
221.0,221.0,56,2.0,82.175
221.5,221.5,56,2.5,82.3625
222.0,222.0,56,3.0,82.55
222.5,222.5,56,3.5,82.7375
223.0,223.0,56,4.0,82.925
223.5,223.5,56,4.5,83.0842
224.0,224.0,57,1.0,83.24
224.5,224.5,57,1.5,83.4275
225.0,225.0,57,2.0,83.615
225.5,225.5,57,2.5,83.8025
226.0,226.0,57,3.0,83.99
226.5,226.5,57,3.5,84.1775
227.0,227.0,57,4.0,84.365
227.5,227.5,57,4.5,84.5525
228.0,228.0,58,1.0,84.74
228.5,228.5,58,1.5,84.9475
229.0,229.0,58,2.0,85.235
229.5,229.5,58,2.5,85.4425
230.0,230.0,58,3.0,85.65
230.5,230.5,58,3.5,85.8375
231.0,231.0,58,4.0,86.025
231.5,231.5,58,4.5,86.2125
232.0,232.0,59,1.0,86.4
232.5,232.5,59,1.5,86.5875
233.0,233.0,59,2.0,86.775
233.5,233.5,59,2.5,86.9625
234.0,234.0,59,3.0,87.15
234.5,234.5,59,3.5,87.3375
235.0,235.0,59,4.0,87.525
235.5,235.5,59,4.5,87.7725
236.0,236.0,60,1.0,87.96
236.5,236.5,60,1.5,88.1475
237.0,237.0,60,2.0,88.335
237.5,237.5,60,2.5,88.5225
238.0,238.0,60,3.0,88.71
238.5,238.5,60,3.5,88.8975
239.0,239.0,60,4.0,89.085
239.5,239.5,60,4.5,89.2725
240.0,240.0,61,1.0,89.46
240.5,240.5,61,1.5,89.6675
241.0,241.0,61,2.0,89.855
241.5,241.5,61,2.5,90.0425
242.0,242.0,61,3.0,90.25
242.5,242.5,61,3.5,90.4575
243.0,243.0,61,4.0,90.745
243.5,243.5,61,4.5,90.965
244.0,244.0,62,1.0,91.16
246.0,246.0,62,3.0,91.91
248.0,248.0,63,1.0,92.66
