qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Ob 1,2,Ob
8.0,3,1.0,0.0,a,Cl 1,4,Cl
16.0,5,1.0,0.0,a,Hn 1,8,Hn
24.0,7,1.0,0.0,a,Bsn 1,6,Bsn
36.25,10,1.25,0.0625,a,Vln 1,13,Vln
40.0,11,1.0,0.0,a,Cl 1,4,Cl
44.25,12,1.25,0.0625,a,Vln 1,13,Vln
48.0,13,1.0,0.0,a,Cl 1,4,Cl
52.0,14,1.0,0.0,a,Fl 1,0,Fl
58.0,15,-53.0,0.5,a,Vln 2,14,Vln
66.0,17,-61.0,0.5,a,Vln 1,13,Vln
74.0,19,-69.0,0.5,a,Vln 2,14,Vln
82.0,21,-77.0,0.5,a,Vln 1,13,Vln
88.0,23,1.0,0.0,b,Ob 1,2,Ob
96.0,25,1.0,0.0,b,Ob 1,2,Ob
104.0,27,1.0,0.0,b,Ob 1,2,Ob
112.0,29,1.0,0.0,b,Vln 1,13,Vln
120.0,31,1.0,0.0,b,Vln 1,13,Vln
132.0,34,1.0,0.0,a,Tpt 1,10,Tpt
140.0,36,1.0,0.0,a,Tpt 1,10,Tpt
148.0,38,-147.0,0.0,a,Vln 1,13,Vln
158.0,40,-153.0,0.5,a,Vln 1,13,Vln
164.0,42,1.0,0.0,b,Fl 1,0,Fl
172.0,44,1.0,0.0,b,Fl 1,0,Fl
180.0,46,1.0,0.0,b,Fl 1,0,Fl
188.0,48,1.0,0.0,b,Vln 1,13,Vln
208.0,53,1.0,0.0,a,Vln 1,13,Vln
212.0,54,1.0,0.0,c,Fl 1,0,Fl
220.0,56,1.0,0.0,c,Fl 1,0,Fl
226.25,57,3.25,0.5625,c,Vln 1,13,Vln
228.5,58,1.5,0.125,c,Fl 1,0,Fl
230.5,58,3.5,0.625,c,Vln 1,13,Vln
234.0,59,3.0,0.5,c,Fl 1,0,Fl
236.0,60,1.0,0.0,c,Vln 1,13,Vln
