qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Hn 3,10,Hn
3.0,2,1.0,0.0,a,Ob 1,2,Ob
10.5,4,2.0,0.5,a,Cl 1,4,Cl
17.5,6,2.6667,0.8333,a,Cl 1,4,Cl
23.5,8,2.6667,0.8333,b,Cl 1,4,Cl
36.0,13,1.0,0.0,a,Hn 1,8,Hn
42.0,15,1.0,0.0,a,Cl 1,4,Cl
48.0,17,1.0,0.0,a,Cl 1,4,Cl
54.0,19,1.0,0.0,a,Cl 1,4,Cl
56.5,19,2.6667,0.8333,a,Cl 1,4,Cl
63.0,22,1.0,0.0,a,Vln 1,15,Vln
66.0,23,1.0,0.0,a,Vln 1,15,Vln
67.5,23,2.0,0.5,a,Cl 1,4,Cl
70.5,24,2.0,0.5,a,Vln 1,15,Vln
73.5,25,2.0,0.5,b,Cl 1,4,Cl
87.0,30,1.0,0.0,c,Vln 1,15,Vln
93.0,32,1.0,0.0,c,Vln 1,15,Vln
106.5,36,2.0,0.5,c,Fl 2,1,Fl
108.0,37,1.0,0.0,c,Vln 1,15,Vln
109.5,37,2.0,0.5,c,Fl 2,1,Fl
111.0,38,1.0,0.0,c,Vln 1,15,Vln
114.0,39,1.0,0.0,d,Fl 1,0,Fl
117.0,40,1.0,0.0,d,Fl 1,0,Fl
120.0,41,1.0,0.0,d,Vc,18,Vc
132.0,45,1.0,0.0,d,Bsn 1,6,Bsn
135.0,46,1.0,0.0,d,Vc,18,Vc
138.0,47,1.0,0.0,d,Bsn 1,6,Bsn
141.0,48,1.0,0.0,d,Vc,18,Vc
147.0,50,1.0,0.0,d,Cl 1,4,Cl
148.5,50,2.0,0.5,d,Vln 1,15,Vln
150.0,51,1.0,0.0,d,Bsn 1,6,Bsn
151.5,51,2.0,0.5,d,Vc,18,Vc
152.5,51,2.6667,0.8333,d,Vln 1,15,Vln
155.5,52,2.6667,0.8333,d,Vc,18,Vc
161.5,54,2.6667,0.8333,d,Fl 1,0,Fl
170.0,57,2.3333,0.6667,e,Vln 1,15,Vln
170.5,57,2.6667,0.8333,e,Fl 1,0,Fl
171.0,58,1.0,0.0,e,Vln 1,15,Vln
171.5,58,1.3333,0.1667,e,Fl 1,0,Fl
172.0,58,1.6667,0.3333,e,Vln 1,15,Vln
172.5,58,2.0,0.5,e,Vla,17,Vla
173.0,58,2.3333,0.6667,e,Vln 1,15,Vln
173.5,58,2.6667,0.8333,e,Vla,17,Vla
174.0,59,1.0,0.0,e,Vln 1,15,Vln
174.5,59,1.3333,0.1667,e,Vla,17,Vla
175.0,59,1.6667,0.3333,e,Vln 1,15,Vln
175.5,59,2.0,0.5,x,Hn 1,8,Hn
175.5,59,2.0,0.5,e,Vla,17,Vla
180.0,61,1.0,0.0,e,Vln 1,15,Vln
187.5,63,2.0,0.5,e,Fl 1,0,Fl
189.0,64,-125.0,0.0,a,Vla,17,Vla
192.0,65,1.0,0.0,a,Vln 1,15,Vln
200.5,67,-129.3333,0.8333,a,Vla,17,Vla
213.0,72,1.0,0.0,a,Hn 1,8,Hn
219.0,74,1.0,0.0,a,Fl 1,0,Fl
220.5,74,2.0,0.5,a,Vln 1,15,Vln
225.0,76,1.0,0.0,a,Vc,18,Vc
231.0,78,1.0,0.0,a,Vln 1,15,Vln
234.0,79,1.0,0.0,a,Cb,19,Cb
237.0,80,1.0,0.0,a,Fl 1,0,Fl
238.5,80,2.0,0.5,a,Vln 1,15,Vln
241.5,81,2.0,0.5,a,Fl 1,0,Fl
243.0,82,1.0,0.0,a,Vln 1,15,Vln
245.0,82,2.3333,0.6667,a,Hn 1,8,Hn
249.0,84,1.0,0.0,c,Vln 1,15,Vln
250.5,84,2.0,0.5,c,Vc,18,Vc
253.5,85,2.0,0.5,c,Vln 1,15,Vln
255.0,86,1.0,0.0,c,Vln 1,15,Vln
258.0,87,1.0,0.0,d,Bsn 1,6,Bsn
261.0,88,1.0,0.0,d,Vln 1,15,Vln
273.0,92,-181.0,0.0,d,Vln 2,16,Vln
276.0,93,1.0,0.0,d,Vln 1,15,Vln
279.0,94,-185.0,0.0,d,Vc,18,Vc
282.0,95,1.0,0.0,d,Vln 1,15,Vln
286.0,96,1.6667,0.3333,d,Vln 2,16,Vln
287.5,96,2.6667,0.8333,d,Fl 1,0,Fl
303.0,102,1.0,0.0,d,Vla,17,Vla
306.0,103,1.0,0.0,a,Cl 1,4,Cl
317.5,106,2.6667,0.8333,b,Cl 1,4,Cl
323.5,108,2.6667,0.8333,b,Ob 1,2,Ob
329.0,110,2.3333,0.6667,b,Cl 1,4,Cl
336.0,113,1.0,0.0,a,Hn 3,10,Hn
339.0,114,1.0,0.0,a,Hn 3,10,Hn
342.0,115,1.0,0.0,a,Hn 3,10,Hn
345.0,116,1.0,0.0,a,Hn 3,10,Hn
