qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.5,1,1.5,0.1667,a,Vln. I,0,Vln
9.0,4,1.0,0.0,b,A.,4,A
12.0,5,1.0,0.0,b,S. II,3,S
15.0,6,1.0,0.0,b,S. I,2,S
18.0,7,1.0,0.0,b,T.,5,T
21.0,8,1.0,0.0,b,B.,6,B
37.0,13,2.0,0.3333,b,S. I,2,S
40.0,14,2.0,0.3333,b,A.,4,A
49.0,17,2.0,0.3333,b,S. I,2,S
57.5,20,1.5,0.1667,a,Vln. I,0,Vln
66.0,23,1.0,0.0,b,T.,5,T
69.0,24,1.0,0.0,b,A.,4,A
72.0,25,1.0,0.0,b,S. II,3,S
75.0,26,1.0,0.0,b,S. I,2,S
78.0,27,1.0,0.0,b,B.,6,B
94.0,32,2.0,0.3333,b,S. II,3,S
97.0,33,2.0,0.3333,b,T.,5,T
109.0,37,2.0,0.3333,b,S. I,2,S
114.5,39,1.5,0.1667,a,Vln. I,0,Vln
122.0,41,3.0,0.6667,b,S. I,2,S
123.0,42,1.0,0.0,b,B.,6,B
124.0,42,2.0,0.3333,b,A.,4,A
125.0,42,3.0,0.6667,b,T.,5,T
132.0,45,1.0,0.0,b,S. I,2,S
133.0,45,2.0,0.3333,b,S. II,3,S
134.0,45,3.0,0.6667,b,A.,4,A
142.0,48,2.0,0.3333,b,T.,5,T
