qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,19,Vln
12.0,4,1.0,0.0,a,Vln 1,19,Vln
16.0,5,1.0,0.0,a,Vln 1,19,Vln
28.0,8,1.0,0.0,a,Vln 1,19,Vln
32.5,9,1.25,0.125,x,Vln 2,20,Vln
34.5,9,2.25,0.625,x,Vln 1,19,Vln
48.5,13,1.25,0.125,x,Vln 1,19,Vln
64.5,17,1.25,0.125,x,Vln 1,19,Vln
72.0,19,1.0,0.0,a,Ob 1,2,Ob
80.0,21,1.0,0.0,a,Ob 1,2,Ob
88.0,23,1.0,0.0,a,Ob 1,2,Ob
96.0,25,1.0,0.0,a,Fl 1,0,Fl
104.0,27,1.0,0.0,a,Tpt 1,12,Tpt
112.0,29,1.0,0.0,a,Fl 1,0,Fl
120.0,31,1.0,0.0,a,Fl 1,0,Fl
136.0,35,1.0,0.0,a,Vln 1,19,Vln
144.0,37,1.0,0.0,a,Fl 1,0,Fl
152.0,39,1.0,0.0,a,Vln 1,19,Vln
154.0,39,2.0,0.5,a,Fl 1,0,Fl
156.0,40,1.0,0.0,a,Vln 1,19,Vln
158.0,40,2.0,0.5,a,Fl 1,0,Fl
160.0,41,1.0,0.0,a,Vln 1,19,Vln
162.0,41,2.0,0.5,a,Fl 1,0,Fl
164.0,42,1.0,0.0,a,Vln 1,19,Vln
166.0,42,2.0,0.5,a,Fl 1,0,Fl
168.0,43,1.0,0.0,a,Vln 1,19,Vln
174.0,44,2.0,0.5,a,Vln 1,19,Vln
181.0,46,1.5,0.25,a,Vln 1,19,Vln
184.0,47,1.0,0.0,a,Vln 1,19,Vln
197.0,50,1.5,0.25,a,Vln 1,19,Vln
199.0,50,2.5,0.75,a,Bsn 1,6,Bsn
202.0,51,2.0,0.5,a,Vln 1,19,Vln
204.0,52,1.0,0.0,a,Bsn 1,6,Bsn
206.0,52,2.0,0.5,a,Vln 1,19,Vln
208.0,53,1.0,0.0,a,Vln 1,19,Vln
210.0,53,2.0,0.5,a,Bsn 1,6,Bsn
212.0,54,1.0,0.0,a,Vln 1,19,Vln
214.0,54,2.0,0.5,a,Bsn 1,6,Bsn
216.0,55,1.0,0.0,a,Vln 1,19,Vln
224.0,57,1.0,0.0,a,Bsn 1,6,Bsn
226.0,57,2.0,0.5,a,Cl 1,4,Cl
228.0,58,1.0,0.0,a,Fl 1,0,Fl
232.0,59,1.0,0.0,a,Vln 1,19,Vln
248.0,63,1.0,0.0,a,Vln 1,19,Vln
264.0,67,1.0,0.0,a,Vln 1,19,Vln
280.0,71,1.0,0.0,a,Vln 1,19,Vln
288.0,73,1.0,0.0,a,Vln 1,19,Vln
296.0,75,1.0,0.0,a,Cl 1,4,Cl
304.0,77,1.0,0.0,a,Hn 1,8,Hn
328.0,83,1.0,0.0,a,Hn 3,10,Hn
332.0,84,1.0,0.0,a,Fl 1,0,Fl
360.0,91,1.0,0.0,a,Bsn 2,7,Bsn
362.0,91,2.0,0.5,a,Vln 1,19,Vln
364.0,92,1.0,0.0,a,Bsn 2,7,Bsn
366.0,92,2.0,0.5,a,Vln 1,19,Vln
368.0,93,1.0,0.0,a,Vln 1,19,Vln
370.0,93,2.0,0.5,a,Cl 1,4,Cl
372.0,94,1.0,0.0,a,Vln 1,19,Vln
374.0,94,2.0,0.5,a,Cl 1,4,Cl
376.0,95,1.0,0.0,a,Vln 1,19,Vln
384.0,97,1.0,0.0,a,Vln 1,19,Vln
392.0,99,1.0,0.0,tr,Vln 1,19,Vln
408.0,103,1.0,0.0,tr,Vln 1,19,Vln
