score_qstamp,qstamp,measure,beat,246961_tstamp
150.5,150.5,38,3.5,48.1459
151.0,151.0,38,4.0,48.1598
151.5,151.5,38,4.5,48.365
152.0,152.0,39,1.0,48.5733
152.5,152.5,39,1.5,48.7817
153.0,153.0,39,2.0,48.93
153.5,153.5,39,2.5,49.1383
154.0,154.0,39,3.0,49.3467
154.5,154.5,39,3.5,49.4564
155.0,155.0,39,4.0,49.5433
155.5,155.5,39,4.5,49.7517
156.0,156.0,40,1.0,49.86
156.5,156.5,40,1.5,50.0683
157.0,157.0,40,2.0,50.2367
157.5,157.5,40,2.5,50.445
158.0,158.0,40,3.0,50.5589
158.5,158.5,40,3.5,50.6017
159.0,159.0,40,4.0,50.79
159.5,159.5,40,4.5,50.9983
160.0,160.0,41,1.0,51.1867
160.5,160.5,41,1.5,51.255
161.0,161.0,41,2.0,51.4033
161.5,161.5,41,2.5,51.6117
162.0,162.0,41,3.0,51.82
162.5,162.5,41,3.5,51.9283
163.0,163.0,41,4.0,51.9996
163.5,163.5,41,4.5,52.205
164.0,164.0,42,1.0,52.3333
164.5,164.5,42,1.5,52.5417
165.0,165.0,42,2.0,52.715
165.5,165.5,42,2.5,52.8983
166.0,166.0,42,3.0,53.1067
166.5,166.5,42,3.5,53.315
167.0,167.0,42,4.0,53.5233
167.5,167.5,42,4.5,53.5901
168.0,168.0,43,1.0,53.66
168.5,168.5,43,1.5,53.7883
169.0,169.0,43,2.0,53.9167
169.5,169.5,43,2.5,54.125
170.0,170.0,43,3.0,54.3333
170.5,170.5,43,3.5,54.5417
171.0,171.0,43,4.0,54.69
171.5,171.5,43,4.5,54.8196
172.0,172.0,44,1.0,54.9267
172.5,172.5,44,1.5,55.135
173.0,173.0,44,2.0,55.3033
173.5,173.5,44,2.5,55.5015
174.0,174.0,44,3.0,55.58
174.5,174.5,44,3.5,55.7883
175.0,175.0,44,4.0,55.9967
175.5,175.5,44,4.5,56.1623
176.0,176.0,45,1.0,56.1933
176.5,176.5,45,1.5,56.4017
177.0,177.0,45,2.0,56.57
177.5,177.5,45,2.5,56.7783
178.0,178.0,45,3.0,56.8467
178.5,178.5,45,3.5,57.055
179.0,179.0,45,4.0,57.1102
179.5,179.5,45,4.5,57.1717
180.0,180.0,46,1.0,57.38
180.5,180.5,46,1.5,57.5883
181.0,181.0,46,2.0,57.7967
181.5,181.5,46,2.5,57.9842
182.0,182.0,46,3.0,58.1133
182.5,182.5,46,3.5,58.2754
183.0,183.0,46,4.0,58.47
183.5,183.5,46,4.5,58.5299
184.0,184.0,47,1.0,58.5867
184.5,184.5,47,1.5,58.755
185.0,185.0,47,2.0,58.9633
185.5,185.5,47,2.5,59.1717
186.0,186.0,47,3.0,59.38
186.5,186.5,47,3.5,59.5841
187.0,187.0,47,4.0,59.6967
187.5,187.5,47,4.5,59.905
188.0,188.0,48,1.0,60.1133
188.5,188.5,48,1.5,60.3217
189.0,189.0,48,2.0,60.4186
189.5,189.5,48,2.5,60.4973
190.0,190.0,48,3.0,60.6867
190.5,190.5,48,3.5,60.8817
191.0,191.0,48,4.0,60.9433
191.5,191.5,48,4.5,61.1117
192.0,192.0,49,1.0,61.32
192.5,192.5,49,1.5,61.4883
193.0,193.0,49,2.0,61.5967
193.5,193.5,49,2.5,61.7508
194.0,194.0,49,3.0,61.9133
194.5,194.5,49,3.5,62.0639
195.0,195.0,49,4.0,62.0769
195.5,195.5,49,4.5,62.2383
196.0,196.0,50,1.0,62.4467
196.5,196.5,50,1.5,62.6375
197.0,197.0,50,2.0,62.8433
197.5,197.5,50,2.5,63.0517
198.0,198.0,50,3.0,63.26
198.5,198.5,50,3.5,63.4283
199.0,199.0,50,4.0,63.5792
199.5,199.5,50,4.5,63.6775
200.0,200.0,51,1.0,63.8733
200.5,200.5,51,1.5,64.0617
201.0,201.0,51,2.0,64.17
201.5,201.5,51,2.5,64.2678
202.0,202.0,51,3.0,64.3667
202.5,202.5,51,3.5,64.575
203.0,203.0,51,4.0,64.7433
203.5,203.5,51,4.5,64.9517
204.0,204.0,52,1.0,65.08
204.5,204.5,52,1.5,65.2088
205.0,205.0,52,2.0,65.3167
205.5,205.5,52,2.5,65.525
206.0,206.0,52,3.0,65.7333
206.5,206.5,52,3.5,65.9417
207.0,207.0,52,4.0,66.07
207.5,207.5,52,4.5,66.2477
208.0,208.0,53,1.0,66.4067
208.5,208.5,53,1.5,66.615
209.0,209.0,53,2.0,66.7033
209.5,209.5,53,2.5,66.8543
210.0,210.0,53,3.0,67.04
210.5,210.5,53,3.5,67.2483
211.0,211.0,53,4.0,67.4189
211.5,211.5,53,4.5,67.6028
212.0,212.0,54,1.0,67.6733
212.5,212.5,54,1.5,67.8817
213.0,213.0,54,2.0,68.07
213.5,213.5,54,2.5,68.2438
214.0,214.0,54,3.0,68.3067
214.5,214.5,54,3.5,68.515
215.0,215.0,54,4.0,68.7207
215.5,215.5,54,4.5,68.8517
216.0,216.0,55,1.0,69.0
216.5,216.5,55,1.5,69.2083
217.0,217.0,55,2.0,69.4167
217.5,217.5,55,2.5,69.5275
218.0,218.0,55,3.0,69.5733
218.5,218.5,55,3.5,69.7417
219.0,219.0,55,4.0,69.89
219.5,219.5,55,4.5,70.0583
220.0,220.0,56,1.0,70.2667
220.5,220.5,56,1.5,70.475
221.0,221.0,56,2.0,70.6833
221.5,221.5,56,2.5,70.7886
222.0,222.0,56,3.0,70.86
222.5,222.5,56,3.5,71.0683
223.0,223.0,56,4.0,71.2767
223.5,223.5,56,4.5,71.485
224.0,224.0,57,1.0,71.6933
224.5,224.5,57,1.5,71.9017
225.0,225.0,57,2.0,72.11
225.5,225.5,57,2.5,72.2383
226.0,226.0,57,3.0,72.4467
226.5,226.5,57,3.5,72.655
227.0,227.0,57,4.0,72.8419
227.5,227.5,57,4.5,72.8593
228.0,228.0,58,1.0,73.06
228.5,228.5,58,1.5,73.2683
229.0,229.0,58,2.0,73.3854
229.5,229.5,58,2.5,73.3969
230.0,230.0,58,3.0,73.5533
230.5,230.5,58,3.5,73.7617
231.0,231.0,58,4.0,73.97
231.5,231.5,58,4.5,74.1583
232.0,232.0,59,1.0,74.3667
232.5,232.5,59,1.5,74.575
233.0,233.0,59,2.0,74.6647
233.5,233.5,59,2.5,74.6728
234.0,234.0,59,3.0,74.7
234.5,234.5,59,3.5,74.8883
235.0,235.0,59,4.0,75.0967
235.5,235.5,59,4.5,75.305
236.0,236.0,60,1.0,75.4533
236.5,236.5,60,1.5,75.6617
237.0,237.0,60,2.0,75.87
237.5,237.5,60,2.5,76.006
238.0,238.0,60,3.0,76.0467
238.5,238.5,60,3.5,76.255
239.0,239.0,60,4.0,76.4633
239.5,239.5,60,4.5,76.6372
240.0,240.0,61,1.0,76.84
240.5,240.5,61,1.5,76.9683
241.0,241.0,61,2.0,77.1367
241.5,241.5,61,2.5,77.165
242.0,242.0,61,3.0,77.3333
242.5,242.5,61,3.5,77.5417
243.0,243.0,61,4.0,77.69
243.5,243.5,61,4.5,77.8197
244.0,244.0,62,1.0,78.0067
244.5,244.5,62,1.5,78.215
245.0,245.0,62,2.0,78.3348
245.5,245.5,62,2.5,78.5117
246.0,246.0,62,3.0,78.68
246.5,246.5,62,3.5,78.8883
247.0,247.0,62,4.0,79.0967
247.5,247.5,62,4.5,79.1354
248.0,248.0,63,1.0,79.2933
248.5,248.5,63,1.5,79.5017
249.0,249.0,63,2.0,79.71
249.5,249.5,63,2.5,79.8835
250.0,250.0,63,3.0,79.9267
250.5,250.5,63,3.5,80.135
251.0,251.0,63,4.0,80.2084
251.5,251.5,63,4.5,80.2317
252.0,252.0,64,1.0,80.44
252.5,252.5,64,1.5,80.6483
253.0,253.0,64,2.0,80.7456
253.5,253.5,64,2.5,80.7555
254.0,254.0,64,3.0,80.8733
254.5,254.5,64,3.5,81.0817
255.0,255.0,64,4.0,81.29
255.5,255.5,64,4.5,81.4983
256.0,256.0,65,1.0,81.7067
256.5,256.5,65,1.5,81.915
257.0,257.0,65,2.0,82.1233
257.5,257.5,65,2.5,82.3317
258.0,258.0,65,3.0,82.54
258.5,258.5,65,3.5,82.6834
259.0,259.0,65,4.0,82.6938
259.5,259.5,65,4.5,82.7817
260.0,260.0,66,1.0,82.9533
260.5,260.5,66,1.5,83.1617
261.0,261.0,66,2.0,83.37
261.5,261.5,66,2.5,83.5783
262.0,262.0,66,3.0,83.7667
262.5,262.5,66,3.5,83.8103
263.0,263.0,66,4.0,83.8633
263.5,263.5,66,4.5,84.0717
264.0,264.0,67,1.0,84.28
264.5,264.5,67,1.5,84.4742
265.0,265.0,67,2.0,84.6767
265.5,265.5,67,2.5,84.885
266.0,266.0,67,3.0,84.9989
266.5,266.5,67,3.5,85.0516
267.0,267.0,67,4.0,85.15
267.5,267.5,67,4.5,85.3583
268.0,268.0,68,1.0,85.5667
268.5,268.5,68,1.5,85.7617
269.0,269.0,68,2.0,85.8233
269.5,269.5,68,2.5,86.0317
270.0,270.0,68,3.0,86.22
270.5,270.5,68,3.5,86.4283
271.0,271.0,68,4.0,86.6367
271.5,271.5,68,4.5,86.845
272.0,272.0,69,1.0,87.0533
272.5,272.5,69,1.5,87.2602
273.0,273.0,69,2.0,87.35
273.5,273.5,69,2.5,87.4996
274.0,274.0,69,3.0,87.5172
274.5,274.5,69,3.5,87.5267
275.0,275.0,69,4.0,87.5347
275.5,275.5,69,4.5,87.6117
276.0,276.0,70,1.0,87.82
276.5,276.5,70,1.5,88.0283
277.0,277.0,70,2.0,88.2367
277.5,277.5,70,2.5,88.445
278.0,278.0,70,3.0,88.6533
278.5,278.5,70,3.5,88.8617
279.0,279.0,70,4.0,89.07
279.5,279.5,70,4.5,89.2783
280.0,280.0,71,1.0,89.4867
280.5,280.5,71,1.5,89.695
281.0,281.0,71,2.0,89.9033
281.5,281.5,71,2.5,90.1117
282.0,282.0,71,3.0,90.18
282.5,282.5,71,3.5,90.3037
283.0,283.0,71,4.0,90.3124
283.5,283.5,71,4.5,90.345
284.0,284.0,72,1.0,90.5533
284.5,284.5,72,1.5,90.7617
285.0,285.0,72,2.0,90.85
285.5,285.5,72,2.5,91.0583
286.0,286.0,72,3.0,91.2667
286.5,286.5,72,3.5,91.475
287.0,287.0,72,4.0,91.6833
287.5,287.5,72,4.5,91.8917
288.0,288.0,73,1.0,92.1
288.5,288.5,73,1.5,92.3083
289.0,289.0,73,2.0,92.4592
289.5,289.5,73,2.5,92.665
290.0,290.0,73,3.0,92.7392
290.5,290.5,73,3.5,92.9401
291.0,291.0,73,4.0,92.9481
291.5,291.5,73,4.5,92.9561
292.0,292.0,74,1.0,93.0667
293.0,293.0,74,2.0,93.3502
294.0,294.0,74,3.0,93.64
295.0,295.0,74,4.0,94.0567
296.0,296.0,75,1.0,94.2133
297.0,297.0,75,2.0,94.4888
298.0,298.0,75,3.0,94.7267
299.0,299.0,75,4.0,95.1433
300.0,300.0,76,1.0,95.56
301.0,301.0,76,2.0,96.0167
302.0,302.0,76,3.0,96.4333
303.0,303.0,76,4.0,96.85
304.0,304.0,77,1.0,97.2667
305.0,305.0,77,2.0,97.6219
306.0,306.0,77,3.0,97.6341
307.0,307.0,77,4.0,97.6967
308.0,308.0,78,1.0,98.0933
308.5,308.5,78,1.5,98.3617
309.0,309.0,78,2.0,98.57
309.5,309.5,78,2.5,98.7783
310.0,310.0,78,3.0,98.9867
311.0,311.0,78,4.0,99.4033
312.0,312.0,79,1.0,99.68
312.5,312.5,79,1.5,99.8883
313.0,313.0,79,2.0,100.1167
313.5,313.5,79,2.5,100.325
314.0,314.0,79,3.0,100.5333
315.0,315.0,79,4.0,100.77
316.0,316.0,80,1.0,101.1867
316.5,316.5,80,1.5,101.395
317.0,317.0,80,2.0,101.6033
317.5,317.5,80,2.5,101.8117
318.0,318.0,80,3.0,102.02
319.0,319.0,80,4.0,102.4367
320.0,320.0,81,1.0,102.6533
320.5,320.5,81,1.5,102.8417
321.0,321.0,81,2.0,103.03
321.5,321.5,81,2.5,103.2383
322.0,322.0,81,3.0,103.4467
323.0,323.0,81,4.0,103.6633
324.0,324.0,82,1.0,104.02
324.5,324.5,82,1.5,104.2283
325.0,325.0,82,2.0,104.4367
325.5,325.5,82,2.5,104.625
326.0,326.0,82,3.0,104.7933
327.0,327.0,82,4.0,105.21
328.0,328.0,83,1.0,105.5467
328.5,328.5,83,1.5,105.679
329.0,329.0,83,2.0,105.8633
329.5,329.5,83,2.5,106.0117
330.0,330.0,83,3.0,106.22
331.0,331.0,83,4.0,106.6367
332.0,332.0,84,1.0,106.8933
332.5,332.5,84,1.5,107.1017
333.0,333.0,84,2.0,107.31
333.5,333.5,84,2.5,107.503
334.0,334.0,84,3.0,107.6267
334.5,334.5,84,3.5,107.7558
335.0,335.0,84,4.0,107.9433
335.5,335.5,84,4.5,108.1517
336.0,336.0,85,1.0,108.32
336.5,336.5,85,1.5,108.4883
337.0,337.0,85,2.0,108.6967
337.5,337.5,85,2.5,108.905
338.0,338.0,85,3.0,109.1133
338.5,338.5,85,3.5,109.3217
339.0,339.0,85,4.0,109.47
339.5,339.5,85,4.5,109.6783
340.0,340.0,86,1.0,109.8867
340.5,340.5,86,1.5,110.0815
341.0,341.0,86,2.0,110.1233
341.5,341.5,86,2.5,110.3317
342.0,342.0,86,3.0,110.54
342.5,342.5,86,3.5,110.7483
343.0,343.0,86,4.0,110.9567
343.5,343.5,86,4.5,111.165
344.0,344.0,87,1.0,111.2133
345.0,345.0,87,2.0,111.57
346.0,346.0,87,3.0,111.8867
347.0,347.0,87,4.0,112.2433
348.0,348.0,88,1.0,112.52
348.5,348.5,88,1.5,112.7283
349.0,349.0,88,2.0,112.9367
349.5,349.5,88,2.5,113.145
350.0,350.0,88,3.0,113.3333
350.5,350.5,88,3.5,113.5417
351.0,351.0,88,4.0,113.75
351.5,351.5,88,4.5,113.893
352.0,352.0,89,1.0,114.0667
353.0,353.0,89,2.0,114.4033
354.0,354.0,89,3.0,114.72
355.0,355.0,89,4.0,115.0767
356.0,356.0,90,1.0,115.4333
356.5,356.5,90,1.5,115.6417
357.0,357.0,90,2.0,115.835
357.5,357.5,90,2.5,115.9983
358.0,358.0,90,3.0,116.2067
358.5,358.5,90,3.5,116.415
359.0,359.0,90,4.0,116.6233
359.5,359.5,90,4.5,116.8317
360.0,360.0,91,1.0,117.04
360.5,360.5,91,1.5,117.2483
361.0,361.0,91,2.0,117.3594
361.5,361.5,91,2.5,117.4906
362.0,362.0,91,3.0,117.6333
362.5,362.5,91,3.5,117.8417
363.0,363.0,91,4.0,118.03
363.5,363.5,91,4.5,118.2383
364.0,364.0,92,1.0,118.3867
364.5,364.5,92,1.5,118.595
365.0,365.0,92,2.0,118.7833
365.5,365.5,92,2.5,118.8706
366.0,366.0,92,3.0,119.06
366.5,366.5,92,3.5,119.2683
367.0,367.0,92,4.0,119.4584
367.5,367.5,92,4.5,119.665
368.0,368.0,93,1.0,119.8533
368.5,368.5,93,1.5,120.0603
369.0,369.0,93,2.0,120.17
369.5,369.5,93,2.5,120.2573
370.0,370.0,93,3.0,120.4467
370.5,370.5,93,3.5,120.655
371.0,371.0,93,4.0,120.8233
371.5,371.5,93,4.5,121.0106
372.0,372.0,94,1.0,121.2
372.5,372.5,94,1.5,121.4083
373.0,373.0,94,2.0,121.6167
373.5,373.5,94,2.5,121.8025
374.0,374.0,94,3.0,121.8533
374.5,374.5,94,3.5,121.9817
375.0,375.0,94,4.0,122.19
375.5,375.5,94,4.5,122.3983
376.0,376.0,95,1.0,122.6067
376.5,376.5,95,1.5,122.815
377.0,377.0,95,2.0,123.0233
377.5,377.5,95,2.5,123.1758
378.0,378.0,95,3.0,123.38
378.5,378.5,95,3.5,123.5883
379.0,379.0,95,4.0,123.7567
379.5,379.5,95,4.5,123.885
380.0,380.0,96,1.0,124.0933
380.5,380.5,96,1.5,124.3017
381.0,381.0,96,2.0,124.45
381.5,381.5,96,2.5,124.5597
382.0,382.0,96,3.0,124.7667
382.5,382.5,96,3.5,124.975
383.0,383.0,96,4.0,125.1033
383.5,383.5,96,4.5,125.3117
384.0,384.0,97,1.0,125.48
384.5,384.5,97,1.5,125.6883
385.0,385.0,97,2.0,125.8567
385.5,385.5,97,2.5,126.045
386.0,386.0,97,3.0,126.2533
386.5,386.5,97,3.5,126.4617
387.0,387.0,97,4.0,126.59
387.5,387.5,97,4.5,126.7983
388.0,388.0,98,1.0,126.9467
389.0,389.0,98,2.0,127.3033
391.0,391.0,98,4.0,127.9367
392.0,392.0,99,1.0,128.3333
393.0,393.0,99,2.0,128.73
394.0,394.0,99,3.0,129.0267
395.0,395.0,99,4.0,129.3633
396.0,396.0,100,1.0,129.72
397.0,397.0,100,2.0,130.0167
398.0,398.0,100,3.0,130.3533
399.0,399.0,100,4.0,130.69
400.0,400.0,101,1.0,131.0067
401.0,401.0,101,2.0,131.3033
402.0,402.0,101,3.0,131.72
403.0,403.0,101,4.0,132.0567
403.5,403.5,101,4.5,132.225
404.0,404.0,102,1.0,132.3533
404.5,404.5,102,1.5,132.5417
405.0,405.0,102,2.0,132.75
405.5,405.5,102,2.5,132.9183
406.0,406.0,102,3.0,133.1267
406.5,406.5,102,3.5,133.3217
407.0,407.0,102,4.0,133.3816
407.5,407.5,102,4.5,133.4717
408.0,408.0,103,1.0,133.68
408.5,408.5,103,1.5,133.8883
409.0,409.0,103,2.0,134.0967
409.5,409.5,103,2.5,134.245
410.0,410.0,103,3.0,134.4533
410.5,410.5,103,3.5,134.6617
411.0,411.0,103,4.0,134.87
411.5,411.5,103,4.5,134.9598
412.0,412.0,104,1.0,135.1667
412.5,412.5,104,1.5,135.375
413.0,413.0,104,2.0,135.5033
413.5,413.5,104,2.5,135.6117
414.0,414.0,104,3.0,135.84
414.5,414.5,104,3.5,136.0809
415.0,415.0,104,4.0,136.1367
415.5,415.5,104,4.5,136.305
416.0,416.0,105,1.0,136.5133
416.5,416.5,105,1.5,136.7217
417.0,417.0,105,2.0,136.83
417.5,417.5,105,2.5,136.9983
418.0,418.0,105,3.0,137.1667
418.5,418.5,105,3.5,137.375
419.0,419.0,105,4.0,137.5544
419.5,419.5,105,4.5,137.6717
420.0,420.0,106,1.0,137.84
421.0,421.0,106,2.0,138.2167
423.0,423.0,106,4.0,138.93
424.0,424.0,107,1.0,139.3467
425.0,425.0,107,2.0,139.6433
426.0,426.0,107,3.0,139.98
427.0,427.0,107,4.0,140.3167
428.0,428.0,108,1.0,140.6533
429.0,429.0,108,2.0,141.07
430.0,430.0,108,3.0,141.3467
431.0,431.0,108,4.0,141.6633
432.0,432.0,109,1.0,141.94
433.0,433.0,109,2.0,142.2967
434.0,434.0,109,3.0,142.6933
435.0,435.0,109,4.0,143.05
435.5,435.5,109,4.5,143.2277
436.0,436.0,110,1.0,143.3867
436.5,436.5,110,1.5,143.585
437.0,437.0,110,2.0,143.7633
437.5,437.5,110,2.5,143.9303
438.0,438.0,110,3.0,144.1
438.5,438.5,110,3.5,144.2883
439.0,439.0,110,4.0,144.3767
439.5,439.5,110,4.5,144.585
440.0,440.0,111,1.0,144.7533
440.5,440.5,111,1.5,144.9427
441.0,441.0,111,2.0,145.03
441.5,441.5,111,2.5,145.2237
442.0,442.0,111,3.0,145.3667
442.5,442.5,111,3.5,145.555
443.0,443.0,111,4.0,145.7633
443.5,443.5,111,4.5,145.9517
444.0,444.0,112,1.0,146.16
444.5,444.5,112,1.5,146.3683
