qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,18,Vln
4.0,3,1.0,0.0,a,Vln 1,18,Vln
11.0,6,2.0,0.5,a,Ob 1,3,Ob
15.0,8,2.0,0.5,a,Ob 1,3,Ob
19.0,10,2.0,0.5,b,Ob 1,3,Ob
27.0,14,2.0,0.5,b,Ob 1,3,Ob
33.0,17,2.0,0.5,b,Vln 1,18,Vln
37.0,19,2.0,0.5,a,Cl 1,5,Cl
41.0,21,2.0,0.5,a,Ob 1,3,Ob
45.0,23,2.0,0.5,a,Hn 1,10,Hn
47.0,24,2.0,0.5,a,Ob 1,3,Ob
49.0,25,2.0,0.5,a,Hn 1,10,Hn
51.0,26,2.0,0.5,a,Ob 1,3,Ob
58.0,30,1.0,0.0,a,Ob 1,3,Ob
62.0,32,1.0,0.0,a,Ob 1,3,Ob
68.0,35,1.0,0.0,a,Vln 1,18,Vln
72.0,37,1.0,0.0,a,Vln 1,18,Vln
79.0,40,2.0,0.5,a,Vln 1,18,Vln
86.0,44,1.0,0.0,a,Vla,20,Vla
90.0,46,1.0,0.0,a,Vln 1,18,Vln
94.0,48,1.0,0.0,a,Cl 1,5,Cl
99.0,50,2.0,0.5,a,Bsn 1,7,Bsn
101.5,51,2.5,0.75,c,Vln 1,18,Vln
107.5,54,2.5,0.75,c,Picc,0,Picc
109.5,55,2.5,0.75,c,Vln 1,18,Vln
115.5,58,2.5,0.75,c,Picc,0,Picc
117.5,59,2.5,0.75,c,Vln 1,18,Vln
119.5,60,2.5,0.75,c,Picc,0,Picc
123.5,62,2.5,0.75,d,Ob 1,3,Ob
131.5,66,2.5,0.75,d,Ob 1,3,Ob
139.5,70,2.5,0.75,d,Cl 1,5,Cl
143.5,72,2.5,0.75,d,Cl 1,5,Cl
147.5,74,2.5,0.75,d,Cl 1,5,Cl
151.0,76,2.0,0.5,d,Vln 1,18,Vln
159.0,80,2.0,0.5,d,Bsn 1,7,Bsn
163.0,82,2.0,0.5,d,Bsn 1,7,Bsn
168.0,85,1.0,0.0,a,Vln 1,18,Vln
176.0,89,1.0,0.0,a,Vln 1,18,Vln
184.0,93,1.0,0.0,a,Cl 1,5,Cl
188.0,95,1.0,0.0,a,Ob 1,3,Ob
192.0,97,1.0,0.0,a,Cl 1,5,Cl
196.0,99,1.0,0.0,a,Ob 1,3,Ob
200.0,101,1.0,0.0,a,Cl 1,5,Cl
202.0,102,1.0,0.0,a,Ob 1,3,Ob
204.0,103,1.0,0.0,a,Cl 1,5,Cl
206.0,104,1.0,0.0,a,Ob 1,3,Ob
208.0,105,1.0,0.0,a,Cl 1,5,Cl
210.0,106,1.0,0.0,a,Ob 1,3,Ob
213.0,107,2.0,0.5,a,Vln 1,18,Vln
221.0,111,2.0,0.5,a,Vln 1,18,Vln
224.0,113,1.0,0.0,a,Vln 1,18,Vln
233.0,117,2.0,0.5,a,Bsn 1,7,Bsn
237.0,119,2.0,0.5,a,Hn 3,12,Hn
241.0,121,2.0,0.5,a,Ob 1,3,Ob
248.5,125,1.5,0.25,a,Vln 1,18,Vln
256.5,129,1.5,0.25,a,Bsn 1,7,Bsn
264.0,133,1.0,0.0,a,Vln 1,18,Vln
265.0,133,2.0,0.5,a,Cl 1,5,Cl
266.0,134,1.0,0.0,a,Vln 1,18,Vln
267.0,134,2.0,0.5,a,Cl 1,5,Cl
268.0,135,1.0,0.0,a,Vln 1,18,Vln
269.0,135,2.0,0.5,a,Cl 1,5,Cl
270.0,136,1.0,0.0,a,Vln 1,18,Vln
271.0,136,2.0,0.5,a,Cl 1,5,Cl
272.0,137,1.0,0.0,a,Vln 1,18,Vln
276.0,139,1.0,0.0,a,Ob 1,3,Ob
280.0,141,1.0,0.0,a,Ob 1,3,Ob
284.0,143,1.0,0.0,a,Vln 1,18,Vln
288.0,145,1.0,0.0,a,Vln 1,18,Vln
296.0,149,1.0,0.0,a,Fl 1,1,Fl
300.0,151,1.0,0.0,a,Vln 1,18,Vln
308.0,155,1.0,0.0,a,Vln 1,18,Vln
324.0,163,1.0,0.0,a,Vln 1,18,Vln
327.0,164,2.0,0.5,a,Vln 1,18,Vln
329.0,165,2.0,0.5,a,Vln 1,18,Vln
331.0,166,2.0,0.5,a,Vln 1,18,Vln
335.0,168,2.0,0.5,a,Ob 1,3,Ob
340.0,171,1.0,0.0,a,Ob 1,3,Ob
347.0,174,2.0,0.5,a,Bsn 1,7,Bsn
361.0,181,2.0,0.5,e,Hn 3,12,Hn
373.0,187,2.0,0.5,e,Ob 1,3,Ob
377.0,189,2.0,0.5,e,Bsn 1,7,Bsn
381.0,191,2.0,0.5,e,Ob 1,3,Ob
385.0,193,2.0,0.5,e,Vc,21,Vc
389.0,195,2.0,0.5,e,Cl 1,5,Cl
397.0,199,2.0,0.5,b,Ob 1,3,Ob
401.0,201,2.0,0.5,b,Ob 1,3,Ob
405.0,203,2.0,0.5,b,Ob 1,3,Ob
409.0,205,2.0,0.5,b,Ob 1,3,Ob
411.0,206,2.0,0.5,b,Vln 1,18,Vln
415.0,208,2.0,0.5,a,Cl 1,5,Cl
419.0,210,2.0,0.5,a,Ob 1,3,Ob
423.0,212,2.0,0.5,a,Hn 1,10,Hn
425.0,213,2.0,0.5,a,Ob 1,3,Ob
427.0,214,2.0,0.5,a,Hn 1,10,Hn
429.0,215,2.0,0.5,a,Ob 1,3,Ob
436.0,219,1.0,0.0,a,Ob 1,3,Ob
440.0,221,1.0,0.0,a,Ob 1,3,Ob
