qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,3.0,0.0,a,Vln 1,12,Vln
24.0,9,3.0,0.6667,b,Vln 1,12,Vln
48.0,17,3.0,0.6667,a,Vln 1,12,Vln
72.0,25,3.0,0.6667,b,Vln 1,12,Vln
96.0,33,3.0,0.6667,a,Vln 1,12,Vln
120.0,41,3.0,0.6667,b,Vln 1,12,Vln
145.0,50,1.0,0.0,b,Vln 1,12,Vln
157.0,54,1.0,0.0,a,Vln 1,12,Vln
175.0,60,1.0,0.0,c,Vln 1,12,Vln
201.0,68,3.0,0.6667,c,Vln 1,12,Vln
223.0,76,1.0,0.0,d,Bsn 1,6,Bsn
259.0,88,1.0,0.0,d,Vln 1,12,Vln
272.0,92,2.0,0.3333,d,Ob 1,2,Ob
296.0,100,2.0,0.3333,d,Ob 1,2,Ob
320.0,108,2.0,0.3333,d,Ob 1,2,Ob
340.0,115,1.0,0.0,d,Cl 1,4,Cl
344.0,116,2.0,0.3333,d,Ob 1,2,Ob
364.0,123,1.0,0.0,d,Cl 1,4,Cl
397.0,134,1.0,0.0,d,Hn 1,8,Hn
422.0,142,2.0,0.3333,d,Ob 1,2,Ob
428.0,144,2.0,0.3333,d,Cl 1,4,Cl
434.0,146,2.0,0.3333,d,Hn 1,8,Hn
446.0,150,2.0,0.3333,d,Ob 1,2,Ob
457.0,154,1.0,0.0,d,Vla,14,Vla
483.0,162,3.0,0.6667,a,Bsn 1,6,Bsn
493.0,166,1.0,0.0,e,Ob 2,3,Ob
509.0,174,1.0,0.0,e,Ob 2,3,Ob
525.0,182,1.0,0.0,e,Tpt 1,10,Tpt
529.0,184,1.0,0.0,e,Ob 2,3,Ob
533.0,186,1.0,0.0,e,Tpt 1,10,Tpt
537.0,188,1.0,0.0,e,Ob 2,3,Ob
541.0,190,1.0,0.0,e,Vln 1,12,Vln
552.5,195,2.5,0.75,e,Vln 1,12,Vln
557.0,198,1.0,0.0,e,Vln 1,12,Vln
572.0,206,3.0,0.0,a,Vln 1,12,Vln
596.0,214,3.0,0.6667,b,Vln 1,12,Vln
626.0,224,3.0,0.6667,b,Fl 1,0,Fl
650.0,232,3.0,0.6667,a,Vln 1,12,Vln
662.0,236,3.0,0.6667,a,Vln 1,12,Vln
681.0,243,1.0,0.0,c,Vln 1,12,Vln
707.0,251,3.0,0.6667,c,Vln 1,12,Vln
729.0,259,1.0,0.0,d,Bsn 1,6,Bsn
