score_qstamp,qstamp,measure,beat,735486_tstamp
84.0,84.0,29,3.0,22.7156
85.0,85.0,30,1.0,23.0021
86.0,86.0,30,2.0,23.2495
87.0,87.0,30,3.0,23.5111
88.0,88.0,31,1.0,23.7963
89.0,89.0,31,2.0,24.1215
90.0,90.0,31,3.0,24.3201
91.0,91.0,32,1.0,24.5919
92.0,92.0,32,2.0,24.917
93.0,93.0,32,3.0,25.1044
93.5,93.5,32,3.5,25.2548
94.0,94.0,33,1.0,25.5036
96.0,96.0,33,3.0,26.0378
97.0,97.0,34,1.0,26.223
98.0,98.0,34,2.0,26.4567
99.0,99.0,34,3.0,26.8133
100.0,100.0,35,1.0,27.0355
101.0,101.0,35,2.0,27.3037
102.0,102.0,35,3.0,27.5178
103.0,103.0,36,1.0,27.7964
104.0,104.0,36,2.0,28.0593
105.0,105.0,36,3.0,28.3044
106.0,106.0,37,1.0,28.5096
107.0,107.0,37,2.0,28.8148
108.0,108.0,37,3.0,29.1
109.0,109.0,38,1.0,29.3252
110.0,110.0,38,2.0,29.5704
111.0,111.0,38,3.0,29.8356
112.0,112.0,39,1.0,30.0607
113.0,113.0,39,2.0,30.3059
114.0,114.0,39,3.0,30.6044
115.0,115.0,40,1.0,30.8163
116.0,116.0,40,2.0,31.0815
117.0,117.0,40,3.0,31.2867
118.0,118.0,41,1.0,31.5357
119.0,119.0,41,2.0,31.794
120.0,120.0,41,3.0,32.0954
121.0,121.0,42,1.0,32.4074
123.0,123.0,42,3.0,32.9978
124.0,124.0,43,1.0,33.223
125.0,125.0,43,2.0,33.4681
126.0,126.0,43,3.0,33.6733
127.0,127.0,44,1.0,34.0185
128.0,128.0,44,2.0,34.2548
129.0,129.0,44,3.0,34.5267
129.5,129.5,44,3.5,34.6415
130.0,130.0,45,1.0,34.7882
132.0,132.0,45,3.0,35.3288
133.0,133.0,46,1.0,35.6896
134.0,134.0,46,2.0,35.8748
135.0,135.0,46,3.0,36.08
136.0,136.0,47,1.0,36.3208
137.0,137.0,47,2.0,36.6208
138.0,138.0,47,3.0,36.8556
139.0,139.0,48,1.0,37.1221
140.0,140.0,48,2.0,37.3977
141.0,141.0,48,3.0,37.6111
142.0,142.0,49,1.0,37.8963
143.0,143.0,49,2.0,38.183
144.0,144.0,49,3.0,38.3934
145.0,145.0,50,1.0,38.6119
146.0,146.0,50,2.0,39.017
147.0,147.0,50,3.0,39.2176
148.0,148.0,51,1.0,39.5348
149.0,149.0,51,2.0,39.7526
150.0,150.0,51,3.0,39.9378
151.0,151.0,52,1.0,40.263
152.0,152.0,52,2.0,40.4481
153.0,153.0,52,3.0,40.6333
154.0,154.0,53,1.0,40.9585
155.0,155.0,53,2.0,41.1874
156.0,156.0,53,3.0,41.4289
157.0,157.0,54,1.0,41.6141
158.0,158.0,54,2.0,41.8793
159.0,159.0,54,3.0,42.1444
160.0,160.0,55,1.0,42.3496
161.0,161.0,55,2.0,42.5792
162.0,162.0,55,3.0,42.82
163.0,163.0,56,1.0,43.0504
164.0,164.0,56,2.0,43.2704
165.0,165.0,56,3.0,43.4868
166.0,166.0,57,1.0,43.7428
167.0,167.0,57,2.0,44.0059
168.0,168.0,57,3.0,44.2133
169.0,169.0,58,1.0,44.4163
170.0,170.0,58,2.0,44.703
171.0,171.0,58,3.0,44.9267
172.0,172.0,59,1.0,45.1119
173.0,173.0,59,2.0,45.357
174.0,174.0,59,3.0,45.6022
175.0,175.0,60,1.0,45.8274
178.0,178.0,61,1.0,46.543
180.0,180.0,61,3.0,47.1133
181.0,181.0,62,1.0,47.428
183.0,183.0,62,3.0,47.8089
184.0,184.0,63,1.0,48.0564
186.0,186.0,63,3.0,48.4844
187.0,187.0,64,1.0,48.8296
190.0,190.0,65,1.0,49.6356
193.0,193.0,66,1.0,50.3807
196.0,196.0,67,1.0,51.1763
199.0,199.0,68,1.0,51.9119
201.0,201.0,68,3.0,52.4666
202.0,202.0,69,1.0,52.7274
204.0,204.0,69,3.0,53.1778
205.0,205.0,70,1.0,53.452
207.0,207.0,70,3.0,53.9333
208.0,208.0,71,1.0,54.2525
210.0,210.0,71,3.0,54.6956
211.0,211.0,72,1.0,54.9623
214.0,214.0,73,1.0,55.7888
217.0,217.0,74,1.0,56.5852
220.0,220.0,75,1.0,57.3407
223.0,223.0,76,1.0,58.0963
223.5,223.5,76,1.5,58.2489
224.0,224.0,76,2.0,58.3475
224.5,224.5,76,2.5,58.5141
225.0,225.0,76,3.0,58.6067
226.0,226.0,77,1.0,58.8119
226.5,226.5,77,1.5,59.0488
227.0,227.0,77,2.0,59.157
227.5,227.5,77,2.5,59.2496
228.0,228.0,77,3.0,59.3422
229.0,229.0,78,1.0,59.5274
229.5,229.5,78,1.5,59.74
230.0,230.0,78,2.0,59.8326
230.5,230.5,78,2.5,59.9252
231.0,231.0,78,3.0,60.0178
232.0,232.0,79,1.0,60.289
233.0,233.0,79,2.0,60.5762
234.0,234.0,79,3.0,60.7933
235.0,235.0,80,1.0,61.0185
235.5,235.5,80,1.5,61.1711
236.0,236.0,80,2.0,61.2674
236.5,236.5,80,2.5,61.3763
237.0,237.0,80,3.0,61.4689
238.0,238.0,81,1.0,61.6941
238.5,238.5,81,1.5,61.9067
239.0,239.0,81,2.0,62.0193
239.5,239.5,81,2.5,62.1119
240.0,240.0,81,3.0,62.2132
241.0,241.0,82,1.0,62.4392
241.5,241.5,82,1.5,62.6022
242.0,242.0,82,2.0,62.6948
242.5,242.5,82,2.5,62.7874
243.0,243.0,82,3.0,62.88
244.0,244.0,83,1.0,63.1704
245.0,245.0,83,2.0,63.4104
246.0,246.0,83,3.0,63.6468
247.0,247.0,84,1.0,63.8607
248.0,248.0,84,2.0,64.0459
249.0,249.0,84,3.0,64.2218
250.0,250.0,85,1.0,64.3015
251.0,251.0,85,2.0,64.3183
252.0,252.0,85,3.0,64.3293
253.0,253.0,86,1.0,64.3396
254.0,254.0,86,2.0,64.517
255.0,255.0,86,3.0,64.5321
256.0,256.0,87,1.0,64.6074
257.0,257.0,87,2.0,64.7926
258.0,258.0,87,3.0,64.8996
259.0,259.0,88,1.0,65.0
260.0,260.0,88,2.0,65.0021
261.0,261.0,88,3.0,65.0041
262.0,262.0,89,1.0,65.0062
263.0,263.0,89,2.0,65.0083
264.0,264.0,89,3.0,65.0103
265.0,265.0,90,1.0,65.0124
266.0,266.0,90,2.0,65.0144
267.0,267.0,90,3.0,65.0165
268.0,268.0,91,1.0,65.0186
269.0,269.0,91,2.0,65.0748
270.0,270.0,91,3.0,65.26
271.0,271.0,92,1.0,65.4452
272.0,272.0,92,2.0,65.6304
273.0,273.0,92,3.0,65.8156
274.0,274.0,93,1.0,66.0007
275.0,275.0,93,2.0,66.1859
276.0,276.0,93,3.0,66.3711
277.0,277.0,94,1.0,66.4415
278.0,278.0,94,2.0,66.444
278.5,278.5,94,2.5,66.4452
279.0,279.0,94,3.0,66.4464
280.0,280.0,95,1.0,66.4488
281.0,281.0,95,2.0,66.4513
282.0,282.0,95,3.0,66.4537
283.0,283.0,96,1.0,66.4561
284.0,284.0,96,2.0,66.4586
285.0,285.0,96,3.0,66.5378
286.0,286.0,97,1.0,66.723
287.0,287.0,97,2.0,66.9081
288.0,288.0,97,3.0,66.9733
289.0,289.0,98,1.0,66.9998
290.0,290.0,98,2.0,67.1837
291.0,291.0,98,3.0,67.2037
292.0,292.0,99,1.0,67.2077
293.0,293.0,99,2.0,67.2117
294.0,294.0,99,3.0,67.2157
295.0,295.0,100,1.0,67.2198
296.0,296.0,100,2.0,67.3748
297.0,297.0,100,3.0,67.46
298.0,298.0,101,1.0,67.5252
299.0,299.0,101,2.0,67.7104
300.0,300.0,101,3.0,67.8258
301.0,301.0,102,1.0,67.8407
302.0,302.0,102,2.0,67.8659
302.5,302.5,102,2.5,67.8692
303.0,303.0,102,3.0,67.8725
304.0,304.0,103,1.0,67.8792
305.0,305.0,103,2.0,67.9215
306.0,306.0,103,3.0,67.9464
307.0,307.0,104,1.0,67.9535
308.0,308.0,104,2.0,67.977
309.0,309.0,104,3.0,68.018
310.0,310.0,105,1.0,68.1874
311.0,311.0,105,2.0,68.3016
312.0,312.0,105,3.0,68.3059
313.0,313.0,106,1.0,68.3101
314.0,314.0,106,2.0,68.3143
315.0,315.0,106,3.0,68.3185
316.0,316.0,107,1.0,68.4385
317.0,317.0,107,2.0,68.4837
318.0,318.0,107,3.0,68.5632
319.0,319.0,108,1.0,68.6141
320.0,320.0,108,2.0,68.7199
321.0,321.0,108,3.0,68.8561
322.0,322.0,109,1.0,69.0296
323.0,323.0,109,2.0,69.2148
324.0,324.0,109,3.0,69.4
325.0,325.0,110,1.0,69.5625
326.0,326.0,110,2.0,69.5802
326.5,326.5,110,2.5,69.5822
327.0,327.0,110,3.0,69.5843
328.0,328.0,111,1.0,69.5883
329.0,329.0,111,2.0,69.5923
330.0,330.0,111,3.0,69.5963
331.0,331.0,112,1.0,69.6163
332.0,332.0,112,2.0,69.6267
333.0,333.0,112,3.0,69.6336
334.0,334.0,113,1.0,69.6519
335.0,335.0,113,2.0,69.6974
336.0,336.0,113,3.0,69.8002
337.0,337.0,114,1.0,69.8187
338.0,338.0,114,2.0,69.9726
339.0,339.0,114,3.0,70.0978
340.0,340.0,115,1.0,70.1579
341.0,341.0,115,2.0,70.1753
342.0,342.0,115,3.0,70.3133
343.0,343.0,116,1.0,70.4985
344.0,344.0,116,2.0,70.6837
345.0,345.0,116,3.0,70.7689
346.0,346.0,117,1.0,70.8119
347.0,347.0,117,2.0,70.8993
348.0,348.0,117,3.0,70.9444
349.0,349.0,118,1.0,71.1296
350.0,350.0,118,2.0,71.1509
350.5,350.5,118,2.5,71.1567
351.0,351.0,118,3.0,71.1805
352.0,352.0,119,1.0,71.1853
353.0,353.0,119,2.0,71.19
354.0,354.0,119,3.0,71.1948
355.0,355.0,120,1.0,71.1995
356.0,356.0,120,2.0,71.3659
357.0,357.0,120,3.0,71.5511
358.0,358.0,121,1.0,71.7363
359.0,359.0,121,2.0,71.9215
360.0,360.0,121,3.0,71.9841
361.0,361.0,122,1.0,71.9901
362.0,362.0,122,2.0,71.996
363.0,363.0,122,3.0,72.0474
364.0,364.0,123,1.0,72.2074
365.0,365.0,123,2.0,72.3926
366.0,366.0,123,3.0,72.4492
367.0,367.0,124,1.0,72.483
368.0,368.0,124,2.0,72.6681
369.0,369.0,124,3.0,72.8533
370.0,370.0,125,1.0,73.0018
371.0,371.0,125,2.0,73.0107
372.0,372.0,125,3.0,73.0195
373.0,373.0,126,1.0,73.0273
374.0,374.0,126,2.0,73.035
374.5,374.5,126,2.5,73.0388
375.0,375.0,126,3.0,73.0804
376.0,376.0,127,1.0,73.0832
377.0,377.0,127,2.0,73.0861
378.0,378.0,127,3.0,73.0889
379.0,379.0,128,1.0,73.0918
380.0,380.0,128,2.0,73.0946
381.0,381.0,128,3.0,73.0975
382.0,382.0,129,1.0,73.1207
383.0,383.0,129,2.0,73.1449
384.0,384.0,129,3.0,73.1503
385.0,385.0,130,1.0,73.1558
386.0,386.0,130,2.0,73.2015
387.0,387.0,130,3.0,73.3867
388.0,388.0,131,1.0,73.5719
389.0,389.0,131,2.0,73.681
390.0,390.0,131,3.0,73.6834
391.0,391.0,132,1.0,73.6858
391.5,391.5,132,1.5,73.687
392.0,392.0,132,2.0,73.6882
392.5,392.5,132,2.5,73.6894
393.0,393.0,132,3.0,73.6906
393.5,393.5,132,3.5,73.6918
394.0,394.0,133,1.0,73.693
394.5,394.5,133,1.5,73.6942
395.0,395.0,133,2.0,73.6954
395.5,395.5,133,2.5,73.6966
396.0,396.0,133,3.0,73.6978
396.5,396.5,133,3.5,73.699
397.0,397.0,134,1.0,73.7185
398.0,398.0,134,2.0,73.8414
399.0,399.0,134,3.0,73.8453
400.0,400.0,135,1.0,73.8492
401.0,401.0,135,2.0,73.8532
402.0,402.0,135,3.0,73.8571
403.0,403.0,136,1.0,73.9096
404.0,404.0,136,2.0,74.0948
405.0,405.0,136,3.0,74.1628
406.0,406.0,137,1.0,74.1671
407.0,407.0,137,2.0,74.1714
408.0,408.0,137,3.0,74.1757
409.0,409.0,138,1.0,74.1807
410.0,410.0,138,2.0,74.3203
411.0,411.0,138,3.0,74.3216
412.0,412.0,139,1.0,74.3229
413.0,413.0,139,2.0,74.3242
414.0,414.0,139,3.0,74.3255
415.0,415.0,140,1.0,74.3268
416.0,416.0,140,2.0,74.3281
417.0,417.0,140,3.0,74.3295
418.0,418.0,141,1.0,74.3308
419.0,419.0,141,2.0,74.3321
420.0,420.0,141,3.0,74.3334
421.0,421.0,142,1.0,74.3347
422.0,422.0,142,2.0,74.336
423.0,423.0,142,3.0,74.3373
424.0,424.0,143,1.0,74.3386
425.0,425.0,143,2.0,74.3399
426.0,426.0,143,3.0,74.3886
427.0,427.0,144,1.0,74.4941
428.0,428.0,144,2.0,74.6793
429.0,429.0,144,3.0,74.8644
430.0,430.0,145,1.0,75.0496
431.0,431.0,145,2.0,75.2348
432.0,432.0,145,3.0,75.42
433.0,433.0,146,1.0,75.6052
434.0,434.0,146,2.0,75.7904
435.0,435.0,146,3.0,75.9756
436.0,436.0,147,1.0,76.0572
437.0,437.0,147,2.0,76.1817
438.0,438.0,147,3.0,76.1886
439.0,439.0,148,1.0,76.1954
440.0,440.0,148,2.0,76.2615
441.0,441.0,148,3.0,76.4467
442.0,442.0,149,1.0,76.6207
443.0,443.0,149,2.0,76.6323
444.0,444.0,149,3.0,76.7022
445.0,445.0,150,1.0,76.8874
446.0,446.0,150,2.0,76.9207
447.0,447.0,150,3.0,76.9216
448.0,448.0,151,1.0,76.9225
449.0,449.0,151,2.0,76.9234
450.0,450.0,151,3.0,76.9243
451.0,451.0,152,1.0,76.9252
452.0,452.0,152,2.0,76.9261
453.0,453.0,152,3.0,76.927
454.0,454.0,153,1.0,76.9279
455.0,455.0,153,2.0,76.9288
456.0,456.0,153,3.0,76.9297
457.0,457.0,154,1.0,76.9306
459.0,459.0,154,3.0,76.9324
460.0,460.0,155,1.0,76.9333
461.0,461.0,155,2.0,76.9342
462.0,462.0,155,3.0,76.9351
463.0,463.0,156,1.0,76.9359
465.0,465.0,156,3.0,76.9377
466.0,466.0,157,1.0,76.9386
467.0,467.0,157,2.0,76.9395
468.0,468.0,157,3.0,77.0267
469.0,469.0,158,1.0,77.2119
471.0,471.0,158,3.0,77.4244
472.0,472.0,159,1.0,77.4294
473.0,473.0,159,2.0,77.4344
474.0,474.0,159,3.0,77.4394
475.0,475.0,160,1.0,77.4829
477.0,477.0,160,3.0,77.4917
478.0,478.0,161,1.0,77.4962
479.0,479.0,161,2.0,77.5022
480.0,480.0,161,3.0,77.519
481.0,481.0,162,1.0,77.5941
483.0,483.0,162,3.0,78.4474
484.0,484.0,163,1.0,78.6841
485.0,485.0,163,2.0,79.0007
486.0,486.0,163,3.0,79.1319
487.0,487.0,164,1.0,79.1553
488.0,488.0,164,2.0,79.5107
489.0,489.0,164,3.0,80.0274
490.0,490.0,165,1.0,80.188
491.0,491.0,165,2.0,80.2021
492.0,492.0,165,3.0,80.4574
493.0,493.0,166,1.0,80.8741
493.5,493.5,166,1.5,81.0706
493.75,493.75,166,1.75,81.1675
494.0,494.0,166,2.0,81.2686
494.5,494.5,166,2.5,81.4803
494.75,494.75,166,2.75,81.4823
495.0,495.0,167,1.0,81.4843
495.5,495.5,167,1.5,81.4884
495.75,495.75,167,1.75,81.4904
496.0,496.0,167,2.0,81.4925
497.0,497.0,168,1.0,81.5201
497.25,497.25,168,1.25,81.5214
497.5,497.5,168,1.5,81.5226
497.75,497.75,168,1.75,81.5239
498.0,498.0,168,2.0,81.5251
498.5,498.5,168,2.5,81.5276
498.625,498.625,168,2.625,81.5283
499.0,499.0,169,1.0,81.5301
499.5,499.5,169,1.5,81.5326
499.625,499.625,169,1.625,81.5332
500.0,500.0,169,2.0,81.5351
501.0,501.0,170,1.0,81.541
501.5,501.5,170,1.5,81.5977
501.75,501.75,170,1.75,81.7113
502.0,502.0,170,2.0,81.825
502.5,502.5,170,2.5,82.0523
502.75,502.75,170,2.75,82.1659
503.0,503.0,171,1.0,82.2795
503.5,503.5,171,1.5,82.5068
503.75,503.75,171,1.75,82.6204
504.0,504.0,171,2.0,82.7341
505.0,505.0,172,1.0,83.1295
505.25,505.25,172,1.25,83.2223
505.5,505.5,172,1.5,83.3359
505.75,505.75,172,1.75,83.4495
506.0,506.0,172,2.0,83.5632
506.5,506.5,172,2.5,83.7904
506.625,506.625,172,2.625,83.8473
507.0,507.0,173,1.0,84.0177
507.5,507.5,173,1.5,84.245
507.625,507.625,173,1.625,84.3018
508.0,508.0,173,2.0,84.462
509.0,509.0,174,1.0,84.8268
509.3333,509.3333,174,1.3333,84.9783
509.5,509.5,174,1.5,85.0541
509.6667,509.6667,174,1.6667,85.1298
509.75,509.75,174,1.75,85.1677
510.0,510.0,174,2.0,85.2813
510.5,510.5,174,2.5,85.4803
510.75,510.75,174,2.75,85.4816
511.0,511.0,175,1.0,85.4828
511.3333,511.3333,175,1.3333,85.4845
511.5,511.5,175,1.5,85.4853
511.6667,511.6667,175,1.6667,85.4861
511.75,511.75,175,1.75,85.4866
512.0,512.0,175,2.0,85.4878
513.0,513.0,176,1.0,85.4928
513.25,513.25,176,1.25,85.4941
513.3333,513.3333,176,1.3333,85.4945
513.5,513.5,176,1.5,85.4953
513.6667,513.6667,176,1.6667,85.4961
513.75,513.75,176,1.75,85.4965
514.0,514.0,176,2.0,85.4978
514.5,514.5,176,2.5,85.5089
514.625,514.625,176,2.625,85.5436
515.0,515.0,177,1.0,85.7141
515.5,515.5,177,1.5,85.9413
515.625,515.625,177,1.625,85.9982
516.0,516.0,177,2.0,86.0486
517.0,517.0,178,1.0,86.3232
517.3333,517.3333,178,1.3333,86.4637
517.5,517.5,178,1.5,86.4805
517.6667,517.6667,178,1.6667,86.4839
517.75,517.75,178,1.75,86.4856
518.0,518.0,178,2.0,86.4908
518.5,518.5,178,2.5,86.5011
518.75,518.75,178,2.75,86.506
519.0,519.0,179,1.0,86.511
519.3333,519.3333,179,1.3333,86.5176
519.5,519.5,179,1.5,86.5206
519.6667,519.6667,179,1.6667,86.5228
519.75,519.75,179,1.75,86.5239
520.0,520.0,179,2.0,86.5273
521.0,521.0,180,1.0,86.5613
521.25,521.25,180,1.25,86.675
521.3333,521.3333,180,1.3333,86.7128
521.5,521.5,180,1.5,86.761
521.6667,521.6667,180,1.6667,86.7637
521.75,521.75,180,1.75,86.7651
522.0,522.0,180,2.0,86.7691
522.5,522.5,180,2.5,86.7773
522.625,522.625,180,2.625,86.7793
523.0,523.0,181,1.0,86.9304
523.5,523.5,181,1.5,87.1577
523.625,523.625,181,1.625,87.2145
524.0,524.0,181,2.0,87.385
525.0,525.0,182,1.0,87.6595
525.5,525.5,182,1.5,87.7806
525.75,525.75,182,1.75,87.7832
526.0,526.0,182,2.0,87.7858
526.5,526.5,182,2.5,87.7909
526.75,526.75,182,2.75,87.7935
527.0,527.0,183,1.0,87.7961
527.5,527.5,183,1.5,87.8407
527.75,527.75,183,1.75,87.8454
528.0,528.0,183,2.0,87.8501
529.0,529.0,184,1.0,88.0688
529.25,529.25,184,1.25,88.1713
529.5,529.5,184,1.5,88.285
529.75,529.75,184,1.75,88.3431
530.0,530.0,184,2.0,88.3491
530.5,530.5,184,2.5,88.3603
530.625,530.625,184,2.625,88.3613
531.0,531.0,185,1.0,88.3642
531.5,531.5,185,1.5,88.368
531.625,531.625,185,1.625,88.369
532.0,532.0,185,2.0,88.3719
532.5,532.5,185,2.5,88.3757
533.0,533.0,186,1.0,88.3796
533.5,533.5,186,1.5,88.4226
533.75,533.75,186,1.75,88.4352
534.0,534.0,186,2.0,88.4813
534.5,534.5,186,2.5,88.4907
534.75,534.75,186,2.75,88.4955
535.0,535.0,187,1.0,88.505
535.5,535.5,187,1.5,88.7218
535.75,535.75,187,1.75,88.738
536.0,536.0,187,2.0,88.8018
537.0,537.0,188,1.0,89.067
537.25,537.25,188,1.25,89.1319
537.5,537.5,188,1.5,89.2213
537.75,537.75,188,1.75,89.335
538.0,538.0,188,2.0,89.4486
538.5,538.5,188,2.5,89.6759
538.625,538.625,188,2.625,89.7327
539.0,539.0,189,1.0,89.9032
539.5,539.5,189,1.5,90.1304
539.625,539.625,189,1.625,90.1873
540.0,540.0,189,2.0,90.3577
541.0,541.0,190,1.0,90.6723
541.5,541.5,190,1.5,90.8865
541.75,541.75,190,1.75,90.9532
542.0,542.0,190,2.0,91.0025
542.5,542.5,190,2.5,91.0109
542.75,542.75,190,2.75,91.0151
543.0,543.0,191,1.0,91.0193
543.5,543.5,191,1.5,91.0606
543.75,543.75,191,1.75,91.0631
544.0,544.0,191,2.0,91.0656
544.5,544.5,191,2.5,91.0705
544.75,544.75,191,2.75,91.073
545.0,545.0,192,1.0,91.0754
545.5,545.5,192,1.5,91.0977
545.75,545.75,192,1.75,91.2113
546.0,546.0,192,2.0,91.325
546.5,546.5,192,2.5,91.5418
546.75,546.75,192,2.75,91.558
547.0,547.0,193,1.0,91.6595
547.5,547.5,193,1.5,91.767
547.75,547.75,193,1.75,91.7734
548.0,548.0,193,2.0,91.7797
548.5,548.5,193,2.5,91.9821
549.0,549.0,194,1.0,92.0214
549.5,549.5,194,1.5,92.0322
549.75,549.75,194,1.75,92.0376
550.0,550.0,194,2.0,92.1016
550.5,550.5,194,2.5,92.2304
550.75,550.75,194,2.75,92.3441
551.0,551.0,195,1.0,92.4577
551.5,551.5,195,1.5,92.665
551.75,551.75,195,1.75,92.7186
552.0,552.0,195,2.0,92.8231
552.5,552.5,195,2.5,92.9898
552.75,552.75,195,2.75,93.0932
553.0,553.0,196,1.0,93.1827
553.5,553.5,196,1.5,93.2541
553.75,553.75,196,1.75,93.3677
554.0,554.0,196,2.0,93.4813
554.5,554.5,196,2.5,93.7086
554.75,554.75,196,2.75,93.8223
555.0,555.0,197,1.0,93.9359
555.5,555.5,197,1.5,94.1407
555.75,555.75,197,1.75,94.1441
556.0,556.0,197,2.0,94.1476
556.5,556.5,197,2.5,94.1545
557.0,557.0,198,1.0,94.205
557.5,557.5,198,1.5,94.2657
557.75,557.75,198,1.75,94.2695
558.0,558.0,198,2.0,94.2733
558.5,558.5,198,2.5,94.2807
558.75,558.75,198,2.75,94.2839
559.0,559.0,199,1.0,94.2871
559.5,559.5,199,1.5,94.2934
559.75,559.75,199,1.75,94.2965
560.0,560.0,199,2.0,94.2997
560.5,560.5,199,2.5,94.3803
560.75,560.75,199,2.75,94.3825
561.0,561.0,200,1.0,94.3848
561.5,561.5,200,1.5,94.3892
561.75,561.75,200,1.75,94.3915
562.0,562.0,200,2.0,94.3937
562.5,562.5,200,2.5,94.3981
562.75,562.75,200,2.75,94.4005
563.0,563.0,201,1.0,94.4035
563.5,563.5,201,1.5,94.4095
563.75,563.75,201,1.75,94.4125
564.0,564.0,201,2.0,94.4154
564.5,564.5,201,2.5,94.4602
564.75,564.75,201,2.75,94.4619
565.0,565.0,202,1.0,94.4635
565.5,565.5,202,1.5,94.4668
565.75,565.75,202,1.75,94.4684
566.0,566.0,202,2.0,94.4701
566.5,566.5,202,2.5,94.4734
566.75,566.75,202,2.75,94.475
567.0,567.0,203,1.0,94.4767
567.5,567.5,203,1.5,94.48
567.75,567.75,203,1.75,94.5415
568.0,568.0,203,2.0,94.5447
568.5,568.5,203,2.5,94.5512
568.75,568.75,203,2.75,94.5545
569.0,569.0,204,1.0,94.5577
571.0,571.0,205,1.0,94.9086
0.0,572.0,1,3.0,95.0725
1.0,573.0,2,1.0,95.1084
2.0,574.0,2,2.0,95.1374
3.0,575.0,2,3.0,95.1666
4.0,576.0,3,1.0,95.1754
5.0,577.0,3,2.0,95.2691
6.0,578.0,3,3.0,95.4026
7.0,579.0,4,1.0,95.4114
8.0,580.0,4,2.0,95.4246
9.0,581.0,4,3.0,95.5298
10.0,582.0,5,1.0,95.6458
11.0,583.0,5,2.0,95.66
12.0,584.0,5,3.0,95.6698
13.0,585.0,6,1.0,95.6795
14.0,586.0,6,2.0,95.8558
15.0,587.0,6,3.0,96.0409
16.0,588.0,7,1.0,96.1861
17.0,589.0,7,2.0,96.3313
18.0,590.0,7,3.0,96.3606
19.0,591.0,8,1.0,96.3612
20.0,592.0,8,2.0,96.3619
21.0,593.0,8,3.0,96.3626
22.0,594.0,9,1.0,96.3632
24.0,596.0,9,3.0,96.3646
25.0,597.0,10,1.0,96.3652
27.0,599.0,10,3.0,96.3666
28.0,600.0,11,1.0,96.3672
29.0,601.0,11,2.0,96.3679
30.0,602.0,11,3.0,96.3686
31.0,603.0,12,1.0,96.3692
32.0,604.0,12,2.0,96.3699
33.0,605.0,12,3.0,96.3706
