qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,Vln,14
6.0,4,1,0.0,a,Vln,15
9.75,5,2.75,0.875,a,Vln,14
22.0,12,1,0.0,b,Vln,14
38.0,20,1,0.0,b,Vln,14
56.0,29,1,0.0,b,Fl,0
61.5,31,2.5,0.75,b,Vln,14
72.0,37,1,0.0,b,Fl,0
74.0,38,1,0.0,b,Vln,14
76.0,39,1,0.0,b,Fl,0
77.5,39,2.5,0.75,b,Vln,14
86.0,44,1,0.0,c,Vln,15
90.5,46,1.5,0.25,c,Vln,14
94.0,48,1,0.0,c,Vln,15
96.5,49,1.5,0.25,c,Vln,14
105.5,54,2.5,0.0,c,Vc,17
108.0,56,1,0.0,c,Vln,15
109.5,56,2.5,0.75,c,Vln,14
113.5,58,2.5,0.75,c,Vc,17
116.5,60,1.5,0.25,c,Vln,14
122.0,63,1,0.0,c,Vln,14
130.0,67,1,0.0,b,Vln,14
137.5,71,2.5,0.0,c,Vc,17
415/3,72,1.33,0.167,c,Vln,15
140.0,73,1,0.0,c,Vln,14
141.5,73,2.5,0.75,c,Vc,17
427/3,74,1.33,0.167,c,Vln,15
144.0,75,1,0.0,c,Vln,14
153.5,80,2.5,0.0,b,Ob,2
170.0,89,1,0.0,b,Vln,14
185.5,96,2.5,0.75,b,Ob,2
193.5,100,2.5,0.75,b,Ob,2
200.25,104,1.25,0.125,c,Vla,16
201.5,104,2.5,0.75,c,Vln,14
202.5,105,1.5,0.25,c,Fl,0
209.5,108,2.5,0.75,b,Vln,14
222.0,115,1,0.0,d,Fl,0
236.0,122,1,0.0,c,Vln,14
240.5,124,1.5,0.25,c,Cl,4
244.5,126,1.5,0.25,c,Bsn,6
247.5,127,2.5,0.75,c,Vln,14
268.0,138,1,0.0,c,Vln,14
278.0,143,1,0.0,c,Cl,4
282.0,145,1,0.0,c,Vln,15
288.0,148,1,0.0,c,Ob,2
292.0,150,1,0.0,c,Fl,0
298.0,153,1,0.0,c,Vln,14
311.0,159,2,0.5,c,Ob,2
314.0,161,1,0.0,c,Vln,14
318.0,163,1,0.0,c,Vln,14
330.0,169,1,0.0,c,Vln,14
352.0,180,1,0.0,f,Vln,14
368.0,188,1,0.0,f,Fl,0
383.5,195,2.5,0.75,f,Fl,0
1195/3,203,1.33,0.167,g,Vln,14
400.0,204,1,0.0,h,Vln,14
408.0,208,1,0.0,g,Vln,14
416.0,212,1,0.0,h,Fl,0
422.25,215,1.25,0.125,i,Fl,1
440.0,224,1,0.0,i,Fl,1
454.25,231,1.25,0.125,i,Cl,4
464.0,236,1,0.0,i,Ob,2
470.25,239,1.25,0.125,i,Cl,4
480.0,244,1,0.0,h,Ob,2
492.0,250,1,0.0,h,Fl,0
494.0,251,1,0.0,h,Vln,14
517.5,262,2.5,0.75,c,Vln,14
534.0,271,1,0.0,c,Vln,15
550.0,279,1,0.0,c,Fl,0
556.25,282,1.25,0.125,c,Vln,14
560.0,284,1,0.0,c,Vln,15
570.0,289,1,0.0,c,Vla,16
586.5,297,1.5,0.25,c,Fl,0
597.0,302,2,0.5,c,Vln,14
608.5,308,1.5,0.25,c,Hn,10
618.0,313,1,0.0,c,Vln,14
638.0,323,1,0.0,c,Fl,0
660.0,334,1,0.0,b,Vln,15
662.0,335,1,0.0,b,Vln,14
667.0,337,2,0.5,c,Fl,0
686.0,347,1,0.0,b,Fl,1
690.5,349,1.5,0.25,b,Vln,14
695.0,351,2,0.5,b,Fl,0
699.5,353,2.5,0.75,c,Ob,2
710.0,359,1,0.0,c,Ob,2
715.5,361,2.5,0.75,c,Vln,14
726.0,367,1,0.0,c,Vln,14
732.0,370,1,0.0,k,Ob,2
736.0,372,1,0.0,k,Ob,2
740.0,374,1,0.0,k,Ob,2
746.0,377,1,0.0,k,Vln,14
748.0,378,1,0.0,k,Ob,2
757.0,382,2,0.5,k,Fl,0
758.0,383,1,0.0,k,Ob,2
759.0,383,2,0.5,k,Fl,0
760.0,384,1,0.0,k,Ob,2
763.5,385,2.5,0.75,c,Cl,4
764.0,386,1,0.0,c,Cl,4
771.5,389,2.5,0.75,c,Cl,4
788.0,398,1,0.0,c,Cl,4
795.0,401,2,0.5,c,Ob,2
799.0,403,2,0.5,c,Fl,0
802.0,405,1,0.0,c,Ob,2
807.0,407,2,0.5,c,Fl,0
810.0,409,1,0.0,c,Vln,14
812.25,410,1.25,0.125,c,Cl,4
814.25,411,1.25,0.125,c,Vln,14
816.25,412,1.25,0.125,c,Cl,4
818.0,413,1,0.0,l,Cl,4
822.0,415,1,0.0,l,Cl,4
826.0,417,1,0.0,l,Cl,4
830.0,419,1,0.0,l,Vln,14
834.0,421,1,0.0,l,Fl,0
843.0,425,2,0.5,b,Fl,0
864.0,436,1,0.0,a,Fl,0
872.75,440,1.75,0.375,b,Bsn,6
876.75,442,1.75,0.375,b,Cl,4
880.5,444,1.5,0.25,b,Fl,0
896.25,452,1.25,0.125,b,Vln,14
908.0,458,1,0.0,b,Fl,0
920.0,464,1,0.0,b,Cl,4
922.0,465,1,0.0,b,Fl,0
924.0,466,1,0.0,b,Fl,0
