qstamp,measure,beat,measure_fraction,label,part_name,part_num
1.5,1,2,0.5,a,Ob,0
14.0,5,2.33,0.667,a,Ob,0
15.5,6,1.33,0.167,a,Ob,1
17.5,6,2.67,0.833,a,Ob,0
18.5,7,1.33,0.167,a,Ob,1
20.5,7,2.67,0.833,a,Ob,0
22.0,8,1.67,0.333,a,Ob,1
23.5,8,2.67,0.833,a,Ob,0
25.0,9,1.67,0.333,a,Ob,1
26.5,9,2.67,0.833,a,Ob,0
37.5,13,2,0.5,a,B,2
48.0,17,1,0.0,a,Ob,0
51.5,18,1.33,0.167,a,Ob,1
53.5,18,2.67,0.833,a,Ob,0
54.5,19,1.33,0.167,a,Ob,1
56.5,19,2.67,0.833,a,Ob,0
58.0,20,1.67,0.333,a,Ob,1
59.5,20,2.67,0.833,a,Ob,0
61.0,21,1.67,0.333,a,Ob,1
62.5,21,2.67,0.833,a,Ob,0
73.5,25,2,0.5,a,B,2
85.5,29,2,0.5,a,B,2
88.5,30,2,0.5,a,Ob,0
91.5,31,2,0.5,a,B,2
106.5,36,2,0.5,a,Ob,0
108.5,37,1.33,0.167,a,Ob,1
110.5,37,2.67,0.833,a,Ob,0
111.5,38,1.33,0.167,a,Ob,1
113.5,38,2.67,0.833,a,Ob,0
115.0,39,1.67,0.333,a,Ob,1
116.5,39,2.67,0.833,a,Ob,0
117.5,40,1.33,0.167,a,Ob,1
119.0,40,2.33,0.667,a,Ob,0
120.5,41,1.33,0.167,a,B,2
122.0,41,2.33,0.667,a,Ob,0
123.5,42,1.33,0.167,a,B,2
125.0,42,2.33,0.667,a,Ob,0
127.0,43,1.67,0.333,a,B,2
134.5,45,2.67,0.833,a,Ob,0
140.5,47,2.67,0.833,a,Ob,0
147.0,50,1,0.0,a,Ob,0
155.5,52,2.67,0.833,a,Ob,0
159.5,54,1.33,0.167,a,Ob,1
161.5,54,2.67,0.833,a,Ob,0
162.5,55,1.33,0.167,a,Ob,1
164.5,55,2.67,0.833,a,Ob,0
166.0,56,1.67,0.333,a,Ob,1
167.5,56,2.67,0.833,a,Ob,0
169.0,57,1.67,0.333,a,Ob,1
170.5,57,2.67,0.833,a,Ob,0
181.5,61,2,0.5,a,B,2
187.5,63,2,0.5,a,B,2
193.5,65,2,0.5,a,B,2
196.5,66,2,0.5,a,Ob,0
198.5,67,1.33,0.167,a,B,2
202.0,68,1.67,0.333,a,Ob,0
205.0,69,1.67,0.333,a,Ob,1
207.5,70,1.33,0.167,a,B,2
212.0,71,2.33,0.667,a,Ob,0
213.5,72,1.33,0.167,a,B,2
216.5,73,1.33,0.167,a,Ob,0
218.0,73,2.33,0.667,a,Ob,1
219.5,74,1.33,0.167,a,Ob,0
224.5,75,2.67,0.833,a,Ob,0
235.5,79,2,0.5,a,B,2
242.5,81,2.67,0.833,a,B,2
247.5,83,2,0.5,a,B,2
253.5,85,2,0.5,a,Ob,0
255.5,86,1.33,0.167,a,Ob,1
257.5,86,2.67,0.833,a,Ob,0
258.5,87,1.33,0.167,a,Ob,1
260.5,87,2.67,0.833,a,Ob,0
261.0,88,1,0.0,a,Ob,1
263.5,88,2.67,0.833,a,B,2
275.0,92,2.33,0.667,a,Ob,0
277.5,93,2,0.5,a,B,2
288.0,97,1,0.0,a,Ob,0
291.5,98,1.33,0.167,a,Ob,1
293.5,98,2.67,0.833,a,Ob,0
294.5,99,1.33,0.167,a,Ob,1
296.5,99,2.67,0.833,a,Ob,0
298.0,100,1.67,0.333,a,Ob,1
299.5,100,2.67,0.833,a,Ob,0
301.0,101,1.67,0.333,a,Ob,1
302.5,101,2.67,0.833,a,Ob,0
313.5,105,2,0.5,a,B,2
325.5,109,2,0.5,a,B,2
328.5,110,2,0.5,a,Ob,0
332.0,111,2.33,0.667,a,B,2
333.5,112,1.33,0.167,a,Ob,0
335.0,112,2.33,0.667,a,B,2
336.5,113,1.33,0.167,a,Ob,0
338.0,113,2.33,0.667,a,B,2
339.5,114,1.33,0.167,a,Ob,0
341.0,114,2.33,0.667,a,B,2
351.5,118,1.33,0.167,a,Ob,0
353.5,118,2.67,0.833,a,Ob,1
354.25,119,1.17,0.083,a,B,2
355.75,119,2.17,0.583,a,Ob,1
357.25,120,1.17,0.083,a,B,2
359.0,120,2.33,0.667,a,Ob,1
361.0,121,1.67,0.333,a,Ob,0
366.5,123,1.33,0.167,a,B,2
373.75,125,2.17,0.583,a,Ob,0
378.0,127,1,0.0,a,B,2
384.0,129,1,0.0,a,B,2
394.5,132,2,0.5,a,Ob,0
405.5,136,1.33,0.167,a,Ob,1
408.5,137,1.33,0.167,a,Ob,0
410.5,137,2.67,0.833,a,Ob,1
411.5,138,1.33,0.167,a,Ob,0
413.5,138,2.67,0.833,a,Ob,1
415.0,139,1.67,0.333,a,Ob,0
416.5,139,2.67,0.833,a,Ob,1
418.0,140,1.67,0.333,a,Ob,0
419.5,140,2.67,0.833,a,Ob,0
