qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
75.0,78.0,Main Part,P2(Main)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P3(Main)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P3(Main)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),,P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P3(Main)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Violoncello)&P8(Contrabass),P3(Main)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&P8(Contrabass),P3(Main)&P4(Flute 2)&P4(Oboe 1)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&P8(Viola)&P8(Violoncello)
78.0,81.0,Main Part,P2(Main)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Main)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Main)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),U(Bassoon 2)&U(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Viola)&U(Violoncello)&P8(Contrabass),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Violin 2),P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(Violin 2),,,P2(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),U(Bassoon 1)&U(Bassoon 2)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
81.0,84.0,Main Part,,P6(Oboe 2)&P8(Violin 2)&P6(Viola),P6(Oboe 1)&P6(Violin 2)&P8(Viola),,,,,,,,,,,P8(Oboe 1)&P6(Oboe 2)&P6(Viola),P6(Oboe 1)&P8(Oboe 2)&P6(Violin 2),,
84.0,87.0,,,,P8(Viola),,,,,,,,,,Main Part,,P8(Oboe 2),,
87.0,90.0,P6(Oboe 1)&P8(Oboe 2)&P6(Bassoon 1)&P6(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),,P6(Flute 1)&P6(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2),P8(Flute 1)&P6(Oboe 1)&P6(Bassoon 1)&P6(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2),,,P6(Flute 1)&P8(Oboe 1)&P6(Oboe 2)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2),P6(Flute 1)&P8(Oboe 1)&P6(Oboe 2)&U(Bassoon 1)&P4(D Horn 1)&P4(D Horn 2),P3(Flute 1)&P4(Oboe 1)&P3(Oboe 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 2),P3(Flute 1)&P4(Oboe 1)&P3(Oboe 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1),,,,Main Part,,,,
90.0,96.0,,P8(A Clarinet 1),,,P8(Flute 2),,P8(Bassoon 2),P8(Bassoon 1),U(D Horn 2),U(D Horn 1),U(D Trumpet 2)&P4(Timpani),U(D Trumpet 1)&P4(Timpani),P4(D Trumpet 1)&P4(D Trumpet 2),Main Part,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
96.0,108.0,Main Part,,,,,,,,,,,,,,,,P8(Contrabass),P8(Violoncello)
108.0,119.0,Main Part,,,,,,P8(Main),,,,,,,,,P4(Violoncello)&P4(Contrabass),P4(Viola)&P8(Contrabass),P4(Viola)&P8(Violoncello)
119.0,133.0,Main Part,,,,,,,,,,,,,,,,P8(Contrabass),P8(Violoncello)
133.0,144.0,,,,,,,P8(Violoncello)&P8(Contrabass),,,,,,,Main Part,,,P8(Bassoon 1)&P8(Contrabass),P8(Bassoon 1)&P8(Violoncello)
144.0,162.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,,,,
162.0,165.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),U(Bassoon 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Violin 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(Violin 2),,Main Part,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
165.0,168.0,P2(Flute 2)&U(Main)&P2(Oboe 2)&P2(A Clarinet 1)&P2(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P2(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P2(Flute 1)&P2(Main)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),Main Part,P2(Flute 1)&U(Flute 2)&P2(Main)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&U(Flute 2)&P2(Main)&U(Oboe 2)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P3(Flute 1)&P4(Flute 2)&P3(Main)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P3(Flute 1)&P4(Flute 2)&P3(Main)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&U(Flute 2)&P2(Main)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani)&U(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2)&P4(Viola)&P4(Violoncello)&P4(Contrabass),,P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P4(Viola)&P4(Violoncello)&P4(Contrabass),P3(Flute 1)&P4(Flute 2)&P3(Main)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Violoncello)&P8(Contrabass),P3(Flute 1)&P4(Flute 2)&P3(Main)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&U(Viola)&P8(Contrabass),P3(Flute 1)&P4(Flute 2)&P3(Main)&P4(Oboe 2)&P4(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P4(Violin 2)&P8(Viola)&P8(Violoncello)
168.0,171.0,P2(Flute 2)&U(Main)&P2(Oboe 2)&P2(A Clarinet 1)&P2(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Violin 2),P2(Flute 1)&P2(Main)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),Main Part,P2(Flute 1)&U(Flute 2)&P2(Main)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&U(Flute 2)&P2(Main)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),U(Bassoon 2)&U(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Viola)&U(Violoncello)&P8(Contrabass),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&U(Flute 2)&P2(Main)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Violin 2),P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(Violin 2),,,P2(Flute 1)&P8(Flute 2)&P2(Main)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),U(Bassoon 1)&U(Bassoon 2)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
171.0,174.0,,,Main Part,,,,,,P4(D Horn 2),P4(D Horn 1),,,,,,,,
174.0,177.0,,,,,,,,,,,,,,Main Part,P4(Main),,,
177.0,180.0,,,P3(Oboe 2)&P8(D Horn 1)&P3(D Horn 2),P3(Oboe 1)&P3(D Horn 1)&P8(D Horn 2),,,,,P8(Oboe 1)&P3(Oboe 2)&P3(D Horn 2),P3(Oboe 1)&P8(Oboe 2)&P3(D Horn 1),,,,Main Part,,,,
