qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Fl 1,0,Fl
3.0,2,1.0,0.0,a,Vln 1,13,Vln
6.0,3,1.0,0.0,a,Fl 1,0,Fl
9.0,4,1.0,0.0,a,Vln 1,13,Vln
12.0,5,1.0,0.0,a,Hn 1,8,Hn
15.0,6,1.0,0.0,a,Vln 1,13,Vln
18.0,7,1.0,0.0,a,Hn 1,8,Hn
21.0,8,1.0,0.0,a,Vln 1,13,Vln
24.0,9,1.0,0.0,a,Fl 1,0,Fl
27.0,10,1.0,0.0,a,Vln 1,13,Vln
30.0,11,1.0,0.0,a,Fl 1,0,Fl
33.0,12,1.0,0.0,a,Vln 1,13,Vln
36.0,13,1.0,0.0,a,Ob 1,2,Ob
39.0,14,1.0,0.0,a,Vln 1,13,Vln
42.0,15,1.0,0.0,a,Fl 1,0,Fl
48.0,17,1.0,0.0,a,Vln 1,13,Vln
60.0,21,1.0,0.0,a,Vln 1,13,Vln
71.0,24,3.0,0.6667,a,Fl 1,0,Fl
85.0,29,2.0,0.3333,a,Vln 1,13,Vln
96.0,33,1.0,0.0,a,Vln 1,13,Vln
114.0,39,1.0,0.0,a,Fl 1,0,Fl
117.0,40,1.0,0.0,a,Vln 1,13,Vln
120.0,41,1.0,0.0,a,Fl 1,0,Fl
123.0,42,1.0,0.0,a,Vln 1,13,Vln
126.0,43,1.0,0.0,a,Hn 1,8,Hn
129.0,44,1.0,0.0,a,Vln 1,13,Vln
132.0,45,1.0,0.0,a,Hn 1,8,Hn
135.0,46,1.0,0.0,a,Vln 1,13,Vln
138.0,47,1.0,0.0,a,Fl 1,0,Fl
141.0,48,1.0,0.0,a,Vln 1,13,Vln
144.0,49,1.0,0.0,a,Fl 1,0,Fl
147.0,50,1.0,0.0,a,Vln 1,13,Vln
153.0,52,1.0,0.0,a,Vln 2,14,Vln
156.0,53,1.0,0.0,a,Vln 1,13,Vln
159.0,54,1.0,0.0,a,Vln 2,14,Vln
162.0,55,1.0,0.0,a,Vln 1,13,Vln
174.0,59,1.0,0.0,a,Ob 1,2,Ob
186.0,63,1.0,0.0,a,Vln 2,14,Vln
192.0,65,-191.0,0.0,a,Vln 1,13,Vln
198.0,67,1.0,0.0,a,Ob 1,2,Ob
204.0,69,1.0,0.0,a,Fl 1,0,Fl
210.0,71,1.0,0.0,a,Bsn 1,6,Bsn
216.0,73,-215.0,0.0,a,Vln 1,13,Vln
222.0,75,1.0,0.0,a,Vln 2,14,Vln
228.0,77,-227.0,0.0,a,Vln 1,13,Vln
254.0,86,3.0,0.0,b,Ob 1,2,Ob
281.0,96,1.0,0.0,c,Vln 1,13,Vln
293.0,100,1.0,0.0,c,Vln 1,13,Vln
305.0,104,1.0,0.0,c,Vln 1,13,Vln
317.0,108,1.0,0.0,c,Vln 1,13,Vln
323.0,110,1.0,0.0,a,Fl 1,0,Fl
329.0,112,1.0,0.0,a,Ob 1,2,Ob
352.0,119,3.0,0.6667,d,Vln 1,13,Vln
373.0,126,3.0,0.6667,d,Ob 1,2,Ob
376.0,127,3.0,0.6667,d,Vln 1,13,Vln
379.0,128,3.0,0.6667,d,Ob 1,2,Ob
