qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Hn,0,Hn
6.0,3,1.0,0.0,a,Hn,0,Hn
12.5,5,1.5,0.1667,a,Hn,0,Hn
15.5,6,1.5,0.1667,a,Hn,0,Hn
18.5,7,1.5,0.1667,a,Hn,0,Hn
21.5,8,1.5,0.1667,a,Bsn 2,2,Bsn
24.5,9,1.5,0.1667,a,Hn,0,Hn
33.5,12,1.5,0.1667,a,Bsn 1,1,Bsn
34.5,12,2.5,0.5,a,Hn,0,Hn
36.0,13,1.0,0.0,a,B solo,3,Trb
48.5,17,1.5,0.1667,a,B solo,3,Trb
57.0,20,1.0,0.0,a,Hn,0,Hn
60.5,21,1.5,0.1667,a,B solo,3,Trb
66.5,23,1.5,0.1667,a,B solo,3,Trb
72.5,25,1.5,0.1667,a,Hn,0,Hn
75.5,26,1.5,0.1667,a,B solo,3,Trb
84.0,29,1.0,0.0,a,B solo,3,Trb
90.0,31,1.0,0.0,a,B solo,3,Trb
93.5,32,1.5,0.1667,a,Hn,0,Hn
96.0,33,1.0,0.0,a,B solo,3,Trb
100.0,34,2.0,0.3333,a,Bsn 1,1,Bsn
102.0,35,1.0,0.0,a,B solo,3,Trb
108.5,37,1.5,0.1667,a,B solo,3,Trb
111.5,38,1.5,0.1667,a,B solo,3,Trb
117.5,40,1.5,0.1667,a,Hn,0,Hn
120.5,41,1.5,0.1667,a,B solo,3,Trb
125.0,42,3.0,0.6667,a,B solo,3,Trb
129.5,44,1.5,0.1667,a,B solo,3,Trb
132.0,45,1.0,0.0,a,Hn,0,Hn
136.0,46,2.0,0.3333,a,Bsn 1,1,Bsn
138.0,47,1.0,0.0,a,Hn,0,Hn
144.5,49,1.5,0.1667,a,Hn,0,Hn
154.0,52,2.0,0.3333,a,Bsn 1,1,Bsn
156.0,53,1.0,0.0,a,B solo,3,Trb
159.5,54,1.5,0.1667,a,Hn,0,Hn
162.0,55,1.0,0.0,a,B solo,3,Trb
165.5,56,1.5,0.1667,a,Bsn 1,1,Bsn
168.5,57,1.5,0.1667,a,B solo,3,Trb
169.5,57,2.5,0.5,a,Bsn 1,1,Bsn
171.5,58,1.5,0.1667,a,B solo,3,Trb
172.5,58,2.5,0.5,a,Bsn 1,1,Bsn
173.5,58,3.5,0.8333,a,B solo,3,Trb
177.0,60,1.0,0.0,a,Hn,0,Hn
184.0,62,2.0,0.3333,a,Bsn 1,1,Bsn
187.0,63,2.0,0.3333,a,B solo,3,Trb
198.5,67,1.5,0.1667,a,Hn,0,Hn
199.5,67,2.5,0.5,a,Bsn 1,1,Bsn
201.5,68,1.5,0.1667,a,Hn,0,Hn
202.5,68,2.5,0.5,a,Bsn 1,1,Bsn
204.5,69,1.5,0.1667,a,Hn,0,Hn
207.5,70,1.5,0.1667,a,Bsn 2,2,Bsn
210.5,71,1.5,0.1667,a,Hn,0,Hn
213.0,72,1.0,0.0,a,Bsn 1,1,Bsn
219.25,74,1.25,0.0833,a,Bsn 2,2,Bsn
222.0,75,1.0,0.0,a,B solo,3,Trb
225.5,76,1.5,0.1667,a,Hn,0,Hn
228.5,77,1.5,0.1667,a,B solo,3,Trb
231.5,78,1.5,0.1667,a,Bsn 1,1,Bsn
234.5,79,1.5,0.1667,a,B solo,3,Trb
238.5,80,2.5,0.5,a,Bsn 1,1,Bsn
239.5,80,3.5,0.8333,a,B solo,3,Trb
241.5,81,2.5,0.5,a,Bsn 1,1,Bsn
243.0,82,1.0,0.0,a,Hn,0,Hn
246.25,83,1.25,0.0833,a,B solo,3,Trb
250.0,84,2.0,0.3333,a,Bsn 1,1,Bsn
253.0,85,2.0,0.3333,a,B solo,3,Trb
258.5,87,1.5,0.1667,a,Bsn 1,1,Bsn
259.5,87,2.5,0.5,a,B solo,3,Trb
267.0,90,1.0,0.0,a,B solo,3,Trb
276.5,93,1.5,0.1667,a,Bsn 1,1,Bsn
279.5,94,1.5,0.1667,a,B solo,3,Trb
288.0,97,1.0,0.0,a,Hn,0,Hn
291.5,98,1.5,0.1667,a,B solo,3,Trb
295.0,99,2.0,0.3333,a,Hn,0,Hn
297.5,100,1.5,0.1667,a,B solo,3,Trb
298.5,100,2.5,0.5,a,Bsn 1,1,Bsn
300.5,101,1.5,0.1667,a,B solo,3,Trb
303.5,102,1.5,0.1667,a,Hn,0,Hn
306.5,103,1.5,0.1667,a,B solo,3,Trb
315.5,106,1.5,0.1667,a,Hn,0,Hn
316.5,106,2.5,0.5,a,Bsn 1,1,Bsn
318.5,107,1.5,0.1667,a,B solo,3,Trb
321.5,108,1.5,0.1667,a,Hn,0,Hn
324.25,109,1.25,0.0833,a,B solo,3,Trb
333.5,112,1.5,0.1667,a,Hn,0,Hn
341.5,114,3.5,0.8333,a,B solo,3,Trb
345.0,116,1.0,0.0,a,Hn,0,Hn
351.0,118,1.0,0.0,a,Hn,0,Hn
357.5,120,1.5,0.1667,a,Hn,0,Hn
358.5,120,2.5,0.5,a,Bsn 1,1,Bsn
360.5,121,1.5,0.1667,a,Hn,0,Hn
361.5,121,2.5,0.5,a,Bsn 1,1,Bsn
363.5,122,1.5,0.1667,a,Hn,0,Hn
366.5,123,1.5,0.1667,a,Bsn 2,2,Bsn
369.5,124,1.5,0.1667,a,Hn,0,Hn
378.5,127,1.5,0.1667,a,Bsn 1,1,Bsn
379.5,127,2.5,0.5,a,Hn,0,Hn
