qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Hn 1,8,Hn
3.875,2,2.875,0.9375,a,Vln 1,15,Vln
7.875,4,2.875,0.9375,a,Vla,17,Vla
11.875,6,2.875,0.9375,a,Vln 1,15,Vln
15.875,8,2.875,0.9375,a,Vla,17,Vla
20.0,11,1.0,0.0,a,Fl 2,1,Fl
20.875,11,1.875,0.4375,a,Vln 1,15,Vln
23.875,12,2.875,0.9375,a,Vla,17,Vla
24.25,13,1.25,0.125,a,Vln 1,15,Vln
27.25,14,2.25,0.625,a,Vla,17,Vla
28.25,15,1.25,0.125,a,Vln 1,15,Vln
31.875,16,2.875,0.9375,a,Vln 1,15,Vln
37.25,19,-33.75,0.625,a,Vln 1,15,Vln
46.0,24,1.0,0.0,a,Vln 1,15,Vln
52.5,27,1.5,0.25,a,Tpt 1,12,Tpt
54.0,28,1.0,0.0,a,Fl 1,0,Fl
56.5,29,1.5,0.25,a,Tpt 1,12,Tpt
58.0,30,1.0,0.0,a,Fl 1,0,Fl
61.0,31,2.0,0.5,a,Fl 1,0,Fl
71.875,36,2.875,0.9375,a,Vln 1,15,Vln
75.875,38,2.875,0.9375,a,Vla,17,Vla
79.875,40,2.875,0.9375,a,Vln 1,15,Vln
83.875,42,2.875,0.9375,a,Vla,17,Vla
88.875,45,1.875,0.4375,a,Vln 1,15,Vln
91.875,46,2.875,0.9375,a,Vla,17,Vla
92.25,47,1.25,0.125,a,Vln 1,15,Vln
95.25,48,2.25,0.625,a,Vla,17,Vla
96.25,49,1.25,0.125,a,Vln 1,15,Vln
99.875,50,2.875,0.9375,a,Vln 1,15,Vln
108.0,55,1.0,0.0,a,Vln 1,15,Vln
110.25,56,1.25,0.125,a,Ob 1,2,Ob
112.0,57,1.0,0.0,a,Vln 1,15,Vln
114.25,58,1.25,0.125,a,Ob 1,2,Ob
116.0,59,1.0,0.0,a,Vln 1,15,Vln
118.25,60,1.25,0.125,a,Ob 1,2,Ob
119.25,60,2.25,0.625,a,Vln 1,15,Vln
120.25,61,1.25,0.125,a,Ob 1,2,Ob
124.0,63,1.0,0.0,b,Ob 1,2,Ob
126.0,64,1.0,0.0,b,Vln 1,15,Vln
134.0,68,1.0,0.0,b,Bsn 1,6,Bsn
136.0,69,1.0,0.0,b,Ob 1,2,Ob
146.0,74,1.0,0.0,c,Cl 1,4,Cl
151.5,76,2.5,0.75,c,Ob 1,2,Ob
155.5,78,2.5,0.75,c,Cl 1,4,Cl
158.0,80,1.0,0.0,c,Cl 1,4,Cl
161.5,81,2.5,0.75,c,Ob 1,2,Ob
163.5,82,2.5,0.75,c,Cl 1,4,Cl
165.5,83,2.5,0.75,c,Ob 1,2,Ob
166.5,84,1.5,0.25,c,Cl 1,4,Cl
172.5,87,1.5,0.25,c,Ob 1,2,Ob
174.5,88,1.5,0.25,c,Cl 1,4,Cl
175.5,88,2.5,0.75,c,Ob 1,2,Ob
176.5,89,1.5,0.25,c,Fl 1,0,Fl
178.5,90,1.5,0.25,c,Cl 1,4,Cl
179.5,90,2.5,0.75,c,Cl 2,5,Cl
180.5,91,1.5,0.25,c,Fl 1,0,Fl
182.0,92,1.0,0.0,d,Vln 1,15,Vln
185.25,93,2.25,0.625,d,Fl 1,0,Fl
188.5,95,1.5,0.25,d,Vln 1,15,Vln
190.0,96,1.0,0.0,d,Cl 1,4,Cl
192.25,97,1.25,0.125,d,Vln 1,15,Vln
194.25,98,1.25,0.125,d,Vln 2,16,Vln
196.25,99,1.25,0.125,d,Vln 1,15,Vln
198.25,100,1.25,0.125,d,Fl 1,0,Fl
202.0,102,1.0,0.0,d,Fl 1,0,Fl
206.0,104,1.0,0.0,d,Cl 1,4,Cl
208.0,105,1.0,0.0,d,Fl 1,0,Fl
210.0,106,1.0,0.0,d,Fl 1,0,Fl
214.0,108,1.0,0.0,d,Vln 1,15,Vln
218.0,110,1.0,0.0,d,Vln 1,15,Vln
222.0,112,1.0,0.0,d,Vln 1,15,Vln
226.25,114,1.25,0.125,d,Vln 1,15,Vln
230.0,116,1.0,0.0,d,Vln 1,15,Vln
238.0,120,1.0,0.0,d,Vln 1,15,Vln
240.0,121,1.0,0.0,d,Vln 2,16,Vln
242.0,122,1.0,0.0,d,Vln 1,15,Vln
244.0,123,1.0,0.0,d,Vln 2,16,Vln
246.0,124,1.0,0.0,d,Vln 1,15,Vln
248.0,125,1.0,0.0,d,Vln 2,16,Vln
250.0,126,1.0,0.0,d,Vln 1,15,Vln
252.0,127,1.0,0.0,d,Vln 2,16,Vln
254.0,128,1.0,0.0,d,Vln 1,15,Vln
255.0,128,2.0,0.5,d,Vln 2,16,Vln
256.0,129,1.0,0.0,d,Vln 1,15,Vln
257.0,129,2.0,0.5,d,Vln 2,16,Vln
258.0,130,1.0,0.0,d,Vln 1,15,Vln
262.125,132,1.125,0.0625,d,Vln 1,15,Vln
264.125,133,1.125,0.0625,d,Vln 2,16,Vln
266.125,134,1.125,0.0625,d,Vln 1,15,Vln
268.125,135,1.125,0.0625,d,Vln 2,16,Vln
270.125,136,1.125,0.0625,d,Vln 1,15,Vln
272.25,137,1.25,0.125,d,Vln 2,16,Vln
274.25,138,1.25,0.125,d,Ob 1,2,Ob
277.5,139,2.5,0.75,d,Vln 1,15,Vln
278.25,140,1.25,0.125,d,Ob 1,2,Ob
281.5,141,2.5,0.75,d,Vln 1,15,Vln
282.25,142,1.25,0.125,d,Ob 1,2,Ob
285.5,143,2.5,0.75,d,Vln 1,15,Vln
287.25,144,2.25,0.625,d,Cl 1,4,Cl
288.25,145,1.25,0.125,d,Fl 1,0,Fl
290.0,146,1.0,0.0,d,Fl 1,0,Fl
293.5,147,2.5,0.75,d,Vln 1,15,Vln
298.5,150,1.5,0.25,d,Vln 1,15,Vln
306.0,154,1.0,0.0,d,Vln 1,15,Vln
319.0,160,2.0,0.5,a,Vln 2,16,Vln
325.875,163,2.875,0.9375,a,Vln 1,15,Vln
329.875,165,2.875,0.9375,a,Vla,17,Vla
333.875,167,2.875,0.9375,a,Vln 1,15,Vln
337.875,169,2.875,0.9375,a,Vla,17,Vla
341.875,171,2.875,0.9375,a,Vln 1,15,Vln
345.875,173,2.875,0.9375,a,Vla,17,Vla
349.875,175,2.875,0.9375,a,Vln 1,15,Vln
353.875,177,2.875,0.9375,a,Vla,17,Vla
355.875,178,2.875,0.9375,a,Bsn 1,6,Bsn
356.875,179,1.875,0.4375,a,Vln 1,15,Vln
359.875,180,2.875,0.9375,a,Bsn 1,6,Bsn
361.875,181,2.875,0.9375,a,Fl 1,0,Fl
365.875,183,2.875,0.9375,a,Cl 1,4,Cl
371.875,186,2.875,0.9375,a,Fl 1,0,Fl
374.5,188,1.5,0.25,a,Vln 1,15,Vln
375.5,188,2.5,0.75,a,Vla,17,Vla
376.5,189,1.5,0.25,a,Vln 1,15,Vln
377.5,189,2.5,0.75,a,Vla,17,Vla
378.5,190,1.5,0.25,a,Vln 1,15,Vln
382.0,192,1.0,0.0,a,Ob 1,2,Ob
386.0,194,1.0,0.0,a,Fl 1,0,Fl
391.0,196,2.0,0.5,a,Ob 1,2,Ob
393.875,197,2.875,0.9375,a,Vln 1,15,Vln
400.5,201,1.5,0.25,a,Vln 1,15,Vln
410.5,206,1.5,0.25,a,Vln 1,15,Vln
418.25,210,1.25,0.125,a,Ob 1,2,Ob
419.25,210,2.25,0.625,a,Bsn 1,6,Bsn
420.25,211,1.25,0.125,a,Ob 1,2,Ob
421.25,211,2.25,0.625,a,Bsn 1,6,Bsn
422.0,212,1.0,0.0,a,Ob 1,2,Ob
425.25,213,2.25,0.625,a,Cl 1,4,Cl
430.0,216,1.0,0.0,a,Cl 1,4,Cl
434.0,218,1.0,0.0,a,Bsn 1,6,Bsn
441.5,221,2.5,0.75,a,Vln 1,15,Vln
446.0,224,1.0,0.0,a,Fl 1,0,Fl
454.5,228,1.5,0.25,a,Fl 1,0,Fl
462.25,232,1.25,0.125,a,Cl 1,4,Cl
470.0,236,1.0,0.0,a,Cl 1,4,Cl
478.5,240,1.5,0.25,b,Fl 1,0,Fl
487.5,244,2.5,0.75,b,Vln 1,15,Vln
497.5,249,2.5,0.75,b,Fl 1,0,Fl
503.5,252,2.5,0.75,a,Vln 1,15,Vln
508.0,255,1.0,0.0,a,Fl 1,0,Fl
512.0,257,1.0,0.0,a,Vln 1,15,Vln
516.0,259,1.0,0.0,a,Ob 1,2,Ob
520.0,261,1.0,0.0,a,Fl 1,0,Fl
524.0,263,1.0,0.0,a,Vln 1,15,Vln
528.0,265,1.0,0.0,a,Fl 1,0,Fl
