qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
163.0,97.0481,41,2.5,C#6,C#6,C#6,C#5,r,r,B-3,B-3,D4,D3,D5,D4,D3,C#5,D4,D4,B-3,B-2
164.0,97.4648,42,1.0,D6,D6,D6,D5,r,r,B3,B3,D4,D3,D5,D4,D3,D5,D4,D4,B3,B2
165.0,97.8815,42,1.5,C#6,C#6,C#6,C#5,r,r,A3,A3,D4,D3,D5,D4,r,C#5,D4,D4,A3,A2
166.0,98.2981,42,2.0,B5,B5,B5,B4,r,r,G3,G3,D4,D3,D5,D4,r,B4,D4,D4,G3,G2
167.0,98.7148,42,2.5,B-5,B-5,B-5,B-4,r,r,F#3,F#3,D4,D3,D5,D4,r,B-4,D4,D4,F#3,F#2
168.0,99.1315,43,1.0,B5,B5,B5,B4,r,r,G3,G3,D4,D3,D5,D4,D3,B4,D4,D4,G3,G2
169.0,99.5481,43,1.5,B5,B5,B5,B4,r,r,G3,G3,D4,D3,D5,D4,D3,B4,D4,D4,G3,G2
169.5,99.7565,43,1.75,B5,B5,B5,B4,r,r,G3,G3,D4,D3,D5,D4,D3,B4,D4,D4,G3,G2
170.0,99.9648,43,2.0,B5,B5,B5,B4,r,r,G3,G3,D4,D3,D5,D4,D3,B4,D4,D4,G3,G2
171.0,100.3815,43,2.5,B-5,B-5,B-5,B-4,r,r,F#3,F#3,D4,D3,D5,D4,D3,B-4,D4,D4,F#3,F#2
172.0,100.7981,44,1.0,B5,B5,B5,B4,r,r,G3,G3,D4,D3,D5,D4,D3,B4,D4,D4,G3,G2
173.0,101.2148,44,1.5,A5,A5,A5,A4,r,r,F#3,F#3,D4,D3,D5,D4,r,A4,D4,D4,F#3,F#2
174.0,101.6315,44,2.0,G5,G5,G5,G4,r,r,E3,E3,D4,D3,D5,D4,r,G4,D4,D4,E3,E2
175.0,102.0481,44,2.5,F#5,F#5,F#5,F#4,r,r,D3,D3,D4,D3,D5,D4,r,F#4,D4,D4,D3,D2
176.0,102.4648,45,1.0,G5,G5,G5,G4,B4,r,E3,E3,D4,D3,D5,D4,D3,G4,D4,B3,E3,E2
176.5,102.6731,45,1.25,G5,G5,G5,G4,B4,r,E3,E3,D4,D3,D5,D4,D3,D4,D4,B3,E3,E2
177.0,102.8815,45,1.5,G5,G5,G5,G4,B4,r,E3,E3,D4,D3,D5,D4,r,B3,D4,B3,E3,E2
177.5,103.0898,45,1.75,G5,G5,G5,G4,B4,r,E3,E3,D4,D3,D5,D4,r,D4,D4,B3,E3,E2
178.0,103.2981,45,2.0,G5,G5,G5,B4,B4,r,E3,E3,D4,D3,D5,D4,r,G4,D4,B3,E3,E2
178.5,103.5065,45,2.25,G5,G5,G5,B4,B4,r,E3,E3,D4,D3,D5,D4,r,D4,D4,B3,E3,E2
179.0,103.7148,45,2.5,G5,G5,G5,B4,B4,r,E3,E3,D4,D3,D5,D4,r,G4,D4,B3,E3,E2
179.5,103.9231,45,2.75,G5,G5,G5,B4,B4,r,E3,E3,D4,D3,D5,D4,r,D4,D4,B3,E3,E2
180.0,104.1315,46,1.0,E6,E6,G5,C#5,G4,r,A2,A2,E4,A3,E5,A4,A2,G4,C#4,E4,A2,A1
180.5,104.3398,46,1.25,E6,E6,G5,C#5,G4,r,A2,A2,E4,A3,E5,A4,A2,E4,C#4,E4,A2,A1
181.0,104.5481,46,1.5,E6,E6,G5,C#5,G4,r,A2,A2,E4,A3,E5,A4,A2,C#4,C#4,E4,A2,A1
181.5,104.7565,46,1.75,E6,E6,G5,C#5,G4,r,A2,A2,E4,A3,E5,A4,A2,E4,C#4,E4,A2,A1
182.0,104.9648,46,2.0,G5,G5,G5,E5,G4,r,A2,A2,E4,A3,E5,A4,A2,G4,C#4,E4,A2,A1
182.5,105.1731,46,2.25,G5,G5,G5,E5,G4,r,A2,A2,E4,A3,E5,A4,A2,E4,C#4,E4,A2,A1
183.0,105.3815,46,2.5,G5,G5,G5,E5,G4,r,A2,A2,E4,A3,E5,A4,A2,G4,E4,C#3,A2,A1
183.5,105.5898,46,2.75,G5,G5,G5,E5,G4,r,A2,A2,E4,A3,E5,A4,A2,E4,E4,C#3,A2,A1
184.0,105.7981,47,1.0,F#5,F#5,F#5,F#5,F#4,r,D3,D3,F#4,D4,F#5,D5,D3,F#4,F#4,D3,D3,D2
184.5,106.0065,47,1.25,F#5,F#5,F#5,F#5,F#4,r,D3,D3,F#4,D4,F#5,D5,D3,D4,D4,D3,D3,D2
185.0,106.2148,47,1.5,G5,G5,G5,G5,G4,r,E3,E3,r,r,r,r,r,G4,G4,E3,E3,E2
185.5,106.4231,47,1.75,G5,G5,G5,G5,G4,r,E3,E3,r,r,r,r,r,E4,E4,E3,E3,E2
186.0,106.6315,47,2.0,A5,A5,A5,A5,A4,r,F#3,F#3,r,r,r,r,r,A4,A4,F#3,F#3,F#2
186.5,106.8398,47,2.25,A5,A5,A5,A5,A4,r,F#3,F#3,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
187.0,107.0481,47,2.5,B5,B5,B5,B5,B4,r,G3,G3,r,r,r,r,r,B4,B4,G3,G3,G2
187.5,107.2565,47,2.75,B5,B5,B5,B5,B4,r,G3,G3,r,r,r,r,r,G4,G4,G3,G3,G2
188.0,107.4648,48,1.0,C#6,C#6,C#5,C#5,C#5,r,A3,A3,r,r,r,r,r,C#5,C#5,A3,A3,A2
188.5,107.6731,48,1.25,C#6,C#6,C#5,C#5,C#5,r,A3,A3,r,r,r,r,r,A4,A4,A3,A3,A2
189.0,107.8815,48,1.5,D6,D6,D5,D5,D5,r,B3,B3,r,r,r,r,r,D5,D5,B3,B3,B2
189.5,108.0898,48,1.75,D6,D6,D5,D5,D5,r,B3,B3,r,r,r,r,r,B4,B4,B3,B3,B2
190.0,108.2981,48,2.0,E6,E6,E5,E5,E5,r,C#4,C#4,r,r,r,r,r,E5,E5,C#4,C#4,C#3
190.5,108.5065,48,2.25,E6,E6,E5,E5,E5,r,C#4,C#4,r,r,r,r,r,C#5,C#5,C#4,C#4,C#3
191.0,108.7148,48,2.5,F#6,F#6,F#5,D5,F#5,r,D4,D4,r,r,r,r,r,F#5,F#5,D4,D4,D3
191.5,108.9231,48,2.75,F#6,F#6,F#5,D5,F#5,r,D4,D4,r,r,r,r,r,D5,D5,D4,D4,D3
192.0,109.1315,49,1.0,B5,B5,G5,D5,B4,r,E4,E4,r,r,r,r,r,G5,G5,E4,E4,E3
192.5,109.3398,49,1.25,B5,B5,G5,D5,B4,r,E4,E4,r,r,r,r,r,D5,D5,E4,E4,E3
193.0,109.5481,49,1.5,B5,B5,G5,D5,B4,r,r,r,r,r,r,r,r,B4,B4,E4,E4,E3
193.5,109.7565,49,1.75,B5,B5,G5,D5,B4,r,r,r,r,r,r,r,r,D5,D5,E4,E4,E3
194.0,109.9648,49,2.0,B5,B5,G5,D5,B4,r,r,r,r,r,r,r,r,G5,G5,E4,E4,E3
194.5,110.1731,49,2.25,B5,B5,G5,D5,B4,r,r,r,r,r,r,r,r,D5,D5,E4,E4,E3
195.0,110.3815,49,2.5,B5,B5,G5,D5,B4,r,r,r,r,r,r,r,r,G5,G5,E4,E4,E3
195.5,110.5898,49,2.75,B5,B5,G5,D5,B4,r,r,r,r,r,r,r,r,D5,D5,E4,E4,E3
196.0,110.7981,50,1.0,C#6,C#6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,G5,G5,C#4,A3,A2
196.5,111.0065,50,1.25,C#6,C#6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,E5,E5,C#4,A3,A2
197.0,111.2148,50,1.5,C#6,C#6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,C#5,C#5,C#4,A3,A2
197.5,111.4231,50,1.75,C#6,C#6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,E5,E5,C#4,A3,A2
198.0,111.6315,50,2.0,E6,E6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,G5,G5,C#4,A3,A2
198.5,111.8398,50,2.25,E6,E6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,E5,E5,C#4,A3,A2
199.0,112.0481,50,2.5,E6,E6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,G5,G5,C#4,A3,A2
199.5,112.2565,50,2.75,E6,E6,G5,C#5,C#5,r,r,r,E4,A3,E5,A4,r,E5,E5,C#4,A3,A2
200.0,112.4648,51,1.0,D6,D6,F#5,D5,D5,r,D4,D4,F#4,D4,F#5,D5,r,F#5,F#5,D4,D4,D3
200.5,112.6731,51,1.25,D6,D6,F#5,D5,D5,r,F#4,F#4,F#4,D4,F#5,D5,r,F#5,F#4,D4,D4,D3
201.0,112.8815,51,1.5,B5,B5,B5,F#5,r,r,D4,D4,F#4,D4,F#5,D5,r,B5,F#4,D4,D4,D3
201.5,113.0898,51,1.75,B5,B5,B5,F#5,r,r,F#4,F#4,F#4,D4,F#5,D5,r,B5,F#4,D4,D4,D3
202.0,113.2981,51,2.0,B5,B5,B5,F#5,r,r,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
202.5,113.5065,51,2.25,B5,B5,B5,F#5,r,r,F#4,F#4,r,r,r,r,r,B5,F#4,D4,D4,D3
203.0,113.7148,51,2.5,B5,B5,B5,F#5,r,r,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
203.5,113.9231,51,2.75,B5,B5,B5,F#5,r,r,F#4,F#4,r,r,r,r,r,B5,F#4,D4,D4,D3
204.0,114.1315,52,1.0,B5,B5,B5,D5,r,r,C#4,C#4,r,r,r,r,r,B5,E4,C#4,C#4,C#3
204.5,114.3398,52,1.25,B5,B5,B5,D5,r,r,E4,E4,r,r,r,r,r,B5,E4,E4,C#4,C#3
205.0,114.5481,52,1.5,B5,B5,B5,D5,r,r,C#4,C#4,r,r,r,r,r,B5,E4,C#4,C#4,C#3
205.5,114.7565,52,1.75,C#6,C#6,B5,D5,r,r,E4,E4,r,r,r,r,r,C#6,E4,E4,C#4,C#3
205.75,114.8606,52,1.875,B5,B5,B5,D5,r,r,E4,E4,r,r,r,r,r,B5,E4,E4,C#4,C#3
206.0,114.9648,52,2.0,A5,A5,A5,D5,r,r,C#4,C#4,r,r,r,r,r,A5,E4,C#4,C#4,C#3
206.5,115.1731,52,2.25,A5,A5,A5,D5,r,r,E4,E4,r,r,r,r,r,A5,E4,E4,C#4,C#3
207.0,115.3815,52,2.5,A5,A5,A5,D5,r,r,C#4,C#4,r,r,r,r,r,A5,E4,C#4,C#4,C#3
207.5,115.5898,52,2.75,A5,A5,A5,D5,r,r,E4,E4,r,r,r,r,r,A5,E4,E4,C#4,C#3
208.0,115.7981,53,1.0,G#5,G#5,G#5,D5,r,r,B3,B3,r,r,r,r,r,G#5,D4,B3,B3,B2
208.5,116.0065,53,1.25,A5,A5,G#5,D5,r,r,D4,D4,r,r,r,r,r,A5,D4,D4,B3,B2
209.0,116.2148,53,1.5,B5,B5,G#5,D5,r,r,B3,B3,r,r,r,r,r,B5,D4,B3,B3,B2
209.5,116.4231,53,1.75,C#6,C#6,G#5,D5,r,r,D4,D4,r,r,r,r,r,C#6,D4,D4,B3,B2
210.0,116.6315,53,2.0,D6,D6,B5,D5,r,r,G#3,G#3,r,r,r,r,r,D6,B4,G#3,G#3,G#2
210.5,116.8398,53,2.25,D6,D6,B5,D5,r,r,B3,B3,r,r,r,r,r,D6,B4,B3,G#3,G#2
211.0,117.0481,53,2.5,D6,D6,B5,D5,r,r,G#3,G#3,r,r,r,r,r,D6,B4,G#3,G#3,G#2
211.5,117.2565,53,2.75,D6,D6,B5,D5,r,r,B3,B3,r,r,r,r,r,D6,B4,B3,G#3,G#2
212.0,117.4648,54,1.0,D6,D6,B5,D5,r,r,A3,A3,r,r,r,r,r,D6,B4,A3,A3,A2
214.0,118.2981,54,2.0,C#6,C#6,A5,C#5,r,r,r,r,r,r,r,r,r,C#6,A4,r,A3,A2
216.0,119.1315,55,1.0,F#5,B4,E4,E4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
216.5,119.3398,55,1.25,F#5,B4,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,F#4,D4,D3
217.0,119.5481,55,1.5,F#5,B4,E4,E4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
217.5,119.7565,55,1.75,F#5,B4,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,F#4,D4,D3
218.0,119.9648,55,2.0,G5,B-4,E4,E4,G4,G4,E4,E4,r,r,r,r,r,B-5,G4,E4,E4,E3
218.5,120.1731,55,2.25,G5,B-4,G4,G4,G4,G4,E4,E4,r,r,r,r,r,B-5,G4,G4,E4,E3
219.0,120.3815,55,2.5,G5,B-4,E4,E4,G4,G4,E4,E4,r,r,r,r,r,C#6,G4,E4,E4,E3
219.5,120.5898,55,2.75,G5,B-4,G4,G4,G4,G4,E4,E4,r,r,r,r,r,C#6,G4,G4,E4,E3
220.0,120.7981,56,1.0,F#5,B4,D4,D4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
220.5,121.0065,56,1.25,F#5,B4,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,F#4,D4,D3
221.0,121.2148,56,1.5,F#5,B4,D4,D4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
221.5,121.4231,56,1.75,F#5,B4,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,F#4,D4,D3
222.0,121.6315,56,2.0,G5,B-4,E4,E4,G4,G4,E4,E4,r,r,r,r,r,B-5,G4,E4,E4,E3
222.5,121.8398,56,2.25,G5,B-4,G4,G4,G4,G4,E4,E4,r,r,r,r,r,B-5,G4,G4,E4,E3
223.0,122.0481,56,2.5,G5,B-4,E4,E4,G4,G4,E4,E4,r,r,r,r,r,C#6,G4,E4,E4,E3
223.5,122.2565,56,2.75,G5,B-4,G4,G4,G4,G4,E4,E4,r,r,r,r,r,C#6,G4,G4,E4,E3
224.0,122.4648,57,1.0,F#5,B4,D4,D4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
224.5,122.6731,57,1.25,F#5,B4,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,F#4,D4,D3
225.0,122.8815,57,1.5,F#5,B4,D4,D4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,D4,D4,D3
225.5,123.0898,57,1.75,F#5,B4,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,B5,F#4,F#4,D4,D3
226.0,123.2981,57,2.0,A5,B4,E-4,E-4,F#4,F#4,E-4,E-4,r,r,r,r,r,B5,F#4,E-4,E-4,E-3
226.5,123.5065,57,2.25,A5,B4,F#4,F#4,F#4,F#4,E-4,E-4,r,r,r,r,r,B5,F#4,F#4,E-4,E-3
227.0,123.7148,57,2.5,A5,B4,E-4,E-4,F#4,F#4,E-4,E-4,r,r,r,r,r,A5,F#4,E-4,E-4,E-3
227.5,123.9231,57,2.75,A5,B4,F#4,F#4,F#4,F#4,E-4,E-4,r,r,r,r,r,A5,F#4,F#4,E-4,E-3
228.0,124.1315,58,1.0,G#5,B4,E4,E4,E4,E4,E4,E4,E4,E4,E5,r,r,G#5,G#4,E4,E4,E3
228.5,124.3398,58,1.25,G#5,B4,E4,E4,E4,E4,E4,E4,E4,E4,E5,r,r,A5,G#4,E4,E4,E3
229.0,124.5481,58,1.5,r,r,r,r,E5,E5,E4,E4,E4,E4,E5,r,r,B5,G#4,E4,E3,E2
229.5,124.7565,58,1.75,r,r,r,r,E5,E5,E4,E4,E4,E4,E5,r,r,G#5,G#4,E4,E3,E2
230.0,124.9648,58,2.0,r,r,r,r,E5,E5,r,r,r,r,r,r,r,E5,G#4,E4,E3,E2
230.5,125.1731,58,2.25,r,r,r,r,E5,E5,r,r,r,r,r,r,r,F#5,G#4,E4,E3,E2
231.0,125.3815,58,2.5,G#5,G#5,D5,D5,D5,D5,r,r,r,r,r,r,r,D5,G#3,B3,E3,E2
231.5,125.5898,58,2.75,G#5,G#5,D5,D5,D5,D5,r,r,r,r,r,r,r,E5,G#3,B3,E3,E2
232.0,125.7981,59,1.0,A5,A5,C#5,C#5,C#5,C#5,E3,E3,E4,E4,E4,r,r,C#5,A3,C#4,E3,E2
232.5,126.0065,59,1.25,A5,A5,C#5,C#5,C#5,C#5,E3,E3,E4,E4,E4,r,r,D5,A3,C#4,E3,E2
233.0,126.2148,59,1.5,B5,B5,B4,B4,B4,B4,E3,E3,E4,E4,E4,r,r,B4,B3,D4,E3,E2
233.5,126.4231,59,1.75,B5,B5,B4,B4,B4,B4,E3,E3,E4,E4,E4,r,r,C#5,B3,D4,E3,E2
234.0,126.6315,59,2.0,C#6,C#6,A4,A4,A4,A4,r,r,r,r,r,r,r,A4,C#4,E4,E3,E2
234.5,126.8398,59,2.25,C#6,C#6,C#5,C#5,A4,A4,r,r,r,r,r,r,r,C#5,C#4,E4,E3,E2
235.0,127.0481,59,2.5,E-6,E-6,B4,B4,C#5,C#5,r,r,r,r,r,r,r,B4,D4,F#4,E3,E2
235.5,127.2565,59,2.75,E-6,E-6,A4,A4,C#5,C#5,r,r,r,r,r,r,r,A4,D4,F#4,E3,E2
236.0,127.4648,60,1.0,E6,E6,G4,G4,E5,E5,E3,E3,E4,E4,E4,r,r,G#4,E4,E4,E3,E2
236.5,127.6731,60,1.25,E6,E6,G4,G4,E5,E5,E3,E3,E4,E4,E4,r,r,A4,E4,E4,E3,E2
237.0,127.8815,60,1.5,r,r,r,r,E5,E5,E3,E3,E4,E4,E4,r,r,B4,E4,E4,E3,E2
237.5,128.0898,60,1.75,r,r,r,r,E5,E5,E3,E3,E4,E4,E4,r,r,G#4,E4,E4,E3,E2
238.0,128.2981,60,2.0,r,r,r,r,E5,E5,r,r,r,r,r,r,r,E4,E4,E4,E3,E2
238.5,128.5065,60,2.25,r,r,r,r,E5,E5,r,r,r,r,r,r,r,F#4,E4,E4,E3,E2
239.0,128.7148,60,2.5,G#5,G#5,D5,D5,D5,D5,r,r,r,r,r,r,r,D4,G3,B3,E3,E2
239.5,128.9231,60,2.75,G#5,G#5,D5,D5,D5,D5,r,r,r,r,r,r,r,E4,G3,B3,E3,E2
240.0,129.1315,61,1.0,A5,A5,C#5,C#5,C#5,C#5,E3,E3,E4,E4,E4,r,r,C#4,A3,C#4,E3,E2
240.5,129.3398,61,1.25,A5,A5,C#5,C#5,C#5,C#5,E3,E3,E4,E4,E4,r,r,D4,A3,C#4,E3,E2
241.0,129.5481,61,1.5,B5,B5,B4,B4,B4,B4,E3,E3,E4,E4,E4,r,r,B3,B3,D4,E3,E2
241.5,129.7565,61,1.75,B5,B5,B4,B4,B4,B4,E3,E3,E4,E4,E4,r,r,C#4,B3,D4,E3,E2
242.0,129.9648,61,2.0,C#6,C#6,A4,A4,A4,A4,r,r,r,r,r,r,r,A3,C#4,E4,E3,E2
242.5,130.1731,61,2.25,C#6,C#6,C#5,C#5,A4,A4,r,r,r,r,r,r,r,C#4,C#4,E4,E3,E2
243.0,130.3815,61,2.5,E-6,E-6,B4,B4,C#5,A4,r,r,r,r,r,r,r,B3,D4,F#4,E3,E2
243.5,130.5898,61,2.75,E-6,E-6,A4,A4,C#5,A4,r,r,r,r,r,r,r,A3,D4,F#4,E3,E2
244.0,130.7981,62,1.0,E6,E6,G#4,G#4,E5,E4,E4,E4,E4,E4,E5,r,r,E4,E4,E4,E3,E2
244.5,131.0065,62,1.25,E6,E6,G#4,G#4,E5,E4,F#4,F#4,E4,E4,E5,r,r,E4,F#4,E4,E3,E2
245.0,131.2148,62,1.5,E6,E6,E5,E5,E5,E4,E4,E4,E4,E4,E5,r,r,G#4,E4,B3,r,r
245.5,131.4231,62,1.75,E6,E6,E5,E5,E5,E4,D4,D4,E4,E4,E5,r,r,G#4,D4,B3,r,r
246.0,131.6315,62,2.0,E6,E6,E5,E5,E5,E4,C#4,C#4,E4,E4,E5,r,r,A4,C#4,C#4,r,r
246.5,131.8398,62,2.25,E6,E6,E5,E5,E5,E4,B3,B3,E4,E4,E5,r,r,A4,B3,C#4,r,r
247.0,132.0481,62,2.5,E6,E6,E5,E5,E5,E4,A3,A3,E4,E4,E5,r,r,C#5,A3,E4,r,r
247.5,132.2565,62,2.75,E6,E6,E5,E5,E5,E4,C#4,C#4,E4,E4,E5,r,r,C#5,C#4,E4,r,r
248.0,132.4648,63,1.0,E6,E6,E5,E5,E5,E4,E4,E4,E4,E4,E5,r,r,E5,E4,B3,E3,E2
248.5,132.6731,63,1.25,E6,E6,E5,E5,E5,E4,F#4,F#4,E4,E4,E5,r,r,E5,F#4,B3,E3,E2
249.0,132.8815,63,1.5,E6,E6,E5,E5,E5,E4,E4,E4,E4,E4,E5,r,r,G#5,E4,B3,r,r
249.5,133.0898,63,1.75,E6,E6,E5,E5,E5,E4,D4,D4,E4,E4,E5,r,r,G#5,D4,B3,r,r
250.0,133.2981,63,2.0,E6,E6,E5,E5,E5,E4,C#4,C#4,E4,E4,E5,r,r,A5,C#4,C#4,r,r
250.5,133.5065,63,2.25,E6,E6,E5,E5,E5,E4,B3,B3,E4,E4,E5,r,r,A5,B3,C#4,r,r
251.0,133.7148,63,2.5,E6,E6,E5,E5,E5,E4,A3,A3,E4,E4,E5,r,r,C#6,A3,E4,r,r
251.5,133.9231,63,2.75,E6,E6,E5,E5,E5,E4,C#4,C#4,E4,E4,E5,r,r,C#6,A4,E4,r,r
252.0,134.1315,64,1.0,E6,E6,E5,E5,E5,E4,E4,E4,E4,E4,E5,r,r,E6,G4,B3,E3,E2
254.0,134.9648,64,2.0,E6,E6,G5,G5,E5,E4,E3,E3,E4,E4,E5,r,r,E5,E5,E4,E3,E2
256.0,135.7981,65,1.0,E6,E6,E5,E5,E5,E4,E3,E3,E4,E4,E5,r,r,E5,E5,E3,E3,E2
260.0,137.4648,66,1.0,C#5,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,A3,A3,A2
262.0,138.2981,66,2.0,D5,r,r,r,r,r,r,r,r,r,r,r,r,D5,F#4,A3,A3,A2
263.0,138.7148,66,2.5,B4,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,A3,A3,A2
264.0,139.1315,67,1.0,A4,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,A3,A3,A2
266.0,139.9648,67,2.0,A4,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,A3,A3,A2
266.5,140.1731,67,2.25,B4,r,r,r,r,r,r,r,r,r,r,r,r,B4,C#4,A3,A3,A2
267.0,140.3815,67,2.5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,r,r,r
267.5,140.5898,67,2.75,D5,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
268.0,140.7981,68,1.0,E5,r,G#4,r,r,r,r,r,r,r,r,r,r,E5,D5,G#4,r,r
269.0,141.2148,68,1.5,E5,r,G#4,r,r,r,r,r,r,r,r,r,r,E5,D5,G#4,r,r
270.0,141.6315,68,2.0,E5,r,G#4,r,r,r,r,r,r,r,r,r,r,E5,D5,G#4,r,r
271.0,142.0481,68,2.5,E5,r,G#4,r,r,r,r,r,r,r,r,r,r,E5,D5,G#4,r,r
272.0,142.4648,69,1.0,F#5,r,A4,r,r,r,r,r,r,r,r,r,r,F#5,C#5,A4,r,r
274.0,143.2981,69,2.0,E5,r,A4,r,r,r,r,r,r,r,r,r,r,E5,C#5,A4,r,r
275.0,143.7148,69,2.5,E5,r,G#4,r,r,r,r,r,r,r,r,r,r,E5,E5,G#4,r,r
276.0,144.1315,70,1.0,A5,r,F#4,r,r,r,F#4,r,r,r,r,r,r,A5,E5,F#4,r,r
277.0,144.5481,70,1.5,A5,r,r,r,r,r,F#4,r,r,r,r,r,r,A5,D5,F#4,r,r
278.0,144.9648,70,2.0,G#5,r,r,r,r,r,E4,r,r,r,r,r,r,G#5,D5,E4,r,r
279.0,145.3815,70,2.5,G#5,r,r,r,r,r,E4,r,r,r,r,r,r,G#5,C#5,E4,r,r
280.0,145.7981,71,1.0,F#5,r,r,r,r,r,D4,r,r,r,r,r,r,F#5,C#5,D4,r,r
281.0,146.2148,71,1.5,F#5,r,r,r,r,r,D4,r,r,r,r,r,r,F#5,B4,D4,r,r
282.0,146.6315,71,2.0,E5,r,r,r,r,r,C#4,r,r,r,r,r,r,E5,B4,C#4,r,r
283.0,147.0481,71,2.5,E5,r,r,r,r,r,C#4,r,r,r,r,r,r,E5,A4,C#4,r,r
284.0,147.4648,72,1.0,E5,r,r,r,r,r,B3,r,r,r,r,r,r,E5,G#4,B3,r,r
284.5,147.6731,72,1.25,D5,r,r,r,r,r,B3,r,r,r,r,r,r,D5,G#4,B3,r,r
285.0,147.8815,72,1.5,F#5,r,r,r,r,r,B3,r,r,r,r,r,r,F#5,G#4,B3,r,r
285.5,148.0898,72,1.75,E5,r,r,r,r,r,B3,r,r,r,r,r,r,E5,G#4,B3,r,r
286.0,148.2981,72,2.0,D5,r,r,r,r,r,B3,r,r,r,r,r,r,D5,G#4,B3,r,r
287.0,148.7148,72,2.5,C#5,r,r,r,r,r,A3,r,r,r,r,r,r,C#5,A4,A3,r,r
288.0,149.1315,73,1.0,E5,r,r,r,r,r,E3,r,r,r,r,r,r,E5,C#5,E3,r,r
289.5,149.7565,73,1.75,C#5,r,r,r,r,r,E3,r,r,r,r,r,r,C#5,A4,E3,r,r
290.0,149.9648,73,2.0,B4,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,r,r,r
292.0,150.7981,74,1.0,r,r,C#5,r,r,r,r,r,r,r,r,r,r,C#5,r,r,r,r
294.0,151.6315,74,2.0,r,r,D5,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
295.0,152.0481,74,2.5,r,r,B4,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
296.0,152.4648,75,1.0,r,r,A4,r,r,r,r,r,r,r,r,r,r,A4,E4,r,C#4,r
298.0,153.2981,75,2.0,r,r,A4,r,r,r,r,r,r,r,r,r,r,A4,F#4,r,D4,r
298.5,153.5065,75,2.25,r,r,B4,r,r,r,r,r,r,r,r,r,r,B4,F#4,r,D4,r
299.0,153.7148,75,2.5,r,r,C#5,r,r,r,r,r,r,r,r,r,r,C#5,D4,r,B3,r
299.5,153.9231,75,2.75,r,r,D5,r,r,r,r,r,r,r,r,r,r,D5,D4,r,B3,r
300.0,154.1315,76,1.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,C#4,r,A3,r
301.0,154.5481,76,1.5,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,C#4,r,A3,r
302.0,154.9648,76,2.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,B3,r,G3,r
303.0,155.3815,76,2.5,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,B3,r,G3,r
304.0,155.7981,77,1.0,r,r,F#5,r,r,r,r,r,r,r,r,r,r,F#5,B-3,r,F#3,r
306.0,156.6315,77,2.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,B-3,r,F#3,r
308.0,157.4648,78,1.0,A4,r,E-5,r,r,r,r,r,r,r,r,r,r,E-5,F#4,A4,B3,r
310.0,158.2981,78,2.0,A4,r,E-5,r,r,r,r,r,r,r,r,r,r,E-5,F#4,A4,C4,r
311.0,158.7148,78,2.5,A4,r,E-5,r,r,r,r,r,r,r,r,r,r,E-5,F#4,A4,A3,r
