qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,x,Vc,23
8.0,3,1,0.0,a,Violen,22
12.0,4,1,0.0,a,Vln,21
16.0,5,1,0.0,a,Vln,20
20.0,6,1,0.0,a,Vln,20
46.0,12,2,0.5,a,Vln,20
50.0,13,2,0.5,a,Vln,21
56.0,15,1,0.0,b,Vln,20
68.0,18,1,0.0,c,Tpt,12
88.0,23,1,0.0,b,Vln,20
100.0,26,1,0.0,c,Tpt,12
122.0,31,2,0.5,d,Vln,20
130.0,33,2,0.5,d,Vln,20
136.0,35,1,0.0,d,Ob,2
140.0,36,1,0.0,d,Ob,2
144.0,37,1,0.0,d,Fl,0
148.0,38,1,0.0,d,Fl,0
152.0,39,1,0.0,d,Fl,0
168.0,43,1,0.0,c,Tpt,12
176.0,45,1,0.0,c,Tpt,12
184.0,47,1,0.0,c,Tpt,12
192.0,49,1,0.0,c,Tpt,12
200.0,51,1,0.0,d,Vln,20
216.0,55,1,0.0,d,Violen,22
229.75,58,1.88,0.438,d,Fl,0
232.0,59,1,0.0,d,Violen,22
245.75,62,1.88,0.438,d,Fl,0
249.0,63,1.5,0.25,d,Cl,4
257.0,65,1.5,0.25,d,Cl,4
265.0,67,1.5,0.25,d,Cl,4
274.0,69,2,0.5,d,Cl,4
280.0,71,1,0.0,e,Violen,22
284.0,72,1,0.0,e,Ob,2
292.0,74,1,0.0,e,Ob,2
300.0,76,1,0.0,e,Ob,2
312.0,79,1,0.0,d,Fl,0
325.75,82,1.88,0.438,d,Hn,8
327.75,82,2.88,0.938,d,Hn,10
336.0,85,1,0.0,d,Fl,0
349.75,88,1.88,0.438,d,Hn,8
352.0,89,1,0.0,d,Fl,0
357.75,90,1.88,0.438,d,Hn,8
360.0,91,1,0.0,d,Vln,20
368.0,93,1,0.0,d,Vln,20
376.0,95,1,0.0,d,Vln,20
389.75,98,1.88,0.438,d,Vln,20
395.75,99,2.88,0.938,d,Vln,20
400.0,101,1,0.0,f,Vln,20
416.0,105,1,0.0,f,Vln,20
434.0,109,2,0.5,f,Vln,20
450.0,113,2,0.5,f,Vln,20
466.0,117,2,0.5,f,Vln,20
482.0,121,2,0.5,f,Vln,20
496.0,125,1,0.0,f,Vln,20
506.0,127,2,0.5,f,Vln,20
526.0,132,2,0.5,g,Hn,8
534.0,134,2,0.5,g,Hn,8
542.0,136,2,0.5,g,Hn,8
552.0,139,1,0.0,g,Hn,8
560.0,141,1,0.0,g,Fl,0
568.0,143,1,0.0,g,Fl,0
578.0,145,2,0.5,f,Vln,20
602.0,151,2,0.5,h,Vln,20
635.5,159,2.75,0.875,h,Hn,8
640.0,161,1,0.0,i,Fl,0
656.0,165,1,0.0,i,Tpt,12
672.0,169,1,0.0,i,Ob,2
688.0,173,1,0.0,i,Tpt,12
704.0,177,1,0.0,i,Tpt,12
