qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,3.0,0.0,a,Vln 1,13,Vln
24.0,10,3.0,0.0,b,Vln 1,13,Vln
36.0,14,3.0,0.6667,b,Vln 1,13,Vln
48.0,18,3.0,0.6667,b,Vln 1,13,Vln
75.0,27,3.0,0.6667,b,Vln 1,13,Vln
102.0,36,3.0,0.6667,c,Vla,15,Vla
105.0,37,3.0,0.6667,c,Ob 1,2,Ob
114.0,40,3.0,0.6667,c,Vla,15,Vla
117.0,41,3.0,0.6667,c,Ob 1,2,Ob
126.0,44,3.0,0.6667,c,Vla,15,Vla
132.0,46,3.0,0.6667,a,Vln 1,13,Vln
156.0,54,3.0,0.6667,a,Vln 1,13,Vln
174.0,60,3.0,0.6667,c,Vln 1,13,Vln
196.0,68,1.0,0.0,d,Vln 1,13,Vln
220.0,76,1.0,0.0,d,Vln 1,13,Vln
237.0,82,3.0,0.0,e,Ob 1,2,Ob
253.0,88,1.0,0.0,e,Vln 1,13,Vln
262.0,91,1.0,0.0,e,Ob 1,2,Ob
277.0,96,1.0,0.0,e,Vln 1,13,Vln
286.0,99,1.0,0.0,e,Ob 1,2,Ob
292.0,101,1.0,0.0,e,Ob 1,2,Ob
309.0,107,3.0,0.0,e,Cl 1,4,Cl
317.0,110,2.0,0.3333,e,Vln 1,13,Vln
322.0,112,1.0,0.0,e,Cl 1,4,Cl
329.0,114,2.0,0.3333,e,Vln 1,13,Vln
336.0,116,3.0,0.6667,e,Cl 1,4,Cl
338.0,117,2.0,0.3333,e,Vln 1,13,Vln
342.0,118,3.0,0.6667,e,Cl 1,4,Cl
344.0,119,2.0,0.3333,e,Vln 1,13,Vln
348.0,120,3.0,0.6667,e,Cl 1,4,Cl
350.0,121,2.0,0.3333,e,Vln 1,13,Vln
363.0,125,3.0,0.6667,e,Cl 1,4,Cl
375.0,129,3.0,0.6667,e,Cl 1,4,Cl
