qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,2.75,0.0,a,Vln 1,13,Vln
24.0,7,2.75,0.875,a,Vln 1,13,Vln
48.0,13,2.75,0.875,a,Vln 1,13,Vln
60.5,17,1.0,0.0,a,Fl 1,0,Fl
63.5,17,2.5,0.75,a,Vln 1,13,Vln
68.5,19,1.0,0.0,a,Fl 1,0,Fl
71.5,19,2.5,0.75,a,Vln 1,13,Vln
100.5,27,1.0,0.0,b,Vc,16,Vc
104.5,28,1.0,0.0,b,Vln 2,14,Vln
124.5,33,1.0,0.0,b,Cl 1,4,Cl
148.5,39,1.0,0.0,b,Ob 1,2,Ob
160.5,42,1.0,0.0,b,Fl 1,0,Fl
172.5,45,1.0,0.0,b,Vln 1,13,Vln
204.5,53,1.0,0.0,b,Cl 1,4,Cl
212.5,55,1.0,0.0,b,Ob 1,2,Ob
220.5,57,1.0,0.0,b,Cl 1,4,Cl
228.5,59,1.0,0.0,b,Ob 1,2,Ob
268.5,69,1.0,0.0,b,Fl 1,0,Fl
276.5,71,1.0,0.0,b,Ob 1,2,Ob
284.5,73,1.0,0.0,b,Bsn 1,6,Bsn
332.5,85,1.0,0.0,c,Ob 1,2,Ob
356.5,91,1.0,0.0,c,Ob 1,2,Ob
390.0,99,1.75,0.375,d,Vln 1,13,Vln
414.0,105,1.75,0.375,a,Vln 1,13,Vln
428.0,108,2.75,0.875,a,Vln 1,13,Vln
452.0,114,2.75,0.875,a,Vln 1,13,Vln
472.5,120,1.0,0.0,a,Vln 1,13,Vln
504.5,128,1.0,0.0,a,Vln 1,13,Vln
520.5,132,1.0,0.0,a,Vla,15,Vla
528.5,134,1.0,0.0,a,Ob 1,2,Ob
536.5,136,1.0,0.0,a,Vla,15,Vla
544.5,138,1.0,0.0,a,Ob 1,2,Ob
552.5,140,1.0,0.0,a,Tpt 1,10,Tpt
556.5,141,1.0,0.0,a,Fl 1,0,Fl
560.5,142,1.0,0.0,a,Tpt 1,10,Tpt
564.5,143,1.0,0.0,a,Fl 1,0,Fl
569.5,144,1.5,0.25,a,Ob 1,2,Ob
571.5,144,2.5,0.75,a,Fl 1,0,Fl
576.5,146,1.0,0.0,a,Tpt 1,10,Tpt
580.5,147,1.0,0.0,a,Fl 1,0,Fl
584.5,148,1.0,0.0,a,Tpt 1,10,Tpt
588.5,149,1.0,0.0,a,Fl 1,0,Fl
593.5,150,1.5,0.25,a,Ob 1,2,Ob
595.5,150,2.5,0.75,a,Fl 1,0,Fl
597.5,151,1.5,0.25,a,Ob 1,2,Ob
599.5,151,2.5,0.75,a,Fl 1,0,Fl
601.5,152,1.5,0.25,a,Ob 1,2,Ob
603.5,152,2.5,0.75,a,Fl 1,0,Fl
605.5,153,1.5,0.25,a,Ob 1,2,Ob
607.5,153,2.5,0.75,a,Fl 1,0,Fl
609.5,154,1.5,0.25,a,Ob 1,2,Ob
611.5,154,2.5,0.75,a,Fl 1,0,Fl
