qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,S,5
9.0,3,1.5,0.25,a,B,8
20.0,6,1,0.0,a,S,5
24.0,7,1,0.0,a,T,7
36.0,10,1,0.0,a,S,5
40.0,11,1,0.0,a,A,6
64.0,17,1,0.0,a,S,5
80.0,21,1,0.0,a,B,8
101.0,26,1.5,0.25,a,S,5
117.0,30,1.5,0.25,a,A,6
119.0,30,2.5,0.75,a,B,8
121.0,31,1.5,0.25,a,T,7
124.0,32,1,0.0,a,S,5
141.0,36,1.5,0.25,a,S,5
153.0,39,1.5,0.25,a,S,5
164.0,42,1,0.0,a,A,6
169.0,43,1.5,0.25,a,A,6
185.0,47,1.5,0.25,a,T,7
195.0,49,2.5,0.75,a,S,5
201.0,51,1.5,0.25,a,B,8
205.0,52,1.5,0.25,a,S,5
222.0,56,2,0.5,a,A,6
226.0,57,2,0.5,a,T,7
233.0,59,1.5,0.25,a,S,5
235.0,59,2.5,0.75,a,A,6
236.5,60,1.25,0.125,a,S,5
239.0,60,2.5,0.75,a,A,6
241.0,61,1.5,0.25,a,S,5
243.0,61,2.5,0.75,a,A,6
244.5,62,1.25,0.125,a,S,5
252.0,64,1,0.0,a,S,5
273.0,69,1.5,0.25,a,S,5
275.0,69,2.5,0.75,a,A,6
277.0,70,1.5,0.25,a,S,5
281.0,71,1.5,0.25,a,T,7
285.0,72,1.5,0.25,a,B,8
287.0,72,2.5,0.75,a,A,6
291.0,73,2.5,0.75,a,S,5
295.0,74,2.5,0.75,a,T,7
301.0,76,1.5,0.25,a,B,8
306.5,77,2.25,0.625,a,A,6
308.5,78,1.25,0.125,a,T,7
310.5,78,2.25,0.625,a,A,6
318.5,80,2.25,0.625,a,S,5
320.5,81,1.25,0.125,a,A,6
325.0,82,1.5,0.25,a,S,5
