qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.6667,0.0,a,Vln 2,14,Vln
9.0,6,1.6667,0.6667,a,Vla,15,Vla
15.0,10,1.6667,0.6667,a,Bsn 1,6,Bsn
18.0,12,1.6667,0.6667,a,Vln 1,13,Vln
39.0,26,1.6667,0.6667,b,Vln 1,13,Vln
51.0,34,1.6667,0.6667,b,Ob 1,2,Ob
56.5,38,1.3333,0.3333,b,C Cl.1,4,Cl
59.0,40,1.0,0.0,b,Vln 1,13,Vln
60.5,41,1.0,0.0,b,C Cl.1,4,Cl
68.0,46,1.0,0.0,b,Ob 1,2,Ob
71.875,48,1.5833,0.5833,b,Vln 1,13,Vln
80.0,54,1.0,0.0,c,Vln 1,13,Vln
86.0,58,1.0,0.0,c,Vln 1,13,Vln
91.5,61,1.6667,0.6667,a,Vln 1,13,Vln
96.0,64,1.6667,0.6667,d,Vln 1,13,Vln
105.0,70,1.6667,0.6667,d,Fl 1,0,Fl
108.0,72,1.6667,0.6667,d,Ob 1,2,Ob
117.0,78,1.6667,0.6667,d,Fl 1,0,Fl
121.5,81,1.6667,0.6667,d,C Cl.1,4,Cl
123.0,82,1.6667,0.6667,d,Fl 1,0,Fl
124.5,83,1.6667,0.6667,d,C Cl.1,4,Cl
126.0,84,1.6667,0.6667,d,Fl 1,0,Fl
127.0,85,1.3333,0.3333,d,Vln 1,13,Vln
128.0,86,1.0,0.0,d,Ob 1,2,Ob
129.0,86,1.6667,0.6667,d,Vln 1,13,Vln
130.0,87,1.3333,0.3333,d,Ob 1,2,Ob
131.0,88,1.0,0.0,d,Vln 1,13,Vln
132.0,88,1.6667,0.6667,d,Ob 1,2,Ob
133.0,89,1.3333,0.3333,d,Fl 1,0,Fl
138.5,93,1.0,0.0,a,Vln 1,13,Vln
150.5,101,1.0,0.0,a,Vln 2,14,Vln
159.5,107,1.0,0.0,a,Bsn 1,6,Bsn
165.0,110,1.6667,0.6667,a,Bsn 2,7,Bsn
168.0,112,1.6667,0.6667,a,Hn 1,8,Hn
169.5,113,1.6667,0.6667,a,Fl 1,0,Fl
178.5,119,1.6667,0.6667,a,Vln 1,13,Vln
189.0,126,1.6667,0.6667,b,Vln 1,13,Vln
201.0,134,1.6667,0.6667,b,Fl 1,0,Fl
212.0,142,1.0,0.0,b,Vln 1,13,Vln
218.0,146,1.0,0.0,b,Fl 1,0,Fl
230.0,154,1.0,0.0,c,Vln 1,13,Vln
236.0,158,1.0,0.0,c,Vln 1,13,Vln
241.5,161,1.6667,0.6667,a,Vln 1,13,Vln
244.5,163,1.6667,0.6667,a,Ob 1,2,Ob
261.5,175,1.0,0.0,a,Fl 1,0,Fl
273.0,182,1.6667,0.6667,b,Ob 1,2,Ob
274.5,183,1.6667,0.6667,b,Vln 1,13,Vln
279.0,186,1.6667,0.6667,b,Ob 1,2,Ob
280.5,187,1.6667,0.6667,b,Vln 1,13,Vln
285.0,190,1.6667,0.6667,b,Hn 1,8,Hn
289.5,193,1.6667,0.6667,b,Fl 1,0,Fl
