qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,4.5,0.0,a,Vln. 1,0,Vln
12.5,5,1.0,0.0,a,Vln. 1,0,Vln
24.5,8,1.0,0.0,a,Vln. 1,0,Vln
32.0,9,4.5,0.875,a,Vln. 1,0,Vln
34.0,10,2.5,0.375,a,Vla. 1,3,Vla
36.0,10,4.5,0.875,a,Vc. 1,6,Vc
39.0,11,3.5,0.625,b,Vln. 1,0,Vln
41.0,12,1.5,0.125,b,Vln. 2,1,Vln
43.0,12,3.5,0.625,b,Vln. 3,2,Vln
44.5,13,1.0,0.0,a,Vln. 1,0,Vln
60.0,16,4.5,0.875,a,Vln. 1,0,Vln
62.0,17,2.5,0.375,a,Vla. 1,3,Vla
64.0,17,4.5,0.875,a,Vc. 1,6,Vc
65.0,18,1.5,0.125,b,Vla. 1,3,Vla
69.0,19,1.5,0.125,b,Vla. 2,4,Vla
71.0,19,3.5,0.625,b,Vla. 3,5,Vla
72.0,19,4.5,0.875,a,Vla. 1,3,Vla
79.0,21,3.5,0.625,b,Vln. 2,1,Vln
81.0,22,1.5,0.125,b,Vln. 3,2,Vln
83.0,22,3.5,0.625,b,Vln. 1,0,Vln
85.0,23,1.5,0.125,a,Vla. 1,3,Vla
86.0,23,2.5,0.375,a,Vln. 1,0,Vln
87.0,23,3.5,0.625,a,Vla. 1,3,Vla
88.0,23,4.5,0.875,a,Vln. 1,0,Vln
100.5,27,1.0,0.0,a,Vln. 2,1,Vln
113.0,30,1.5,0.125,a,Vln. 1,0,Vln
122.5,32,3.0,0.5,c,Vln. 1,0,Vln
130.5,34,3.0,0.5,c,Vla. 1,3,Vla
138.5,36,3.0,0.5,a,Vc. 1,6,Vc
149.0,39,1.5,0.125,a,Vla. 1,3,Vla
151.0,39,3.5,0.625,a,Vln. 1,0,Vln
154.0,40,2.5,0.375,a,Vla. 1,3,Vla
157.0,41,1.5,0.125,a,Vln. 1,0,Vln
164.5,43,1.0,0.0,a,Vln. 1,0,Vln
176.5,46,1.0,0.0,a,Vln. 1,0,Vln
183.75,47,4.25,0.8125,d,Vln. 1,0,Vln
198.75,51,3.25,0.5625,a,Vla. 1,3,Vla
199.75,51,4.25,0.8125,d,Vln. 2,1,Vln
212.0,54,4.5,0.875,a,Vln. 1,0,Vln
214.0,55,2.5,0.375,a,Vla. 1,3,Vla
216.0,55,4.5,0.875,a,Hch.,10,Hpschd
217.0,56,1.5,0.125,a,Vln. 1,0,Vln
221.0,57,1.5,0.125,a,Vla. 1,3,Vla
223.0,57,3.5,0.625,a,Vln. 1,0,Vln
231.0,59,3.5,0.625,b,Vla. 1,3,Vla
233.0,60,1.5,0.125,b,Vla. 2,4,Vla
235.0,60,3.5,0.625,b,Vla. 3,5,Vla
237.0,61,1.5,0.125,b,Vln. 1,0,Vln
241.0,62,1.5,0.125,b,Vln. 2,1,Vln
243.0,62,3.5,0.625,b,Vln. 3,2,Vln
247.0,63,3.5,0.625,b,Vc. 1,6,Vc
249.0,64,1.5,0.125,b,Vc. 2,7,Vc
251.0,64,3.5,0.625,b,Vc. 3,8,Vc
253.0,65,1.5,0.125,b,Vc. 2,7,Vc
255.0,65,3.5,0.625,b,Vln. 1,0,Vln
257.0,66,1.5,0.125,b,Vla. 1,3,Vla
259.0,66,3.5,0.625,b,Vc. 1,6,Vc
260.0,66,4.5,0.875,a,Vln. 1,0,Vln
262.0,67,2.5,0.375,a,Vla. 1,3,Vla
263.75,67,4.25,0.8125,d,Vln. 3,2,Vln
276.0,70,4.5,0.875,a,Vln. 1,0,Vln
287.0,73,3.5,0.625,a,Vln. 1,0,Vln
295.0,75,3.5,0.625,a,Vc. 1,6,Vc
297.0,76,1.5,0.125,a,Vla. 1,3,Vla
299.0,76,3.5,0.625,a,Vln. 1,0,Vln
301.0,77,1.5,0.125,a,Vla. 1,3,Vla
302.0,77,2.5,0.375,a,Vln. 1,0,Vln
303.0,77,3.5,0.625,a,Vla. 1,3,Vla
304.0,77,4.5,0.875,a,Vln. 2,1,Vln
314.5,80,3.0,0.5,e,Vln. 1,0,Vln
317.0,81,1.5,0.125,a,Vln. 1,0,Vln
322.5,82,3.0,0.5,e,Vln. 2,1,Vln
326.5,83,3.0,0.5,e,Vln. 1,0,Vln
330.5,84,3.0,0.5,e,Vln. 1,0,Vln
334.5,85,3.0,0.5,e,Vln. 1,0,Vln
340.0,86,4.5,0.875,a,Vla. 1,3,Vla
346.5,88,3.0,0.5,f,Vln. 1,0,Vln
360.5,92,1.0,0.0,d,Vln. 1,0,Vln
368.5,94,1.0,0.0,d,Vln. 1,0,Vln
376.5,96,1.0,0.0,d,Vln. 1,0,Vln
385.0,98,1.5,0.125,a,Vln. 1,0,Vln
386.0,98,2.5,0.375,a,Vln. 2,1,Vln
387.0,98,3.5,0.625,a,Vln. 3,2,Vln
389.0,99,1.5,0.125,a,Vln. 1,0,Vln
390.0,99,2.5,0.375,a,Vln. 2,1,Vln
391.0,99,3.5,0.625,a,Vln. 3,2,Vln
393.0,100,1.5,0.125,a,Vln. 1,0,Vln
394.0,100,2.5,0.375,a,Vln. 2,1,Vln
395.0,100,3.5,0.625,a,Vln. 3,2,Vln
397.0,101,1.5,0.125,a,Vln. 1,0,Vln
402.5,102,3.0,0.5,e,Vla. 1,3,Vla
410.5,104,3.0,0.5,e,Vln. 1,0,Vln
419.0,106,3.5,0.625,e,Vla. 1,3,Vla
427.0,108,3.5,0.625,a,Vla. 1,3,Vla
427.75,108,4.25,0.8125,d,Vln. 2,1,Vln
432.5,110,1.0,0.0,d,Vln. 1,0,Vln
436.5,111,1.0,0.0,d,Vln. 3,2,Vln
440.5,112,1.0,0.0,d,Vla. 1,3,Vla
444.5,113,1.0,0.0,d,Vla. 2,4,Vla
448.5,114,1.0,0.0,d,Vla. 3,5,Vla
452.5,115,1.0,0.0,d,Vc. 1,6,Vc
460.5,117,1.0,0.0,d,Vc. 1,6,Vc
468.5,119,1.0,0.0,d,Vc. 1,6,Vc
473.0,120,1.5,0.125,a,Vln. 1,0,Vln
474.0,120,2.5,0.375,a,Vln. 2,1,Vln
475.0,120,3.5,0.625,a,Vln. 3,2,Vln
477.0,121,1.5,0.125,a,Vln. 1,0,Vln
478.0,121,2.5,0.375,a,Vln. 2,1,Vln
479.0,121,3.5,0.625,a,Vln. 3,2,Vln
481.0,122,1.5,0.125,a,Vln. 1,0,Vln
482.0,122,2.5,0.375,a,Vln. 2,1,Vln
483.0,122,3.5,0.625,a,Vln. 3,2,Vln
485.0,123,1.5,0.125,b,Vla. 1,3,Vla
487.0,123,3.5,0.625,b,Vla. 2,4,Vla
489.0,124,1.5,0.125,b,Vla. 3,5,Vla
491.0,124,3.5,0.625,b,Vc. 1,6,Vc
496.5,126,1.0,0.0,a,Vln. 1,0,Vln
