qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
1.5,1,2.5,0.5,a,Tr 1,0,Tpt
6.0,3,1.0,0.0,a,Trv 1,4,Fl
9.5,4,1.5,0.1667,a,Tr 1,0,Tpt
18.0,7,1.0,0.0,a,Trv 1,4,Fl
21.5,8,1.5,0.1667,a,Tr 1,0,Tpt
25.5,9,2.5,0.5,a,B,15,Ch
28.5,10,2.5,0.5,a,A,13,Ch
31.5,11,2.5,0.5,a,T,14,Ch
34.5,12,2.5,0.5,a,S 2,12,Ch
40.5,14,2.5,0.5,a,Tr 1,0,Tpt
45.0,16,1.0,0.0,a,S 1,11,Ch
58.5,20,2.5,0.5,a,S 1,11,Ch
64.5,22,2.5,0.5,a,S 1,11,Ch
69.5,24,1.5,0.1667,a,Trv 1,4,Fl
80.5,27,3.5,0.8333,a,S 1,11,Ch
94.5,32,2.5,0.5,a,S 1,11,Ch
100.5,34,2.5,0.5,a,Trv 1,4,Fl
111.5,38,1.5,0.1667,a,Ob 1,6,Ob
118.5,40,2.5,0.5,a,Ob 1,6,Ob
126.0,43,1.0,0.0,a,Ob 1,6,Ob
138.0,47,1.0,0.0,a,Ob 1,6,Ob
142.5,48,2.5,0.5,a,Tr 1,0,Tpt
148.5,50,2.5,0.5,a,S 1,11,Ch
160.5,54,2.5,0.5,a,S 1,11,Ch
165.25,56,1.25,0.0833,a,Vln 1,8,Vln
166.5,56,2.5,0.5,a,Tr 1,0,Tpt
171.5,58,1.5,0.1667,a,T,14,Ch
172.5,58,2.5,0.5,a,S 2,12,Ch
173.5,58,3.5,0.8333,a,S 1,11,Ch
185.5,62,3.5,0.8333,a,S 1,11,Ch
186.5,63,1.5,0.1667,a,S 2,12,Ch
187.5,63,2.5,0.5,a,A,13,Ch
188.5,63,3.5,0.8333,a,S 1,11,Ch
196.5,66,2.5,0.5,a,Trv 1,4,Fl
201.5,68,1.5,0.1667,a,Cont,16,Hpschd
204.0,69,1.0,0.0,a,Trv 1,4,Fl
207.5,70,1.5,0.1667,a,Cont,16,Hpschd
210.0,71,1.0,0.0,a,Trv 1,4,Fl
220.5,74,2.5,0.5,a,B,15,Ch
235.25,79,2.25,0.4167,a,B,15,Ch
250.5,84,2.5,0.5,a,B,15,Ch
256.5,86,2.5,0.5,a,Tr 1,0,Tpt
261.0,88,1.0,0.0,a,Trv 1,4,Fl
264.5,89,1.5,0.1667,a,Tr 1,0,Tpt
274.5,92,2.5,0.5,a,B,15,Ch
277.5,93,2.5,0.5,a,A,13,Ch
280.5,94,2.5,0.5,a,T,14,Ch
283.5,95,2.5,0.5,a,S 2,12,Ch
289.5,97,2.5,0.5,a,S 1,11,Ch
301.5,101,2.5,0.5,a,Tr 1,0,Tpt
312.0,105,1.0,0.0,a,Tr 1,0,Tpt
324.0,109,1.0,0.0,a,Tr 1,0,Tpt
331.5,111,2.5,0.5,a,Trv 1,4,Fl
339.0,114,1.0,0.0,a,Trv 1,4,Fl
351.0,118,1.0,0.0,a,Trv 1,4,Fl
355.5,119,2.5,0.5,a,Tr 1,0,Tpt
360.0,121,1.0,0.0,a,Trv 1,4,Fl
361.5,121,2.5,0.5,a,Tr 1,0,Tpt
372.0,125,1.0,0.0,a,Tr 1,0,Tpt
384.0,129,1.0,0.0,a,Tr 1,0,Tpt
