qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,4.5,0.0,a,Vln solo,0,Vln
12.5,5,1.0,0.0,a,Vln 1,1,Vln
14.75,5,3.25,0.5625,a,Vln solo,0,Vln
22.5,7,3.0,0.5,b,Vln 1,1,Vln
24.5,8,1.0,0.0,a,Vln solo,0,Vln
36.5,11,1.0,0.0,a,Vln solo,0,Vln
48.0,13,4.5,0.875,a,S 2 solo,4,Fl
56.0,15,4.5,0.875,a,Vln solo,0,Vln
59.75,16,4.25,0.8125,a,S 2 solo,4,Fl
64.0,17,4.5,0.875,a,Vln solo,0,Vln
68.0,18,4.5,0.875,a,S 2 solo,4,Fl
70.75,19,3.25,0.5625,a,Vln solo,0,Vln
73.0,20,1.5,0.125,b,Vln 1,1,Vln
75.0,20,3.5,0.625,b,Vln 2,2,Vln
77.5,21,2.0,0.25,b,S 2 solo,4,Fl
80.0,21,4.5,0.875,a,Vln solo,0,Vln
86.75,23,3.25,0.5625,b,S 2 solo,4,Fl
88.0,23,4.5,0.875,a,Vln solo,0,Vln
92.25,24,4.75,0.9375,a,S 2 solo,4,Fl
93.75,25,2.25,0.3125,a,Vln 1,1,Vln
94.75,25,3.25,0.5625,a,Vln solo,0,Vln
103.0,27,3.5,0.625,b,Vln 1,1,Vln
104.75,28,1.25,0.0625,a,Vln solo,0,Vln
108.5,29,1.0,0.0,a,Vln solo,0,Vln
120.0,31,4.5,0.875,c,S 2 solo,4,Fl
122.0,32,2.5,0.375,c,Vln solo,0,Vln
123.0,32,3.5,0.625,c,S 2 solo,4,Fl
124.0,32,4.5,0.875,c,Vln solo,0,Vln
125.0,33,1.5,0.125,c,S 2 solo,4,Fl
126.0,33,2.5,0.375,c,Vln solo,0,Vln
127.0,33,3.5,0.625,b,Vln 1,1,Vln
129.0,34,1.5,0.125,b,Vln solo,0,Vln
131.0,34,3.5,0.625,b,Vln 1,1,Vln
135.75,35,4.25,0.8125,c,S 2 solo,4,Fl
136.5,36,1.0,0.0,b,Vln solo,0,Vln
138.0,36,2.5,0.375,c,S 2 solo,4,Fl
144.0,37,4.5,0.875,a,Vln solo,0,Vln
148.0,38,4.5,0.875,a,Vln 1,1,Vln
150.75,39,3.25,0.5625,a,Vln solo,0,Vln
159.5,41,4.0,0.75,d,S 2 solo,4,Fl
172.0,44,4.5,0.875,d,S 2 solo,4,Fl
184.0,47,4.5,0.875,a,S 2 solo,4,Fl
192.0,49,4.5,0.875,a,Vln solo,0,Vln
195.75,50,4.25,0.8125,a,S 2 solo,4,Fl
200.0,51,4.5,0.875,a,Vln solo,0,Vln
204.0,52,4.5,0.875,a,S 2 solo,4,Fl
206.75,53,3.25,0.5625,a,Vln solo,0,Vln
208.5,54,1.0,0.0,b,S 2 solo,4,Fl
216.5,56,1.0,0.0,a,Vln solo,0,Vln
220.0,56,4.5,0.875,a,Vln 1,1,Vln
222.75,57,3.25,0.5625,a,Vln solo,0,Vln
231.0,59,3.5,0.625,b,Vln 1,1,Vln
232.75,60,1.25,0.0625,a,Vln solo,0,Vln
