qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,12,Vln
3.0,2,2.0,0.5,a,Vln 2,13,Vln
5.0,3,2.0,0.5,a,Vln 1,12,Vln
8.0,5,1.0,0.0,a,Vln 1,12,Vln
22.0,12,1.0,0.0,a,Vln 1,12,Vln
28.0,15,1.0,0.0,a,Fl,0,Fl
40.0,21,1.0,0.0,a,Vln 1,12,Vln
48.0,25,1.0,0.0,a,Vln 1,12,Vln
56.0,29,1.0,0.0,a,Vln 1,12,Vln
60.0,31,1.0,0.0,a,Fl,0,Fl
70.5,36,1.5,0.25,b,Ob 1,1,Ob
80.0,41,1.0,0.0,b,Fl,0,Fl
86.5,44,1.5,0.25,b,Vln 1,12,Vln
102.0,52,1.0,0.0,a,Ob 1,1,Ob
107.5,54,2.5,0.75,a,Vln 1,12,Vln
111.5,56,2.5,0.75,a,Ob 1,1,Ob
115.5,58,2.5,0.75,a,Vln 1,12,Vln
123.5,62,2.5,0.75,a,Fl,0,Fl
139.0,70,2.0,0.5,d,Vln 1,12,Vln
146.0,74,1.0,0.0,d,Fl,0,Fl
155.0,78,2.0,0.5,d,Vln 1,12,Vln
167.0,84,2.0,0.5,d,Ob 1,1,Ob
170.0,86,1.0,0.0,d,Fl,0,Fl
174.0,88,1.0,0.0,d,Vln 1,12,Vln
178.0,90,1.0,0.0,d,Ob 1,1,Ob
182.5,92,1.5,0.25,d,Vln 1,12,Vln
186.0,94,1.0,0.0,d,Ob 1,1,Ob
198.0,100,1.0,0.0,a,Vln 1,12,Vln
206.0,104,1.0,0.0,a,Vln 1,12,Vln
222.0,112,1.0,0.0,a,Vln 1,12,Vln
234.0,118,1.0,0.0,a,Vln 1,12,Vln
242.0,122,1.0,0.0,a,Vln 1,12,Vln
246.0,124,1.0,0.0,a,Vc,15,Vc
250.0,126,1.0,0.0,a,Vln 1,12,Vln
254.0,128,1.0,0.0,a,Fl,0,Fl
262.0,132,1.0,0.0,a,Ob 1,1,Ob
266.0,134,1.0,0.0,b,Vln 1,12,Vln
270.0,136,1.0,0.0,b,Vln 2,13,Vln
272.0,137,1.0,0.0,b,Bsn 1,5,Bsn
274.0,138,1.0,0.0,b,Cl 1,3,Cl
276.0,139,1.0,0.0,b,Bsn 1,5,Bsn
278.0,140,1.0,0.0,b,Ob 1,1,Ob
279.0,140,2.0,0.5,b,Vln 1,12,Vln
284.0,143,1.0,0.0,b,Bsn 1,5,Bsn
286.0,144,1.0,0.0,b,Ob 1,1,Ob
288.0,145,1.0,0.0,b,Bsn 1,5,Bsn
290.0,146,1.0,0.0,b,Ob 1,1,Ob
292.0,147,1.0,0.0,b,Vln 1,12,Vln
296.0,149,1.0,0.0,b,Ob 1,1,Ob
298.0,150,1.0,0.0,b,Cl 1,3,Cl
300.0,151,1.0,0.0,b,Ob 1,1,Ob
304.0,153,1.0,0.0,b,Vln 1,12,Vln
312.0,157,1.0,0.0,b,Vln 1,12,Vln
320.0,161,1.0,0.0,b,Vln 1,12,Vln
328.0,165,1.0,0.0,b,Vln 1,12,Vln
336.0,169,1.0,0.0,b,Vln 1,12,Vln
344.0,173,1.0,0.0,b,Tpt 1,9,Tpt
352.0,177,1.0,0.0,b,Vln 1,12,Vln
360.0,181,1.0,0.0,b,Tpt 1,9,Tpt
369.0,185,2.0,0.5,b,Vla,14,Vla
370.0,186,1.0,0.0,b,Vln 1,12,Vln
371.0,186,2.0,0.5,b,Vla,14,Vla
372.0,187,1.0,0.0,b,Vln 1,12,Vln
373.0,187,2.0,0.5,b,Vc,15,Vc
374.0,188,1.0,0.0,b,Vln 1,12,Vln
375.0,188,2.0,0.5,b,Bsn 1,5,Bsn
384.0,193,1.0,0.0,b,Vln 1,12,Vln
392.0,197,1.0,0.0,b,Vln 1,12,Vln
400.0,201,1.0,0.0,b,Vln 2,13,Vln
408.0,205,1.0,0.0,b,Vln 1,12,Vln
416.0,209,1.0,0.0,b,Cl 1,3,Cl
420.0,211,1.0,0.0,b,Vln 1,12,Vln
424.0,213,1.0,0.0,b,Ob 1,1,Ob
430.5,216,1.5,0.25,b,Fl,0,Fl
434.5,218,1.5,0.25,a,Cl 1,3,Cl
444.0,223,1.0,0.0,a,Ob 1,1,Ob
450.5,226,1.5,0.25,a,Vln 1,12,Vln
452.0,227,1.0,0.0,a,Cl 1,3,Cl
459.5,230,2.5,0.75,a,Vln 1,12,Vln
466.0,234,1.0,0.0,a,Ob 1,1,Ob
471.5,236,2.5,0.75,a,Fl,0,Fl
475.5,238,2.5,0.75,a,Ob 1,1,Ob
479.5,240,2.5,0.75,a,Ob 1,1,Ob
487.5,244,2.5,0.75,a,Ob 1,1,Ob
494.0,248,1.0,0.0,c,Ob 1,1,Ob
503.0,252,2.0,0.5,c,Vln 1,12,Vln
510.0,256,1.0,0.0,c,Fl,0,Fl
519.0,260,2.0,0.5,c,Vln 1,12,Vln
530.0,266,1.0,0.0,c,Bsn 1,5,Bsn
534.5,268,1.5,0.25,c,Fl,0,Fl
538.0,270,1.0,0.0,c,Vln 1,12,Vln
542.0,272,1.0,0.0,c,Vln 2,13,Vln
546.0,274,1.0,0.0,c,Vln 1,12,Vln
550.0,276,1.0,0.0,c,Vln 2,13,Vln
554.0,278,1.0,0.0,c,Vln 1,12,Vln
563.0,282,2.0,0.5,a,Vln 1,12,Vln
586.0,294,1.0,0.0,b,Vln 1,12,Vln
587.0,294,2.0,0.5,b,Vln 2,13,Vln
588.0,295,1.0,0.0,b,Vln 1,12,Vln
589.0,295,2.0,0.5,b,Vln 2,13,Vln
590.0,296,1.0,0.0,b,Vln 1,12,Vln
591.0,296,2.0,0.5,b,Vln 2,13,Vln
592.0,297,1.0,0.0,b,Vln 1,12,Vln
593.0,297,2.0,0.5,b,Vln 2,13,Vln
594.0,298,1.0,0.0,b,Vln 1,12,Vln
595.0,298,2.0,0.5,b,Vln 2,13,Vln
596.0,299,1.0,0.0,b,Vln 1,12,Vln
597.0,299,2.0,0.5,b,Vln 2,13,Vln
598.0,300,1.0,0.0,b,Vln 1,12,Vln
599.0,300,2.0,0.5,b,Vln 2,13,Vln
600.0,301,1.0,0.0,b,Vln 1,12,Vln
601.0,301,2.0,0.5,b,Cl 1,3,Cl
607.0,304,2.0,0.5,b,Bsn 1,5,Bsn
610.0,306,1.0,0.0,b,Fl,0,Fl
630.0,316,1.0,0.0,b,Fl,0,Fl
646.0,324,1.0,0.0,a,Vln 1,12,Vln
654.0,328,1.0,0.0,a,Cl 1,3,Cl
