qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,2.0,0.0,a,Vln 1,13,Vln
16.0,5,2.0,0.5,a,Vln 1,13,Vln
40.0,11,2.0,0.5,a,Vln 1,13,Vln
72.0,19,2.0,0.5,a,Vln 1,13,Vln
112.0,29,2.0,0.5,a,Vln 1,13,Vln
128.0,33,2.0,0.5,a,Fl 1,0,Fl
158.0,41,1.0,0.0,a,Fl 1,0,Fl
190.0,49,1.0,0.0,b,Vln 1,13,Vln
222.0,57,1.0,0.0,b,Vln 1,13,Vln
238.0,61,1.0,0.0,b,Fl 1,0,Fl
254.0,65,1.0,0.0,b,Ob 1,2,Ob
270.0,69,1.0,0.0,b,Ob 1,2,Ob
302.0,77,1.0,0.0,b,Vln 1,13,Vln
318.0,81,1.0,0.0,b,Fl 1,0,Fl
364.0,92,2.0,0.5,a,Vla,15,Vla
372.0,94,2.0,0.5,a,Vln 1,13,Vln
380.0,96,2.0,0.5,a,Vla,15,Vla
388.0,98,2.0,0.5,a,Vln 1,13,Vln
420.0,106,2.0,0.5,a,Fl 1,0,Fl
428.0,108,2.0,0.5,a,Vln 1,13,Vln
444.0,112,2.0,0.5,a,Fl 1,0,Fl
464.0,117,2.0,0.5,a,Fl 1,0,Fl
496.0,125,2.0,0.5,a,Vln 1,13,Vln
512.0,129,2.0,0.5,a,Vln 2,14,Vln
526.0,133,1.0,0.0,a,Vln 1,13,Vln
604.0,152,2.0,0.5,a,Vln 1,13,Vln
620.0,156,2.0,0.5,a,Vln 1,13,Vln
628.0,158,2.0,0.5,a,Bsn 1,6,Bsn
644.0,162,2.0,0.5,a,Fl 1,0,Fl
658.0,166,1.0,0.0,a,Fl 1,0,Fl
664.0,167,2.0,0.5,a,Ob 1,2,Ob
716.0,180,2.0,0.5,a,Vln 1,13,Vln
754.0,190,1.0,0.0,a,Fl 1,0,Fl
772.0,194,2.0,0.5,a,Fl 1,0,Fl
786.0,198,1.0,0.0,a,Fl 1,0,Fl
804.0,202,2.0,0.5,a,Fl 1,0,Fl
818.0,206,1.0,0.0,a,Fl 1,0,Fl
894.0,225,1.0,0.0,b,Vln 1,13,Vln
942.0,237,1.0,0.0,b,Fl 1,0,Fl
974.0,245,1.0,0.0,b,Fl 1,0,Fl
1006.0,253,1.0,0.0,b,Vln 1,13,Vln
1022.0,257,1.0,0.0,b,Fl 1,0,Fl
1068.0,268,2.0,0.5,a,Vla,15,Vla
1076.0,270,2.0,0.5,a,Vln 1,13,Vln
1084.0,272,2.0,0.5,a,Vla,15,Vla
1092.0,274,2.0,0.5,a,Vln 1,13,Vln
1120.0,281,2.0,0.5,a,Fl 1,0,Fl
1128.0,283,2.0,0.5,c,Vln 2,14,Vln
1144.0,287,2.0,0.5,c,Ob 1,2,Ob
1160.0,291,2.0,0.5,c,Vln 2,14,Vln
1176.0,295,2.0,0.5,c,Fl 1,0,Fl
1192.0,299,2.0,0.5,c,Cl 1,4,Cl
1220.0,306,2.0,0.5,c,Fl 1,0,Fl
1232.0,309,2.0,0.5,c,Vln 1,13,Vln
1254.0,315,1.0,0.0,c,Vln 1,13,Vln
1256.0,315,2.0,0.5,c,Vln 1,13,Vln
1318.0,331,1.0,0.0,c,Vln 1,13,Vln
1342.0,337,1.0,0.0,c,Vln 1,13,Vln
1380.0,346,2.0,0.5,a,Vln 1,13,Vln
1404.0,352,2.0,0.5,a,Bsn 1,6,Bsn
1420.0,356,2.0,0.5,a,Fl 1,0,Fl
1436.0,360,2.0,0.5,a,Fl 1,0,Fl
1440.0,361,2.0,0.5,a,Ob 1,2,Ob
1488.0,373,2.0,0.5,a,Vln 1,13,Vln
1516.0,380,2.0,0.5,a,Vln 1,13,Vln
1533.5,384,2.75,0.875,a,Vln 1,13,Vln
1630.0,409,1.0,0.0,b,Fl 1,0,Fl
1678.0,421,1.0,0.0,b,Hn 1,8,Hn
1686.0,423,1.0,0.0,b,Cl 1,4,Cl
1692.0,424,2.0,0.5,b,Fl 1,0,Fl
1752.0,439,2.0,0.5,a,Bsn 1,6,Bsn
1756.0,440,2.0,0.5,a,Fl 1,0,Fl
1760.0,441,2.0,0.5,a,Bsn 1,6,Bsn
1764.0,442,2.0,0.5,a,Fl 1,0,Fl
1798.0,451,1.0,0.0,a,Vln 1,13,Vln
1830.0,459,1.0,0.0,a,Fl 1,0,Fl
1834.0,460,1.0,0.0,a,Ob 1,2,Ob
1838.0,461,1.0,0.0,a,Cl 1,4,Cl
1842.0,462,1.0,0.0,a,Hn 1,8,Hn
1846.0,463,1.0,0.0,a,Bsn 1,6,Bsn
1850.0,464,1.0,0.0,a,Hn 1,8,Hn
1854.0,465,1.0,0.0,a,Cl 1,4,Cl
1858.0,466,1.0,0.0,a,Ob 1,2,Ob
1862.0,467,1.0,0.0,a,Fl 1,0,Fl
1866.0,468,1.0,0.0,a,Cl 1,4,Cl
1870.0,469,1.0,0.0,a,Bsn 1,6,Bsn
1874.0,470,1.0,0.0,a,Ob 1,2,Ob
1878.0,471,1.0,0.0,a,Fl 1,0,Fl
1888.0,473,2.0,0.5,a,Vln 1,13,Vln
1896.0,475,2.0,0.5,a,Fl 1,0,Fl
1902.0,477,1.0,0.0,a,Vln 1,13,Vln
1918.0,481,1.0,0.0,a,Vln 1,13,Vln
1958.0,491,1.0,0.0,a,Fl 1,0,Fl
