qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Tr. I,0,Tpt
3.0,3,1.0,0.0,a,Tr. II,1,Tpt
6.25,5,1.1667,0.1667,a,Fl. trv. I,4,Fl
8.0,6,1.3333,0.3333,a,Tr. I,0,Tpt
9.25,7,1.1667,0.1667,a,Fl. trv. I,4,Fl
10.75,8,1.1667,0.1667,a,Tr. I,0,Tpt
12.25,9,1.1667,0.1667,a,Fl. trv. I,4,Fl
13.75,10,1.1667,0.1667,a,Fl. trv. II,5,Fl
15.25,11,1.1667,0.1667,a,Fl. trv. I,4,Fl
18.25,13,1.1667,0.1667,a,Fl. trv. I,4,Fl
19.75,14,1.1667,0.1667,a,Fl. trv. II,5,Fl
21.25,15,1.1667,0.1667,a,Fl. trv. I,4,Fl
24.25,17,1.1667,0.1667,a,Fl. trv. I,4,Fl
27.25,19,1.1667,0.1667,a,Fl. trv. I,4,Fl
30.25,21,1.1667,0.1667,a,Fl. trv. I,4,Fl
35.0,24,1.3333,0.3333,a,Tr. II,1,Tpt
36.0,25,1.0,0.0,a,A.,14,A
39.0,27,1.0,0.0,a,T.,15,T
42.0,29,1.0,0.0,a,S. I,12,S
48.25,33,1.1667,0.1667,a,Fl. trv. II,5,Fl
49.75,34,1.1667,0.1667,a,Fl. trv. I,4,Fl
51.25,35,1.1667,0.1667,a,Fl. trv. II,5,Fl
52.75,36,1.1667,0.1667,a,Fl. trv. I,4,Fl
54.25,37,1.1667,0.1667,a,Fl. trv. II,5,Fl
55.75,38,1.1667,0.1667,a,Fl. trv. I,4,Fl
57.25,39,1.1667,0.1667,a,Fl. trv. II,5,Fl
58.75,40,1.1667,0.1667,a,Fl. trv. I,4,Fl
60.0,41,1.0,0.0,a,S. I,12,S
63.0,43,1.0,0.0,a,S. II,13,S
66.0,45,1.0,0.0,a,A.,14,A
68.0,46,1.3333,0.3333,a,S. I,12,S
73.75,50,1.1667,0.1667,a,Fl. trv. I,4,Fl
75.25,51,1.1667,0.1667,a,Fl. trv. II,5,Fl
76.75,52,1.1667,0.1667,a,S. I,12,S
78.25,53,1.1667,0.1667,a,T.,15,T
79.75,54,1.1667,0.1667,a,Fl. trv. I,4,Fl
81.25,55,1.1667,0.1667,a,Fl. trv. II,5,Fl
82.75,56,1.1667,0.1667,a,A.,14,A
