qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.5,1,1.5,0.25,a,Fl 1,0,Fl
8.0,5,1.0,0.0,a,Vln 1,13,Vln
24.0,13,1.0,0.0,a,Vln 1,13,Vln
40.0,21,1.0,0.0,a,Vln 1,13,Vln
56.0,29,1.0,0.0,a,Vln 1,13,Vln
70.0,36,1.0,0.0,a,Fl 1,0,Fl
78.0,40,1.0,0.0,b,Fl 1,0,Fl
86.0,44,1.0,0.0,a,Fl 1,0,Fl
94.0,48,1.0,0.0,b,Vln 1,13,Vln
102.0,52,1.0,0.0,c,Vln 1,13,Vln
110.0,56,1.0,0.0,c,Vln 1,13,Vln
118.0,60,1.0,0.0,c,Vln 1,13,Vln
126.0,64,1.0,0.0,c,Vln 1,13,Vln
134.0,68,1.0,0.0,d,Vln 1,13,Vln
156.75,79,1.75,0.375,d,Vln 1,13,Vln
164.75,83,1.75,0.375,d,Vln 1,13,Vln
176.75,89,1.75,0.375,d,Vln 1,13,Vln
186.0,94,1.0,0.0,d,Fl 1,0,Fl
196.0,99,1.0,0.0,d,Vln 1,13,Vln
205.0,103,2.0,0.5,d,Fl 1,0,Fl
206.0,104,1.0,0.0,d,Fl 1,0,Fl
214.75,108,1.75,0.375,d,Vln 1,13,Vln
216.75,109,1.75,0.375,d,Vln 2,14,Vln
218.75,110,1.75,0.375,d,Vla,15,Vla
222.0,112,1.0,0.0,d,Vln 2,14,Vln
224.0,113,1.0,0.0,d,Vln 1,13,Vln
228.75,115,1.75,0.375,d,Vln 2,14,Vln
230.75,116,1.75,0.375,d,Vla,15,Vla
234.0,118,1.0,0.0,d,Vln 2,14,Vln
236.0,119,1.0,0.0,d,Vln 1,13,Vln
258.0,130,1.0,0.0,d,Vln 1,13,Vln
274.0,138,1.0,0.0,a,Fl 1,0,Fl
278.5,140,1.5,0.25,a,Fl 1,0,Fl
282.0,142,1.0,0.0,a,Vln 1,13,Vln
292.0,147,1.0,0.0,a,Vln 1,13,Vln
302.0,152,1.0,0.0,a,Vla,15,Vla
306.0,154,1.0,0.0,a,Vln 1,13,Vln
320.0,161,1.0,0.0,a,Vln 1,13,Vln
332.0,167,1.0,0.0,a,Vln 1,13,Vln
352.0,177,1.0,0.0,a,Vln 1,13,Vln
369.0,185,2.0,0.5,a,Vln 1,13,Vln
377.0,189,2.0,0.5,a,Fl 1,0,Fl
385.0,193,2.0,0.5,a,Vln 1,13,Vln
392.5,197,1.5,0.25,a,Vln 1,13,Vln
397.0,199,2.0,0.5,b,Fl 1,0,Fl
442.5,222,1.5,0.25,a,Vln 1,13,Vln
444.0,223,1.0,0.0,a,Fl 1,0,Fl
446.0,224,1.0,0.0,a,Vln 1,13,Vln
448.0,225,1.0,0.0,a,Fl 1,0,Fl
450.5,226,1.5,0.25,a,Fl 1,0,Fl
459.0,230,2.0,0.5,a,Vln 1,13,Vln
461.0,231,2.0,0.5,a,Vln 2,14,Vln
462.0,232,1.0,0.0,a,Vla,15,Vla
464.0,233,1.0,0.0,a,Vln 1,13,Vln
466.0,234,1.0,0.0,a,Fl 1,0,Fl
468.0,235,1.0,0.0,a,Vln 1,13,Vln
470.0,236,1.0,0.0,a,Fl 1,0,Fl
472.0,237,1.0,0.0,a,Fl 1,0,Fl
481.0,241,2.0,0.5,a,Vln 1,13,Vln
483.0,242,2.0,0.5,a,Vln 2,14,Vln
484.0,243,1.0,0.0,a,Vla,15,Vla
485.0,243,2.0,0.5,a,Vc,16,Vc
486.0,244,1.0,0.0,a,Fl 1,0,Fl
494.0,248,1.0,0.0,a,Vln 1,13,Vln
518.0,260,1.0,0.0,b,Fl 1,0,Fl
526.0,264,1.0,0.0,a,Fl 1,0,Fl
534.0,268,1.0,0.0,b,Vln 1,13,Vln
542.0,272,1.0,0.0,c,Vln 1,13,Vln
550.0,276,1.0,0.0,c,Vln 1,13,Vln
558.0,280,1.0,0.0,c,Vln 1,13,Vln
566.0,284,1.0,0.0,c,Vln 1,13,Vln
574.0,288,1.0,0.0,d,Vln 1,13,Vln
596.75,299,1.75,0.375,d,Vln 1,13,Vln
604.75,303,1.75,0.375,d,Vln 1,13,Vln
616.75,309,1.75,0.375,d,Vln 1,13,Vln
626.0,314,1.0,0.0,d,Vln 1,13,Vln
636.0,319,1.0,0.0,d,Fl 1,0,Fl
646.0,324,1.0,0.0,d,Vln 1,13,Vln
652.0,327,1.0,0.0,d,Fl 1,0,Fl
662.0,332,1.0,0.0,d,Vln 1,13,Vln
664.75,333,1.75,0.375,d,Vln 2,14,Vln
666.75,334,1.75,0.375,d,Vla,15,Vla
670.0,336,1.0,0.0,d,Vln 2,14,Vln
672.0,337,1.0,0.0,d,Vln 1,13,Vln
676.75,339,1.75,0.375,d,Vln 2,14,Vln
678.75,340,1.75,0.375,d,Vla,15,Vla
682.0,342,1.0,0.0,d,Vln 2,14,Vln
684.0,343,1.0,0.0,d,Vln 1,13,Vln
730.0,366,1.0,0.0,a,Fl 1,0,Fl
746.0,374,1.0,0.0,c,Vln 1,13,Vln
754.0,378,1.0,0.0,c,Vln 1,13,Vln
762.5,382,1.5,0.25,c,Vc,16,Vc
770.5,386,1.5,0.25,c,Vc,16,Vc
776.5,389,1.5,0.25,c,Vln 1,13,Vln
792.5,397,1.5,0.25,c,Vln 2,14,Vln
794.5,398,1.5,0.25,c,Vla,15,Vla
796.5,399,1.5,0.25,c,Vln 2,14,Vln
798.5,400,1.5,0.25,c,Vla,15,Vla
800.5,401,1.5,0.25,c,Vln 1,13,Vln
806.5,404,1.5,0.25,c,Vla,15,Vla
808.5,405,1.5,0.25,c,Vln 2,14,Vln
810.5,406,1.5,0.25,c,Vla,15,Vla
812.5,407,1.5,0.25,c,Vln 1,13,Vln
814.5,408,1.5,0.25,c,Vln 2,14,Vln
816.5,409,1.5,0.25,c,Vln 1,13,Vln
818.5,410,1.5,0.25,c,Vla,15,Vla
820.5,411,1.5,0.25,c,Vln 2,14,Vln
822.5,412,1.5,0.25,c,Vla,15,Vla
824.5,413,1.5,0.25,c,Vln 1,13,Vln
834.5,418,1.5,0.25,c,Vln 2,14,Vln
842.5,422,1.5,0.25,c,Vln 1,13,Vln
844.5,423,1.5,0.25,c,Vln 2,14,Vln
846.5,424,1.5,0.25,c,Vln 1,13,Vln
848.5,425,1.5,0.25,c,Vln 2,14,Vln
850.5,426,1.5,0.25,c,Vln 1,13,Vln
852.5,427,1.5,0.25,c,Vln 2,14,Vln
854.5,428,1.5,0.25,c,Vln 1,13,Vln
858.0,430,1.0,0.0,a,Fl 1,0,Fl
882.0,442,1.0,0.0,b,Vln 1,13,Vln
902.0,452,1.0,0.0,b,Vln 1,13,Vln
918.0,460,1.0,0.0,b,Fl 1,0,Fl
934.0,468,1.0,0.0,b,Fl 1,0,Fl
950.0,476,1.0,0.0,c,Vln 1,13,Vln
