qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,x,Vc,23
8.0,3,1,0.0,a,Violen,22
12.0,4,1,0.0,a,Vln,21
16.0,5,1,0.0,a,Vln,20
40.0,11,1,0.0,b,Cl,4
48.0,13,1,0.0,Y,Vln,20
56.0,15,1,0.0,c,Violen,22
69.75,18,1.88,0.438,c,Fl,0
72.0,19,1,0.0,c,Violen,22
88.0,23,1,0.0,b,Cl,4
96.0,25,1,0.0,d,Ob,2
112.0,29,1,0.0,b,Cl,4
120.0,31,1,0.0,b,Vc,23
132.0,34,1,0.0,b,Violen,22
152.0,39,1,0.0,b,Vln,21
164.0,42,1,0.0,b,Vln,20
182.0,46,2,0.5,b,Vln,20
192.75,49,1.38,0.188,b,Vln,20
200.0,51,1,0.0,b,Vln,20
204.0,52,1,0.0,b,Vln,20
212.0,54,1,0.0,b,Vln,20
216.0,55,1,0.0,b,Vln,20
220.0,56,1,0.0,b,Vln,20
228.0,58,1,0.0,b,Fl,0
232.0,59,1,0.0,b,Cl,4
240.0,61,1,0.0,b,Bsn,6
248.0,63,1,0.0,b,Vln,20
264.0,67,1,0.0,e,Vln,21
266.0,67,2,0.5,e,Vln,20
272.5,69,1.25,0.125,e,Vln,21
274.5,69,2.25,0.625,e,Vln,20
280.0,71,1,0.0,e,Fl,0
282.0,71,2,0.5,e,Cl,4
284.0,72,1,0.0,e,Fl,0
286.0,72,2,0.5,e,Cl,4
288.0,73,1,0.0,e,Fl,0
290.0,73,2,0.5,e,Cl,4
292.0,74,1,0.0,e,Fl,0
294.0,74,2,0.5,e,Cl,4
296.0,75,1,0.0,e,Fl,0
298.0,75,2,0.5,e,Cl,4
300.0,76,1,0.0,e,Fl,0
302.0,76,2,0.5,e,Cl,4
304.0,77,1,0.0,e,Fl,0
306.0,77,2,0.5,e,Cl,4
308.0,78,1,0.0,e,Fl,0
310.0,78,2,0.5,e,Cl,4
312.0,79,1,0.0,e,Fl,0
314.0,79,2,0.5,e,Cl,4
316.0,80,1,0.0,e,Fl,0
318.0,80,2,0.5,e,Cl,4
320.0,81,1,0.0,e,Fl,0
322.0,81,2,0.5,e,Cl,4
324.0,82,1,0.0,e,Fl,0
326.0,82,2,0.5,e,Cl,4
328.0,83,1,0.0,f,Vln,21
332.0,84,1,0.0,f,Vln,20
336.0,85,1,0.0,f,Vln,21
340.0,86,1,0.0,f,Vln,20
344.0,87,1,0.0,f,Vln,21
348.5,88,1.25,0.125,f,Vln,20
352.0,89,1,0.0,f,Vln,21
356.0,90,1,0.0,f,Vln,20
360.0,91,1,0.0,f,Vln,21
364.0,92,1,0.0,f,Vln,20
368.0,93,1,0.0,e,Ob,2
376.0,95,1,0.0,e,Ob,2
378.0,95,2,0.5,e,Cl,4
384.0,97,1,0.0,e,Fl,0
392.0,99,1,0.0,e,Fl,0
