score_qstamp,qstamp,measure,beat,729164_tstamp,736762_tstamp,736769_tstamp,736751_tstamp,736758_tstamp
69.75,69.75,24,1.75,301.145,134.145,142.3125,144.1925,120.6925
69.875,69.875,24,1.875,301.3262,134.3062,142.4662,144.2862,120.8462
70.0,70.0,24,2.0,301.56,134.5,142.7,144.4,120.96
70.125,70.125,24,2.125,301.809,134.7138,142.8738,144.6676,121.1738
70.25,70.25,24,2.25,302.0075,134.9675,143.1275,144.915,121.5275
70.375,70.375,24,2.375,302.1648,135.1648,143.3612,145.1412,121.6212
70.5,70.5,24,2.5,302.35,135.335,143.475,145.355,121.715
70.625,70.625,24,2.625,302.4488,135.548,143.7528,145.6272,121.8528
70.75,70.75,24,2.75,302.8025,135.8425,144.0225,145.9225,122.1525
70.875,70.875,24,2.875,302.9924,136.0496,144.2296,146.1648,122.3162
71.0,71.0,24,3.0,303.14,136.24,144.43,146.31,122.46
71.125,71.125,24,3.125,303.399,136.5438,144.7476,146.6352,122.7094
71.25,71.25,24,3.25,303.5775,136.7825,144.965,146.875,122.9975
71.375,71.375,24,3.375,303.8472,136.9536,145.1312,147.1112,123.0912
71.5,71.5,24,3.5,304.005,137.195,145.35,147.385,123.195
71.625,71.625,24,3.625,304.1588,137.4188,145.5776,147.5788,123.3788
71.75,71.75,24,3.75,304.3625,137.6125,145.6925,147.8525,123.5525
71.875,71.875,24,3.875,304.6248,137.8262,146.0062,148.1634,123.8262
72.0,72.0,25,1.0,304.84,138.12,146.28,148.36,123.92
72.125,72.125,25,1.125,305.0338,138.2752,146.469,148.6276,124.1076
72.25,72.25,25,1.25,305.2175,138.515,146.6825,148.8975,124.3125
72.375,72.375,25,1.375,305.426,138.7284,146.9072,149.146,124.5036
72.5,72.5,25,1.5,305.595,138.955,147.115,149.36,124.635
72.625,72.625,25,1.625,305.8352,139.1776,147.3464,149.5888,124.844
72.75,72.75,25,1.75,306.0025,139.3875,147.5725,149.9075,125.04
72.875,72.875,25,1.875,306.1962,139.6162,147.7924,150.0848,125.2562
73.0,73.0,25,2.0,306.39,139.87,148.01,150.31,125.35
73.125,73.125,25,2.125,306.7142,140.1028,148.2628,150.6104,125.6038
73.25,73.25,25,2.25,306.9375,140.2775,148.4575,150.8375,125.6975
73.375,73.375,25,2.375,307.0312,140.4224,148.5824,151.0712,125.8912
73.5,73.5,25,2.5,307.26,140.745,148.925,151.385,126.125
73.625,73.625,25,2.625,307.4776,140.9788,149.1188,151.5964,126.2776
73.75,73.75,25,2.75,307.645,141.21,149.3625,151.8325,126.4925
73.875,73.875,25,2.875,307.8834,141.3862,149.5662,152.1496,126.7586
74.0,74.0,25,3.0,308.06,141.68,149.68,152.34,126.88
74.125,74.125,25,3.125,308.3228,141.9214,150.0814,152.6076,127.0338
74.25,74.25,25,3.25,308.5325,142.3075,150.4675,152.755,127.1275
74.375,74.375,25,3.375,308.706,142.4212,150.5812,153.1248,127.4612
74.5,74.5,25,3.5,308.905,142.53,150.705,153.39,127.555
74.625,74.625,25,3.625,309.3088,142.7256,150.8968,153.584,127.6752
74.75,74.75,25,3.75,309.4225,143.0625,151.2225,154.0425,127.9425
74.875,74.875,25,3.875,309.6296,143.302,151.4782,154.3792,128.0362
75.0,75.0,26,1.0,309.95,143.52,151.72,154.96,128.53
75.1667,75.1667,26,1.1667,310.405,143.695,151.875,155.135,128.87
75.3333,75.3333,26,1.3333,310.62,143.82,152.0,155.56,129.02
75.5,75.5,26,1.5,310.845,143.945,152.125,156.005,129.505
75.6667,75.6667,26,1.6667,310.97,145.23,153.38,156.69,130.07
75.8333,75.8333,26,1.8333,311.71,145.535,153.53,157.03,130.195
76.0,76.0,26,2.0,311.96,145.66,153.66,157.36,130.6
76.1667,76.1667,26,2.1667,312.085,145.785,153.945,157.945,130.985
76.3333,76.3333,26,2.3333,312.21,145.91,154.07,158.07,131.11
76.5,76.5,26,2.5,312.335,146.15,154.315,158.53,131.415
76.6667,76.6667,26,2.6667,312.46,146.54,154.72,158.7,131.64
76.8333,76.8333,26,2.8333,313.485,146.825,154.945,159.33,132.005
77.0,77.0,26,3.0,313.61,147.09,155.31,159.53,132.49
77.1667,77.1667,26,3.1667,313.735,147.83,156.915,159.655,132.635
77.3333,77.3333,26,3.3333,313.86,147.98,157.08,159.78,132.78
77.5,77.5,26,3.5,313.985,148.105,157.205,159.905,133.385
77.6667,77.6667,26,3.6667,314.11,148.24,157.33,160.03,133.51
77.8333,77.8333,26,3.8333,314.235,149.235,157.455,160.175,133.775
78.0,78.0,27,1.0,314.36,149.36,157.58,160.3,134.1
78.1667,78.1667,27,1.1667,315.405,149.485,157.705,160.425,134.645
78.3333,78.3333,27,1.3333,316.15,149.85,157.83,161.62,134.89
78.5,78.5,27,1.5,316.475,149.995,157.955,162.775,135.015
78.6667,78.6667,27,1.6667,316.6,150.12,158.3,163.02,135.26
78.75,78.75,27,1.75,316.6675,150.1825,158.3625,163.125,135.3875
78.8333,78.8333,27,1.8333,316.905,150.365,158.645,163.285,135.515
79.0,79.0,27,2.0,317.2,150.62,158.78,163.79,135.93
80.0,80.0,27,3.0,318.62,152.78,160.7,166.12,137.16
80.5,80.5,27,3.5,319.535,153.29,161.47,166.755,138.47
80.75,80.75,27,3.75,320.1175,153.7675,161.945,167.8425,139.3425
81.0,81.0,28,1.0,320.69,154.35,162.54,168.17,139.59
81.1667,81.1667,28,1.1667,320.875,154.615,162.715,168.71,139.955
81.3333,81.3333,28,1.3333,321.0,154.74,162.84,168.96,140.72
81.5,81.5,28,1.5,321.925,155.405,163.585,169.565,140.845
81.6667,81.6667,28,1.6667,322.05,155.63,163.87,170.03,140.97
81.8333,81.8333,28,1.8333,322.235,156.025,164.155,170.215,141.095
82.0,82.0,28,2.0,322.4,156.28,164.46,170.46,141.26
82.1667,82.1667,28,2.1667,322.525,156.405,164.585,171.025,141.445
82.3333,82.3333,28,2.3333,323.04,156.93,165.09,171.23,142.03
82.5,82.5,28,2.5,323.175,157.095,165.25,171.395,142.155
82.6667,82.6667,28,2.6667,323.3,157.3,165.62,171.64,142.34
82.8333,82.8333,28,2.8333,323.425,157.825,165.975,171.765,142.465
83.0,83.0,28,3.0,323.56,157.97,166.13,172.19,142.59
83.1667,83.1667,28,3.1667,324.71,158.955,167.115,173.71,143.79
83.3333,83.3333,28,3.3333,325.02,159.08,167.24,173.84,143.92
83.5,83.5,28,3.5,325.145,159.245,167.365,173.965,144.045
83.6667,83.6667,28,3.6667,325.29,159.37,167.5,174.09,144.17
83.75,83.75,28,3.75,325.3525,159.4325,167.5925,174.1525,144.2325
83.8333,83.8333,28,3.8333,325.455,159.635,167.855,174.215,144.295
84.0,84.0,29,1.0,326.0,159.86,168.04,174.62,144.46
84.1667,84.1667,29,1.1667,326.345,159.985,168.165,174.985,144.825
84.3333,84.3333,29,1.3333,326.47,160.11,168.29,175.24,145.11
84.5,84.5,29,1.5,326.595,160.235,168.415,175.57,145.235
84.6667,84.6667,29,1.6667,326.88,160.36,168.56,175.7,145.36
84.8333,84.8333,29,1.8333,327.075,161.295,169.47,176.275,145.785
85.0,85.0,29,2.0,327.4,161.56,169.74,176.51,145.93
85.1667,85.1667,29,2.1667,327.55,161.81,169.875,176.685,146.27
85.3333,85.3333,29,2.3333,328.52,162.14,170.3,177.24,146.54
85.5,85.5,29,2.5,328.665,162.37,170.47,177.42,146.725
85.6667,85.6667,29,2.6667,328.79,162.6,170.8,177.75,146.99
85.8333,85.8333,29,2.8333,328.915,163.005,171.185,178.2,147.335
86.0,86.0,29,3.0,329.06,163.18,171.34,178.38,147.48
86.1667,86.1667,29,3.1667,330.065,164.225,172.365,179.17,147.745
86.3333,86.3333,29,3.3333,330.19,164.35,172.51,179.31,148.07
86.5,86.5,29,3.5,330.315,164.475,172.635,179.45,148.465
86.6667,86.6667,29,3.6667,330.44,164.6,172.76,179.58,148.66
86.75,86.75,29,3.75,330.5025,164.6625,172.8225,179.73,148.74
86.8333,86.8333,29,3.8333,330.565,164.725,172.885,180.405,148.925
87.0,87.0,30,1.0,330.94,165.08,173.29,180.59,149.13
87.1667,87.1667,30,1.1667,331.27,165.375,173.515,181.07,149.395
87.3333,87.3333,30,1.3333,331.42,165.52,173.64,181.3,149.76
87.5,87.5,30,1.5,331.645,165.695,173.985,181.765,149.885
87.6667,87.6667,30,1.6667,332.05,166.19,174.41,181.89,150.27
87.8333,87.8333,30,1.8333,332.255,166.375,174.595,182.015,150.455
88.0,88.0,30,2.0,332.5,166.6,174.76,182.56,150.58
88.1667,88.1667,30,2.1667,332.685,167.425,175.665,183.005,150.98
88.3333,88.3333,30,2.3333,333.27,167.57,175.79,183.49,151.19
88.5,88.5,30,2.5,333.47,167.855,176.015,184.09,151.43
88.6667,88.6667,30,2.6667,333.6,168.08,176.28,184.3,151.72
88.8333,88.8333,30,2.8333,333.725,168.205,176.405,184.425,151.845
89.0,89.0,30,3.0,333.87,168.33,176.53,184.55,151.97
89.1667,89.1667,30,3.1667,334.325,168.495,176.915,185.015,152.235
89.3333,89.3333,30,3.3333,334.46,168.62,177.22,185.32,152.38
89.5,89.5,30,3.5,334.72,168.875,177.365,185.585,152.61
89.6667,89.6667,30,3.6667,335.37,169.69,177.87,186.13,153.53
89.8333,89.8333,30,3.8333,336.225,169.83,177.995,187.255,153.67
90.0,90.0,31,1.0,336.38,170.3,178.46,187.62,153.84
90.1667,90.1667,31,1.1667,336.505,170.555,178.775,187.745,153.965
90.25,90.25,31,1.25,336.7075,171.185,179.1675,187.8475,154.4875
90.3333,90.3333,31,1.3333,336.93,171.31,179.33,187.97,154.55
90.5,90.5,31,1.5,337.055,171.435,179.455,188.175,154.69
90.6667,90.6667,31,1.6667,337.22,171.56,179.6,188.3,155.06
90.75,90.75,31,1.75,337.5025,171.7225,179.8825,188.8025,155.1225
90.8333,90.8333,31,1.8333,337.665,171.785,179.945,188.865,155.185
91.0,91.0,31,2.0,337.89,172.23,180.41,189.25,155.33
91.1667,91.1667,31,2.1667,338.035,172.515,180.615,189.475,155.515
91.3333,91.3333,31,2.3333,338.72,172.74,180.9,190.42,156.08
91.5,91.5,31,2.5,338.845,173.03,181.265,190.545,156.215
91.6667,91.6667,31,2.6667,339.29,173.43,181.77,190.76,156.58
91.8333,91.8333,31,2.8333,339.495,173.575,181.895,190.955,156.855
92.0,92.0,31,3.0,339.64,173.98,182.14,191.44,156.98
92.1667,92.1667,31,3.1667,339.885,174.425,182.565,191.665,157.265
92.3333,92.3333,31,3.3333,340.01,174.55,182.69,191.79,157.45
92.5,92.5,31,3.5,340.135,174.785,183.075,191.915,157.575
92.6667,92.6667,31,3.6667,340.7,175.2,183.36,193.12,158.2
92.8333,92.8333,31,3.8333,341.105,175.405,183.565,193.345,158.385
92.875,92.875,31,3.875,341.3319,175.4363,183.5963,193.4852,158.4978
93.0,93.0,32,1.0,341.49,175.8,183.95,193.96,158.63
93.1667,93.1667,32,1.1667,341.955,176.155,184.315,194.47,158.775
93.3333,93.3333,32,1.3333,342.12,176.38,184.58,194.78,158.9
93.5,93.5,32,1.5,342.425,176.72,184.885,194.945,159.025
93.6667,93.6667,32,1.6667,342.69,177.05,185.22,195.58,159.79
93.8333,93.8333,32,1.8333,342.945,177.285,185.455,195.92,160.015
94.0,94.0,32,2.0,343.22,177.54,185.72,196.1,160.28
94.1667,94.1667,32,2.1667,343.73,178.065,186.185,196.245,160.445
94.3333,94.3333,32,2.3333,344.05,178.23,186.45,196.37,160.57
94.5,94.5,32,2.5,344.175,178.375,186.595,196.51,160.815
94.6667,94.6667,32,2.6667,344.58,178.8,186.96,197.34,160.94
94.8333,94.8333,32,2.8333,344.735,179.02,187.165,197.465,161.065
95.0,95.0,32,3.0,344.93,179.33,187.5,197.59,161.27
95.1667,95.1667,32,3.1667,345.795,180.255,188.415,197.755,161.475
95.3333,95.3333,32,3.3333,346.32,180.8,188.98,198.76,161.78
95.5,95.5,32,3.5,346.505,180.925,189.105,199.025,161.905
95.6667,95.6667,32,3.6667,346.63,181.05,189.23,199.45,162.03
95.8333,95.8333,32,3.8333,346.755,181.175,189.355,199.675,162.215
96.0,96.0,33,1.0,346.9,181.3,189.48,200.32,162.42
96.1667,96.1667,33,1.1667,347.525,181.555,189.75,200.615,162.725
96.3333,96.3333,33,1.3333,347.65,182.01,190.19,201.07,162.97
96.5,96.5,33,1.5,347.775,182.255,190.415,201.195,163.515
96.6667,96.6667,33,1.6667,348.44,182.54,190.86,201.58,164.56
96.8333,96.8333,33,1.8333,348.565,182.715,191.045,201.795,164.705
96.875,96.875,33,1.875,348.5963,182.8363,191.0763,201.9163,164.7363
97.0,97.0,33,2.0,348.69,183.25,191.38,202.19,165.07
97.1667,97.1667,33,2.1667,348.945,183.75,191.895,202.715,165.345
97.3333,97.3333,33,2.3333,349.26,184.04,192.2,203.04,165.7
97.5,97.5,33,2.5,349.59,184.34,192.495,203.365,165.945
97.6667,97.6667,33,2.6667,349.81,184.63,192.79,203.71,166.31
97.8333,97.8333,33,2.8333,350.015,184.755,192.915,203.995,166.535
98.0,98.0,33,3.0,350.38,185.3,193.48,204.32,166.9
98.1667,98.1667,33,3.1667,351.045,186.125,194.325,205.12,167.355
98.3333,98.3333,33,3.3333,351.23,186.25,194.45,205.29,167.63
98.5,98.5,33,3.5,351.355,186.415,194.575,205.415,167.755
98.6667,98.6667,33,3.6667,351.78,186.8,194.96,206.0,168.24
98.8333,98.8333,33,3.8333,352.23,187.255,195.43,206.535,168.365
98.875,98.875,33,3.875,352.2763,187.4363,195.6126,206.5963,168.3963
99.0,99.0,34,1.0,352.41,187.58,195.75,206.69,168.83
99.125,99.125,34,1.125,352.7038,187.7238,195.9038,206.8038,169.1038
99.25,99.25,34,1.25,352.9975,187.8175,195.9975,206.9575,169.1975
99.375,99.375,34,1.375,353.1513,188.3313,196.4913,207.3913,169.2913
99.5,99.5,34,1.5,353.285,188.745,196.905,207.845,169.565
99.625,99.625,34,1.625,353.4928,188.8388,196.9988,208.0164,169.7988
99.75,99.75,34,1.75,353.6975,188.9825,197.1625,208.2475,170.11
99.875,99.875,34,1.875,354.0726,189.2526,197.4189,208.4189,170.2926
100.0,100.0,34,2.0,354.18,189.42,197.6,208.8,170.48
100.125,100.125,34,2.125,354.4938,189.6766,197.8614,209.0414,170.7538
100.25,100.25,34,2.25,354.5875,189.9275,198.1025,209.195,170.8475
100.375,100.375,34,2.375,354.7504,190.1652,198.3439,209.4278,170.9426
100.5,100.5,34,2.5,354.975,190.46,198.64,209.69,171.175
100.625,100.625,34,2.625,355.0688,190.5888,198.7888,209.8288,171.4288
100.75,100.75,34,2.75,355.1625,190.6825,198.8825,209.9225,171.5225
100.875,100.875,34,2.875,355.2563,190.7763,198.9763,210.0163,171.7163
101.0,101.0,34,3.0,355.35,191.29,199.47,210.11,171.9
101.125,101.125,34,3.125,355.6238,191.5838,199.7638,210.4838,172.2114
101.25,101.25,34,3.25,355.7175,191.6775,199.8575,210.5775,172.3975
101.375,101.375,34,3.375,355.8113,191.8713,200.0313,210.6713,172.4913
101.5,101.5,34,3.5,355.995,192.21,200.39,210.785,172.895
101.625,101.625,34,3.625,356.1788,192.3788,200.5588,210.8788,173.0588
101.75,101.75,34,3.75,356.2725,192.4725,200.6725,210.9725,173.4525
101.875,101.875,34,3.875,357.5463,193.0315,201.1463,212.9263,173.5663
102.0,102.0,35,1.0,357.64,193.18,201.3,213.02,173.66
102.125,102.125,35,1.125,357.8938,193.2738,201.3938,213.1552,173.7738
102.25,102.25,35,1.25,358.21,193.3675,201.51,213.2675,173.8675
102.375,102.375,35,1.375,358.4413,194.2013,202.1813,214.9613,173.9613
102.5,102.5,35,1.5,358.565,194.31,202.275,215.055,174.055
102.625,102.625,35,1.625,358.6688,194.4088,202.3688,215.1488,174.1488
102.75,102.75,35,1.75,358.8675,194.5025,202.4875,215.305,174.2425
102.875,102.875,35,1.875,359.1363,194.6726,202.9667,215.6608,174.3363
103.0,103.0,35,2.0,359.3,194.93,203.09,215.81,174.45
103.125,103.125,35,2.125,359.7038,195.0514,203.2114,215.9038,174.5438
103.25,103.25,35,2.25,359.8325,195.1975,203.3775,215.9975,174.6375
103.375,103.375,35,2.375,359.9713,195.5113,203.6713,216.0913,174.7313
103.5,103.5,35,2.5,360.24,195.77,203.945,216.185,174.825
103.625,103.625,35,2.625,360.4764,196.0352,204.2188,216.2788,174.9188
103.75,103.75,35,2.75,360.715,196.1325,204.3125,216.3725,175.0125
103.875,103.875,35,2.875,360.8463,196.5126,204.6926,216.6315,176.8641
104.0,104.0,35,3.0,361.2,196.68,204.86,216.82,177.04
104.125,104.125,35,3.125,361.2938,196.9738,205.1138,217.1738,177.1338
104.25,104.25,35,3.25,361.6075,197.095,205.2675,217.2675,177.2275
104.375,104.375,35,3.375,361.7413,197.2182,205.3782,217.3626,177.3408
104.5,104.5,35,3.5,362.015,197.635,205.795,218.12,177.76
104.625,104.625,35,3.625,362.2888,197.7688,205.9288,218.2888,177.8688
104.75,104.75,35,3.75,362.4375,197.89,206.205,218.405,177.97
104.875,104.875,35,3.875,362.6526,198.3978,206.5341,218.7704,178.2163
105.0,105.0,36,1.0,362.92,198.55,206.71,218.93,178.51
105.125,105.125,36,1.125,363.0238,198.7438,206.9838,219.0438,178.6438
105.25,105.25,36,1.25,363.1175,198.8375,207.0775,219.1375,178.7375
105.375,105.375,36,1.375,363.2513,199.3495,207.5182,219.7469,179.0426
105.5,105.5,36,1.5,363.345,199.565,207.725,219.945,179.26
105.625,105.625,36,1.625,363.4388,199.6588,207.8188,220.0388,179.3988
105.75,105.75,36,1.75,363.5325,199.9325,208.0925,220.1325,179.6525
105.875,105.875,36,1.875,364.5263,200.0263,208.1863,220.5063,179.7463
106.0,106.0,36,2.0,364.62,200.34,208.5,221.18,180.04
106.125,106.125,36,2.125,364.9014,200.4752,208.6352,221.2738,180.1338
106.25,106.25,36,2.25,365.1075,200.77,208.9475,221.41,180.415
106.375,106.375,36,2.375,365.2052,200.9213,209.0826,221.5639,180.5226
106.5,106.5,36,2.5,365.53,201.135,209.33,221.985,180.79
106.625,106.625,36,2.625,365.6688,201.2288,209.4288,222.1488,181.0288
106.75,106.75,36,2.75,365.81,201.33,209.655,222.2625,181.1225
106.875,106.875,36,2.875,366.2763,201.4763,210.2563,222.4963,181.2163
107.0,107.0,36,3.0,366.37,201.63,210.35,222.59,181.99
107.125,107.125,36,3.125,367.0638,203.0238,211.2238,223.0638,182.1038
107.25,107.25,36,3.25,367.1575,203.1175,211.3175,223.1575,182.1975
107.375,107.375,36,3.375,367.2513,203.2113,211.4113,223.4626,182.2913
107.5,107.5,36,3.5,367.345,203.325,211.51,223.565,182.41
107.625,107.625,36,3.625,367.4388,203.4988,211.6188,223.848,182.5188
107.75,107.75,36,3.75,367.62,203.5925,211.7125,223.9525,182.725
107.875,107.875,36,3.875,368.1063,203.8863,212.0463,224.9663,182.9052
108.0,108.0,37,1.0,368.2,204.0,212.14,225.06,183.22
108.125,108.125,37,1.125,368.3276,204.2338,212.3938,225.1938,183.3138
108.25,108.25,37,1.25,368.4875,204.3275,212.4875,225.2875,183.4075
108.375,108.375,37,1.375,368.8413,204.4213,212.5813,226.9013,183.5213
108.5,108.5,37,1.5,369.025,204.915,213.055,226.995,183.675
108.625,108.625,37,1.625,369.1888,205.2688,213.4288,227.3088,183.7688
108.75,108.75,37,1.75,369.465,205.3625,213.5425,227.5475,183.8625
108.875,108.875,37,1.875,369.5763,205.4963,213.6763,227.8163,183.9563
109.0,109.0,37,2.0,369.79,205.66,213.82,227.91,184.71
109.125,109.125,37,2.125,370.0438,205.9238,214.1238,228.0038,185.0904
109.25,109.25,37,2.25,370.1575,206.0375,214.2775,228.0975,185.3325
109.375,109.375,37,2.375,370.2513,206.1313,214.3713,228.1913,185.4313
109.5,109.5,37,2.5,370.445,206.705,214.845,228.285,185.945
109.625,109.625,37,2.625,370.5388,206.7988,214.9788,228.3788,186.1788
109.75,109.75,37,2.75,370.6725,206.9325,215.0925,228.5125,186.2725
109.875,109.875,37,2.875,371.5063,207.3863,215.5463,229.0956,186.3663
110.0,110.0,37,3.0,371.64,207.52,215.68,229.34,186.46
110.125,110.125,37,3.125,371.8476,207.7538,215.9138,229.4338,186.7876
110.25,110.25,37,3.25,372.0275,207.9675,216.1475,229.5275,186.8875
110.375,110.375,37,3.375,372.1343,208.0826,216.3013,229.6465,187.0021
110.5,110.5,37,3.5,372.555,208.415,216.575,230.395,187.455
110.625,110.625,37,3.625,372.784,208.5888,216.7488,230.5888,187.5488
110.75,110.75,37,3.75,372.985,209.0225,217.1025,230.7225,187.65
110.875,110.875,37,3.875,373.0963,209.1689,217.3289,230.8163,187.7963
111.0,111.0,38,1.0,373.46,209.43,217.57,231.15,187.99
111.375,111.375,38,1.375,373.7913,209.7913,217.9913,232.2513,188.3113
111.5,111.5,38,1.5,373.885,209.885,218.085,232.345,188.405
111.875,111.875,38,1.875,374.1663,210.1663,218.3663,232.9178,188.6863
112.0,112.0,38,2.0,374.26,210.26,218.46,233.08,188.8
112.375,112.375,38,2.375,374.5426,210.5813,218.7413,234.6239,189.0826
112.5,112.5,38,2.5,374.655,210.695,218.855,234.815,189.195
112.875,112.875,38,2.875,374.9363,210.9963,219.1563,235.0963,189.5163
113.0,113.0,38,3.0,375.03,211.09,219.27,235.49,189.93
113.375,113.375,38,3.375,375.8513,211.4113,219.5713,236.4713,190.6913
113.5,113.5,38,3.5,376.165,211.505,219.665,236.565,190.825
113.875,113.875,38,3.875,376.4463,212.0463,220.3063,237.3263,191.1063
114.0,114.0,39,1.0,376.54,212.14,220.4,237.44,191.46
114.375,114.375,39,1.375,379.1413,213.3013,221.4613,238.3839,193.3213
114.5,114.5,39,1.5,379.235,213.395,221.555,238.655,193.415
114.875,114.875,39,1.875,380.1763,216.0563,224.2163,239.3363,194.0163
115.0,115.0,39,2.0,380.27,216.33,224.49,239.71,194.13
115.375,115.375,39,2.375,380.7095,217.0913,225.2713,240.4713,194.6052
115.5,115.5,39,2.5,380.965,217.185,225.365,240.565,194.96
115.875,115.875,39,2.875,381.5926,217.5726,225.7663,241.3586,195.4515
116.0,116.0,39,3.0,381.86,217.68,225.86,241.74,195.62
116.375,116.375,39,3.375,382.4265,218.1013,226.3613,242.4439,196.2013
116.5,116.5,39,3.5,382.615,218.995,227.155,242.575,196.31
116.875,116.875,39,3.875,383.2963,219.3163,227.4563,243.4963,196.9163
117.0,117.0,40,1.0,383.45,219.68,227.84,243.69,197.05
117.375,117.375,40,1.375,384.2113,221.9939,230.1113,244.6313,197.6739
117.5,117.5,40,1.5,384.425,222.3,230.5,244.99,197.875
117.875,117.875,40,1.875,385.0863,222.8663,231.0263,245.6663,198.6063
118.0,118.0,40,2.0,385.2,223.16,231.32,245.98,198.7
118.375,118.375,40,2.375,385.9013,223.9452,232.1013,246.7613,199.1813
118.5,118.5,40,2.5,386.125,224.21,232.375,247.07,199.335
118.875,118.875,40,2.875,386.7926,224.9963,233.1563,248.0015,199.9963
119.0,119.0,40,3.0,386.95,225.2,233.37,248.14,200.09
119.375,119.375,40,3.375,387.6913,225.8513,234.0313,248.8713,200.5713
119.5,119.5,40,3.5,387.865,226.185,234.345,249.29,200.865
119.875,119.875,40,3.875,388.5863,226.8863,235.0463,250.0863,201.4863
120.0,120.0,41,1.0,389.02,227.18,235.34,250.54,201.74
120.375,120.375,41,1.375,389.7613,228.2013,236.3626,251.4213,202.2613
120.5,120.5,41,1.5,389.875,228.47,236.635,251.835,202.42
120.875,120.875,41,1.875,390.4563,229.2052,237.3563,252.5889,203.1563
121.0,121.0,41,2.0,390.59,229.48,237.63,252.84,203.26
121.375,121.375,41,2.375,390.9113,230.2565,238.3713,253.6313,203.9113
121.5,121.5,41,2.5,391.005,230.385,238.485,253.755,204.05
121.875,121.875,41,2.875,391.3063,231.3863,239.3863,254.5463,204.8167
122.0,122.0,41,3.0,391.4,231.48,239.6,254.82,205.02
122.375,122.375,41,3.375,392.1613,232.3013,240.4613,255.9813,205.7013
122.5,122.5,41,3.5,392.35,232.6,240.765,256.105,205.98
122.875,122.875,41,3.875,394.2163,233.6645,241.8282,257.4963,206.7652
123.0,123.0,42,1.0,394.31,233.9,242.08,257.59,207.3
123.375,123.375,42,1.375,395.1252,234.4626,242.573,258.6799,208.1443
123.5,123.5,42,1.5,395.29,234.585,242.765,258.965,208.325
123.75,123.75,42,1.75,395.6125,235.0725,243.27,259.1525,208.5375
124.0,124.0,42,2.0,396.12,236.4,244.6,259.34,208.82
124.375,124.375,42,2.375,396.5613,237.2413,245.4013,260.6213,209.8665
124.5,124.5,42,2.5,397.15,237.335,245.495,260.76,210.035
124.75,124.75,42,2.75,397.4625,238.0225,246.1825,261.0825,210.2825
125.0,125.0,42,3.0,397.67,238.21,246.37,261.33,210.49
125.1667,125.1667,42,3.1667,398.07,238.59,246.79,261.625,210.89
125.3333,125.3333,42,3.3333,398.32,238.84,247.04,261.86,211.08
125.375,125.375,42,3.375,398.6191,239.0521,247.2469,262.3217,211.3843
125.5,125.5,42,3.5,398.825,239.345,247.5,262.525,211.645
125.6667,125.6667,42,3.6667,399.05,239.67,247.83,262.71,211.77
125.75,125.75,42,3.75,399.1125,239.7525,247.9125,262.7725,211.8325
125.8333,125.8333,42,3.8333,399.175,239.815,247.975,262.925,212.055
126.0,126.0,43,1.0,399.56,240.2,248.36,263.28,212.3
126.375,126.375,43,1.375,400.1665,240.9252,249.0813,264.0426,213.3413
126.5,126.5,43,1.5,400.335,241.215,249.395,264.235,213.435
126.75,126.75,43,1.75,401.2825,241.9225,250.385,265.2625,213.8825
127.0,127.0,43,2.0,401.47,242.27,250.59,265.45,214.07
127.1667,127.1667,43,2.1667,401.78,242.715,250.875,265.755,214.255
127.3333,127.3333,43,2.3333,402.04,242.86,251.04,265.96,214.64
127.375,127.375,43,2.375,402.0713,243.0226,251.1939,266.0591,214.6713
127.5,127.5,43,2.5,402.245,243.215,251.37,266.315,214.79
127.6667,127.6667,43,2.6667,402.5,243.5,251.63,266.6,214.99
127.75,127.75,43,2.75,402.6125,243.5725,251.6925,266.7175,215.0525
127.8333,127.8333,43,2.8333,402.735,243.75,251.915,266.825,215.195
128.0,128.0,43,3.0,403.1,244.14,252.32,267.18,215.44
128.1667,128.1667,43,3.1667,403.31,244.345,252.505,267.435,215.705
128.3333,128.3333,43,3.3333,403.61,244.63,252.79,267.7,216.03
128.375,128.375,43,3.375,403.7213,244.8652,253.0226,267.9013,216.1491
128.5,128.5,43,3.5,403.935,245.085,253.21,268.075,216.47
128.6667,128.6667,43,3.6667,404.44,245.38,253.56,268.5,216.76
128.75,128.75,43,3.75,404.5225,245.6225,253.7675,268.5825,216.8875
128.8333,128.8333,43,3.8333,404.585,246.005,254.0,268.85,217.145
129.0,129.0,44,1.0,404.87,246.13,254.31,269.12,217.27
129.375,129.375,44,1.375,405.5713,246.4113,254.7913,269.6313,217.7513
129.5,129.5,44,1.5,405.665,246.725,255.04,269.83,217.96
129.6667,129.6667,44,1.6667,406.13,247.51,255.63,270.29,218.42
129.75,129.75,44,1.75,406.1925,247.5925,255.7175,270.7075,218.5325
129.8333,129.8333,44,1.8333,406.39,247.735,255.93,270.815,218.595
130.0,130.0,44,2.0,406.72,248.02,256.22,270.94,218.74
130.1667,130.1667,44,2.1667,407.01,248.425,256.59,271.425,219.165
130.3333,130.3333,44,2.3333,407.31,248.67,256.86,271.71,219.35
130.375,130.375,44,2.375,407.5613,248.8665,257.0091,271.8813,219.4125
130.5,130.5,44,2.5,407.655,249.11,257.29,272.075,219.955
130.6667,130.6667,44,2.6667,407.78,249.26,257.42,272.22,220.08
130.75,130.75,44,2.75,407.8425,249.3225,257.4825,272.2825,220.1425
