qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Fl 1,0,Fl
12.0,3,1.0,0.0,a,Vln 1,19,Vln
36.0,7,1.0,0.0,a,Vln 1,19,Vln
60.0,11,1.0,0.0,a,Vln 1,19,Vln
87.0,15,2.0,0.5,b,Vln 1,19,Vln
135.0,23,2.0,0.5,b,Fl 1,0,Fl
180.0,31,1.0,0.0,c,Fl 1,0,Fl
211.0,36,1.3333,0.1111,d,Cl 1,4,Cl
247.0,40,1.3333,0.1111,d,Ob 1,2,Ob
264.0,42,1.0,0.0,d,Fl 1,0,Fl
283.0,44,1.3333,0.1111,d,Ob 1,2,Ob
292.0,45,1.3333,0.1111,d,Cl 1,4,Cl
310.0,47,1.3333,0.1111,d,Vln 1,19,Vln
327.0,49,1.0,0.0,e,Bsn 1,6,Bsn
338.0,50,2.6667,0.8333,e,Fl 1,0,Fl
341.0,51,1.6667,0.3333,e,Cl 1,4,Cl
344.0,51,2.6667,0.8333,e,Ob 1,2,Ob
368.0,55,2.6667,0.8333,e,Fl 1,0,Fl
387.0,59,1.0,0.0,f,Vln 1,19,Vln
398.0,60,2.6667,0.8333,f,Fl 2,1,Fl
401.0,61,1.6667,0.3333,f,Fl 1,0,Fl
404.0,61,2.6667,0.8333,f,Fl 2,1,Fl
407.0,62,1.6667,0.3333,f,Fl 1,0,Fl
410.0,62,2.6667,0.8333,f,Fl 2,1,Fl
413.0,63,1.6667,0.3333,f,Fl 1,0,Fl
471.0,73,1.0,0.0,g,Vln 1,19,Vln
507.0,79,1.0,0.0,h,Bsn 1,6,Bsn
543.0,85,1.0,0.0,h,Vln 1,19,Vln
598.0,94,1.3333,0.1667,h,Ob 1,2,Ob
610.0,96,1.3333,0.1667,h,Fl 1,0,Fl
616.0,97,1.3333,0.1667,h,Ob 1,2,Ob
622.0,98,1.3333,0.1667,h,Fl 1,0,Fl
631.0,99,2.3333,0.6667,h,Cl 1,4,Cl
634.0,100,1.3333,0.1667,h,Bsn 1,6,Bsn
651.0,103,1.0,0.0,i,Hn 1,9,Hn
675.0,107,1.0,0.0,i,Ob 1,2,Ob
699.0,111,1.0,0.0,i,Hn 1,9,Hn
717.0,114,1.0,0.0,a,Bsn 1,6,Bsn
723.0,115,1.0,0.0,a,Ob 1,2,Ob
729.0,116,1.0,0.0,a,Fl 1,0,Fl
747.0,119,1.0,0.0,a,C Bsn,8,C Bsn
753.0,120,1.0,0.0,a,Fl 1,0,Fl
765.0,122,1.0,0.0,a,Fl 1,0,Fl
777.0,124,1.0,0.0,a,C Bsn,8,C Bsn
789.0,126,1.0,0.0,a,Vln 1,19,Vln
864.0,138,2.0,0.5,b,Vln 1,19,Vln
910.0,146,1.3333,0.1667,c,Ob 1,2,Ob
916.5,147,1.5,0.25,c,Vln 1,19,Vln
929.0,149,1.6667,0.3333,c,Bsn 1,6,Bsn
940.0,151,1.3333,0.1111,d,Cl 1,4,Cl
956.0,152,3.6667,0.8889,d,Fl 1,0,Fl
978.0,155,2.0,0.3333,d,Cl 1,4,Cl
1003.0,158,1.3333,0.1111,e,Vln 1,19,Vln
1020.0,160,1.0,0.0,e,Ob 1,2,Ob
1031.0,161,2.6667,0.8333,e,Fl 1,0,Fl
1034.0,162,1.6667,0.3333,e,Cl 1,4,Cl
1037.0,162,2.6667,0.8333,e,Ob 1,2,Ob
1043.0,163,2.6667,0.8333,e,Fl 1,0,Fl
1080.0,170,1.0,0.0,f,Vln 1,19,Vln
1091.0,171,2.6667,0.8333,f,Bsn 2,7,Bsn
1094.0,172,1.6667,0.3333,f,Bsn 1,6,Bsn
1097.0,172,2.6667,0.8333,f,Bsn 2,7,Bsn
1100.0,173,1.6667,0.3333,f,Bsn 1,6,Bsn
1103.0,173,2.6667,0.8333,f,Bsn 2,7,Bsn
1106.0,174,1.6667,0.3333,f,Bsn 1,6,Bsn
1110.0,175,1.0,0.0,f,Vln 1,19,Vln
1115.0,175,2.6667,0.8333,f,Fl 1,0,Fl
1139.0,179,2.6667,0.8333,f,Vln 1,19,Vln
1170.0,185,1.0,0.0,a,Vln 1,19,Vln
1240.0,196,2.3333,0.6667,a,Vln 1,19,Vln
1266.0,201,1.0,0.0,a,Vln 1,19,Vln
1296.0,206,1.0,0.0,a,Vln 1,19,Vln
1338.0,213,1.0,0.0,a,Bsn 1,6,Bsn
1347.0,214,2.0,0.5,a,Hn 3,11,Hn
1373.0,218,2.6667,0.8333,a,Vln 1,19,Vln
1392.0,222,1.0,0.0,a,Vln 1,19,Vln
