qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,0,3,0.0,a,Fl,1
13.5,5,1.5,0.167,a,Ob,3
24.0,8,3,0.667,b,Vc,34
32.5,11,2.5,0.5,b,Vc,34
41.0,14,2,0.333,b,Vc,34
48.0,16,3,0.667,a,Tpt,14
51.0,17,3,0.667,a,Cl,5
57.5,19,3.5,0.833,a,Cl,5
61.5,21,1.5,0.167,a,Cl,5
64.5,22,1.5,0.167,a,Fl,1
70.5,24,1.5,0.167,a,Vc,34
72.5,24,3.5,0.833,a,Fl,1
74.5,25,2.5,0.5,b,Vc,34
86.0,29,2,0.333,a,Fl,1
91.875,31,2.88,0.938,c,Vln,31
99.875,35,2.88,0.938,c,Vln,31
104.0,38,1,0.0,c,Vln,32
104.5,38,1.5,0.167,b,Vc,34
116.0,42,1,0.0,b,Vc,34
122.0,44,1,0.0,b,Vc,34
134.0,48,1,0.0,d,Fl,1
146.0,52,1,0.0,d,Fl,1
158.0,56,1,0.0,b,Vc,34
179.0,63,1,0.0,e,Fl,1
183.0,64,1,0.0,e,Ob,3
187.0,65,1,0.0,b,Vc,34
201.0,69,3,0.667,b,Vc,34
219.0,75,3,0.667,e,Ob,3
223.0,77,1,0.0,f,Ob,3
231.0,79,1,0.0,e,Ob,3
241.0,81,3,0.667,b,Vc,34
269.0,91,1,0.0,b,Fl,1
272.0,92,1,0.0,f,Vc,34
288.0,96,1,0.0,f,Vc,34
304.0,100,1,0.0,f,Vc,34
319.0,103,4,0.75,f,Vc,34
336.0,108,1,0.0,f,Vc,34
351.0,111,4,0.75,f,Vc,34
368.0,116,1,0.0,f,Vla,33
384.0,120,1,0.0,f,Vla,33
400.0,124,1,0.0,f,Vla,33
415.0,127,4,0.75,f,Vla,33
432.0,132,1,0.0,f,Vla,33
447.0,135,4,0.75,f,Vla,33
464.0,140,1,0.0,f,Vln,31
480.0,144,1,0.0,f,Vln,31
496.0,148,1,0.0,f,Vln,31
511.0,151,4,0.75,f,Vln,31
528.0,156,1,0.0,f,Vln,31
543.0,159,4,0.75,f,Vln,31
552.0,162,1,0.0,f,Vln,31
560.0,164,1,0.0,f,Tpt,14
576.0,168,1,0.0,f,Tpt,14
592.0,172,1,0.0,f,Tpt,14
607.0,175,4,0.75,f,Tpt,14
624.0,180,1,0.0,f,Tpt,14
639.0,183,4,0.75,f,Tpt,14
655.0,187,4,0.75,g,Vln,31
663.0,189,4,0.75,g,Ob,3
679.0,193,4,0.75,g,Fl,1
695.5,197,4.5,0.875,g,Fl,1
708.5,201,1.5,0.125,g,Fl,1
712.5,202,1.5,0.125,g,Vln,31
716.0,203,1,0.0,h,Vln,31
724.0,205,1,0.0,h,Vln,31
728.0,206,1,0.0,h,Vln,31
736.0,208,1,0.0,a,Timp,19
738.0,208,3,0.667,a,Vln,31
748.5,212,1.5,0.167,a,Vln,31
762.0,216,3,0.667,b,Bar,26
771.5,219,3.5,0.833,b,Bar,26
776.0,221,2,0.333,b,Vln,31
784.0,224,1,0.0,b,Bar,26
801.0,229,3,0.667,b,Vln,31
804.0,230,3,0.667,b,Bar,26
818.5,235,2.5,0.5,b,Bar,26
822.0,236,3,0.667,b,Fl,1
823.0,237,1,0.0,f,Ob,3
855.0,245,1,0.0,f,Bar,26
871.0,249,1,0.0,f,Bar,26
886.0,252,4,0.75,f,Bar,26
918.0,260,4,0.75,f,A,28
934.0,264,4,0.75,g,Vln,31
942.0,266,4,0.75,g,Vln,31
951.0,269,1,0.0,f,A,24
967.0,273,1,0.0,g,A,24
975.0,275,1,0.0,g,S,23
983.0,277,1,0.0,g,S,23
998.0,280,4,0.75,g,S,23
1015.0,285,1,0.0,g,S,27
1030.0,288,4,0.75,g,S,27
1046.0,292,4,0.75,g,Ob,3
1054.0,294,4,0.75,g,Ob,3
1061.5,296,3.5,0.625,g,T,25
1071.0,299,1,0.0,g,T,25
1077.0,300,3,0.5,g,A,24
1087.0,303,1,0.0,g,A,24
1093.5,304,3.5,0.625,g,S,23
1103.0,307,1,0.0,g,S,23
1110.0,308,4,0.75,g,S,23
1119.0,311,1,0.0,g,S,23
1127.0,313,1,0.0,g,S,27
1135.0,315,1,0.0,g,S,27
1142.0,316,4,0.75,g,S,27
1151.0,319,1,0.0,g,S,27
1158.0,320,4,0.75,g,Ob,3
1166.0,322,4,0.75,g,Ob,3
1175.0,325,1,0.0,g,Ob,3
1179.25,326,1.25,0.062,g,Vln,31
1183.5,327,1.5,0.125,g,Ob,3
1187.25,328,1.25,0.062,g,Vln,31
1200.5,331,2,0.5,i,Bsn,7
1212.5,335,2,0.5,i,Bsn,7
1224.5,339,2,0.5,i,Cl,5
1236.0,343,1.67,0.333,i,Picc,0
1248.0,347,1.67,0.333,i,Picc,0
1260.0,351,1.67,0.333,i,Picc,0
1272.0,355,1.67,0.333,i,Picc,0
1284.0,359,1.67,0.333,i,Picc,0
1294.5,362,2.67,0.833,i,Picc,0
1306.5,366,2.67,0.833,i,Picc,0
1320.0,371,1.67,0.333,i,Picc,0
1331.0,375,1,0.0,i,T,25
1340.0,378,1,0.0,i,T,25
1355.0,383,1,0.0,i,T,25
1367.0,387,1,0.0,i,T,25
1379.0,391,1,0.0,i,T,25
1391.0,395,1,0.0,i,T,25
1403.0,399,1,0.0,i,T,25
1415.0,403,1,0.0,i,T,25
1427.0,407,1,0.0,i,T,25
1439.0,411,1,0.0,i,T,29
1451.0,415,1,0.0,i,T,29
1463.0,419,1,0.0,i,T,29
1476.0,423,1.67,0.333,j,Picc,0
1486.5,426,2.67,0.833,j,Picc,0
1500.0,431,1.67,0.333,j,Cl,5
1512.0,435,1.67,0.333,j,Cl,5
1530.0,441,1.67,0.333,j,Fl,1
1544.0,446,1,0.0,j,Fl,1
1554.0,449,1.67,0.333,j,Fl,1
1566.0,453,1.67,0.333,j,Fl,1
1575.0,456,1.67,0.333,j,Fl,1
1584.0,459,1.67,0.333,j,Ob,3
1590.0,461,1.67,0.333,j,Ob,3
1596.0,463,1.67,0.333,j,Ob,3
1607.0,467,1,0.0,j,Fl,1
1620.0,471,1.67,0.333,j,Fl,1
1623.0,472,1.67,0.333,j,Ob,3
1626.0,473,1.67,0.333,j,Fl,1
1629.0,474,1.67,0.333,j,Ob,3
1632.0,475,1.67,0.333,j,Fl,1
1637.0,477,1,0.0,j,Bsn,7
1641.5,478,2,0.5,j,Ob,3
1647.5,480,2,0.5,j,Fl,1
1653.5,482,2,0.5,j,Fl,1
1662.5,485,2,0.5,j,Cl,5
1668.5,487,2,0.5,j,Cl,5
1674.5,489,2,0.5,j,Fl,1
1679.0,491,1,0.0,j,Fl,1
1685.0,493,1,0.0,j,Fl,1
1697.0,497,1,0.0,j,Fl,1
1706.0,500,1,0.0,j,Fl,1
1715.0,503,1,0.0,j,Fl,1
1728.0,507,1.67,0.333,j,Fl,1
1740.0,511,1.67,0.333,j,Fl,1
1752.0,515,1.67,0.333,j,Fl,1
1764.0,519,1.67,0.333,j,Fl,1
1776.0,523,1.67,0.333,j,Fl,1
1782.0,525,1.67,0.333,j,Hn,10
1793.0,529,1,0.0,f,Ob,3
1800.0,531,1.67,0.333,j,Hn,10
1811.0,535,1,0.0,f,Ob,3
1818.0,537,1.67,0.333,j,Hn,10
1829.0,541,1,0.0,f,Ob,3
1835.0,543,1,0.0,f,S,27
1847.0,547,1,0.0,f,S,27
1859.0,551,1,0.0,f,S,27
1871.0,555,1,0.0,f,S,27
1883.0,559,1,0.0,f,S,27
1895.0,563,1,0.0,f,S,27
1905.5,566,2,0.5,f,S,27
1919.0,571,1,0.0,f,S,27
1931.0,575,1,0.0,f,S,27
1943.0,579,1,0.0,f,S,27
1953.5,582,2,0.5,f,S,27
1967.0,587,1,0.0,f,S,27
1977.5,590,2,0.5,g,Ob,3
1993.0,595,1,0.0,k,T,29
2017.0,599,1,0.0,k,T,29
2041.0,603,1,0.0,k,S,27
2065.0,607,1,0.0,k,S,27
2089.0,611,1,0.0,k,T,29
2113.0,615,1,0.0,k,T,29
2137.0,619,1,0.0,k,S,27
2161.0,623,1,0.0,k,S,27
2183.0,626,3,0.667,k,Vla,33
2209.0,631,1,0.0,k,S,27
2233.0,635,1,0.0,k,S,27
2251.0,638,1,0.0,k,S,27
2283.0,643,2,0.333,k,S,27
2307.0,647,2,0.333,k,Vln,31
2313.0,648,2,0.333,k,Ob,3
2315.0,648,3,0.667,k,Fl,2
2317.0,649,1,0.0,k,Fl,1
2331.0,651,2,0.333,k,Hn,10
2353.0,654,2,0.0,f,Tpt,15
2353.0,654,2,0.0,k,A,28
2356.0,655,1,0.0,f,S,27
2368.0,657,1,0.0,f,S,27
2380.0,659,1,0.0,f,S,27
2392.0,661,1,0.0,f,S,27
2401.0,662,2,0.5,k,T,29
2428.0,667,1,0.0,k,T,29
2448.0,670,1.67,0.333,k,S,27
2464.0,673,1,0.0,k,S,27
2488.0,677,1,0.0,f,A,28
2497.0,678,2,0.5,k,S,27
2524.0,683,1,0.0,k,S,27
2548.0,687,1,0.0,k,S,27
2572.0,691,1,0.0,k,S,27
2584.0,693,1,0.0,f,S,27
2596.0,695,1,0.0,f,S,27
2608.0,697,1,0.0,f,S,27
2620.0,699,1,0.0,f,S,27
2629.0,700,2,0.5,k,S,27
2644.0,703,1,0.0,f,A,28
2653.0,704,2,0.5,k,S,27
2668.0,707,1,0.0,k,S,27
2680.0,709,1,0.0,k,S,27
2692.0,711,1,0.0,k,S,27
2716.0,715,1,0.0,k,S,27
2746.0,720,1,0.0,f,A,28
2758.0,722,1,0.0,f,A,28
2770.0,724,1,0.0,f,A,28
2782.0,726,1,0.0,f,A,28
2806.0,730,1,0.0,k,B,30
2830.0,734,1,0.0,k,T,29
2854.0,738,1,0.0,k,A,28
2878.0,742,1,0.0,k,S,27
2896.0,745,1,0.0,k,S,27
2908.0,747,1,0.0,k,Vln,31
2914.0,748,1,0.0,k,S,27
2956.0,755,1,0.0,k,S,27
2980.0,759,1,0.0,k,S,27
3004.0,763,1,0.0,l,Vln,31
3012.0,765,1,0.0,l,Vln,31
3020.0,767,1,0.0,l,T,25
3028.0,769,1,0.0,l,S,23
3040.0,772,1,0.0,l,Vln,31
3046.0,773,2,0.5,l,Vln,31
3054.0,775,2,0.5,l,Vln,31
3060.0,777,1,0.0,l,S,23
3068.0,779,1,0.0,l,T,25
3082.0,782,2,0.5,l,S,23
3092.0,785,1,0.0,l,S,23
3100.0,787,1,0.0,l,S,23
3108.0,789,1,0.0,l,S,23
3116.0,791,1,0.0,l,S,23
3123.0,792,2.5,0.75,l,S,23
3132.0,795,1,0.0,l,S,23
3140.0,797,1,0.0,l,S,23
3148.0,799,1,0.0,l,S,23
3156.0,801,1,0.0,l,S,27
3164.0,803,1,0.0,l,Fl,1
3172.0,805,1,0.0,l,Fl,1
3177.0,806,1.5,0.25,l,S,27
3192.0,810,1,0.0,l,S,27
3198.0,811,2,0.5,l,S,27
3208.0,814,1,0.0,m,Fl,1
3224.0,818,1,0.0,m,Fl,1
3240.0,822,1,0.0,m,Fl,1
3252.0,825,1,0.0,m,Fl,1
3261.0,827,1.5,0.25,m,Fl,1
3274.0,830,2,0.5,n,S,23
3280.0,832,1,0.0,n,S,23
3290.0,834,2,0.5,n,S,23
3308.5,839,1.25,0.125,n,S,23
3325.0,843,1.5,0.25,o,Vln,31
3327.0,843,2.5,0.75,o,Vla,33
3329.0,844,1.5,0.25,o,Vln,31
3331.0,844,2.5,0.75,o,Vla,33
3333.0,845,1.5,0.25,o,Vln,31
3335.0,845,2.5,0.75,o,Vla,33
3337.0,846,1.5,0.25,o,Vln,31
3339.0,846,2.5,0.75,o,Vla,33
3341.0,847,1.5,0.25,o,Vln,31
3348.0,849,1,0.0,o,Vln,31
3356.0,851,1,0.0,k,Picc,0
3364.0,853,1,0.0,k,Picc,0
3372.0,855,1,0.0,k,S,27
3380.0,857,1,0.0,k,S,27
3387.0,858,2.5,0.75,k,Vln,31
3391.0,859,2.5,0.75,k,S,27
3394.5,860,2.25,0.625,k,Picc,0
3404.0,863,1,0.0,k,Picc,0
3412.0,865,1,0.0,k,S,27
