qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln,12,Vln
20.0,6,1.0,0.0,a,Vln,12,Vln
29.0,8,1.5,0.25,a,Vln,12,Vln
39.0,10,2.5,0.75,a,Fl,0,Fl
41.0,11,1.5,0.25,a,Vln,12,Vln
43.0,11,2.5,0.75,a,Fl,0,Fl
52.0,14,1.0,0.0,a,Vln,12,Vln
69.0,18,1.5,0.25,a,Vln,12,Vln
77.0,20,1.5,0.25,a,Vln,12,Vln
85.0,22,1.5,0.25,a,Vln,12,Vln
87.0,22,2.5,0.75,a,Fl,0,Fl
89.0,23,1.5,0.25,a,Vln,12,Vln
91.0,23,2.5,0.75,a,Fl,0,Fl
96.0,25,1.0,0.0,a,Fl,0,Fl
104.0,27,1.0,0.0,a,Fl,0,Fl
125.0,32,1.5,0.25,a,Vln,12,Vln
140.0,36,1.0,0.0,b,Vln,12,Vln
152.0,39,1.0,0.0,b,Vln,12,Vln
168.0,43,1.0,0.0,b,Vln,12,Vln
185.0,47,1.5,0.25,b,Ob 1,1,Ob
199.0,50,2.5,0.75,b,Vln,12,Vln
208.0,53,1.0,0.0,b,Vln,12,Vln
225.0,57,1.5,0.25,b,Fl,0,Fl
240.0,61,1.0,0.0,b,Vln,12,Vln
242.0,61,2.0,0.5,b,Fl,0,Fl
244.0,62,1.0,0.0,b,Vln,12,Vln
246.0,62,2.0,0.5,b,Fl,0,Fl
248.0,63,1.0,0.0,b,Vln,12,Vln
250.0,63,2.0,0.5,b,Fl,0,Fl
252.0,64,1.0,0.0,b,Vln,12,Vln
254.0,64,2.0,0.5,b,Fl,0,Fl
256.0,65,1.0,0.0,c,Bsn 1,5,Bsn
288.0,73,1.0,0.0,c,Bsn 1,5,Bsn
320.0,81,1.0,0.0,b,Vla,14,Vla
336.0,85,1.0,0.0,b,Vln,12,Vln
377.0,95,1.5,0.25,d,Cl 1,3,Cl
389.0,98,1.5,0.25,d,Vln,12,Vln
