score_qstamp,qstamp,measure,beat,729163_tstamp,736761_tstamp,736768_tstamp,736750_tstamp,736757_tstamp
783.8333,787.8333,196,2.9167,236.7025,324.6924,332.7724,222.3204,174.4031
784.0,788.0,197,1.0,236.7164,324.7618,332.8418,222.3204,174.4218
784.5,788.5,197,1.25,236.7211,324.9702,333.0502,222.3207,174.5827
785.0,789.0,197,1.5,236.7224,325.1785,333.2585,222.3209,174.6185
785.5,789.5,197,1.75,236.7237,325.2036,333.4668,222.3212,174.7212
786.0,790.0,197,2.0,236.7249,325.2076,333.6752,222.3214,174.7235
786.5,790.5,197,2.25,236.7262,325.2116,333.7718,222.3217,174.7258
787.0,791.0,197,2.5,236.7274,325.2156,333.9659,222.3219,174.7281
787.5,791.5,197,2.75,236.7287,325.2196,334.1408,222.3222,174.7304
788.0,792.0,198,1.0,236.7299,325.4085,334.1488,222.3224,174.7328
788.5,792.5,198,1.25,236.7312,325.6168,334.1568,222.3226,174.7351
789.0,793.0,198,1.5,236.7324,325.7852,334.2632,222.3229,174.7374
789.5,793.5,198,1.75,236.7337,325.9935,334.3403,222.3231,174.7397
790.0,794.0,198,2.0,236.735,326.2018,334.3452,222.3234,174.9218
790.5,794.5,198,2.25,236.7362,326.4004,334.35,222.3236,175.1302
791.0,795.0,198,2.5,236.7375,326.4075,334.3548,222.3239,175.3385
791.5,795.5,198,2.75,236.7387,326.4147,334.3597,222.3241,175.5468
176.0,796.0,45,1.0,236.74,326.4752,334.5552,222.3244,175.7552
176.5,796.5,45,1.25,236.7622,326.6718,334.7635,222.3246,175.9635
177.0,797.0,45,1.5,236.7648,326.7463,334.8269,222.3248,176.1011
177.5,797.5,45,1.75,236.7673,326.7562,334.8364,222.3251,176.1042
178.0,798.0,45,2.0,236.7699,326.8885,334.9685,222.3253,176.1073
178.5,798.5,45,2.25,236.7724,327.0168,335.0768,222.3256,176.1104
179.0,799.0,45,2.5,236.7749,327.2126,335.2726,222.3258,176.1135
179.5,799.5,45,2.75,236.7775,327.2302,335.2902,222.3261,176.1166
180.0,800.0,46,1.0,236.7818,327.2618,335.3218,222.3263,176.1197
180.5,800.5,46,1.25,236.8001,327.4102,335.4851,222.3266,176.1216
181.0,801.0,46,1.5,236.8003,327.4646,335.5769,222.3268,176.1233
181.5,801.5,46,1.75,236.8005,327.6268,335.6668,222.327,176.125
182.0,802.0,46,2.0,236.8006,327.7152,335.7792,222.3273,176.1267
182.5,802.5,46,2.25,236.8008,327.9035,335.9835,222.3275,176.1284
183.0,803.0,46,2.5,236.801,327.9459,336.0259,222.3278,176.1301
183.5,803.5,46,2.75,236.8011,328.04,336.104,222.328,176.1318
184.0,804.0,47,1.0,236.8013,328.1285,336.2285,222.3283,176.1335
185.0,805.0,47,1.5,236.8016,328.3652,336.4126,222.3288,176.1369
186.0,806.0,47,2.0,236.802,328.5418,336.5818,222.3292,176.1818
187.0,807.0,47,2.5,236.8023,328.7985,336.8785,222.3297,176.2247
188.0,808.0,48,1.0,236.8026,329.0152,337.0752,222.3302,176.2298
189.0,809.0,48,1.5,236.8029,329.1718,337.2518,222.3307,176.235
190.0,810.0,48,2.0,236.8033,329.3685,337.3885,222.3312,176.2485
191.0,811.0,48,2.5,236.8036,329.5652,337.6452,222.3317,176.3252
192.0,812.0,49,1.0,236.8039,329.8818,337.9018,222.3322,176.342
196.0,816.0,50,1.0,236.8052,330.7707,338.6285,222.3341,176.3505
199.0,819.0,50,2.5,236.8062,331.3385,339.4185,222.3356,176.3568
199.25,819.25,50,2.625,236.8063,331.4427,339.5227,222.3357,176.3574
199.5,819.5,50,2.75,236.8064,331.5468,339.6268,222.3358,176.3579
199.75,819.75,50,2.875,236.8065,331.651,339.731,222.336,176.3584
200.0,820.0,51,1.0,236.8065,331.7552,339.8352,222.3361,176.359
203.0,823.0,51,2.5,236.8075,332.2773,340.3344,222.3375,176.367
203.25,823.25,51,2.625,236.8076,332.2798,340.3364,222.3377,176.3677
203.5,823.5,51,2.75,236.8077,332.2885,340.3384,222.3378,176.3684
203.75,823.75,51,2.875,236.8078,332.298,340.3577,222.3379,176.3691
204.0,824.0,52,1.0,236.8079,332.3818,340.4618,222.338,176.3698
205.5,825.5,52,1.75,236.8084,332.7146,340.8207,222.3388,176.374
205.75,825.75,52,1.875,236.8084,332.7196,340.8311,222.3389,176.3747
206.0,826.0,52,2.0,236.8085,332.7952,340.8552,222.339,176.3754
207.5,827.5,52,2.75,236.809,333.1367,341.1801,222.3397,176.3796
207.6667,827.6667,52,2.8333,236.8091,333.1496,341.2096,222.3398,176.3896
207.8333,827.8333,52,2.9167,236.8091,333.199,341.279,222.3399,176.4413
208.0,828.0,53,1.0,236.8092,333.2685,341.3485,222.34,176.4459
208.5,828.5,53,1.25,236.8093,333.3098,341.4768,222.3419,176.4598
209.0,829.0,53,1.5,236.8095,333.3452,341.5252,222.344,176.4698
209.5,829.5,53,1.75,236.8097,333.5535,341.6735,222.346,176.4797
210.0,830.0,53,2.0,236.8098,333.6818,341.7018,222.3481,176.4815
211.0,831.0,53,2.5,236.8102,333.8785,341.9385,222.3521,176.4846
212.0,832.0,54,1.0,236.8105,334.1152,342.1752,222.3562,176.4877
213.0,833.0,54,1.5,236.8108,334.2318,342.2918,222.3859,176.4908
214.0,834.0,54,2.0,236.8111,334.5085,342.5685,222.6821,176.4938
215.0,835.0,54,2.5,236.8115,334.6768,342.7652,222.7664,176.4969
216.0,836.0,55,1.0,236.8118,334.9018,342.9818,222.7909,176.5018
217.0,837.0,55,1.5,236.8121,335.1385,343.2798,222.847,176.5249
218.0,838.0,55,2.0,236.8125,335.3152,343.3952,222.8606,176.5301
219.0,839.0,55,2.5,236.8128,335.5118,343.5918,222.8766,176.5352
220.0,840.0,56,1.0,236.8131,335.7485,343.7885,223.1485,176.5685
221.0,841.0,56,1.5,236.8134,336.0452,344.0052,223.1843,176.801
222.0,842.0,56,2.0,236.8138,336.1618,344.2218,223.1923,176.9418
223.0,843.0,56,2.5,236.8141,336.3585,344.4185,223.2015,177.1985
224.0,844.0,57,1.0,236.8144,336.6152,344.7152,223.3276,177.3752
224.5,844.5,57,1.25,236.8146,336.747,344.8082,223.3643,177.5435
225.0,845.0,57,1.5,236.8147,336.8118,344.8518,223.3698,177.6118
225.5,845.5,57,1.75,236.8149,336.965,345.02,223.3753,177.6601
226.0,846.0,57,2.0,236.8151,337.0085,345.0685,223.3942,177.8085
226.5,846.5,57,2.25,236.8152,337.1846,345.2453,223.4752,177.8712
227.0,847.0,57,2.5,236.8154,337.2852,345.3652,223.6206,177.9652
227.5,847.5,57,2.75,236.8156,337.4059,345.4681,223.6256,178.0867
228.0,848.0,58,1.0,236.8157,337.5018,345.5218,223.6305,178.1218
228.5,848.5,58,1.25,236.8159,337.611,345.6688,223.6355,178.3151
229.0,849.0,58,1.5,236.8161,337.7385,345.7985,223.6415,178.3985
229.5,849.5,58,1.75,236.8162,337.777,345.8504,223.6589,178.5082
230.0,850.0,58,2.0,236.8164,337.8152,345.9152,223.7076,178.5752
230.5,850.5,58,2.25,236.8166,337.9235,346.0435,223.7435,178.7235
231.0,851.0,58,2.5,236.8167,338.0118,346.2518,223.9459,178.8518
231.5,851.5,58,2.75,236.8169,338.22,346.4602,224.0086,178.8975
232.0,852.0,59,1.0,236.817,338.2485,346.6685,224.0495,178.9685
232.5,852.5,59,1.25,236.8172,338.4323,346.8768,224.1008,179.1295
233.0,853.0,59,1.5,236.8174,338.6252,347.0852,224.1021,179.2852
233.5,853.5,59,1.75,236.8175,338.7245,347.2018,224.1034,179.4019
234.0,854.0,59,2.0,236.8177,338.7329,347.2057,224.1047,179.406
234.5,854.5,59,2.25,236.8179,338.7702,347.2096,224.106,179.4102
235.0,855.0,59,2.5,236.818,338.9785,347.2136,224.1073,179.4144
235.5,855.5,59,2.75,236.8182,339.1868,347.2175,224.1086,179.4185
236.0,856.0,60,1.0,236.8184,339.3952,347.2952,224.1098,179.5552
236.5,856.5,60,1.25,236.8185,339.6035,347.5035,224.1111,179.7635
237.0,857.0,60,1.5,236.8187,339.8118,347.7118,224.1124,179.9718
237.5,857.5,60,1.75,236.8189,339.8629,347.92,224.1137,180.1802
238.0,858.0,60,2.0,236.819,339.8666,347.9244,224.115,180.2485
238.5,858.5,60,2.25,236.8192,339.8703,347.9289,224.1163,180.4568
239.0,859.0,60,2.5,236.8193,339.874,347.9333,224.1176,180.5256
239.5,859.5,60,2.75,236.8195,339.8777,347.9377,224.1188,180.5336
240.0,860.0,61,1.0,236.8197,339.9618,348.0418,224.1203,180.5818
242.0,862.0,61,2.0,236.8403,340.4952,348.4952,224.1332,181.0952
244.0,864.0,62,1.0,236.8411,340.9485,349.0285,224.2412,181.5085
246.0,866.0,62,2.0,236.8418,341.3218,349.3818,224.3267,181.9609
248.0,868.0,63,1.0,236.8425,341.8752,349.8752,224.4814,182.2752
250.0,870.0,63,2.0,236.8433,342.4485,350.3085,224.509,182.5685
252.0,872.0,64,1.0,236.844,342.8218,350.8018,224.561,183.1818
254.0,874.0,64,2.0,236.8447,343.2352,351.5193,224.5897,183.7152
256.0,876.0,65,1.0,236.8454,343.9885,352.0685,224.6808,184.4085
257.0,877.0,65,1.5,236.8458,344.4052,352.4852,224.8403,184.5617
258.0,878.0,65,2.0,236.8462,344.5234,352.5864,224.842,184.5644
259.0,879.0,65,2.5,236.8465,344.5281,352.5948,224.8436,184.567
260.0,880.0,66,1.0,236.8469,344.5328,352.7438,224.8453,184.5697
261.0,881.0,66,1.5,236.8473,344.5374,353.1118,224.8469,184.5724
261.5,881.5,66,1.75,236.8474,344.5398,353.3202,224.8477,184.5737
262.0,882.0,66,2.0,236.8476,344.6409,353.5285,224.8485,184.5751
262.5,882.5,66,2.25,236.8478,344.6474,353.5856,224.8494,184.5764
263.0,883.0,66,2.5,236.848,344.6539,353.7652,224.8502,184.5777
263.5,883.5,66,2.75,236.8482,344.6735,353.9735,224.851,184.5791
264.0,884.0,67,1.0,236.8484,344.8617,354.1818,224.8518,184.6418
265.0,885.0,67,1.5,236.8487,345.0585,354.5985,224.8535,185.0209
265.5,885.5,67,1.75,236.8489,345.2668,354.7262,224.8543,185.0257
266.0,886.0,67,2.0,236.8491,345.4752,354.7402,224.8551,185.0306
266.5,886.5,67,2.25,236.8493,345.4985,354.7424,224.8559,185.0354
267.0,887.0,67,2.5,236.8495,345.6918,354.7445,224.8567,185.0518
267.5,887.5,67,2.75,236.8496,345.9002,354.7467,224.8576,185.2602
268.0,888.0,68,1.0,236.8498,346.1085,354.7489,224.8584,185.4685
269.0,889.0,68,1.5,236.8502,346.3113,354.7533,224.8603,185.8852
269.5,889.5,68,1.75,236.8504,346.3535,354.7555,224.8742,186.0935
270.0,890.0,68,2.0,236.8505,346.5618,354.7577,224.9854,186.2218
270.5,890.5,68,2.25,236.8507,346.7702,354.7599,225.1502,186.2392
271.0,891.0,68,2.5,236.8509,346.921,354.9415,225.3415,186.4385
271.5,891.5,68,2.75,236.8511,346.9319,354.9589,225.3589,186.6468
272.0,892.0,69,1.0,236.8513,346.9952,355.0952,225.5552,186.8552
273.0,893.0,69,1.5,236.8516,347.3518,355.5118,225.9718,186.942
273.5,893.5,69,1.75,236.8518,347.5602,355.7202,226.1802,186.9435
274.0,894.0,69,2.0,236.852,347.7685,355.9285,226.3885,186.9449
274.5,894.5,69,2.25,236.8522,347.9768,356.0368,226.541,186.9464
275.0,895.0,69,2.5,236.8524,348.1852,356.2452,226.5448,186.9478
275.5,895.5,69,2.75,236.8525,348.3935,356.4535,226.5486,186.9493
276.0,896.0,70,1.0,236.8527,348.5818,356.6618,226.5524,186.9507
277.0,897.0,70,1.5,236.8531,348.8985,356.9985,226.56,186.9536
277.5,897.5,70,1.75,236.8533,349.1068,357.0249,226.7267,186.955
278.0,898.0,70,2.0,236.8535,349.3152,357.0304,226.8552,186.9565
278.5,898.5,70,2.25,236.8536,349.5235,357.0359,227.0635,186.9579
279.0,899.0,70,2.5,236.8538,349.7318,357.0918,227.1851,186.9594
279.5,899.5,70,2.75,236.854,349.9202,357.3002,227.1967,187.0802
280.0,900.0,71,1.0,236.8542,350.0885,357.5085,227.3485,187.2885
281.0,901.0,71,1.5,236.8546,350.2815,357.8013,227.6452,187.7052
281.5,901.5,71,1.75,236.8547,350.2829,357.8036,227.7154,187.9135
282.0,902.0,71,2.0,236.8549,350.2843,357.8058,227.8818,188.1218
282.5,902.5,71,2.25,236.8551,350.2857,357.8081,228.0902,188.3302
283.0,903.0,71,2.5,236.8553,350.2871,357.8103,228.2616,188.5385
283.5,903.5,71,2.75,236.8555,350.2885,357.8125,228.2703,188.7468
284.0,904.0,72,1.0,236.8556,350.2899,357.8148,228.279,188.9552
285.0,905.0,72,1.5,236.856,350.2927,357.8193,228.3715,189.3718
285.5,905.5,72,1.75,236.8562,350.2941,357.9602,228.3793,189.5802
286.0,906.0,72,2.0,236.8564,350.2955,358.1685,228.5685,189.7885
286.5,906.5,72,2.25,236.8566,350.2969,358.3414,228.7768,189.9968
287.0,907.0,72,2.5,236.8567,350.2983,358.3494,228.9852,190.055
287.5,907.5,72,2.75,236.8569,350.2997,358.3574,229.0518,190.2135
288.0,908.0,73,1.0,236.8571,350.4618,358.5018,229.1618,190.4218
289.0,909.0,73,1.5,236.8575,350.8785,358.7115,229.5785,190.4999
289.5,909.5,73,1.75,236.8576,351.0868,358.7668,229.7868,190.5033
290.0,910.0,73,2.0,236.8578,351.2952,358.9752,229.9952,190.5067
290.5,910.5,73,2.25,236.858,351.5035,359.1804,230.0266,190.5101
291.0,911.0,73,2.5,236.8582,351.7118,359.2318,230.034,190.5134
291.5,911.5,73,2.75,236.8584,351.9202,359.4402,230.0802,190.5168
292.0,912.0,74,1.0,236.8586,352.0806,359.6485,230.2885,190.5285
293.0,913.0,74,1.5,236.8589,352.0859,360.0652,230.6232,190.8452
293.5,913.5,74,1.75,236.8591,352.0885,360.1621,230.6309,191.0535
294.0,914.0,74,2.0,236.8593,352.0912,360.1661,230.6386,191.2618
294.5,914.5,74,2.25,236.8595,352.0938,360.17,230.65,191.4702
295.0,915.0,74,2.5,236.8596,352.0964,360.1739,230.6985,191.6785
295.5,915.5,74,2.75,236.8598,352.0991,360.1779,230.9068,191.881
296.0,916.0,75,1.0,236.8752,352.2352,360.2752,230.9595,191.9752
297.0,917.0,75,1.5,236.8825,352.5443,360.6918,231.2028,192.3918
297.5,917.5,75,1.75,236.8837,352.5523,360.9002,231.2062,192.6002
298.0,918.0,75,2.0,236.885,352.5685,360.9635,231.2096,192.8085
298.5,918.5,75,2.25,236.8862,352.7613,360.9683,231.2131,193.0168
299.0,919.0,75,2.5,236.8875,352.7773,360.9731,231.2165,193.2202
299.5,919.5,75,2.75,236.8887,352.9535,360.978,231.2199,193.2302
300.0,920.0,76,1.0,236.89,353.1618,361.1018,231.4218,193.2418
301.0,921.0,76,1.5,236.8924,353.2777,361.3585,231.8385,193.2656
301.5,921.5,76,1.75,236.8937,353.3482,361.3654,232.0468,193.2685
302.0,922.0,76,2.0,236.8949,353.4152,361.3709,232.1472,193.2715
302.5,922.5,76,2.25,236.8962,353.4668,361.3764,232.1635,193.2744
303.0,923.0,76,2.5,236.8974,353.4755,361.4518,232.3718,193.2773
303.5,923.5,76,2.75,236.8987,353.5802,361.6602,232.5802,193.3002
304.0,924.0,77,1.0,236.8999,353.7885,361.8685,232.7885,193.5085
306.0,926.0,77,2.0,237.1438,354.2818,362.2473,233.1153,193.788
308.0,928.0,78,1.0,237.1491,355.0552,362.2952,233.7952,193.7999
310.0,930.0,78,2.0,237.1545,355.4874,363.1285,234.0559,194.4485
312.0,932.0,79,1.0,237.1599,355.6418,363.7018,234.6018,195.1218
314.0,934.0,79,2.0,237.2007,356.4752,363.9682,235.3352,195.9552
316.0,936.0,80,1.0,237.4685,356.7863,363.9885,235.411,196.3653
318.0,938.0,80,2.0,238.1818,356.7962,364.6618,235.6218,196.3756
319.0,939.0,80,2.5,238.4658,356.8985,364.9585,236.0385,196.4385
319.2,939.2,80,2.6,238.4692,356.9818,365.0418,236.1218,196.5204
319.4,939.4000000000001,80,2.7,238.4727,357.0652,365.1252,236.2052,196.5452
319.6,939.6000000000001,80,2.8,238.4762,357.1485,365.2085,236.2885,196.6285
319.8,939.8000000000002,80,2.9,238.4797,357.2318,365.2918,236.3518,196.7118
320.0,940.0000000000002,81,1.0,238.5552,357.3152,365.3752,236.4352,196.7952
320.5,940.5000000000002,81,1.25,238.629,357.5021,365.5835,236.6435,196.9835
321.0,941.0000000000002,81,1.5,238.6718,357.5318,365.7718,236.8518,197.1518
321.5,941.5000000000002,81,1.75,238.741,357.6624,365.9802,236.9633,197.3602
322.0,942.0000000000002,81,2.0,238.7425,357.6685,366.1885,236.9703,197.4485
322.5,942.5000000000002,81,2.25,238.7439,357.6746,366.3968,236.9772,197.5236
323.0,943.0000000000002,81,2.5,238.7454,357.7026,366.6052,237.1052,197.5291
323.5,943.5000000000002,81,2.75,238.7469,357.725,366.7804,237.1879,197.5346
324.0,944.0000000000002,82,1.0,238.7484,357.7309,366.7832,237.2018,197.5418
324.5,944.5000000000002,82,1.25,238.7499,357.7369,366.7859,237.4102,197.7502
325.0,945.0000000000002,82,1.5,238.7513,357.8385,366.7887,237.6185,197.9585
325.5,945.5000000000002,82,1.75,238.7528,358.0468,366.7914,237.8268,198.1668
326.0,946.0000000000002,82,2.0,238.7543,358.2552,366.7941,238.0152,198.2195
326.5,946.5000000000002,82,2.25,238.7558,358.4635,366.7969,238.1621,198.2801
327.0,947.0000000000002,82,2.5,238.7572,358.6718,366.7996,238.1691,198.2876
327.5,947.5000000000002,82,2.75,238.7587,358.8802,366.9802,238.176,198.295
328.0,948.0000000000002,83,1.0,238.7641,359.0885,367.1885,238.2685,198.3685
328.5,948.5000000000002,83,1.25,238.8768,359.2653,367.3457,238.4252,198.5437
329.0,949.0000000000002,83,1.5,239.0632,359.3852,367.4252,238.4852,198.6052
329.5,949.5000000000002,83,1.75,239.1468,359.4831,367.5427,238.5791,198.8135
330.0,950.0000000000002,83,2.0,239.3418,359.4887,367.5486,238.7218,198.8818
330.5,950.5000000000002,83,2.25,239.4287,359.4943,367.5546,238.8464,199.0102
331.0,951.0000000000002,83,2.5,239.4592,359.5,367.5785,238.8785,199.0598
331.5,951.5000000000002,83,2.75,239.5868,359.7068,367.7868,239.0211,199.0904
332.0,952.0000000000002,84,1.0,239.7952,359.9152,367.9952,239.1352,199.1552
332.5,952.5000000000002,84,1.25,240.0035,360.1235,368.2035,239.2826,199.3429
333.0,953.0000000000002,84,1.5,240.2118,360.2718,368.3518,239.3518,199.4318
333.5,953.5000000000002,84,1.75,240.4202,360.4802,368.5602,239.5067,199.6402
334.0,954.0000000000002,84,2.0,240.6285,360.6035,368.6257,239.6085,199.7085
334.5,954.5000000000002,84,2.25,240.8368,360.6119,368.6337,239.7073,199.7692
335.0,955.0000000000002,84,2.5,241.0452,360.6213,368.6826,239.7252,199.8026
335.2,955.2000000000003,84,2.6,241.1285,360.6485,368.7485,239.7685,199.8269
335.4,955.4000000000003,84,2.7,241.2118,360.7318,368.8118,239.8518,199.8388
335.5,955.5000000000003,84,2.75,241.2535,360.7645,368.8535,239.8935,199.8484
335.6,955.6000000000004,84,2.8,241.2952,360.7784,368.8952,239.9352,199.8588
335.8,955.8000000000004,84,2.9,241.3785,360.7931,368.9785,240.0185,199.8946
336.0,956.0000000000005,85,1.0,241.4618,360.8418,369.0618,240.1018,199.9618
336.5,956.5000000000005,85,1.25,241.6702,361.0502,369.2702,240.3102,200.1425
337.0,957.0000000000005,85,1.5,241.7646,361.2585,369.4785,240.5185,200.1599
337.5,957.5000000000005,85,1.75,241.7726,361.4668,369.6868,240.7268,200.3668
338.0,958.0000000000005,85,2.0,241.78,361.6752,369.8952,240.9352,200.4631
338.5,958.5000000000005,85,2.25,241.7805,361.8835,370.1035,241.1435,200.4687
339.0,959.0000000000005,85,2.5,241.7809,362.0918,370.3118,241.3518,200.4744
339.5,959.5000000000005,85,2.75,241.7814,362.3002,370.5202,241.5602,200.4802
340.0,960.0000000000005,86,1.0,241.7818,362.4268,370.5816,241.6868,200.6885
340.5,960.5000000000005,86,1.25,241.7823,362.4405,370.584,241.7284,200.8968
341.0,961.0000000000005,86,1.5,241.7828,362.4435,370.5863,241.7624,201.0252
341.5,961.5000000000005,86,1.75,241.7832,362.4464,370.5886,241.7654,201.2135
342.0,962.0000000000005,86,2.0,241.7837,362.4493,370.5909,241.7684,201.4201
342.5,962.5000000000005,86,2.25,241.7841,362.4523,370.5932,241.7715,201.43
343.0,963.0000000000005,86,2.5,241.7846,362.4552,370.5955,241.7745,201.4399
343.5,963.5000000000005,86,2.75,241.785,362.4581,370.5979,241.7775,201.4717
344.0,964.0000000000005,87,1.0,241.7855,362.5352,370.6152,241.8152,201.5552
344.5,964.5000000000005,87,1.25,241.7859,362.7435,370.8235,242.0235,201.7635
345.0,965.0000000000005,87,1.5,241.7864,362.9518,371.0318,242.2318,201.9718
345.5,965.5000000000005,87,1.75,241.7868,363.1602,371.2402,242.4402,202.1802
346.0,966.0000000000005,87,2.0,241.7873,363.3685,371.4485,242.6207,202.2629
346.5,966.5000000000005,87,2.25,241.7877,363.3852,371.5042,242.6261,202.2677
347.0,967.0000000000005,87,2.5,241.7882,363.3907,371.5099,242.6314,202.2724
347.5,967.5000000000005,87,2.75,241.7886,363.3961,371.5155,242.6368,202.2771
348.0,968.0000000000005,88,1.0,241.7891,363.4618,371.5618,242.7218,202.3618
348.5,968.5000000000005,88,1.25,241.7895,363.6702,371.7702,242.9302,202.5702
349.0,969.0000000000005,88,1.5,241.79,363.8785,371.9785,243.0585,202.7036
349.5,969.5000000000005,88,1.75,241.7904,364.0868,372.1802,243.0933,202.713
350.0,970.0000000000005,88,2.0,241.7909,364.1263,372.1872,243.2152,202.7752
350.5,970.5000000000005,88,2.25,241.7914,364.1337,372.1941,243.2902,202.8141
351.0,971.0000000000005,88,2.5,241.7918,364.1718,372.2318,243.3718,202.9518
351.5,971.5000000000005,88,2.75,241.7923,364.3073,372.368,243.58,203.1233
352.0,972.0000000000005,89,1.0,241.7927,364.3885,372.4685,243.7285,203.1485
352.5,972.5000000000005,89,1.25,241.7932,364.5968,372.6768,243.9368,203.3568
353.0,973.0000000000005,89,1.5,241.7936,364.7809,372.8803,244.0058,203.5652
353.5,973.5000000000005,89,1.75,241.7941,364.7881,372.8912,244.0141,203.7026
354.0,974.0000000000005,89,2.0,241.7945,364.7952,372.9418,244.0818,203.7101
354.5,974.5000000000005,89,2.25,241.795,364.8702,373.015,244.1902,203.7175
355.0,975.0000000000005,89,2.5,241.7954,365.0785,373.1785,244.3185,203.8585
355.5,975.5000000000005,89,2.75,241.7959,365.1505,373.211,244.4843,203.9292
356.0,976.0000000000005,90,1.0,241.7963,365.2352,373.2752,244.5352,203.9752
356.5,976.5000000000005,90,1.25,241.7968,365.4435,373.4818,244.7035,204.1835
357.0,977.0000000000005,90,1.5,241.7972,365.5518,373.6718,244.7518,204.2657
357.5,977.5000000000005,90,1.75,241.7977,365.7602,373.8802,244.942,204.2748
358.0,978.0000000000005,90,2.0,241.7981,365.9604,374.0885,244.9885,204.3685
358.5,978.5000000000005,90,2.25,241.7986,365.9714,374.1052,245.1968,204.4287
359.0,979.0000000000005,90,2.5,241.7991,366.0252,374.1107,245.2452,204.441
359.5,979.5000000000005,90,2.75,241.7995,366.0521,374.1161,245.2974,204.5735
360.0,980.0000000000005,91,1.0,241.8,366.1418,374.1818,245.4818,204.7818
360.5,980.5000000000005,91,1.25,241.8202,366.3502,374.3902,245.6902,204.8873
361.0,981.0000000000005,91,1.5,241.8235,366.5585,374.5985,245.8985,204.9185
361.5,981.5000000000005,91,1.75,241.8268,366.7668,374.8068,246.0612,205.0767
362.0,982.0000000000005,91,2.0,241.8301,366.9019,374.9976,246.0664,205.2752
362.5,982.5000000000005,91,2.25,241.8334,366.9071,375.0054,246.0716,205.4835
363.0,983.0000000000005,91,2.5,241.8367,366.9123,375.0108,246.0768,205.5266
363.5,983.5000000000005,91,2.75,241.8402,366.9175,375.0163,246.1602,205.5346
364.0,984.0000000000005,92,1.0,242.0285,367.0285,375.0885,246.3685,205.6085
364.5,984.5000000000005,92,1.25,242.1201,367.1828,375.2255,246.5437,205.6898
365.0,985.0000000000005,92,1.5,242.1203,367.1989,375.2426,246.6052,205.7652
365.5,985.5000000000005,92,1.75,242.1204,367.2316,375.4042,246.763,205.9033
366.0,986.0000000000005,92,2.0,242.1206,367.3218,375.5018,246.8018,205.9164
366.5,986.5000000000005,92,2.25,242.1208,367.5302,375.7102,247.0011,206.0302
367.0,987.0000000000005,92,2.5,242.1209,367.6585,375.7973,247.0585,206.1198
367.5,987.5000000000005,92,2.75,242.1211,367.8061,375.8682,247.2606,206.1767
368.0,988.0000000000005,93,1.0,242.1213,367.8752,375.9352,247.2796,206.3552
368.5,988.5000000000005,93,1.25,242.1214,368.0436,376.1035,247.4235,206.4665
369.0,989.0000000000005,93,1.5,242.1216,368.0718,376.1392,247.578,206.4795
369.5,989.5000000000005,93,1.75,242.1218,368.2402,376.3202,247.6675,206.6802
370.0,990.0000000000005,93,2.0,242.122,368.3085,376.3885,247.6885,206.7485
370.5,990.5000000000005,93,2.25,242.1221,368.4106,376.4461,247.8968,206.9052
371.0,991.0000000000005,93,2.5,242.1223,368.5252,376.5852,247.9252,206.9652
371.5,991.5000000000005,93,2.75,242.1225,368.6535,376.7441,247.9758,207.1735
372.0,992.0000000000005,94,1.0,242.1226,368.7218,376.7618,248.1418,207.2618
372.5,992.5000000000005,94,1.25,242.1228,368.9209,376.9651,248.2386,207.2936
373.0,993.0000000000005,94,1.5,242.123,368.9399,376.9998,248.4385,207.4185
373.5,993.5000000000005,94,1.75,242.1231,369.1068,377.0733,248.5662,207.5085
374.0,994.0000000000005,94,2.0,242.1233,369.1595,377.2152,248.5952,207.5552
374.5,994.5000000000005,94,2.25,242.1235,369.233,377.2859,248.6912,207.6488
375.0,995.0000000000005,94,2.5,242.1237,369.3718,377.4518,248.8118,207.7118
375.5,995.5000000000005,94,2.75,242.1238,369.5802,377.6422,249.02,207.8202
376.0,996.0000000000005,95,1.0,242.124,369.7885,377.7085,249.0885,208.0285
377.0,997.0000000000005,95,1.5,242.1243,370.1452,378.0852,249.4252,208.3052
379.0,999.0000000000005,95,2.5,242.125,370.4585,378.4385,249.7585,208.7585
380.0,1000.0000000000005,96,1.0,242.1253,370.6885,378.7952,249.935,208.9674
381.0,1001.0000000000005,96,1.5,242.1257,370.8518,379.0518,250.2718,209.0318
383.0,1003.0000000000005,96,2.5,242.1264,371.4452,379.5052,250.7652,209.5852
384.0,1004.0000000000005,97,1.0,242.1267,371.7018,379.7463,250.9818,209.8458
385.0,1005.0000000000005,97,1.5,242.127,372.0385,379.7785,251.2385,209.8785
387.0,1007.0000000000005,97,2.5,242.1277,372.2718,380.1918,251.7918,210.4118
388.0,1008.0000000000005,98,1.0,242.1281,372.5305,380.5288,251.8842,210.5693
389.0,1009.0000000000005,98,1.5,242.1284,372.7652,380.8452,252.1452,210.6852
391.0,1011.0000000000005,98,2.5,242.1291,373.0599,381.1199,252.8585,211.1985
392.0,1012.0000000000005,99,1.0,242.1294,373.2995,381.3595,253.1552,211.3197
393.0,1013.0000000000005,99,1.5,242.1297,373.6318,381.5918,253.3518,211.5118
395.0,1015.0000000000005,99,2.5,242.1304,373.9852,382.0652,253.6252,211.9252
396.0,1016.0000000000005,100,1.0,242.1308,374.2818,382.3618,253.8609,212.2424
397.0,1017.0000000000005,100,1.5,242.1311,374.5185,382.5985,254.1198,212.3585
399.0,1019.0000000000005,100,2.5,242.1318,374.9518,383.0196,254.8118,212.7918
