qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,Vln,13
11.25,6,2.25,0.625,b,Vln,13
27.5,14,2.5,0.75,b,Vln,13
44.5,23,1.5,0.25,b,Vln,13
58.0,30,1,0.0,c,Hn,8
62.5,32,1.5,0.25,c,Vln,13
66.0,34,1,0.0,c,Hn,8
70.5,36,1.5,0.25,c,Vln,13
75.0,38,2,0.5,c,Vln,13
79.0,40,2,0.5,c,Vln,13
98.0,50,1,0.0,c,Fl,0
106.0,54,1,0.0,tr,Vln,13
110.0,56,1,0.0,d,Vln,13
126.0,64,1,0.0,d,Vln,13
138.0,70,1,0.0,d,Vln,13
154.5,78,1.5,0.25,d,Fl,0
156.5,79,1.5,0.25,d,Vln,13
158.5,80,1.5,0.25,d,Fl,0
160.5,81,1.5,0.25,d,Vln,13
162.5,82,1.5,0.25,d,Fl,0
164.5,83,1.5,0.25,d,Vln,13
166.5,84,1.5,0.25,d,Fl,0
168.5,85,1.5,0.25,d,Vln,13
170.0,86,1,0.0,d,Fl,0
191.0,96,2,0.5,a,Vln,13
194.0,98,1,0.0,b,Vln,13
198.0,100,1,0.0,b,Ob,2
203.25,102,2.25,0.625,b,Vln,13
206.0,104,1,0.0,b,Ob,2
211.25,106,2.25,0.625,b,Vln,13
218.0,110,1,0.0,b,Vln,13
235.25,118,2.25,0.625,b,Vc,16
247.25,124,2.25,0.625,b,Vln,13
249.5,125,2.5,0.75,b,Vln,14
251.25,126,2.25,0.625,b,Vln,13
253.5,127,2.5,0.75,b,Vln,14
255.25,128,2.25,0.625,b,Vln,14
257.5,129,2.5,0.75,b,Vln,13
259.25,130,2.25,0.625,b,Vln,14
261.5,131,2.5,0.75,b,Vln,13
264.5,133,1.5,0.25,b,Vln,13
266.5,134,1.5,0.25,b,Vln,14
268.5,135,1.5,0.25,b,Vln,13
270.5,136,1.5,0.25,b,Vln,14
272.5,137,1.5,0.25,b,Vln,13
274.5,138,1.5,0.25,b,Vln,14
276.5,139,1.5,0.25,b,Vln,13
282.0,142,1,0.0,b,Bsn,6
299.25,150,2.25,0.625,b,Vln,13
322.0,162,1,0.0,b,Fl,0
322.0,162,1,0.0,b,Bsn,7
327.25,164,2.25,0.625,b,Vln,13
343.5,172,2.5,0.75,b,Vln,13
359.5,180,2.5,0.75,b,Bsn,6
363.5,182,2.5,0.75,b,Ob,2
367.5,184,2.5,0.75,b,Vln,13
386.0,194,1,0.0,d,Vln,13
402.0,202,1,0.0,d,Vln,13
422.0,212,1,0.0,d,Vln,13
438.5,220,1.5,0.25,d,Hn,8
440.5,221,1.5,0.25,d,Vln,13
442.5,222,1.5,0.25,d,Fl,0
444.5,223,1.5,0.25,d,Vln,13
446.5,224,1.5,0.25,d,Hn,8
448.5,225,1.5,0.25,d,Vln,13
450.5,226,1.5,0.25,d,Fl,0
452.5,227,1.5,0.25,d,Vln,13
454.0,228,1,0.0,b,Fl,0
477.5,239,2.5,0.75,b,Vln,14
479.5,240,2.5,0.75,b,Vln,13
481.5,241,2.5,0.75,b,Fl,0
483.5,242,2.5,0.75,b,Vln,13
485.5,243,2.5,0.75,b,Vln,13
487.25,244,2.25,0.625,b,Vln,13
503.5,252,2.5,0.75,b,Vln,13
519.5,260,2.5,0.75,b,Fl,0
534.0,268,1,0.0,b,Ob,2
542.0,272,1,0.0,b,Fl,0
550.0,276,1,0.0,b,Ob,2
576.0,289,1,0.0,b,Vln,13
