qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,S,8
2.5,1,3.5,0.625,a,S,9
4.0,2,1,0.0,a,S,8
6.5,2,3.5,0.625,a,S,8
8.0,3,1,0.0,a,S,8
16.0,5,1,0.0,a,Fl,0
26.0,7,3,0.5,a,Ob,3
37.0,10,2,0.25,b,Fl,0
39.0,10,4,0.75,b,Fl,1
41.0,11,2,0.25,b,Fl,0
43.0,11,4,0.75,b,Fl,1
44.5,12,1.5,0.125,a,Fl,0
45.5,12,2.5,0.375,a,Vln,5
46.5,12,3.5,0.625,a,Fl,0
48.5,13,1.5,0.125,a,Ob,3
49.5,13,2.5,0.375,x,Vln,6
52.0,14,1,0.0,a,Vln,5
56.5,15,1.5,0.125,c,Fl,1
58.5,15,3.5,0.625,a,Fl,1
60.5,16,1.5,0.125,c,Fl,0
62.5,16,3.5,0.625,a,Fl,0
64.5,17,1.5,0.125,c,Fl,1
66.5,17,3.5,0.625,a,Fl,1
68.5,18,1.5,0.125,c,Fl,0
70.5,18,3.5,0.625,a,Fl,0
84.0,22,1,0.0,a,Bsn,4
93.0,24,2,0.25,b,Fl,0
95.0,24,4,0.75,b,Fl,1
97.0,25,2,0.25,b,Fl,0
99.0,25,4,0.75,b,Fl,1
101.0,26,2,0.25,b,Fl,0
102.5,26,3.5,0.625,a,Fl,1
103.5,26,4.5,0.875,a,Vln,5
104.5,27,1.5,0.125,a,Fl,0
116.0,30,1,0.0,a,T,11
126.0,32,3,0.5,a,A,10
144.0,37,1,0.0,a,S,8
154.0,39,3,0.5,a,S,9
172.0,44,1,0.0,a,S,9
178.0,45,3,0.5,a,B,12
188.5,48,1.5,0.125,a,S,9
198.0,50,3,0.5,a,S,8
209.0,53,2,0.25,b,S,9
211.0,53,4,0.75,b,S,8
213.0,54,2,0.25,b,S,9
215.0,54,4,0.75,b,S,8
216.5,55,1.5,0.125,a,S,9
218.5,55,3.5,0.625,a,Fl,0
228.5,58,1.5,0.125,d,T,11
232.5,59,1.5,0.125,d,A,10
236.5,60,1.5,0.125,d,T,11
240.5,61,1.5,0.125,d,Fl,1
242.5,61,3.5,0.625,a,S,8
244.5,62,1.5,0.125,a,Fl,0
245.5,62,2.5,0.375,a,Fl,1
246.5,62,3.5,0.625,a,Fl,0
247.5,62,4.5,0.875,a,Fl,1
248.5,63,1.5,0.125,a,Fl,0
249.5,63,2.5,0.375,a,Fl,1
250.5,63,3.5,0.625,a,Fl,0
251.5,63,4.5,0.875,a,Fl,1
252.5,64,1.5,0.125,a,S,8
256.5,65,1.5,0.125,a,B,12
264.5,67,1.5,0.125,b,S,8
266.5,67,3.5,0.625,b,S,9
268.5,68,1.5,0.125,b,S,8
270.5,68,3.5,0.625,b,S,9
272.5,69,1.5,0.125,b,S,8
274.5,69,3.5,0.625,a,S,9
276.5,70,1.5,0.125,a,S,8
278.5,70,3.5,0.625,a,S,9
279.5,70,4.5,0.875,a,S,8
286.0,72,3,0.5,a,Ob,3
295.5,74,4.5,0.875,a,Fl,0
296.5,75,1.5,0.125,a,Fl,1
297.5,75,2.5,0.375,a,Fl,0
298.5,75,3.5,0.625,a,Fl,1
299.5,75,4.5,0.875,a,Fl,0
300.5,76,1.5,0.125,a,Fl,1
302.0,76,3,0.5,a,Fl,1
312.5,79,1.5,0.125,a,Fl,0
314.5,79,3.5,0.625,a,Fl,1
315.5,79,4.5,0.875,a,Fl,0
316.5,80,1.5,0.125,a,Fl,1
317.5,80,2.5,0.375,a,Fl,0
318.5,80,3.5,0.625,a,Fl,1
320.0,81,1,0.0,a,B,12
330.0,83,3,0.5,a,T,11
348.0,88,1,0.0,a,A,10
358.0,90,3,0.5,a,S,8
376.5,95,1.5,0.125,a,S,8
380.5,96,1.5,0.125,a,S,8
382.5,96,3.5,0.625,b,Fl,0
384.0,97,1,0.0,a,S,9
394.5,99,3.5,0.625,a,S,9
398.5,100,3.5,0.625,a,S,9
402.5,101,3.5,0.625,a,S,9
404.0,102,1,0.0,a,S,8
414.0,104,3,0.5,a,S,9
425.0,107,2,0.25,b,S,8
427.0,107,4,0.75,b,S,9
429.0,108,2,0.25,b,S,8
431.0,108,4,0.75,b,S,9
432.5,109,1.5,0.125,a,S,8
436.5,110,1.5,0.125,a,Fl,1
437.5,110,2.5,0.375,a,S,8
444.5,112,1.5,0.125,d,A,10
448.5,113,1.5,0.125,d,T,11
452.5,114,1.5,0.125,d,A,10
456.5,115,1.5,0.125,d,Fl,0
458.5,115,3.5,0.625,a,Fl,0
460.5,116,1.5,0.125,a,Fl,0
462.5,116,3.5,0.625,a,Fl,0
464.5,117,1.5,0.125,a,Fl,0
466.5,117,3.5,0.625,a,Fl,0
468.5,118,1.5,0.125,a,Fl,0
472.5,119,1.5,0.125,a,B,12
481.0,121,2,0.25,b,Fl,0
483.0,121,4,0.75,b,Fl,1
485.0,122,2,0.25,b,Fl,0
487.0,122,4,0.75,b,Fl,1
489.0,123,2,0.25,a,Fl,0
490.5,123,3.5,0.625,a,S,8
