qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,Tpt,0
2.0,1,3,0.5,a,S,10
4.0,2,1,0.0,a,Tpt,0
6.0,2,3,0.5,a,S,10
8.0,3,1,0.0,a,Tpt,0
10.0,3,3,0.5,a,S,10
16.0,5,1,0.0,a,Tpt,0
18.0,5,3,0.5,a,S,10
22.0,6,3,0.5,a,S,10
24.0,7,1,0.0,a,Tpt,0
26.0,7,3,0.5,a,A,12
28.0,8,1,0.0,a,Tpt,0
30.0,8,3,0.5,a,A,12
32.0,9,1,0.0,a,Tpt,0
34.0,9,3,0.5,a,A,12
40.0,11,1,0.0,a,Tpt,0
42.0,11,3,0.5,a,S,10
48.0,13,1,0.0,a,Tpt,0
50.0,13,3,0.5,a,Ob,4
52.0,14,1,0.0,a,Tpt,0
54.0,14,3,0.5,a,Ob,4
56.0,15,1,0.0,a,Tpt,0
58.0,15,3,0.5,a,S,10
64.0,17,1,0.0,a,Tpt,0
66.0,17,3,0.5,a,B,15
72.0,19,1,0.0,a,Tpt,0
74.0,19,3,0.5,a,B,15
80.0,21,1,0.0,a,Tpt,0
82.0,21,3,0.5,a,B,15
88.0,23,1,0.0,a,A,13
98.0,25,3,0.5,a,S,10
102.0,26,3,0.5,a,A,13
106.0,27,3,0.5,a,S,10
110.0,28,3,0.5,a,S,11
115.0,29,4,0.75,a,A,12
117.0,30,2,0.25,a,T,14
119.0,30,4,0.75,a,S,11
121.0,31,2,0.25,a,A,12
123.0,31,4,0.75,a,T,14
125.0,32,2,0.25,a,S,10
136.0,35,1,0.0,a,Tpt,0
138.0,35,3,0.5,a,B,15
144.0,37,1,0.0,a,Tpt,0
146.0,37,3,0.5,a,B,15
152.0,39,1,0.0,a,Tpt,0
475/3,40,3.33,0.583,a,Ob,4
160.0,41,1,0.0,a,S,10
162.0,41,3,0.5,a,A,13
166.0,42,3,0.5,a,S,10
170.0,43,3,0.5,a,B,15
182.0,46,3,0.5,a,S,10
188.0,48,1,0.0,b,T,14
197.0,54,1,0.0,b,A,13
206.0,60,1,0.0,b,S,10
215.0,66,1,0.0,b,S,11
224.0,72,1,0.0,b,T,14
233.5,78,1.33,0.333,b,B,15
235.0,79,1.33,0.333,b,S,10
239.0,82,1,0.0,b,A,12
241.0,83,1.33,0.333,b,B,15
242.5,84,1.33,0.333,b,A,12
246.5,87,1,0.0,b,S,10
248.5,88,1.33,0.333,b,B,15
250.0,89,1.33,0.333,b,A,12
250.5,89,1.67,0.667,b,T,14
256.0,93,1.33,0.333,b,A,12
257.5,94,1.33,0.333,b,T,14
259.0,95,1.33,0.333,b,B,15
260.5,96,1.33,0.333,b,A,12
262.0,97,1.33,0.333,b,A,13
263.5,98,1.33,0.333,b,T,14
265.0,99,1.33,0.333,b,B,15
267.0,100,1.67,0.667,b,S,10
272.5,104,1.33,0.333,b,A,13
274.0,105,1.33,0.333,b,S,11
278.0,108,1,0.0,b,T,14
279.75,109,1.17,0.167,b,Tpt,0
281.5,110,1.33,0.333,b,S,10
286.0,113,1.33,0.333,b,B,15
287.5,114,1.33,0.333,b,T,14
289.0,115,1.33,0.333,b,A,13
289.5,115,1.67,0.667,b,S,10
290.5,116,1.33,0.333,b,B,15
292.25,117,1.5,0.5,b,Tpt,0
294.5,119,1,0.0,b,S,11
303.5,125,1,0.0,b,A,12
312.5,131,1,0.0,b,Tpt,0
322.0,137,1.33,0.333,b,Ob,4
323.5,138,1.33,0.333,b,Vln,7
325.0,139,1.33,0.333,b,Ob,4
326.5,140,1.33,0.333,b,Vln,7
328.0,141,1.33,0.333,b,Ob,4
331.0,143,1.33,0.333,b,A,13
333.5,145,1,0.0,b,B,15
336.5,147,1,0.0,b,S,10
338.0,148,1,0.0,b,Tpt,0
346.0,153,1.33,0.333,b,S,10
347.5,154,1.33,0.333,b,S,10
349.0,155,1.33,0.333,b,S,10
350.5,156,1.33,0.333,b,S,10
352.0,157,1.33,0.333,b,S,10
353.5,158,1.33,0.333,b,S,10
354.5,159,1,0.0,b,Tpt,0
359.25,162,1.17,0.167,b,S,10
365.75,166,1.5,0.5,b,Tpt,0
