qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.5,1,1.5,0.1667,a,Vln 1,0,Vln
9.0,4,1.0,0.0,b,A,4,Ch
12.0,5,1.0,0.0,b,S 2,3,Ch
15.0,6,1.0,0.0,b,S 1,2,Ch
18.0,7,1.0,0.0,b,T,5,Ch
21.0,8,1.0,0.0,b,B,6,Ch
37.0,13,2.0,0.3333,b,S 1,2,Ch
40.0,14,2.0,0.3333,b,A,4,Ch
49.0,17,2.0,0.3333,b,S 1,2,Ch
57.5,20,1.5,0.1667,a,Vln 1,0,Vln
66.0,23,1.0,0.0,b,T,5,Ch
69.0,24,1.0,0.0,b,A,4,Ch
72.0,25,1.0,0.0,b,S 2,3,Ch
75.0,26,1.0,0.0,b,S 1,2,Ch
78.0,27,1.0,0.0,b,B,6,Ch
94.0,32,2.0,0.3333,b,S 2,3,Ch
97.0,33,2.0,0.3333,b,T,5,Ch
109.0,37,2.0,0.3333,b,S 1,2,Ch
114.5,39,1.5,0.1667,a,Vln 1,0,Vln
122.0,41,3.0,0.6667,b,S 1,2,Ch
123.0,42,1.0,0.0,b,B,6,Ch
124.0,42,2.0,0.3333,b,A,4,Ch
125.0,42,3.0,0.6667,b,T,5,Ch
132.0,45,1.0,0.0,b,S 1,2,Ch
133.0,45,2.0,0.3333,b,S 2,3,Ch
134.0,45,3.0,0.6667,b,A,4,Ch
142.0,48,2.0,0.3333,b,T,5,Ch
