qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.5,1,1.5,0.25,a,Vln,13
4.5,3,1.5,0.25,a,Vln,13
10.5,6,1.5,0.25,a,Vln,14
12.5,7,1.5,0.25,a,Vla,15
14.5,8,1.5,0.25,a,Vln,13
18.5,10,1.5,0.25,a,Vln,14
20.5,11,1.5,0.25,a,Vla,15
22.5,12,1.5,0.25,a,Vln,13
26.5,14,1.5,0.25,a,Vln,13
28.5,15,1.5,0.25,a,Vln,14
30.5,16,1.5,0.25,a,Vln,13
32.5,17,1.5,0.25,a,Vln,14
34.5,18,1.5,0.25,a,Vln,13
42.5,22,1.5,0.25,a,Vln,13
50.5,26,1.5,0.25,a,Vln,14
52.5,27,1.5,0.25,a,Vla,15
54.5,28,1.5,0.25,a,Vc,16
56.5,29,1.5,0.25,a,Vln,13
58.5,30,1.5,0.25,a,Vln,14
60.5,31,1.5,0.25,a,Vla,15
62.5,32,1.5,0.25,a,Vc,16
64.5,33,1.5,0.25,a,Vln,13
68.5,35,1.5,0.25,a,Vln,13
72.5,37,1.5,0.25,a,Vln,13
74.0,38,1.0,0.0,a,Vln,13
82.0,42,1.0,0.0,a,Vln,13
86.0,44,1.0,0.0,a,Vln,13
94.5,48,1.5,0.25,a,Vln,13
102.5,52,1.5,0.25,a,Vln,13
110.0,56,1.0,0.0,a,Vln,13
116.5,59,1.5,0.25,a,Hn,8
124.0,63,1.0,0.0,b,Vln,13
132.0,67,1.0,0.0,b,Cl,4
140.0,71,1.0,0.0,b,Fl,0
148.0,75,1.0,0.0,b,Vln,13
156.0,79,1.0,0.0,b,Vln,13
166.0,84,1.0,0.0,b,Vln,13
174.0,88,1.0,0.0,b,Vln,13
184.0,93,1.0,0.0,b,Vln,13
188.5,95,1.5,0.25,a,Vln,13
196.0,99,1.0,0.0,a,Vln,13
206.0,104,1.0,0.0,a,Vln,13
218.5,110,1.5,0.25,a,Ob,2
220.5,111,1.5,0.25,a,Hn,8
224.5,113,1.5,0.25,a,Vln,13
226.5,114,1.5,0.25,a,Ob,2
228.5,115,1.5,0.25,a,Hn,8
232.5,117,1.5,0.25,a,Vln,13
248.5,125,1.5,0.25,a,Hn,8
250.5,126,1.5,0.25,a,Vln,13
256.5,129,1.5,0.25,a,Vln,14
258.5,130,1.5,0.25,a,Cl,4
258.5,130,1.5,0.25,a,Cl,5
260.5,131,1.5,0.25,a,Vln,13
262.5,132,1.5,0.25,a,Vla,15
264.5,133,1.5,0.25,a,Vln,14
266.5,134,1.5,0.25,a,Cl,4
