qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,14,Vln
6.0,3,1.0,0.0,a,Vc,17,Vc
18.5,7,1.5,0.1667,a,Vln 1,14,Vln
40.0,14,2.0,0.3333,a,Cl 1,4,Cl
53.0,18,3.0,0.6667,a,Vln 1,14,Vln
59.0,20,3.0,0.6667,a,Fl 1,0,Fl
65.0,22,3.0,0.6667,a,Vln 1,14,Vln
73.0,25,2.0,0.3333,a,Vln 1,14,Vln
77.0,26,3.0,0.6667,a,Vln 1,14,Vln
83.0,28,3.0,0.6667,a,Vln 1,14,Vln
89.0,30,3.0,0.6667,a,Vln 1,14,Vln
95.0,32,3.0,0.6667,a,Vln 1,14,Vln
98.0,33,3.0,0.6667,a,Vln 1,14,Vln
101.0,34,3.0,0.6667,a,Vln 1,14,Vln
108.0,37,1.0,0.0,a,Tpt 1,11,Tpt
119.0,40,3.0,0.6667,a,Vla,16,Vla
125.0,42,3.0,0.6667,a,Fl 2,1,Fl
129.0,44,1.0,0.0,a,Fl 2,1,Fl
133.0,45,2.0,0.3333,b,Ob 1,2,Ob
136.0,46,2.0,0.3333,b,Cl 1,4,Cl
139.0,47,2.0,0.3333,b,Fl 1,0,Fl
142.0,48,2.0,0.3333,b,Vln 1,14,Vln
145.0,49,2.0,0.3333,b,Ob 1,2,Ob
148.0,50,2.0,0.3333,b,Cl 1,4,Cl
151.0,51,2.0,0.3333,b,Fl 1,0,Fl
154.0,52,2.0,0.3333,b,Vln 1,14,Vln
157.0,53,2.0,0.3333,b,Ob 1,2,Ob
160.0,54,2.0,0.3333,b,Cl 1,4,Cl
163.0,55,2.0,0.3333,b,Cl 1,4,Cl
168.0,57,1.0,0.0,c,Cl 1,4,Cl
174.0,59,1.0,0.0,c,Ob 1,2,Ob
180.0,61,1.0,0.0,c,Vln 1,14,Vln
192.0,65,1.0,0.0,c,Vln 1,14,Vln
198.0,67,1.0,0.0,c,Vln 1,14,Vln
204.0,69,1.0,0.0,c,Vln 1,14,Vln
210.5,71,1.5,0.1667,c,Fl 2,1,Fl
216.0,73,1.0,0.0,c,Fl 1,0,Fl
228.0,77,1.0,0.0,c',Vln 1,14,Vln
234.0,79,1.0,0.0,c,Fl 2,1,Fl
247.0,83,2.0,0.3333,d,Cl 1,4,Cl
250.0,84,2.0,0.3333,d,Ob 1,2,Ob
253.0,85,2.0,0.3333,d,Fl 1,0,Fl
259.0,87,2.0,0.3333,d,Vln 1,14,Vln
266.0,89,3.0,0.6667,d,Ob 1,2,Ob
271.0,91,2.0,0.3333,d,Fl 1,0,Fl
274.0,92,2.0,0.3333,d,Ob 2,3,Ob
277.0,93,2.0,0.3333,d,Ob 1,2,Ob
283.0,95,2.0,0.3333,d,Vc,17,Vc
289.0,97,2.0,0.3333,d,Ob 1,2,Ob
295.0,99,2.0,0.3333,d,Vln 1,14,Vln
306.0,103,1.0,0.0,d,Vln 1,14,Vln
324.0,109,1.0,0.0,e,Vln 1,14,Vln
336.0,113,1.0,0.0,e,Fl 1,0,Fl
348.0,117,1.0,0.0,c,Vln 1,14,Vln
366.0,123,1.0,0.0,c,Vln 1,14,Vln
393.0,132,1.0,0.0,f,Vc,17,Vc
396.0,133,1.0,0.0,f,Vln 1,14,Vln
399.0,134,1.0,0.0,f,Vc,17,Vc
402.0,135,1.0,0.0,f,Vln 1,14,Vln
441.0,148,1.0,0.0,a,Vln 1,14,Vln
447.0,150,1.0,0.0,a,Vln 2,15,Vln
453.0,152,1.0,0.0,a,Vln 2,15,Vln
459.0,154,1.0,0.0,a,Vc,17,Vc
465.0,156,1.0,0.0,f,Vln 2,15,Vln
473.0,158,3.0,0.6667,f,Vln 1,14,Vln
479.0,160,3.0,0.6667,f,Ob 1,2,Ob
485.0,162,3.0,0.6667,f,Vln 1,14,Vln
508.0,170,2.0,0.3333,b,Ob 1,2,Ob
511.0,171,2.0,0.3333,b,Bsn 1,6,Bsn
514.0,172,2.0,0.3333,b,Fl 1,0,Fl
520.0,174,2.0,0.3333,b,Ob 1,2,Ob
523.0,175,2.0,0.3333,b,Bsn 1,6,Bsn
526.0,176,2.0,0.3333,b,Fl 1,0,Fl
532.0,178,2.0,0.3333,b,Ob 1,2,Ob
535.0,179,2.0,0.3333,b,Fl 1,0,Fl
543.0,182,1.0,0.0,a,Vc,17,Vc
548.0,183,3.0,0.6667,a,Vln 1,14,Vln
554.0,185,3.0,0.6667,a,Vc,17,Vc
560.0,187,3.0,0.6667,a,Vln 1,14,Vln
567.5,190,1.5,0.1667,c,Vln 1,14,Vln
573.5,192,1.5,0.1667,c,Vln 2,15,Vln
579.5,194,1.5,0.1667,c,Vln 1,14,Vln
585.5,196,1.5,0.1667,c,Vln 2,15,Vln
591.0,198,1.0,0.0,c,Vln 1,14,Vln
603.0,202,1.0,0.0,c,Vln 1,14,Vln
615.5,206,1.5,0.1667,c,Vln 1,14,Vln
627.0,210,1.0,0.0,c,Vln 1,14,Vln
639.0,214,1.0,0.0,c,Vln 1,14,Vln
651.0,218,1.0,0.0,c,Vln 1,14,Vln
670.0,224,2.0,0.3333,b,Cl 1,4,Cl
673.0,225,2.0,0.3333,b,Bsn 1,6,Bsn
676.0,226,2.0,0.3333,b,Fl 1,0,Fl
679.0,227,2.0,0.3333,b,Vln 1,14,Vln
682.0,228,2.0,0.3333,b,Cl 1,4,Cl
685.0,229,2.0,0.3333,b,Bsn 1,6,Bsn
688.0,230,2.0,0.3333,b,Fl 1,0,Fl
691.0,231,2.0,0.3333,b,Vln 1,14,Vln
694.0,232,2.0,0.3333,b,Vln 1,14,Vln
696.0,233,1.0,0.0,b,Fl 1,0,Fl
706.0,236,2.0,0.3333,b,Vc,17,Vc
713.0,238,3.0,0.6667,b,Cl 1,4,Cl
717.0,240,1.0,0.0,g,Vla,16,Vla
723.0,242,1.0,0.0,g,Vln 2,15,Vln
729.0,244,1.0,0.0,g,Vln 1,14,Vln
741.0,248,1.0,0.0,g,Vln 1,14,Vln
753.0,252,1.0,0.0,g,Vln 1,14,Vln
771.0,258,1.0,0.0,g,Vln 1,14,Vln
