qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,4.0,0.0,a,Vc,20,Vc
48.0,13,4.0,0.75,a,Vln 1,17,Vln
66.0,18,2.0,0.25,b,Hn 1,8,Hn
74.0,20,2.0,0.25,b,Ob 1,2,Ob
105.0,28,1.0,0.0,b,Fl 1,0,Fl
108.0,28,4.0,0.75,b,Vla,19,Vla
112.0,29,4.0,0.75,b,Vln 2,18,Vln
116.0,30,4.0,0.75,b,Vln 1,17,Vln
128.5,33,4.5,0.875,c,Fl 1,0,Fl
140.5,35,4.6667,0.9167,c,Cl 1,4,Cl
152.5,37,4.6667,0.9167,c,Vln 1,17,Vln
170.5,40,4.6667,0.9167,c,Fl 1,0,Fl
188.5,43,4.6667,0.9167,c,Vln 1,17,Vln
226.5,50,2.0,0.25,d,Fl 1,0,Fl
237.0,52,1.0,0.0,d,Vln 1,17,Vln
262.5,56,2.0,0.25,c,Ob 1,2,Ob
265.5,56,4.0,0.75,c,Cl 1,4,Cl
268.5,57,2.0,0.25,c,Ob 1,2,Ob
271.5,57,4.0,0.75,c,Fl 1,0,Fl
289.5,60,4.0,0.75,c,Bsn 1,6,Bsn
292.5,61,2.0,0.25,c,Cl 1,4,Cl
304.0,63,2.0,0.25,a,Ob 1,2,Ob
316.0,66,2.0,0.25,a,Fl 1,0,Fl
326.0,68,4.0,0.75,a,Bsn 1,6,Bsn
334.0,70,4.0,0.75,a,Hn 1,8,Hn
340.0,72,2.0,0.25,c,Bsn 1,6,Bsn
347.0,74,1.0,0.0,c,Vln 1,17,Vln
378.0,81,4.0,0.75,a,Fl 1,0,Fl
392.0,85,2.0,0.25,a,Vln 1,17,Vln
402.0,87,4.0,0.75,e,Vln 1,17,Vln
424.5,93,2.0,0.25,f,Vln 1,17,Vln
456.0,98,4.0,0.75,a,Fl 1,0,Fl
464.0,100,4.0,0.75,a,Vln 1,17,Vln
473.0,103,1.0,0.0,a,Cl 1,4,Cl
