score_qstamp,qstamp,measure,beat,246959_tstamp
51.5,51.5,14,3.5,65.3011
52.0,52.0,14,4.0,65.7311
52.5,52.5,14,4.5,66.2062
53.0,53.0,15,1.0,66.6722
53.5,53.5,15,1.5,67.1826
53.625,53.625,15,1.625,67.3169
53.75,53.75,15,1.75,67.4625
53.875,53.875,15,1.875,67.6666
54.0,54.0,15,2.0,67.9538
54.5,54.5,15,2.5,68.8363
54.75,54.75,15,2.75,69.0476
55.0,55.0,15,3.0,69.4789
55.5,55.5,15,3.5,70.3014
56.0,56.0,15,4.0,70.7239
56.5,56.5,15,4.5,71.6065
56.75,56.75,15,4.75,71.8177
57.0,57.0,16,1.0,72.056
57.5,57.5,16,1.5,72.9515
58.0,58.0,16,2.0,73.3941
58.5,58.5,16,2.5,73.9966
59.0,59.0,16,3.0,74.4792
59.5,59.5,16,3.5,75.4017
60.0,60.0,16,4.0,75.8642
60.5,60.5,16,4.5,76.8668
61.0,61.0,17,1.0,77.2893
61.5,61.5,17,1.5,77.7318
62.0,62.0,17,2.0,78.3232
62.75,62.75,17,2.75,79.4082
63.0,63.0,17,3.0,79.6194
64.0,64.0,17,4.0,80.929
65.0,65.0,18,1.0,82.1896
66.0,66.0,18,2.0,83.8946
67.0,67.0,18,3.0,84.7997
68.0,68.0,18,4.0,86.1248
69.0,69.0,19,1.0,87.2099
69.5,69.5,19,1.5,88.1648
70.0,70.0,19,2.0,88.8196
70.5,70.5,19,2.5,89.2575
71.0,71.0,19,3.0,89.8
71.5,71.5,19,3.5,90.33
72.0,72.0,19,4.0,90.9553
72.5,72.5,19,4.5,91.4076
73.0,73.0,20,1.0,92.1313
74.0,74.0,20,2.0,93.2704
75.0,75.0,20,3.0,94.5203
76.0,76.0,20,4.0,95.9724
77.0,77.0,21,1.0,96.9704
77.5,77.5,21,1.5,97.533
78.0,78.0,21,2.0,98.2155
78.5,78.5,21,2.5,98.678
79.0,79.0,21,3.0,99.2012
79.5,79.5,21,3.5,99.7279
80.0,80.0,21,4.0,100.3256
80.5,80.5,21,4.5,100.7482
81.0,81.0,22,1.0,101.4014
81.5,81.5,22,1.5,102.0132
82.0,82.0,22,2.0,102.7758
82.5,82.5,22,2.5,103.1983
83.0,83.0,22,3.0,103.7008
83.5,83.5,22,3.5,104.4234
84.0,84.0,22,4.0,104.8459
84.5,84.5,22,4.5,105.474
85.0,85.0,23,1.0,106.051
85.5,85.5,23,1.5,106.5935
86.0,86.0,23,2.0,107.2361
86.5,86.5,23,2.5,107.7986
87.0,87.0,23,3.0,108.3466
87.5,87.5,23,3.5,108.9837
88.0,88.0,23,4.0,109.5586
88.5,88.5,23,4.5,110.0696
89.0,89.0,24,1.0,110.7139
89.5,89.5,24,1.5,111.309
90.0,90.0,24,2.0,111.8363
90.5,90.5,24,2.5,112.3989
91.0,91.0,24,3.0,113.0484
91.5,91.5,24,3.5,113.739
92.0,92.0,24,4.0,114.3865
92.5,92.5,24,4.5,114.829
93.0,93.0,25,1.0,115.3515
93.5,93.5,25,1.5,116.3541
94.0,94.0,25,2.0,116.8732
94.5,94.5,25,2.5,117.8992
95.0,95.0,25,3.0,118.3417
95.5,95.5,25,3.5,118.9242
96.0,96.0,25,4.0,119.3468
96.5,96.5,25,4.5,119.9358
97.0,97.0,26,1.0,120.5118
97.5,97.5,26,1.5,121.1344
98.0,98.0,26,2.0,121.8569
98.5,98.5,26,2.5,122.2994
99.0,99.0,26,3.0,122.984
99.5,99.5,26,3.5,123.4535
100.0,100.0,26,4.0,124.167
100.5,100.5,26,4.5,124.8496
101.0,101.0,27,1.0,125.3521
101.5,101.5,27,1.5,126.0346
102.0,102.0,27,2.0,126.4772
102.5,102.5,27,2.5,127.1997
103.0,103.0,27,3.0,127.7715
103.5,103.5,27,3.5,128.4192
104.0,104.0,27,4.0,128.9946
104.5,104.5,27,4.5,129.6992
105.0,105.0,28,1.0,130.2524
105.5,105.5,28,1.5,130.9949
106.0,106.0,28,2.0,131.5775
107.5,107.5,28,3.5,133.4087
108.0,108.0,28,4.0,134.4228
108.75,108.75,28,4.75,135.9214
109.0,109.0,29,1.0,136.1327
109.5,109.5,29,1.5,136.6352
110.0,110.0,29,2.0,137.1177
110.5,110.5,29,2.5,137.7206
111.0,111.0,29,3.0,138.2712
111.5,111.5,29,3.5,138.9108
112.0,112.0,29,4.0,139.4079
112.75,112.75,29,4.75,140.7417
113.0,113.0,30,1.0,140.953
113.5,113.5,30,1.5,141.4755
114.0,114.0,30,2.0,141.898
114.5,114.5,30,2.5,142.4006
115.0,115.0,30,3.0,142.8603
115.5,115.5,30,3.5,143.8456
116.0,116.0,30,4.0,144.3646
116.5,116.5,30,4.5,145.2707
116.75,116.75,30,4.75,145.482
117.0,117.0,31,1.0,145.6932
117.5,117.5,31,1.5,146.2758
118.0,118.0,31,2.0,146.9583
118.5,118.5,31,2.5,147.5008
119.0,119.0,31,3.0,148.1434
119.5,119.5,31,3.5,148.5859
120.0,120.0,31,4.0,149.1685
120.5,120.5,31,4.5,149.75
120.75,120.75,31,4.75,150.2623
121.0,121.0,32,1.0,150.5335
121.25,121.25,32,1.25,151.4848
121.5,121.5,32,1.5,151.6961
121.75,121.75,32,1.75,151.9073
122.0,122.0,32,2.0,152.1186
122.25,122.25,32,2.25,152.3299
122.5,122.5,32,2.5,152.5411
122.75,122.75,32,2.75,152.7924
123.0,123.0,32,3.0,153.0037
123.25,123.25,32,3.25,153.7149
123.5,123.5,32,3.5,153.9262
123.75,123.75,32,3.75,154.1375
124.0,124.0,32,4.0,154.3487
124.25,124.25,32,4.25,154.56
124.5,124.5,32,4.5,154.7713
124.75,124.75,32,4.75,155.175
125.0,125.0,33,1.0,155.4738
125.3333,125.3333,33,1.3333,155.8755
125.6667,125.6667,33,1.6667,156.1972
126.0,126.0,33,2.0,156.5734
126.3333,126.3333,33,2.3333,157.143
126.5,126.5,33,2.5,157.4214
126.6667,126.6667,33,2.6667,157.6223
127.0,127.0,33,3.0,157.9478
127.3333,127.3333,33,3.3333,158.3456
127.5,127.5,33,3.5,158.5395
127.6667,127.6667,33,3.6667,158.8274
128.0,128.0,33,4.0,159.454
128.3333,128.3333,33,4.3333,159.7907
128.5,128.5,33,4.5,159.963
128.6667,128.6667,33,4.6667,160.2772
129.0,129.0,34,1.0,160.5741
130.0,130.0,34,1.6667,161.4575
130.5,130.5,34,2.0,161.7392
131.5,131.5,34,2.6667,162.3625
132.0,132.0,34,3.0,162.787
133.0,133.0,34,3.6667,163.8876
133.5,133.5,34,4.0,164.5293
134.5,134.5,34,4.6667,165.1527
135.0,135.0,35,1.0,165.5544
136.0,136.0,35,1.6667,166.2977
136.5,136.5,35,2.0,166.6994
137.5,137.5,35,2.6667,167.5708
138.0,138.0,35,3.0,168.0845
139.0,139.0,35,3.6667,168.9279
139.5,139.5,35,4.0,169.2192
140.0,140.0,35,4.3333,169.6313
140.5,140.5,35,4.6667,170.112
141.0,141.0,36,1.0,170.5146
142.0,142.0,36,1.6667,171.078
142.5,142.5,36,2.0,171.8794
143.5,143.5,36,2.6667,172.5431
144.0,144.0,36,3.0,173.0592
145.0,145.0,36,3.6667,173.8764
145.5,145.5,36,4.0,174.1699
146.5,146.5,36,4.6667,175.0128
147.0,147.0,37,1.0,175.5643
148.0,148.0,37,1.6667,176.2783
148.5,148.5,37,2.0,176.76
149.0,149.0,37,2.3333,177.2051
149.5,149.5,37,2.6667,177.957
150.0,150.0,37,3.0,178.3251
151.0,151.0,37,3.6667,178.8885
151.5,151.5,37,4.0,179.2606
152.0,152.0,37,4.3333,179.8318
152.5,152.5,37,4.6667,180.274
153.0,153.0,38,1.0,180.9888
154.0,154.0,38,1.6667,181.6386
154.5,154.5,38,2.0,182.0006
155.5,155.5,38,2.6667,183.2637
156.0,156.0,38,3.0,183.5854
157.0,157.0,38,3.6667,184.1487
157.5,157.5,38,4.0,184.4808
158.5,158.5,38,4.6667,185.1952
159.0,159.0,39,1.0,185.6155
160.0,160.0,39,1.6667,186.1789
160.5,160.5,39,2.0,186.7392
161.5,161.5,39,2.6667,188.0039
162.0,162.0,39,3.0,188.3912
163.0,163.0,39,3.6667,188.969
163.5,163.5,39,4.0,189.2707
164.5,164.5,39,4.6667,190.2341
165.0,165.0,40,1.0,190.6906
166.0,166.0,40,1.6667,191.3792
166.5,166.5,40,2.0,191.9616
167.5,167.5,40,2.6667,192.7136
168.0,168.0,40,3.0,193.2131
169.0,169.0,40,3.6667,194.1958
169.5,169.5,40,4.0,194.751
170.0,170.0,40,4.3333,195.0327
170.5,170.5,40,4.6667,195.512
171.0,171.0,41,1.0,196.0361
172.0,172.0,41,1.6667,196.8194
172.5,172.5,41,2.0,197.3932
173.5,173.5,41,2.6667,198.2645
174.0,174.0,41,3.0,198.6462
175.0,175.0,41,3.6667,199.528
175.5,175.5,41,4.0,199.9913
176.0,176.0,41,4.3333,200.472
176.5,176.5,41,4.6667,200.9146
177.0,177.0,42,1.0,201.1963
178.0,178.0,42,1.6667,202.3197
178.5,178.5,42,2.0,202.6014
179.5,179.5,42,2.6667,203.564
180.0,180.0,42,3.0,203.9845
181.0,181.0,42,3.6667,204.8897
181.5,181.5,42,4.0,205.2915
182.5,182.5,42,4.6667,206.0396
183.0,183.0,43,1.0,206.4366
184.0,184.0,43,1.6667,207.44
184.5,184.5,43,2.0,207.8204
185.5,185.5,43,2.6667,208.6255
186.0,186.0,43,3.0,208.9872
187.0,187.0,43,3.6667,210.2101
187.5,187.5,43,4.0,210.4918
188.5,188.5,43,4.6667,211.4352
189.0,189.0,44,1.0,211.7969
190.0,190.0,44,1.6667,212.7803
190.5,190.5,44,2.0,213.186
191.5,191.5,44,2.6667,213.9708
192.0,192.0,44,3.0,214.374
192.5,192.5,44,3.3333,214.9487
193.0,193.0,44,3.6667,215.2304
193.5,193.5,44,4.0,215.8321
194.5,194.5,44,4.6667,216.4755
195.0,195.0,45,1.0,217.0772
196.0,196.0,45,1.6667,217.7606
196.5,196.5,45,2.0,218.266
197.5,197.5,45,2.6667,219.1656
198.0,198.0,45,3.0,219.4473
199.0,199.0,45,3.6667,220.4507
199.5,199.5,45,4.0,220.7572
200.5,200.5,45,4.6667,222.1856
202.5,202.5,46,2.0,223.4425
203.0,203.0,46,2.3333,224.0042
203.5,203.5,46,2.6667,224.5039
204.0,204.0,46,3.0,225.0752
204.5,204.5,46,3.3333,225.3693
205.0,205.0,46,3.6667,225.777
205.5,205.5,46,4.0,226.2854
206.0,206.0,46,4.3333,226.6744
206.5,206.5,46,4.6667,227.0161
207.0,207.0,47,1.0,227.4377
207.5,207.5,47,1.3333,228.0904
208.0,208.0,47,1.6667,228.4222
208.5,208.5,47,2.0,228.8652
209.0,209.0,47,2.3333,229.369
209.5,209.5,47,2.6667,229.8048
210.0,210.0,47,3.0,230.1916
210.5,210.5,47,3.3333,230.6384
211.0,211.0,47,3.6667,231.0139
211.5,211.5,47,4.0,231.373
212.0,212.0,47,4.3333,231.8692
212.5,212.5,47,4.6667,232.3763
213.0,213.0,48,1.0,232.898
213.5,213.5,48,1.3333,233.1797
214.0,214.0,48,1.6667,233.8828
214.5,214.5,48,2.0,234.1893
215.0,215.0,48,2.3333,234.724
215.5,215.5,48,2.6667,235.1325
216.0,216.0,48,3.0,235.5446
216.5,216.5,48,3.3333,235.9295
217.0,217.0,48,3.6667,236.386
217.5,217.5,48,4.0,236.9532
218.0,218.0,48,4.3333,237.2749
218.5,218.5,48,4.6667,237.6566
219.0,219.0,49,1.0,238.1183
219.5,219.5,49,1.3333,238.6
220.0,220.0,49,1.6667,238.9817
220.5,220.5,49,2.0,239.4302
221.0,221.0,49,2.3333,239.911
221.5,221.5,49,2.6667,240.3268
222.0,222.0,49,3.0,240.705
222.5,222.5,49,3.3333,241.1301
223.0,223.0,49,3.6667,241.6354
223.5,223.5,49,4.0,242.0535
224.0,224.0,49,4.3333,242.4552
224.5,224.5,49,4.6667,242.9969
225.0,225.0,50,1.0,243.5772
225.5,225.5,50,1.3333,244.4403
226.0,226.0,50,1.6667,244.722
226.5,226.5,50,2.0,245.0037
226.75,226.75,50,2.1667,245.1445
227.0,227.0,50,2.3333,245.4724
227.25,227.25,50,2.5,245.7524
227.5,227.5,50,2.6667,245.907
227.75,227.75,50,2.8333,246.0879
228.0,228.0,50,3.0,246.2374
228.25,228.25,50,3.1667,246.8296
228.5,228.5,50,3.3333,246.9704
228.75,228.75,50,3.5,247.1113
229.0,229.0,50,3.6667,247.2521
229.25,229.25,50,3.8333,247.446
229.5,229.5,50,4.0,247.8338
229.75,229.75,50,4.1667,247.9946
230.0,230.0,50,4.3333,248.1355
230.25,230.25,50,4.5,248.4363
230.5,230.5,50,4.6667,248.6372
230.75,230.75,50,4.8333,248.836
231.0,231.0,51,1.0,248.9789
231.25,231.25,51,1.1667,249.4197
231.5,231.5,51,1.3333,249.7006
231.75,231.75,51,1.5,249.8414
232.0,232.0,51,1.6667,249.9846
232.25,232.25,51,1.8333,250.1617
232.5,232.5,51,2.0,250.5512
232.75,232.75,51,2.1667,250.8048
233.0,233.0,51,2.3333,250.9456
233.25,233.25,51,2.5,251.2665
233.5,233.5,51,2.6667,251.4673
233.75,233.75,51,2.8333,251.8082
234.0,234.0,51,3.0,251.949
234.25,234.25,51,3.1667,252.1899
234.5,234.5,51,3.3333,252.4707
234.75,234.75,51,3.5,252.6515
235.0,235.0,51,3.6667,252.8324
235.25,235.25,51,3.8333,253.1532
235.5,235.5,51,4.0,253.3364
235.75,235.75,51,4.1667,253.7949
236.0,236.0,51,4.3333,253.9358
236.25,236.25,51,4.5,254.1366
236.5,236.5,51,4.6667,254.2775
236.75,236.75,51,4.8333,254.7366
237.0,237.0,52,1.0,254.8792
237.5,237.5,52,1.3333,255.5608
238.0,238.0,52,1.6667,255.8475
238.5,238.5,52,2.0,256.3304
238.75,238.75,52,2.1667,256.6451
239.0,239.0,52,2.3333,256.8636
239.25,239.25,52,2.5,257.1004
239.5,239.5,52,2.6667,257.356
239.75,239.75,52,2.8333,257.6485
240.0,240.0,52,3.0,257.8679
240.25,240.25,52,3.1667,258.0501
240.5,240.5,52,3.3333,258.311
240.75,240.75,52,3.5,258.4518
241.0,241.0,52,3.6667,258.6181
241.25,241.25,52,3.8333,258.9335
241.5,241.5,52,4.0,259.1344
241.75,241.75,52,4.1667,259.4352
242.0,242.0,52,4.3333,259.5961
242.25,242.25,52,4.5,259.9369
242.5,242.5,52,4.6667,260.1577
242.75,242.75,52,4.8333,260.4786
243.0,243.0,53,1.0,260.6394
243.25,243.25,53,1.1667,260.9806
243.5,243.5,53,1.3333,261.1411
243.75,243.75,53,1.5,261.322
244.0,244.0,53,1.6667,261.5252
244.25,244.25,53,1.8333,261.8037
244.5,244.5,53,2.0,262.007
244.75,244.75,53,2.1667,262.2978
245.0,245.0,53,2.3333,262.5572
245.25,245.25,53,2.5,262.787
245.5,245.5,53,2.6667,262.9837
245.75,245.75,53,2.8333,263.2922
246.0,246.0,53,3.0,263.5096
246.25,246.25,53,3.1667,263.8504
246.5,246.5,53,3.3333,263.9913
246.75,246.75,53,3.5,264.2521
247.0,247.0,53,3.6667,264.473
247.25,247.25,53,3.8333,264.7538
247.5,247.5,53,4.0,264.8946
247.75,247.75,53,4.1667,265.1355
248.0,248.0,53,4.3333,265.2926
248.25,248.25,53,4.5,265.7972
248.5,248.5,53,4.6667,265.958
248.75,248.75,53,4.8333,266.0989
249.0,249.0,54,1.0,266.3197
249.5,249.5,54,1.3333,266.8828
250.0,250.0,54,1.6667,267.2679
250.5,250.5,54,2.0,267.7496
250.75,250.75,54,2.1667,268.1512
251.0,251.0,54,2.3333,268.3065
251.25,251.25,54,2.5,268.5273
251.5,251.5,54,2.6667,268.7374
251.625,251.625,54,2.75,268.9572
251.75,251.75,54,2.8333,269.029
251.875,251.875,54,2.9167,269.0994
252.0,252.0,54,3.0,269.1699
252.25,252.25,54,3.1667,269.3107
252.5,252.5,54,3.3333,269.7715
252.75,252.75,54,3.5,270.0124
253.0,253.0,54,3.6667,270.1532
253.125,253.125,54,3.75,270.3437
253.25,253.25,54,3.8333,270.4141
253.375,253.375,54,3.9167,270.5245
253.5,253.5,54,4.0,270.6247
253.75,253.75,54,4.1667,271.0158
254.0,254.0,54,4.3333,271.1566
254.25,254.25,54,4.5,271.3575
254.5,254.5,54,4.6667,271.5783
254.75,254.75,54,4.8333,271.8792
255.0,255.0,55,1.0,272.04
255.25,255.25,55,1.1667,272.2832
255.5,255.5,55,1.3333,272.5817
255.75,255.75,55,1.5,272.7375
256.0,256.0,55,1.6667,273.0204
256.25,256.25,55,1.8333,273.4242
256.5,256.5,55,2.0,273.5651
256.75,256.75,55,2.1667,273.7118
257.0,257.0,55,2.3333,274.0004
257.25,257.25,55,2.5,274.3036
257.5,257.5,55,2.6667,274.5685
257.75,257.75,55,2.8333,274.7465
258.0,258.0,55,3.0,274.9701
258.25,258.25,55,3.1667,275.313
258.5,258.5,55,3.3333,275.4918
258.75,258.75,55,3.5,275.6727
259.0,259.0,55,3.6667,276.0935
259.25,259.25,55,3.8333,276.2344
259.5,259.5,55,4.0,276.4256
259.75,259.75,55,4.1667,276.7561
260.0,260.0,55,4.3333,277.0369
260.25,260.25,55,4.5,277.1777
260.5,260.5,55,4.6667,277.3186
260.75,260.75,55,4.8333,277.6394
261.0,261.0,56,1.0,277.9012
262.5,262.5,56,2.0,279.8254
263.0,263.0,56,2.3333,280.107
263.5,263.5,56,2.6667,280.3974
264.0,264.0,56,3.0,280.9304
264.5,264.5,56,3.3333,281.2321
265.5,265.5,56,4.0,282.5155
266.0,266.0,56,4.3333,282.8972
266.5,266.5,56,4.6667,283.3389
267.0,267.0,57,1.0,283.8066
268.5,268.5,57,2.0,285.4136
269.0,269.0,57,2.3333,286.0819
269.5,269.5,57,2.6667,286.509
270.0,270.0,57,3.0,286.8107
271.5,271.5,57,4.0,288.2358
272.0,272.0,57,4.3333,288.635
272.5,272.5,57,4.6667,289.1992
273.0,273.0,58,1.0,289.7416
274.5,274.5,58,2.0,291.2259
275.0,275.0,58,2.3333,291.6676
275.5,275.5,58,2.6667,292.2093
275.625,275.625,58,2.75,292.5985
276.0,276.0,58,3.0,292.811
277.5,277.5,58,4.0,294.1127
278.0,278.0,58,4.3333,294.4777
278.5,278.5,58,4.6667,294.7594
278.625,278.625,58,4.75,294.8299
279.0,279.0,59,1.0,295.2499
280.5,280.5,59,2.0,296.5124
281.0,281.0,59,2.3333,296.9558
281.5,281.5,59,2.6667,297.4488
282.0,282.0,59,3.0,297.8704
283.0,283.0,59,3.6667,298.7346
283.125,283.125,59,3.75,298.8506
283.25,283.25,59,3.8333,299.0155
283.375,283.375,59,3.9167,299.1859
283.5,283.5,59,4.0,299.2563
284.0,284.0,59,4.3333,299.658
284.5,284.5,59,4.6667,300.1997
284.625,284.625,59,4.75,300.3804
285.0,285.0,60,1.0,300.7414
285.25,285.25,60,1.1667,301.0246
285.5,285.5,60,1.3333,301.2062
285.75,285.75,60,1.5,301.3678
286.0,286.0,60,1.6667,301.5888
286.25,286.25,60,1.8333,301.8312
286.5,286.5,60,2.0,302.0665
286.75,286.75,60,2.1667,302.3673
287.0,287.0,60,2.3333,302.5082
287.25,287.25,60,2.5,302.747
287.5,287.5,60,2.6667,302.9697
287.75,287.75,60,2.8333,303.1707
288.0,288.0,60,3.0,303.3915
288.25,288.25,60,3.1667,303.6648
288.5,288.5,60,3.3333,303.8332
288.75,288.75,60,3.5,304.1623
289.0,289.0,60,3.6667,304.3647
289.25,289.25,60,3.8333,304.6116
289.5,289.5,60,4.0,304.8366
289.75,289.75,60,4.1667,305.125
290.0,290.0,60,4.3333,305.2783
290.25,290.25,60,4.5,305.5176
290.5,290.5,60,4.6667,305.76
290.75,290.75,60,4.8333,305.9608
291.0,291.0,61,1.0,306.1153
292.5,292.5,61,2.0,307.7276
293.0,293.0,61,2.3333,308.2225
293.5,293.5,61,2.6667,308.8002
294.0,294.0,61,3.0,309.2118
295.5,295.5,61,4.0,310.6969
296.0,296.0,61,4.3333,311.1488
296.5,296.5,61,4.6667,311.7003
297.0,297.0,62,1.0,312.072
298.5,298.5,62,2.0,313.647
299.0,299.0,62,2.3333,314.2461
299.5,299.5,62,2.6667,314.6904
300.0,300.0,62,3.0,315.4593
301.5,301.5,62,4.0,316.6172
302.0,302.0,62,4.3333,316.9389
302.5,302.5,62,4.6667,317.4406
303.0,303.0,63,1.0,317.9223
304.0,304.0,63,2.0,319.4873
304.3333,304.3333,63,2.3333,319.849
304.6667,304.6667,63,2.6667,320.3907
304.75,304.75,63,2.75,320.4611
305.0,305.0,63,3.0,321.4544
306.0,306.0,63,4.0,322.3575
306.3333,306.3333,63,4.3333,322.6591
306.6667,306.6667,63,4.6667,323.0218
306.75,306.75,63,4.75,323.1113
307.0,307.0,64,1.0,323.53
308.0,308.0,64,2.0,324.9876
308.3333,308.3333,64,2.3333,325.4693
308.6667,308.6667,64,2.6667,325.862
309.0,309.0,64,3.0,326.2727
309.5,309.5,64,3.5,327.1152
309.625,309.625,64,3.625,327.2408
309.75,309.75,64,3.75,327.392
309.875,309.875,64,3.875,327.5921
310.0,310.0,64,4.0,327.6977
310.3333,310.3333,64,4.3333,328.0194
310.6667,310.6667,64,4.6667,328.6132
310.75,310.75,64,4.75,328.8715
311.0,311.0,65,1.0,329.3056
312.0,312.0,65,2.0,330.9279
312.75,312.75,65,2.75,331.5817
313.0,313.0,65,3.0,332.113
314.0,314.0,65,4.0,333.336
314.75,314.75,65,4.75,334.3718
315.0,315.0,66,1.0,334.6755
316.0,316.0,66,2.0,336.0692
316.3333,316.3333,66,2.3333,336.4898
316.5,316.5,66,2.5,336.6507
316.6667,316.6667,66,2.6667,337.1632
316.75,316.75,66,2.75,337.262
317.0,317.0,66,3.0,337.4732
318.0,318.0,66,4.0,338.7183
318.3333,318.3333,66,4.3333,339.26
318.6667,318.6667,66,4.6667,339.5617
318.75,318.75,66,4.75,339.6684
319.0,319.0,67,1.0,340.0918
320.0,320.0,67,2.0,341.4255
320.3333,320.3333,67,2.3333,342.1303
320.6667,320.6667,67,2.6667,342.4319
321.0,321.0,67,3.0,342.7135
321.5,321.5,67,3.5,343.3761
321.625,321.625,67,3.625,343.6417
321.75,321.75,67,3.75,343.7473
321.875,321.875,67,3.875,343.853
322.0,322.0,67,4.0,343.9586
322.3333,322.3333,67,4.3333,344.7203
322.6667,322.6667,67,4.6667,345.002
322.75,322.75,67,4.75,345.0724
323.0,323.0,68,1.0,345.677
323.3333,323.3333,68,1.3333,346.1653
323.6667,323.6667,68,1.6667,346.4471
324.0,324.0,68,2.0,346.7574
324.3333,324.3333,68,2.3333,347.2904
324.6667,324.6667,68,2.6667,347.6921
325.0,325.0,68,3.0,348.1738
325.3333,325.3333,68,3.3333,348.5155
325.6667,325.6667,68,3.6667,348.9572
326.0,326.0,68,4.0,349.4767
326.3333,326.3333,68,4.3333,349.9605
326.5,326.5,68,4.5,350.4814
326.6667,326.6667,68,4.6667,350.7023
326.75,326.75,68,4.75,350.7727
327.0,327.0,69,1.0,350.9839
327.3333,327.3333,69,1.3333,351.3256
327.6667,327.6667,69,1.6667,351.9274
328.0,328.0,69,2.0,352.409
328.3333,328.3333,69,2.3333,352.6907
328.5,328.5,69,2.5,352.8915
328.6667,328.6667,69,2.6667,353.0324
328.75,328.75,69,2.75,353.2912
329.0,329.0,69,3.0,353.6741
329.3333,329.3333,69,3.3333,353.9757
329.6667,329.6667,69,3.6667,354.6575
330.0,330.0,69,4.0,355.0192
330.3333,330.3333,69,4.3333,355.3008
330.5,330.5,69,4.5,355.5434
330.6667,330.6667,69,4.6667,355.7278
331.0,331.0,70,1.0,356.1062
331.3333,331.3333,70,1.3333,356.6213
331.5,331.5,70,1.5,356.9068
331.625,331.625,70,1.625,357.0124
331.6667,331.6667,70,1.6667,357.0476
331.75,331.75,70,1.75,357.118
331.875,331.875,70,1.875,357.2237
332.0,332.0,70,2.0,357.3293
332.3333,332.3333,70,2.3333,357.751
332.5,332.5,70,2.5,357.8918
332.6667,332.6667,70,2.6667,358.2527
333.0,333.0,70,3.0,358.6688
