qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.6667,0.0,a,Vc,13,Vc
18.0,13,1.6667,0.6667,a,Vln 1,10,Vln
35.0,25,1.0,0.0,b,Vln 1,10,Vln
47.0,33,1.0,0.0,b,Vln 1,10,Vln
60.0,41,1.6667,0.6667,a,Hn 1,8,Hn
79.5,55,1.6667,0.0,c,Fl 1,0,Fl
88.5,61,1.6667,0.6667,c,Cl 1,4,Cl
91.5,63,1.6667,0.6667,c,Fl 1,0,Fl
103.5,71,1.6667,0.6667,d,Vln 1,10,Vln
117.0,80,1.6667,0.6667,c,Fl 1,0,Fl
129.0,88,1.6667,0.6667,d,Vln 1,10,Vln
139.5,95,1.6667,0.6667,a,Cl 1,4,Cl
145.0,99,1.3333,0.3333,a,Fl 1,0,Fl
147.0,101,1.6667,0.0,a,Hn 1,8,Hn
165.0,113,1.6667,0.6667,a,Ob 1,2,Ob
182.5,125,1.3333,0.3333,b,Bsn 1,6,Bsn
185.5,127,1.3333,0.3333,b,Cl 1,4,Cl
194.0,133,1.0,0.0,b,Cl 1,4,Cl
204.0,139,1.6667,0.6667,b,Cl 1,4,Cl
205.5,140,1.6667,0.6667,b,Bsn 1,6,Bsn
207.0,141,1.6667,0.6667,a,Vln 1,10,Vln
224.5,153,1.3333,0.3333,e,Fl 1,0,Fl
230.5,157,1.3333,0.3333,e,Fl 1,0,Fl
240.5,164,1.0,0.0,e,Vln 1,10,Vln
