qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1,0.0,a,Tpt,0
3.0,3,1,0.0,a,Tpt,1
6.25,5,1.17,0.167,a,Fl,4
8.0,6,1.33,0.333,a,Tpt,0
9.25,7,1.17,0.167,a,Fl,4
10.75,8,1.17,0.167,a,Tpt,0
12.25,9,1.17,0.167,a,Fl,4
13.75,10,1.17,0.167,a,Fl,5
15.25,11,1.17,0.167,a,Fl,4
18.25,13,1.17,0.167,a,Fl,4
19.75,14,1.17,0.167,a,Fl,5
21.25,15,1.17,0.167,a,Fl,4
24.25,17,1.17,0.167,a,Fl,4
27.25,19,1.17,0.167,a,Fl,4
30.25,21,1.17,0.167,a,Fl,4
35.0,24,1.33,0.333,a,Tpt,1
36.0,25,1,0.0,a,A,14
39.0,27,1,0.0,a,T,15
42.0,29,1,0.0,a,S,12
48.25,33,1.17,0.167,a,Fl,5
49.75,34,1.17,0.167,a,Fl,4
51.25,35,1.17,0.167,a,Fl,5
52.75,36,1.17,0.167,a,Fl,4
54.25,37,1.17,0.167,a,Fl,5
55.75,38,1.17,0.167,a,Fl,4
57.25,39,1.17,0.167,a,Fl,5
58.75,40,1.17,0.167,a,Fl,4
60.0,41,1,0.0,a,S,12
63.0,43,1,0.0,a,S,13
66.0,45,1,0.0,a,A,14
68.0,46,1.33,0.333,a,S,12
73.75,50,1.17,0.167,a,Fl,4
75.25,51,1.17,0.167,a,Fl,5
76.75,52,1.17,0.167,a,S,12
78.25,53,1.17,0.167,a,T,15
79.75,54,1.17,0.167,a,Fl,4
81.25,55,1.17,0.167,a,Fl,5
82.75,56,1.17,0.167,a,A,14
84.25,57,1.17,0.167,a,S,12
90.25,61,1.17,0.167,a,S,12
94.5,64,1,0.0,a,S,12
96.25,65,1.17,0.167,a,Vln,9
98.0,66,1.33,0.333,a,Fl,4
99.25,67,1.17,0.167,a,Vln,9
101.0,68,1.33,0.333,a,Tpt,0
101.0,68,1.33,0.333,a,Fl,4
102.0,69,1,0.0,a,T,15
105.0,71,1,0.0,a,A,14
108.0,73,1,0.0,a,B,16
108.25,73,1.17,0.167,a,Continuo,17
111.0,75,1,0.0,a,S,12
114.0,77,1,0.0,a,S,13
117.5,79,1.33,0.333,a,Tpt,0
120.0,81,1,0.0,a,S,12
123.25,83,1.17,0.167,a,Fl,4
126.5,85,1.33,0.333,a,S,12
127.75,86,1.17,0.167,a,Fl,5
129.5,87,1.33,0.333,a,A,14
130.75,88,1.17,0.167,a,S,12
132.5,89,1.33,0.333,a,T,15
134.0,90,1.33,0.333,a,B,16
135.5,91,1.33,0.333,a,S,12
136.75,92,1.17,0.167,a,A,14
138.25,93,1.17,0.167,a,Fl,4
138.25,93,1.17,0.167,a,S,13
140.0,94,1.33,0.333,a,S,12
141.25,95,1.17,0.167,a,Fl,4
144.25,97,1.17,0.167,a,S,12
149.0,100,1.33,0.333,a,Tpt,1
151.5,101,2.5,0.375,b,S,12
155.5,102,2.5,0.375,b,Vln,9
159.5,103,2.5,0.375,b,Fl,4
163.5,104,2.5,0.375,b,S,12
169.0,105,4,0.75,b,T,15
179.5,108,2.5,0.375,b,S,12
188.5,110,3.5,0.625,b,B,16
189.5,110,4.5,0.875,b,A,14
193.0,111,4,0.75,b,S,12
201.0,113,4,0.75,b,Vln,9
203.5,114,2.5,0.375,b,Fl,5
207.5,115,2.5,0.375,b,Fl,4
218.0,118,1,0.0,b,Fl,5
222.5,119,1.5,0.125,b,Fl,4
229.5,120,4.5,0.875,b,S,12
243.5,124,2.5,0.375,b,A,14
257.5,127,4.5,0.875,a,T,15
271.5,131,2.5,0.375,a,B,16
285.5,134,4.5,0.875,b,S,13
296.5,137,3.5,0.625,b,A,14
298.5,138,1.5,0.125,b,S,12
300.5,138,3.5,0.625,b,Fl,4
303.5,139,2.5,0.375,b,S,12
309.0,140,4,0.75,b,Fl,4
311.5,141,2.5,0.375,b,S,12
315.5,142,2.5,0.375,b,Fl,4
319.5,143,2.5,0.375,b,S,12
328.5,145,3.5,0.625,b,S,13
332.5,146,3.5,0.625,b,S,12
333.5,146,4.5,0.875,b,A,14
347.5,150,2.5,0.375,b,T,15
361.5,153,4.5,0.875,b,B,16
370.5,156,1.5,0.125,b,A,14
374.5,157,1.5,0.125,b,B,16
375.5,157,2.5,0.375,b,S,13
384.5,159,3.5,0.625,b,Fl,4
386.5,160,1.5,0.125,b,Tpt,0
390.5,161,1.5,0.125,b,Fl,4
394.5,162,1.5,0.125,b,S,12
397.5,162,4.5,0.875,b,Fl,5
401.5,163,4.5,0.875,b,Fl,4
405.5,164,4.5,0.875,b,Tpt,0
409.5,165,4.5,0.875,b,S,12
414.5,167,1.5,0.125,b,Tpt,0
415.5,167,2.5,0.375,b,S,12
420.5,168,3.5,0.625,b,Tpt,0
421.5,168,4.5,0.875,b,S,12
426.5,170,1.5,0.125,b,Tpt,0
427.5,170,2.5,0.375,b,A,14
435.5,172,2.5,0.375,b,S,13
438.5,173,1.5,0.125,b,S,12
440.5,173,3.5,0.625,b,A,14
441.5,173,4.5,0.875,b,S,13
449.0,175,4,0.75,b,S,12
