qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,2,Vln
1.0,1,2.0,0.25,a,Vln 2,3,Vln
3.0,1,4.0,0.75,a,Vln 2,3,Vln
4.0,2,1.0,0.0,a,Vln 1,2,Vln
6.5,2,3.5,0.625,b,Vln 1,2,Vln
8.5,3,1.5,0.125,b,Vln 1,2,Vln
10.5,3,3.5,0.625,b,Vln 2,3,Vln
16.0,5,1.0,0.0,a,Vln 2,3,Vln
22.5,6,3.5,0.625,b,Vln 2,3,Vln
24.5,7,1.5,0.125,b,Vln 1,2,Vln
32.0,9,1.0,0.0,a,S 1 solo,5,Picc
33.0,9,2.0,0.25,a,A solo,6,Cl
34.0,9,3.0,0.5,a,S 1 solo,5,Picc
35.0,9,4.0,0.75,a,A solo,6,Cl
36.0,10,1.0,0.0,a,S 1 solo,5,Picc
38.5,10,3.5,0.625,a,S 1 solo,5,Picc
40.5,11,1.5,0.125,a,A solo,6,Cl
42.5,11,3.5,0.625,a,S 1 solo,5,Picc
44.5,12,1.5,0.125,a,A solo,6,Cl
46.5,12,3.5,0.625,a,S 1 solo,5,Picc
52.0,14,1.0,0.0,a,Vln 1,2,Vln
58.5,15,3.5,0.625,b,Vln 1,2,Vln
60.5,16,1.5,0.125,b,S 1 solo,5,Picc
64.25,17,1.25,0.0625,b,Vln 1,2,Vln
68.25,18,1.25,0.0625,b,Vln 2,3,Vln
72.25,19,1.25,0.0625,b,Vln 1,2,Vln
74.25,19,3.25,0.5625,b,Vln 2,3,Vln
76.25,20,1.25,0.0625,b,Vln 1,2,Vln
78.25,20,3.25,0.5625,b,Vln 2,3,Vln
80.0,21,1.0,0.0,a,S 1 solo,5,Picc
84.0,22,1.0,0.0,a,S 1 solo,5,Picc
86.5,22,3.5,0.625,a,S 1 solo,5,Picc
91.0,23,4.0,0.75,a,S 1 solo,5,Picc
92.0,24,1.0,0.0,a,A solo,6,Cl
95.0,24,4.0,0.75,a,S 1 solo,5,Picc
96.0,25,1.0,0.0,a,A solo,6,Cl
97.0,25,2.0,0.25,a,S 1 solo,5,Picc
98.25,25,3.25,0.5625,b,Vln 2,3,Vln
100.25,26,1.25,0.0625,b,Vln 1,2,Vln
102.25,26,3.25,0.5625,b,Vla,4,Vla
104.0,27,1.0,0.0,a,S 1 solo,5,Picc
108.0,28,1.0,0.0,a,Vln 1,2,Vln
116.0,30,1.0,0.0,a,Vln 2,3,Vln
122.5,31,3.5,0.625,b,Vln 2,3,Vln
124.5,32,1.5,0.125,b,Vln 2,3,Vln
126.5,32,3.5,0.625,b,Vln 1,2,Vln
132.0,34,1.0,0.0,a,S 1 solo,5,Picc
133.0,34,2.0,0.25,a,A solo,6,Cl
134.0,34,3.0,0.5,a,S 1 solo,5,Picc
135.0,34,4.0,0.75,a,A solo,6,Cl
136.0,35,1.0,0.0,a,S 1 solo,5,Picc
137.0,35,2.0,0.25,a,A solo,6,Cl
140.0,36,1.0,0.0,a,S 1 solo,5,Picc
147.0,37,4.0,0.75,a,S 1 solo,5,Picc
149.0,38,2.0,0.25,a,A solo,6,Cl
157.0,40,2.0,0.25,a,S 1 solo,5,Picc
164.0,42,1.0,0.0,a,Vln 1,2,Vln
172.0,44,1.0,0.0,a,Vln 2,3,Vln
178.5,45,3.5,0.625,b,Vln 2,3,Vln
182.5,46,3.5,0.625,b,Vln 1,2,Vln
188.0,48,1.0,0.0,a,A solo,6,Cl
189.0,48,2.0,0.25,a,S 1 solo,5,Picc
190.0,48,3.0,0.5,a,A solo,6,Cl
191.0,48,4.0,0.75,a,S 1 solo,5,Picc
192.0,49,1.0,0.0,a,A solo,6,Cl
193.0,49,2.0,0.25,a,S 1 solo,5,Picc
196.5,50,1.5,0.125,a,A solo,6,Cl
197.5,50,2.5,0.375,a,S 1 solo,5,Picc
198.0,50,3.0,0.5,a,A solo,6,Cl
199.0,50,4.0,0.75,a,S 1 solo,5,Picc
200.0,51,1.0,0.0,a,A solo,6,Cl
208.5,53,1.5,0.125,a,S 1 solo,5,Picc
215.0,54,4.0,0.75,a,A solo,6,Cl
217.0,55,2.0,0.25,a,S 1 solo,5,Picc
220.0,56,1.0,0.0,a,Vln 1,2,Vln
221.0,56,2.0,0.25,a,S 1 solo,5,Picc
222.0,56,3.0,0.5,a,Vln 1,2,Vln
223.0,56,4.0,0.75,a,S 1 solo,5,Picc
224.0,57,1.0,0.0,a,Vln 1,2,Vln
225.0,57,2.0,0.25,a,S 1 solo,5,Picc
226.0,57,3.0,0.5,a,Vln 1,2,Vln
231.0,58,4.0,0.75,a,S 1 solo,5,Picc
233.0,59,2.0,0.25,a,Vln 1,2,Vln
238.5,60,3.5,0.625,a,S 1 solo,5,Picc
