score_qstamp,qstamp,measure,beat,723382_tstamp,729190_tstamp,723374_tstamp,730989_tstamp,736447_tstamp,723386_tstamp,723404_tstamp,723411_tstamp,723399_tstamp,728531_tstamp,723395_tstamp,736452_tstamp,723378_tstamp,711682_tstamp
96.0,540.0,34,3.0,89.5182,61.629,68.0833,20.9094,33.0782,85.7982,90.4782,67.9548,76.0331,27.8782,66.6823,50.243,60.8689,31.6382
97.0,541.0,35,1.0,89.6697,61.6299,68.0835,20.9102,33.2297,85.8297,90.6097,67.9552,76.0336,28.0297,66.6825,50.2434,60.87,31.7897
99.0,543.0,35,3.0,89.9727,61.6316,68.0841,20.9119,33.5527,86.1327,90.9327,67.9561,76.0347,28.3727,66.6829,50.244,60.8722,32.1327
100.0,544.0,36,1.0,90.1242,61.6325,68.0844,20.9128,33.7042,86.2842,91.0842,67.9565,76.0352,28.5242,66.6831,50.2444,60.8734,32.2842
102.0,546.0,36,3.0,90.4273,61.6342,68.0849,20.9145,34.0473,86.4673,91.4673,67.9574,76.0363,28.8673,66.6835,50.245,60.8756,32.6273
103.0,547.0,37,1.0,90.5788,61.635,68.0852,20.9154,34.1988,86.6188,91.5788,67.9578,76.0369,29.0188,66.6837,50.2454,60.8767,32.7788
105.0,549.0,37,3.0,90.8818,61.6367,68.0857,20.9171,34.5618,86.8618,91.9018,67.9587,76.0379,29.3618,66.684,50.246,60.879,33.1018
106.0,550.0,38,1.0,91.0333,61.6376,68.086,20.9179,34.7133,87.0133,92.0533,67.9591,76.0385,29.5133,66.6842,50.2464,60.8933,33.2533
108.0,552.0,38,3.0,91.3364,61.6393,68.0866,20.9196,35.1564,87.3164,92.4364,67.9599,76.0396,29.9512,66.6846,50.247,61.1964,33.7276
109.0,553.0,39,1.0,91.4879,61.6679,68.0868,21.0079,35.3679,87.4679,92.5879,68.0879,76.0679,30.1279,66.6848,50.2474,61.3479,33.9079
111.0,555.0,39,3.0,91.7909,61.7829,68.0874,21.0232,35.6709,87.7709,92.9109,68.2422,76.3203,30.4309,66.6852,50.248,61.4402,34.2109
112.0,556.0,40,1.0,91.9224,61.7852,68.0877,21.0249,35.8248,87.9224,93.0624,68.3224,76.3212,30.5824,66.6854,50.2484,61.4426,34.3624
114.0,558.0,40,3.0,92.2055,61.7898,68.0882,21.0283,36.1655,88.0255,93.4055,68.6006,76.3231,30.891,66.6858,50.249,61.4475,34.671
115.0,559.0,41,1.0,92.357,61.7921,68.0885,21.03,36.317,88.177,93.537,68.6039,76.324,31.057,66.6859,50.2494,61.45,34.837
117.0,561.0,41,3.0,92.42,61.7967,68.089,21.0333,36.7,88.4,93.9,68.6107,76.3258,31.4,66.6863,50.25,61.4548,35.18
118.0,562.0,42,1.0,92.5715,61.799,68.0893,21.035,36.8515,88.5115,94.0515,68.614,76.3267,31.5515,66.6865,50.2504,61.4573,35.3315
120.0,564.0,42,3.0,92.8745,62.0345,68.0899,21.0384,37.1545,88.7945,94.4545,68.6545,76.3286,31.8545,66.6869,50.251,61.5945,35.6345
121.0,565.0,43,1.0,93.0261,62.1365,68.0901,21.0461,37.3061,88.9461,94.5861,68.7177,76.3295,32.0061,66.6871,50.2514,61.6261,35.7861
123.0,567.0,43,3.0,93.3291,62.1478,68.0907,21.0824,37.6382,89.2491,94.9291,68.7211,76.3313,32.4982,66.6875,50.252,61.7491,36.2782
124.0,568.0,44,1.0,93.4806,62.1519,68.091,21.0837,37.8006,89.4006,95.0806,68.7217,76.3322,32.6618,66.6877,50.2524,61.7622,36.4418
126.0,570.0,44,3.0,93.7636,62.1636,68.0915,21.0864,38.1672,89.7007,95.3836,68.7228,76.3341,33.0036,66.688,50.253,61.7668,36.7836
127.0,571.0,45,1.0,93.9152,62.2784,68.0918,21.0877,38.3352,89.7752,95.5352,68.7234,76.335,33.1552,66.6882,50.2534,61.7692,36.9352
129.0,573.0,45,3.0,94.2182,62.3199,68.0923,21.0904,38.6582,90.0782,95.8382,68.7245,76.3368,33.4946,66.6886,50.254,61.7738,37.2746
130.0,574.0,46,1.0,94.3697,62.4697,68.0926,21.0918,38.8497,90.2297,96.0097,68.7251,76.3378,33.6897,66.6888,50.2544,61.7761,37.4497
131.0,575.0,46,2.0,94.5212,62.6106,68.0929,21.0931,39.0012,90.3002,96.2212,68.7257,76.3387,33.9012,66.689,50.2547,61.7785,37.6424
132.0,576.0,46,3.0,94.6727,62.7527,68.0932,21.0944,39.1527,90.3727,96.3727,68.7262,76.3396,34.0527,66.6892,50.255,61.7803,37.8127
133.0,577.0,47,1.0,94.8242,62.9042,68.0934,21.0958,39.3042,90.5242,96.5242,68.7268,76.4242,34.2042,66.6894,50.2554,61.7811,37.9642
134.0,578.0,47,2.0,94.9958,63.0558,68.0937,21.0971,39.4558,90.6758,96.6758,68.7274,76.4607,34.3558,66.6896,50.2557,61.7819,38.1158
135.0,579.0,47,3.0,95.3298,63.0698,68.094,21.0985,39.6073,90.8273,96.8273,68.728,76.4616,34.5073,66.6897,50.2561,61.7827,38.2673
136.0,580.0,48,1.0,95.7988,63.0799,68.0943,21.0998,39.7588,90.9988,96.9788,68.7285,76.4624,34.6588,66.6899,50.2564,61.7836,38.4388
138.0,582.0,48,3.0,96.1018,63.0989,68.0948,21.1019,40.0818,91.3018,97.2818,68.7297,76.4642,34.9618,66.6903,50.2571,61.7852,38.7418
139.0,583.0,49,1.0,96.2533,63.1333,68.0951,21.1029,40.2333,91.4533,97.4333,68.7302,76.4651,35.1133,66.6905,50.2574,61.786,38.8933
140.0,584.0,49,2.0,96.6448,63.2848,68.0954,21.1039,40.4048,91.6048,97.5848,68.7308,76.466,35.2648,66.6907,50.2577,61.7868,39.0448
141.0,585.0,49,3.0,96.7964,63.4364,68.0956,21.1049,40.5564,91.7564,97.7364,68.7314,76.4668,35.4164,66.6909,50.2581,61.7877,39.1964
142.0,586.0,50,1.0,96.9479,63.4879,68.0959,21.1059,40.7079,91.9079,97.8958,68.732,76.4677,35.5679,66.6911,50.2584,61.7885,39.3479
144.0,588.0,50,3.0,97.2509,63.5401,68.0965,21.1079,41.0218,92.2109,98.2309,68.7331,76.4695,35.9218,66.6915,50.2591,61.7901,39.7109
145.0,589.0,51,1.0,97.4024,63.5421,68.0967,21.1089,41.1824,92.3624,98.3848,68.7337,76.4704,36.0824,66.6916,50.2594,61.7909,39.8624
147.0,591.0,51,3.0,97.7055,63.546,68.0973,21.111,41.5255,92.6655,98.7055,68.7348,76.4721,36.3855,66.692,50.2855,61.7926,40.171
148.0,592.0,52,1.0,97.857,63.548,68.0976,21.112,41.677,92.817,98.857,68.7354,76.473,36.537,66.6922,50.397,61.7934,40.377
150.0,594.0,52,3.0,98.16,63.5519,68.0981,21.114,42.04,93.12,99.2,68.7365,76.4748,36.9,66.6926,50.68,61.795,40.68
151.0,595.0,53,1.0,98.3115,63.5539,68.0984,21.115,42.1915,93.2715,99.3515,68.7371,76.4756,37.0515,66.6928,50.8315,61.7958,40.843
153.0,597.0,53,3.0,98.6145,63.5579,68.0989,21.117,42.529,93.5745,99.6545,68.7382,76.4774,37.3945,66.6932,51.1345,61.7975,41.1745
154.0,598.0,54,1.0,98.7861,63.5598,68.0992,21.118,42.6861,93.7261,99.8061,68.7388,76.4783,37.5583,66.6934,51.2861,61.7983,41.3383
156.0,600.0,54,3.0,99.0891,63.7186,68.0998,21.1291,43.0091,94.0291,100.1891,68.74,76.4891,37.8891,66.6937,51.4291,61.7999,41.6691
157.0,601.0,55,1.0,99.2406,63.7376,68.1206,21.2806,43.2606,94.1806,100.3406,68.7606,76.6006,38.0606,66.6939,51.5806,61.8806,41.8206
159.0,603.0,55,3.0,99.5436,63.7828,68.1435,21.5836,43.5908,94.4836,100.6436,68.8126,76.7431,38.3852,66.6943,51.8836,61.9615,42.1236
160.0,604.0,56,1.0,99.6952,63.7845,68.1453,21.602,43.7752,94.6352,100.7952,68.8198,76.7459,38.6352,66.6945,52.0202,61.9637,42.2752
162.0,606.0,56,3.0,99.9982,63.7879,68.149,21.6065,44.0782,94.9382,101.1582,69.1182,76.7517,38.9382,66.6949,52.0251,61.9681,42.7182
163.0,607.0,57,1.0,100.1497,63.7897,68.1508,21.6088,44.2297,95.0497,101.3097,69.2697,76.7545,39.1097,66.6951,52.0275,61.9703,42.8697
165.0,609.0,57,3.0,100.4727,63.7931,68.1545,21.6133,44.6254,95.3527,101.6327,69.5727,76.7606,39.4635,66.6954,52.0323,61.9747,43.2889
166.0,610.0,58,1.0,100.6242,63.7948,68.1564,21.6156,44.7842,95.5042,101.7842,69.6642,76.7675,39.6484,66.6956,52.0347,61.9769,43.4842
168.0,612.0,58,3.0,100.9273,63.7983,68.1673,21.6273,45.1073,95.8073,102.1273,69.7873,76.8073,39.9673,66.696,52.0395,62.0608,43.7946
169.0,613.0,59,1.0,101.0788,63.8,68.1805,21.6613,45.2588,95.9588,102.2788,69.8005,76.8398,40.1188,66.6962,52.0419,62.0776,43.9588
171.0,615.0,59,3.0,101.3818,63.8007,68.1816,21.6647,45.6218,96.2618,102.7218,69.8016,76.9821,40.4872,66.6966,52.0468,62.0988,44.2618
172.0,616.0,60,1.0,101.5333,63.801,68.1821,21.6664,45.7733,96.4133,102.8733,69.8022,76.9853,40.6933,66.6968,52.0492,62.1048,44.4133
174.0,618.0,60,3.0,101.8364,63.8016,68.1832,21.6698,46.1764,96.6764,103.1964,69.8033,76.9916,40.9964,66.6972,52.0541,62.1156,44.7964
175.0,619.0,61,1.0,101.9879,63.802,68.1838,21.6715,46.3279,96.8279,103.3479,69.8039,76.9947,41.1479,66.6973,52.0566,62.1479,44.9479
177.0,621.0,61,3.0,102.2909,63.8026,68.1848,21.675,46.6309,97.0909,103.5509,69.805,77.0509,41.4509,66.6977,52.1509,62.2105,45.2727
178.0,622.0,62,1.0,102.4424,63.803,68.1854,21.6767,46.792,97.2424,103.7072,69.8055,77.1269,41.6216,66.6979,52.242,62.2168,45.4424
179.0,623.0,62,2.0,102.5939,63.8033,68.1859,21.6784,47.0139,97.3939,103.9739,69.8061,77.1739,41.9339,66.6981,52.2558,62.2939,45.7539
180.0,624.0,62,3.0,102.7455,63.8036,68.1865,21.68,47.1655,97.5455,104.1255,69.8066,77.3255,42.0855,66.6983,52.2802,62.4455,45.9055
181.0,625.0,63,1.0,102.897,63.804,68.187,21.6802,47.357,97.697,104.277,69.8072,77.437,42.237,66.6985,52.281,62.4806,46.057
182.0,626.0,63,2.0,103.0485,63.8043,68.1876,21.6804,47.5085,97.8485,104.4285,69.8078,77.4883,42.3885,66.6987,52.2818,62.4814,46.2085
183.0,627.0,63,3.0,103.2,63.8046,68.1881,21.6806,47.66,98.0,104.58,69.8083,77.5,42.54,66.6989,52.2826,62.4822,46.36
184.0,628.0,64,1.0,103.3515,63.8049,68.1886,21.6808,47.8115,98.1515,104.7315,69.8089,77.5009,42.6915,66.6991,52.2834,62.4831,46.5515
186.0,630.0,64,3.0,103.6545,63.8056,68.1897,21.6812,48.1145,98.4545,105.0345,69.81,77.5027,42.8768,66.6994,52.285,62.4847,46.8545
187.0,631.0,65,1.0,103.8061,63.8059,68.1903,21.6814,48.2661,98.6061,105.1861,69.8105,77.5037,43.0061,66.6996,52.2858,62.4855,46.9861
188.0,632.0,65,2.0,103.9576,63.8063,68.1908,21.6816,48.4176,98.7576,105.3376,69.8111,77.5046,43.1247,66.6998,52.2866,62.4863,47.1376
189.0,633.0,65,3.0,104.1091,63.8066,68.1914,21.6818,48.5691,98.9091,105.4891,69.8117,77.5055,43.1691,66.7091,52.2874,62.4871,47.2891
190.0,634.0,66,1.0,104.2606,63.8069,68.1919,21.682,48.7806,99.0606,105.6406,69.8122,77.5064,43.3103,66.8606,52.2882,62.4879,47.4406
191.0,635.0,66,2.0,104.4121,63.8072,68.1924,21.6822,48.9321,99.2121,105.8321,69.8128,77.5073,43.348,67.0121,52.289,62.4887,47.6521
192.0,636.0,66,3.0,104.5636,63.8076,68.193,21.6824,49.0836,99.3636,105.9836,69.8133,77.5082,43.3588,67.0636,52.2898,62.4895,47.8036
193.0,637.0,67,1.0,104.7152,63.8079,68.1935,21.6826,49.2352,99.5152,106.1352,69.8139,77.5091,43.3647,67.1248,52.2906,62.4903,47.9552
194.0,638.0,67,2.0,104.8667,63.8082,68.1941,21.6828,49.3867,99.5581,106.2867,69.8144,77.51,43.3699,67.1323,52.2914,62.4912,48.1067
195.0,639.0,67,3.0,105.0182,63.8086,68.1946,21.683,49.5582,99.5918,106.4382,69.815,77.511,43.3751,67.1399,52.2922,62.492,48.2582
196.0,640.0,68,1.0,105.1433,63.8089,68.1952,21.6832,49.7097,99.6497,106.5897,69.8156,77.5119,43.3806,67.1603,52.293,62.4928,48.4097
197.0,641.0,68,2.0,105.1612,63.8092,68.1957,21.6834,49.8612,99.8012,106.7412,69.8161,77.5128,43.3907,67.1606,52.2938,62.4936,48.6412
198.0,642.0,68,3.0,105.3127,63.8095,68.1962,21.6836,50.0127,99.9127,106.8927,69.8167,77.5137,43.4127,67.161,52.2946,62.4944,48.7927
199.0,643.0,69,1.0,105.4642,63.8099,68.1968,21.6838,50.1642,100.0642,107.0484,69.8172,77.5146,43.5042,67.1613,52.2954,62.4952,48.9442
200.0,644.0,69,2.0,105.5032,63.8102,68.1973,21.684,50.3558,100.1337,107.2316,69.8178,77.5155,43.5958,67.1617,52.2962,62.496,49.0958
201.0,645.0,69,3.0,105.5074,63.8105,68.1979,21.6842,50.5073,100.2473,107.3873,69.8183,77.5164,43.7073,67.162,52.297,62.4968,49.2473
202.0,646.0,70,1.0,105.5116,63.8109,68.1984,21.6844,50.6588,100.3613,107.5388,69.8189,77.5173,43.8588,67.1624,52.2978,62.4976,49.3988
203.0,647.0,70,2.0,105.5158,63.8112,68.199,21.6846,50.8412,100.3663,107.7103,69.8194,77.5183,44.0103,67.1627,52.2986,62.4985,49.5703
204.0,648.0,70,3.0,105.5218,63.8115,68.1995,21.6848,51.0218,100.3714,107.8618,69.8218,77.5192,44.1618,67.1631,52.2994,62.4993,49.7218
205.0,649.0,71,1.0,105.6733,63.8119,68.2133,21.685,51.1733,100.3764,108.0266,69.9733,77.5217,44.3133,67.1634,52.3333,62.5133,49.8733
206.0,650.0,71,2.0,105.8248,63.8122,68.3002,21.6852,51.3296,100.4248,108.2048,70.1248,77.5401,44.4648,67.1638,52.4848,62.5381,50.0248
207.0,651.0,71,3.0,105.9764,63.8125,68.3008,21.6854,51.4964,100.5764,108.3564,70.1802,77.5421,44.6164,67.1641,52.6227,62.5402,50.1764
208.0,652.0,72,1.0,106.114,63.8128,68.3014,21.6856,51.6479,100.7013,108.5079,70.1823,77.5442,44.7479,67.1644,52.6602,62.5403,50.3279
209.0,653.0,72,2.0,106.1994,63.8132,68.3019,21.6858,51.7994,100.7082,108.6594,70.1844,77.5463,44.8994,67.1648,52.661,62.5405,50.4794
210.0,654.0,72,3.0,106.3509,63.8135,68.3025,21.686,51.9509,100.715,108.7909,70.1865,77.5484,45.0509,67.1651,52.6618,62.5407,50.6309
211.0,655.0,73,1.0,106.5024,63.8138,68.3031,21.6862,52.1024,100.7512,108.9424,70.1885,77.5504,45.2024,67.1655,52.6626,62.5409,50.7824
212.0,656.0,73,2.0,106.6539,63.8142,68.3036,21.6864,52.2539,100.8939,109.0939,70.1906,77.5525,45.3539,67.1658,52.6634,62.5411,50.9339
213.0,657.0,73,3.0,106.8055,63.8145,68.3042,21.6866,52.4055,101.0455,109.2455,70.1927,77.5546,45.5055,67.1662,52.6643,62.5413,51.0855
214.0,658.0,74,1.0,106.957,63.8148,68.3047,21.6868,52.557,101.197,109.397,70.1948,77.5567,45.657,67.1665,52.6651,62.5415,51.237
215.0,659.0,74,2.0,107.1085,63.8151,68.3053,21.687,52.717,101.3485,109.5885,70.1968,77.5587,45.8085,67.1669,52.6659,62.5416,51.3885
216.0,660.0,74,3.0,107.26,63.8155,68.3059,21.6872,52.88,101.5,109.74,70.1989,77.62,45.98,67.1672,52.6667,62.5418,51.54
217.0,661.0,75,1.0,107.4115,63.8158,68.3064,21.6874,53.043,101.6515,109.8915,70.2715,77.7115,46.1515,67.1676,52.6676,62.542,51.7715
218.0,662.0,75,2.0,107.563,63.8161,68.307,21.6876,53.243,101.803,110.043,70.423,77.863,46.303,67.1679,52.6684,62.5422,51.923
219.0,663.0,75,3.0,107.7145,63.8165,68.3076,21.6878,53.3945,101.9545,110.1945,70.5745,78.0145,46.4545,67.1683,52.6692,62.5424,52.0745
220.0,664.0,76,1.0,107.8661,63.8168,68.3081,21.688,53.5461,102.1061,110.3461,70.7201,78.0615,46.6061,67.1686,52.67,62.5426,52.2261
221.0,665.0,76,2.0,108.0176,63.8171,68.3087,21.6882,53.6976,102.2576,110.4976,70.7217,78.0636,46.7752,67.1689,52.6709,62.5427,52.3952
222.0,666.0,76,3.0,108.1691,63.8175,68.3093,21.6884,53.8491,102.4091,110.6491,70.7234,78.0657,46.9291,67.1693,52.6717,62.5429,52.5491
223.0,667.0,77,1.0,108.3206,63.8178,68.3098,21.6886,54.0006,102.5606,110.8012,70.725,78.0678,47.0806,67.1696,52.6725,62.5431,52.7006
224.0,668.0,77,2.0,108.4721,63.8181,68.3104,21.6888,54.1521,102.7121,110.9721,70.7267,78.0699,47.2321,67.17,52.6733,62.5433,52.8721
225.0,669.0,77,3.0,108.6236,63.8184,68.3109,21.689,54.3036,102.8636,111.1236,70.7283,78.072,47.3836,67.1703,52.6742,62.5435,53.0236
226.0,670.0,78,1.0,108.7752,63.8188,68.3115,21.6892,54.4552,103.0152,111.2752,70.7299,78.0741,47.5352,67.1707,52.675,62.5437,53.1752
227.0,671.0,78,2.0,108.9267,63.8191,68.3121,21.6894,54.6067,103.1667,111.4267,70.7316,78.0762,47.6867,67.171,52.6758,62.5438,53.3267
228.0,672.0,78,3.0,109.0782,63.8194,68.3126,21.6896,54.7582,103.3182,111.5782,70.7332,78.0783,47.8382,67.1714,52.6766,62.544,53.4782
229.0,673.0,79,1.0,109.2297,63.8198,68.3132,21.6898,54.9097,103.4697,111.7297,70.7349,78.1097,47.9994,67.1717,52.6774,62.5442,53.6297
230.0,674.0,79,2.0,109.3812,63.8414,68.3138,21.69,55.0812,103.6212,111.8812,70.7365,78.2003,48.1612,67.1721,52.6783,62.5444,53.7812
231.0,675.0,79,3.0,109.5327,63.8515,68.3143,21.6902,55.2327,103.7727,112.0327,70.7382,78.2011,48.3127,67.1724,52.6791,62.5446,53.9327
232.0,676.0,80,1.0,109.6842,63.8842,68.3149,21.6904,55.3842,103.9242,112.1884,70.7398,78.2018,48.4642,67.1727,52.6799,62.5448,54.0842
233.0,677.0,80,2.0,109.8358,63.9613,68.3154,21.6906,55.5358,104.0758,112.3558,70.7421,78.2026,48.6358,67.1731,52.682,62.5449,54.2558
234.0,678.0,80,3.0,109.9873,63.9638,68.316,21.6908,55.6873,104.2273,112.5073,70.7444,78.2033,48.7873,67.1734,52.6843,62.5451,54.4073
235.0,679.0,81,1.0,110.1388,63.9663,68.3166,21.691,55.8388,104.3788,112.6588,70.7466,78.2041,48.9388,67.1738,52.6865,62.5453,54.5588
236.0,680.0,81,2.0,110.2903,63.9688,68.3171,21.6912,56.0103,104.5303,112.8103,70.7489,78.2049,49.0903,67.1741,52.6888,62.5455,54.7103
237.0,681.0,81,3.0,110.4418,63.9714,68.3177,21.6914,56.1818,104.6818,112.9618,70.7512,78.2056,49.2418,67.1745,52.6911,62.5457,54.8618
238.0,682.0,82,1.0,110.5933,63.9739,68.3183,21.6916,56.3333,104.8333,113.1133,70.7535,78.2064,49.3933,67.1748,52.6933,62.5459,55.0133
239.0,683.0,82,2.0,110.7448,63.9764,68.3188,21.6918,56.5048,104.9848,113.2648,70.7558,78.2071,49.5648,67.1752,52.6956,62.546,55.1648
240.0,684.0,82,3.0,110.8964,63.9789,68.3194,21.692,56.6764,105.1364,113.4164,70.7581,78.2079,49.7164,67.1755,52.6979,62.5462,55.3164
241.0,685.0,83,1.0,111.0479,64.0679,68.32,21.6922,56.8279,105.2879,113.5679,70.7879,78.2086,49.8679,67.1759,52.7079,62.5464,55.4679
242.0,686.0,83,2.0,111.1994,64.2194,68.4021,21.6924,56.9794,105.4394,113.7194,70.9394,78.2094,50.0194,67.1762,52.8594,62.5466,55.6194
243.0,687.0,83,3.0,111.3509,64.3709,68.4075,21.6926,57.1309,105.5909,113.8709,71.0909,78.2102,50.1709,67.1766,53.0109,62.5468,55.7709
244.0,688.0,84,1.0,111.6224,64.5224,68.4129,21.6928,57.2848,105.7424,114.0224,71.2496,78.2109,50.3224,67.1769,53.0602,62.547,55.9248
245.0,689.0,84,2.0,111.7739,64.621,68.4184,21.693,57.4739,105.8939,114.1739,71.6139,78.2117,50.4739,67.1772,53.074,62.5472,56.0939
246.0,690.0,84,3.0,111.9255,64.6237,68.4408,21.6932,57.6255,106.0455,114.3255,71.625,78.2124,50.6255,67.1776,53.1208,62.5473,56.2455
247.0,691.0,85,1.0,112.077,64.6265,68.4607,21.6934,57.777,106.197,114.477,71.6302,78.2132,50.777,67.1779,53.1236,62.5475,56.397
248.0,692.0,85,2.0,112.2285,64.6292,68.4673,21.6936,57.9285,106.3485,114.6285,71.6355,78.2139,50.9285,67.1783,53.1263,62.5477,56.5485
249.0,693.0,85,3.0,112.38,64.632,68.4739,21.6938,58.08,106.6,114.78,71.66,78.2147,51.08,67.1786,53.1291,62.5479,56.7
250.0,694.0,86,1.0,112.5315,64.6348,68.4807,21.694,58.2315,106.7515,114.9315,71.7805,78.2155,51.2515,67.179,53.1318,62.5481,56.8715
251.0,695.0,86,2.0,112.683,64.6375,68.4902,21.6942,58.383,106.903,115.083,71.7871,78.2162,51.403,67.1793,53.1346,62.5483,57.023
252.0,696.0,86,3.0,112.8345,64.6545,68.4997,21.6944,58.5345,107.0545,115.2345,71.7937,78.217,51.5545,67.1797,53.1374,62.5484,57.1745
253.0,697.0,87,1.0,112.9861,64.6783,68.5577,21.6946,58.6861,107.2061,115.3922,71.8001,78.2177,51.7261,67.1861,53.1461,62.5486,57.3261
254.0,698.0,87,2.0,113.1376,64.7059,68.5617,21.6948,58.8376,107.3576,115.5576,71.8019,78.2185,51.8776,67.3176,53.2976,62.5488,57.4776
255.0,699.0,87,3.0,113.2891,64.7135,68.5635,21.695,58.9891,107.5091,115.7091,71.8037,78.2192,52.0291,67.4691,53.4091,62.549,57.6291
256.0,700.0,88,1.0,113.7006,64.7204,68.5654,21.6952,59.1406,107.6606,115.8606,71.8055,78.2201,52.1806,67.6206,53.56,62.5492,57.7824
257.0,701.0,88,2.0,113.8521,64.7231,68.5672,21.6954,59.2921,107.8121,116.0121,71.8073,78.2921,52.3321,67.7721,53.5663,62.5494,57.9921
258.0,702.0,88,3.0,114.0036,64.7258,68.5691,21.6956,59.4236,107.9636,116.1636,71.8091,78.4436,52.4872,67.8844,53.5726,62.5495,58.1436
259.0,703.0,89,1.0,114.3952,64.7285,68.5709,21.6958,59.5752,108.1152,116.3152,71.8109,78.5952,52.6552,67.8995,53.579,62.5497,58.2952
260.0,704.0,89,2.0,114.5467,64.7312,68.5728,21.696,59.7267,108.2667,116.4667,71.8127,78.7467,52.8067,68.0467,53.7067,62.5499,58.4467
261.0,705.0,89,3.0,114.6982,64.7339,68.5746,21.6962,59.8782,108.4182,116.6182,71.8145,78.7699,52.9582,68.1982,53.843,62.5501,58.5982
262.0,706.0,90,1.0,114.8497,64.7366,68.5765,21.6964,60.0297,108.5697,116.7697,71.8163,78.7897,53.1097,68.3497,53.9097,62.5503,58.7497
263.0,707.0,90,2.0,115.0012,64.7393,68.5783,21.6966,60.1812,108.7212,116.9212,71.8181,78.8287,53.2812,68.5012,53.9806,62.5505,58.9012
264.0,708.0,90,3.0,115.1527,64.7927,68.5927,21.6968,60.3327,108.8664,117.0727,71.8199,78.8395,53.4327,68.6327,53.9817,62.5506,59.1035
265.0,709.0,91,1.0,115.3042,64.9202,68.7442,21.697,60.4884,108.9921,117.2642,71.9214,78.924,53.6642,68.764,53.9828,62.5508,59.2842
266.0,710.0,91,2.0,115.4558,64.9215,68.8958,21.6972,60.6958,109.1358,117.4558,71.9645,78.9431,53.8158,68.8358,53.9839,62.551,59.4358
267.0,711.0,91,3.0,115.6073,64.9227,68.9612,21.6974,60.8473,109.2873,117.6073,71.9734,78.9515,53.9673,68.9006,53.9849,62.5512,59.5873
268.0,712.0,92,1.0,115.7588,64.924,68.9632,21.6976,60.9988,109.4388,117.7588,72.0188,78.9599,54.0988,68.902,53.986,62.5514,59.7188
269.0,713.0,92,2.0,115.9103,64.9252,68.9653,21.6978,61.1503,109.5903,117.9103,72.1168,79.0237,54.2503,68.9035,53.9871,62.5516,59.8703
270.0,714.0,92,3.0,116.0618,64.9265,68.9673,21.698,61.3036,109.7418,118.0618,72.1535,79.0317,54.4018,68.9049,53.9882,62.5517,60.0218
271.0,715.0,93,1.0,116.2133,64.9277,68.9694,21.6982,61.4933,109.8866,118.2133,72.1662,79.0396,54.5533,68.9063,53.9893,62.5519,60.1733
272.0,716.0,93,2.0,116.3648,64.929,68.9714,21.6984,61.6448,110.0248,118.3648,72.1763,79.1048,54.7048,68.9077,53.9904,62.5521,60.3448
273.0,717.0,93,3.0,116.5164,64.9302,68.9735,21.6986,61.7964,110.1764,118.5164,72.2012,79.1221,54.8764,68.9091,53.9915,62.5523,60.5164
274.0,718.0,94,1.0,116.6679,64.9315,68.9755,21.6988,61.9479,110.3279,118.6679,72.2036,79.1245,55.0279,68.9105,53.9926,62.5525,60.6679
275.0,719.0,94,2.0,116.8194,64.9327,68.9776,21.699,62.0994,110.4794,118.8194,72.206,79.1269,55.1794,68.912,53.9937,62.5527,60.8194
276.0,720.0,94,3.0,116.9709,64.934,68.9796,21.6992,62.2509,110.6309,118.9709,72.2084,79.1292,55.3509,68.9134,53.9948,62.5529,61.0309
277.0,721.0,95,1.0,117.1224,64.9352,69.1024,21.6994,62.4424,110.7824,119.1224,72.2108,79.1316,55.5624,68.9148,53.9958,62.553,61.1824
278.0,722.0,95,2.0,117.2739,64.9365,69.1985,21.6996,62.5939,110.9339,119.2739,72.2132,79.134,55.7139,68.9162,53.9969,62.5532,61.3339
279.0,723.0,95,3.0,117.4255,64.9377,69.3455,21.6998,62.7455,111.0855,119.4255,72.2156,79.1363,55.8655,68.9176,53.998,62.5534,61.4855
280.0,724.0,96,1.0,117.577,64.939,69.497,21.7028,62.897,111.237,119.577,72.218,79.1387,56.017,68.919,53.9991,62.5536,61.637
281.0,725.0,96,2.0,117.7285,64.9685,69.6485,21.7685,63.117,111.3885,119.8285,72.2342,79.2085,56.1685,68.9685,54.0002,62.5538,61.7885
282.0,726.0,96,3.0,117.9,65.12,69.8,21.8217,63.3,111.54,119.98,72.245,79.3016,56.32,69.082,54.001,62.554,61.94
283.0,727.0,97,1.0,118.1835,65.1861,69.9515,21.8243,63.4915,111.6915,120.1315,72.2504,79.3056,56.4715,69.0896,54.0018,62.5541,62.0915
284.0,728.0,97,2.0,118.403,65.1962,70.103,21.8269,63.643,111.843,120.283,72.2558,79.3096,56.643,69.0972,54.0026,62.5543,62.243
285.0,729.0,97,3.0,118.7305,65.2945,70.2545,21.8296,63.7945,111.9945,120.4345,72.2945,79.3135,56.7945,69.1213,54.0034,62.5545,62.3945
286.0,730.0,98,1.0,118.9461,65.4007,70.4061,21.8322,63.9461,112.1461,120.5661,72.4461,79.3175,56.9461,69.124,54.0043,62.5547,62.5261
287.0,731.0,98,2.0,119.0976,65.4051,70.5576,21.8348,64.1176,112.3176,120.7176,72.5976,79.3776,57.0976,69.1267,54.0051,62.5549,62.6776
288.0,732.0,98,3.0,119.5891,65.4094,70.7091,21.8374,64.2691,112.5291,120.8691,72.7491,79.5291,57.2491,69.1294,54.0059,62.5551,62.8291
