qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,2.5,0.0,a,Ob. d'A. I,0,Ob
1.75,2,1.6667,0.3333,a,Vln. I,1,Vln
3.0,2,2.5,0.75,a,Ob. d'A. I,0,Ob
4.75,3,1.6667,0.3333,a,Vln. I,1,Vln
6.0,3,2.5,0.75,a,Ob. d'A. I,0,Ob
11.25,5,2.0,0.5,a,Vln. I,1,Vln
12.0,5,2.5,0.75,a,Ob. d'A. I,0,Ob
13.75,6,1.6667,0.3333,a,Vln. I,1,Vln
15.0,6,2.5,0.75,a,Ob. d'A. I,0,Ob
16.75,7,1.6667,0.3333,a,Vln. I,1,Vln
18.0,7,2.5,0.75,a,Ob. d'A. I,0,Ob
21.75,9,1.0,0.0,a,Ob. d'A. I,0,Ob
28.25,11,1.3333,0.1667,a,Vln. I,1,Vln
30.0,11,2.5,0.75,a,Ob. d'A. I,0,Ob
36.75,14,1.0,0.0,a,Vln. I,1,Vln
38.5,14,2.1667,0.5833,a,Ob. d'A. I,0,Ob
47.25,17,2.0,0.5,a,Vln. I,1,Vln
48.0,17,2.5,0.75,a,Ob. d'A. I,0,Ob
54.0,19,2.5,0.75,a,A. solo,4,A
55.5,20,1.5,0.25,a,Ob. d'A. I,0,Ob
57.0,20,2.5,0.75,a,A. solo,4,A
58.5,21,1.5,0.25,a,Ob. d'A. I,0,Ob
60.0,21,2.5,0.75,a,A. solo,4,A
65.25,23,2.0,0.5,a,Vln. I,1,Vln
66.0,23,2.5,0.75,a,A. solo,4,A
67.5,24,1.5,0.25,a,Ob. d'A. I,0,Ob
69.0,24,2.5,0.75,a,A. solo,4,A
70.5,25,1.5,0.25,a,Ob. d'A. I,0,Ob
72.0,25,2.5,0.75,a,A. solo,4,A
74.5,26,2.1667,0.5833,a,Ob. d'A. I,0,Ob
77.25,27,2.0,0.5,a,Vln. I,1,Vln
78.0,27,2.5,0.75,a,A. solo,4,A
79.5,28,1.5,0.25,a,Ob. d'A. I,0,Ob
81.0,28,2.5,0.75,a,A. solo,4,A
82.5,29,1.5,0.25,a,Ob. d'A. I,0,Ob
84.0,29,2.5,0.75,a,A. solo,4,A
90.0,31,2.5,0.75,a,Ob. d'A. I,0,Ob
91.75,32,1.6667,0.3333,a,Vln. I,1,Vln
93.0,32,2.5,0.75,a,Ob. d'A. I,0,Ob
94.75,33,1.6667,0.3333,a,Vln. I,1,Vln
96.0,33,2.5,0.75,a,Ob. d'A. I,0,Ob
101.25,35,2.0,0.5,a,Vln. I,1,Vln
102.0,35,2.5,0.75,a,Ob. d'A. I,0,Ob
103.75,36,1.6667,0.3333,a,Vln. I,1,Vln
105.0,36,2.5,0.75,a,Ob. d'A. I,0,Ob
106.75,37,1.6667,0.3333,a,Vln. I,1,Vln
108.0,37,2.5,0.75,a,Ob. d'A. I,0,Ob
111.75,39,1.0,0.0,a,Ob. d'A. I,0,Ob
118.25,41,1.3333,0.1667,a,Vln. I,1,Vln
120.0,41,2.5,0.75,a,Ob. d'A. I,0,Ob
129.25,44,2.6667,0.8333,a,A. solo,4,A
131.75,45,2.3333,0.6667,a,Ob. d'A. I,0,Ob
133.0,46,1.1667,0.0833,a,A. solo,4,A
134.75,46,2.3333,0.6667,a,Ob. d'A. I,0,Ob
135.5,46,2.8333,0.9167,a,A. solo,4,A
140.25,48,2.0,0.5,a,Vln. I,1,Vln
141.25,48,2.6667,0.8333,a,A. solo,4,A
149.75,51,2.3333,0.6667,a,Ob. d'A. I,0,Ob
151.25,52,1.3333,0.1667,a,A. solo,4,A
161.25,55,2.0,0.5,a,Vln. I,1,Vln
162.25,55,2.6667,0.8333,a,A. solo,4,A
166.25,57,1.3333,0.1667,a,Vln. I,1,Vln
168.0,57,2.5,0.75,a,Ob. d'A. I,0,Ob
169.75,58,1.6667,0.3333,a,Vln. I,1,Vln
171.0,58,2.5,0.75,a,Ob. d'A. I,0,Ob
172.75,59,1.6667,0.3333,a,Vln. I,1,Vln
174.0,59,2.5,0.75,a,Ob. d'A. I,0,Ob
179.25,61,2.0,0.5,a,Vln. I,1,Vln
180.0,61,2.5,0.75,a,Ob. d'A. I,0,Ob
181.75,62,1.6667,0.3333,a,Vln. I,1,Vln
183.0,62,2.5,0.75,a,Ob. d'A. I,0,Ob
184.75,63,1.6667,0.3333,a,Vln. I,1,Vln
186.0,63,2.5,0.75,a,Ob. d'A. I,0,Ob
192.25,65,2.6667,0.8333,a,A. solo,4,A
204.0,69,2.5,0.75,a,A. solo,4,A
205.5,70,1.5,0.25,a,Ob. d'A. I,0,Ob
207.0,70,2.5,0.75,a,A. solo,4,A
208.5,71,1.5,0.25,a,Ob. d'A. I,0,Ob
210.0,71,2.5,0.75,a,A. solo,4,A
215.25,73,2.0,0.5,a,Vln. I,1,Vln
216.25,73,2.6667,0.8333,a,A. solo,4,A
222.25,75,2.6667,0.8333,a,A. solo,4,A
225.75,77,1.0,0.0,a,Vln. I,1,Vln
229.0,78,1.1667,0.0833,a,A. solo,4,A
239.75,81,2.3333,0.6667,a,Ob. d'A. I,0,Ob
240.25,81,2.6667,0.8333,a,A. solo,4,A
242.25,82,2.0,0.5,a,Ob. d'A. I,0,Ob
244.25,83,1.3333,0.1667,a,A. solo,4,A
246.0,83,2.5,0.75,a,Ob. d'A. I,0,Ob
247.25,84,1.3333,0.1667,a,Vln. I,1,Vln
249.0,84,2.5,0.75,a,Ob. d'A. I,0,Ob
