qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,13,Vln
12.0,5,1.0,0.0,a,Cl 1,4,Cl
24.0,9,1.0,0.0,a,Vln 1,13,Vln
33.0,12,1.0,0.0,b,Vln 1,13,Vln
57.0,20,1.0,0.0,b,Vln 1,13,Vln
99.0,34,1.0,0.0,b,Vln 1,13,Vln
110.0,37,3.0,0.6667,c,Vln 1,13,Vln
134.0,45,3.0,0.6667,c,Fl 1,0,Fl
153.0,52,1.0,0.0,c,Vc,16,Vc
156.0,53,1.0,0.0,c,Vln 1,13,Vln
164.0,55,3.0,0.6667,c,Vc,16,Vc
168.0,57,1.0,0.0,c,Vln 1,13,Vln
177.0,60,1.0,0.0,c,Vln 1,13,Vln
192.0,65,1.0,0.0,c,Vln 1,13,Vln
207.0,70,1.0,0.0,d,Fl 1,0,Fl
215.0,72,3.0,0.6667,d,Fl 1,0,Fl
237.0,80,1.0,0.0,d,Fl 1,0,Fl
245.0,82,3.0,0.6667,d,Bsn 1,6,Bsn
251.0,84,3.0,0.6667,d,Cl 1,4,Cl
254.0,85,3.0,0.6667,d,Fl 1,0,Fl
268.0,90,2.0,0.3333,d,Vln 1,13,Vln
285.0,96,1.0,0.0,d,Vln 1,13,Vln
297.0,100,1.0,0.0,d,Vln 1,13,Vln
312.0,105,1.0,0.0,a,Vla,15,Vla
324.0,109,1.0,0.0,a,Bsn 1,6,Bsn
327.0,110,1.0,0.0,a,Cl 1,4,Cl
330.0,111,1.0,0.0,a,Ob 1,2,Ob
333.0,112,1.0,0.0,a,Fl 1,0,Fl
349.5,117,2.5,0.5,a,Vla,15,Vla
360.0,121,1.0,0.0,a,Bsn 1,6,Bsn
363.0,122,1.0,0.0,a,Cl 1,4,Cl
366.0,123,1.0,0.0,a,Ob 1,2,Ob
369.0,124,1.0,0.0,a,Fl 1,0,Fl
385.5,129,2.5,0.5,a,Vc,16,Vc
396.0,133,1.0,0.0,a,Bsn 1,6,Bsn
399.0,134,1.0,0.0,a,Cl 1,4,Cl
402.0,135,1.0,0.0,a,Ob 1,2,Ob
405.0,136,1.0,0.0,a,Fl 1,0,Fl
432.0,145,1.0,0.0,a,Vc,16,Vc
444.0,149,1.0,0.0,a,Vc,16,Vc
455.0,152,3.0,0.6667,a,Cl 1,4,Cl
459.0,154,1.0,0.0,a,Fl 1,0,Fl
462.0,155,1.0,0.0,a,Cl 1,4,Cl
465.0,156,1.0,0.0,a,Fl 1,0,Fl
468.0,157,1.0,0.0,a,Cl 1,4,Cl
472.0,158,2.0,0.3333,a,Fl 1,0,Fl
475.0,159,2.0,0.3333,a,Ob 1,2,Ob
479.5,160,3.5,0.8333,a,Vln 1,13,Vln
507.0,170,1.0,0.0,a,Vln 1,13,Vln
528.0,177,1.0,0.0,a,Vln 1,13,Vln
552.0,185,1.0,0.0,a,Vln 1,13,Vln
570.0,191,1.0,0.0,a,Vc,16,Vc
582.0,195,1.0,0.0,a,Vc,16,Vc
592.0,198,2.0,0.3333,a,Fl 1,0,Fl
603.0,202,1.0,0.0,a,Vln 1,13,Vln
606.0,203,1.0,0.0,a,Fl 1,0,Fl
627.0,210,-626.0,0.0,a,Vln 1,13,Vln
651.0,218,1.0,0.0,b,Vln 1,13,Vln
693.0,232,1.0,0.0,b,Vln 1,13,Vln
704.0,235,3.0,0.6667,c,Vln 1,13,Vln
728.0,243,3.0,0.6667,c,Ob 1,2,Ob
739.0,247,2.0,0.3333,c,Cl 1,4,Cl
747.0,250,1.0,0.0,c,Vc,16,Vc
750.0,251,1.0,0.0,c,Vln 1,13,Vln
759.0,254,1.0,0.0,c,Vc,16,Vc
762.0,255,1.0,0.0,c,Vln 1,13,Vln
801.0,268,1.0,0.0,d,Vln 1,13,Vln
809.0,270,3.0,0.6667,d,Ob 1,2,Ob
831.0,278,1.0,0.0,d,Ob 1,2,Ob
839.0,280,3.0,0.6667,d,Vla,15,Vla
845.0,282,3.0,0.6667,d,Ob 1,2,Ob
862.0,288,2.0,0.3333,d,Vln 1,13,Vln
879.0,294,1.0,0.0,d,Vln 1,13,Vln
891.0,298,1.0,0.0,d,Vln 1,13,Vln
904.5,302,2.5,0.5,d,Bsn 1,6,Bsn
912.0,305,1.0,0.0,a,Cl 1,4,Cl
933.0,312,1.0,0.0,a,Fl 1,0,Fl
969.0,324,1.0,0.0,a,Vln 1,13,Vln
996.0,333,1.0,0.0,a,Vln 1,13,Vln
999.0,334,1.0,0.0,c,Vln 1,13,Vln
1023.0,342,1.0,0.0,a,Fl 1,0,Fl
1053.0,352,1.0,0.0,a,Fl 1,0,Fl
1086.0,363,1.0,0.0,a,Vln 1,13,Vln
1089.0,364,1.0,0.0,a,Fl 1,0,Fl
1092.0,365,1.0,0.0,a,Vln 1,13,Vln
1095.0,366,1.0,0.0,a,Fl 1,0,Fl
1098.0,367,1.0,0.0,a,Vln 1,13,Vln
1101.0,368,1.0,0.0,a,Fl 1,0,Fl
1104.0,369,1.0,0.0,a,Vln 1,13,Vln
1107.0,370,1.0,0.0,a,Fl 1,0,Fl
1116.0,373,1.0,0.0,a,Vln 1,13,Vln
