qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1108.0,1111.0,P3(Oboe 1)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&U(Violin 1)&P8(Violin 2),,P3(Flute 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P8(Bassoon 2)&P3(Violin 1)&P3(Violin 2),,P8(Flute 1)&P3(Oboe 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&P8(Violin 1)&U(Violin 2),P3(Flute 1)&P8(Oboe 1)&P3(A Clarinet 1)&P3(Bassoon 1)&P8(Bassoon 2)&P3(Violin 1)&P3(Violin 2),P8(Flute 1)&P3(Oboe 1)&P8(A Clarinet 1)&P3(A Clarinet 2)&P3(Bassoon 2)&P8(Violin 1)&P8(Violin 2),P3(Flute 1)&P8(Oboe 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Violin 1)&P3(Violin 2),Main Part,,P8(D Trumpet 2),P8(D Trumpet 1),,U(Flute 1)&P3(Oboe 1)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&P8(Violin 2),P8(Flute 1)&P3(Oboe 1)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2)&P8(Violin 1),,,
1111.0,1135.0,P3(Oboe 1)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2),,P3(Flute 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P8(Bassoon 2),,P8(Flute 1)&P3(Oboe 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(Bassoon 2),P3(Flute 1)&P8(Oboe 1)&P3(A Clarinet 1)&P3(Bassoon 1)&P8(Bassoon 2),P8(Flute 1)&P3(Oboe 1)&P8(A Clarinet 1)&P3(A Clarinet 2)&P3(Bassoon 2),P3(Flute 1)&P8(Oboe 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1),,,,,,Main Part,P8(Main),,,
1135.0,1165.0,P8(A Clarinet 1)&P8(Bassoon 1),,P8(A Clarinet 2)&P8(Bassoon 2),,P8(Flute 1)&P8(Bassoon 1),P8(Oboe 1)&P8(Bassoon 2),P8(Flute 1)&P8(A Clarinet 1),P8(Oboe 1)&P8(A Clarinet 2),U(D Horn 2),U(D Horn 1),,,,Main Part,P8(Main),,,
1165.0,1189.0,,,,,,,,,,,P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,P8(Main),,P8(Contrabass),P8(Violoncello)
1189.0,1213.0,P3(Flute 2),P3(Flute 1),P3(Oboe 2),P3(Oboe 1),P3(A Clarinet 2),P3(A Clarinet 1),P8(Main),,,,P8(D Trumpet 2)&P8(Timpani),P8(D Trumpet 1)&P8(Timpani),P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,,,P8(Contrabass),P8(Violoncello)
1213.0,1234.0,P8(A Clarinet 1)&P8(Violin 1),P8(A Clarinet 2),P3(Oboe 2),P3(Oboe 1),P8(Flute 1)&P8(Violin 1),P8(Flute 2),U(Bassoon 2),U(Bassoon 1),Main Part,P8(Main),P8(D Trumpet 2),P8(D Trumpet 1),,P8(Flute 1)&P8(A Clarinet 1),,,P8(Contrabass),P8(Violoncello)
1234.0,1237.0,,,,,,,,,Main Part,P8(Main),P8(D Trumpet 2),P8(D Trumpet 1),,P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P3(Violin 1)&P5(Viola)&P8(Violoncello)&P8(Contrabass),P3(Violin 1)&P5(Violin 2)&P5(Violoncello)&P5(Contrabass),P3(Violin 1)&P8(Violin 2)&P5(Viola)&P8(Contrabass),P3(Violin 1)&P8(Violin 2)&P5(Viola)&P8(Violoncello)
1237.0,1273.0,,,,,,,,,,Main Part,,,,P3(Violin 2),P3(Violin 1),,P8(Contrabass),P8(Violoncello)
1273.0,1278.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&U(D Trumpet 2)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),Main Part,,,P8(Contrabass),P8(Violoncello)
1278.0,1309.0,Main Part,,,,P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(A Clarinet 1)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&U(D Trumpet 2)&P3(Timpani),P8(Main),,P3(A Clarinet 1)&P8(A Clarinet 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&P8(A Clarinet 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani),P8(A Clarinet 1)&P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),,,,,
1309.0,1327.0,,P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,P5(Flute 2)&P6(A Clarinet 1)&P8(A Clarinet 2)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2),P2(Flute 2)&P6(Oboe 2)&P6(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2),P5(Flute 2)&P8(Oboe 2)&P6(A Clarinet 1)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2),,,P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,Main Part,,,,
1327.0,1350.0,,,P8(A Clarinet 1)&P8(Bassoon 1),,P8(Oboe 1)&P8(Bassoon 1),,P8(Oboe 1)&P8(A Clarinet 1),,,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,P8(Contrabass),P8(Violoncello)
1350.0,1381.0,Main Part,,,,P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(A Clarinet 1)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&U(D Trumpet 2)&P3(Timpani),P8(Main),,P3(A Clarinet 1)&P8(A Clarinet 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&P8(A Clarinet 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani),P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani),P8(A Clarinet 1)&P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),,,,,
1381.0,1399.0,,P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,P5(Flute 2)&P6(A Clarinet 1)&P8(A Clarinet 2)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2),P2(Flute 2)&P6(Oboe 2)&P6(A Clarinet 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2),P5(Flute 2)&P8(Oboe 2)&P6(A Clarinet 1)&P5(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2),,,P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(Flute 2)&P5(Oboe 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,Main Part,,,,
1399.0,1422.0,,,P8(A Clarinet 1)&P8(Bassoon 1),P8(A Clarinet 2)&P8(Bassoon 2),P8(Oboe 1)&P8(Bassoon 1),P8(Oboe 2)&P8(Bassoon 2),P8(Oboe 1)&P8(A Clarinet 1),P8(Oboe 2)&P8(A Clarinet 2),,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,P8(Contrabass),P8(Violoncello)
1422.0,1426.0,,,,,,,,,,,,,,,,,Main Part,P8(Main)
1426.0,1428.0,,,,,,,,,,,,,,,,Main Part,,
1428.0,1431.0,,,,,,,,,,,,,,,Main Part,,,
1431.0,1434.0,P4(A Clarinet 1)&P6(A Clarinet 2),,,,P4(Flute 1)&P3(A Clarinet 2),P6(Flute 1)&P3(A Clarinet 1),,,,,,,,Main Part,,,,
1434.0,1459.0,Main Part,,,,,P6(Main),,,,,,,,P5(Violin 2)&P3(Viola),P5(Violin 1)&P3(Viola),P3(Violin 1)&P3(Violin 2),,
1459.0,1471.0,,,,,,,P4(Bassoon 2)&P3(D Horn 1)&P2(Violoncello)&P2(Contrabass),P4(Bassoon 1)&P2(D Horn 1)&P5(Violoncello)&P5(Contrabass),P3(Bassoon 1)&P2(Bassoon 2)&P4(Violoncello)&P4(Contrabass),,,,,Main Part,,P3(Main),P2(Bassoon 1)&P5(Bassoon 2)&P4(D Horn 1)&P8(Contrabass),P2(Bassoon 1)&P5(Bassoon 2)&P4(D Horn 1)&P8(Violoncello)
1471.0,1479.0,P3(Flute 2)&P4(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P2(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P4(Violin 1)&P4(Violin 2)&P3(Viola),P3(Flute 1)&P6(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P4(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),P4(Flute 1)&P6(Flute 2)&P6(Oboe 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P3(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&U(Violin 1)&P8(Violin 2)&P6(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&P3(A Clarinet 1)&U(A Clarinet 2)&P4(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),P8(Flute 1)&P3(Flute 2)&P4(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 2)&P2(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P4(Violin 1)&P4(Violin 2)&P3(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&U(Oboe 2)&P3(A Clarinet 1)&P4(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),Main Part,P4(Main),,P2(Flute 1)&P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P3(Violin 1)&P3(Violin 2)&P4(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&U(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P4(D Horn 2)&P8(D Trumpet 2)&P6(Violin 1)&P6(Violin 2)&P8(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P4(D Horn 2)&P8(D Trumpet 1)&P6(Violin 1)&P6(Violin 2)&U(Viola),,P4(Flute 1)&P6(Flute 2)&U(Oboe 1)&P6(Oboe 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P3(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P8(Violin 2)&P6(Viola),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P6(Oboe 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P3(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P8(Violin 1)&P6(Viola),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P4(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P6(Violin 1)&P6(Violin 2),P2(Main)&P8(Contrabass),P2(Main)&P8(Violoncello)
1479.0,1507.0,Main Part,P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P4(Violoncello)&P4(Contrabass),,P3(Main),P3(Flute 2)&P3(A Clarinet 2)&P8(Bassoon 1)&P4(Bassoon 2)&P2(D Horn 1)&P2(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P2(Violoncello)&P2(Contrabass),P8(Flute 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P4(Violoncello)&P4(Contrabass),P3(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P4(Bassoon 2)&P2(D Horn 1)&P2(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P2(Violoncello)&P2(Contrabass),P6(Flute 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&P4(Bassoon 1)&P3(D Horn 1)&P3(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P3(Violoncello)&P3(Contrabass),P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&U(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Violoncello)&P8(Contrabass),P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&U(D Horn 1)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(D Trumpet 2)&P4(Violoncello)&P4(Contrabass),P8(Flute 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P8(D Trumpet 1)&P4(Violoncello)&P4(Contrabass),,,,,P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Contrabass),P4(Flute 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P8(Violoncello)
1507.0,1527.0,,,,,,,P2(Violoncello)&P2(Contrabass),,U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani),P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),Main Part,,,P2(Bassoon 1)&P8(Contrabass),P2(Bassoon 1)&P8(Violoncello)
1527.0,1539.0,,,,,,,,U(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),U(Bassoon 2)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),U(Bassoon 2)&U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P3(Timpani)&P3(Violoncello)&P3(Contrabass),P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Violoncello)&P8(Contrabass),Main Part,,,P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani)&P8(Contrabass),P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani)&P8(Violoncello)
1539.0,1570.0,,,Main Part,,,,,,,,,,,,,,P8(Contrabass),P8(Violoncello)
1570.0,1594.0,,,Main Part,,,,,,,,,,,,,,P8(Contrabass),P8(Violoncello)
1594.0,1614.0,P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P8(Flute 1)&U(A Clarinet 1)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),Main Part,P8(Bassoon 2),P8(Flute 1)&U(Flute 2)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 1)&P6(D Horn 1)&P6(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P8(Main),P8(Oboe 2),P4(Flute 1)&P4(Flute 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&U(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P4(Timpani),P4(Flute 1)&P4(Flute 2)&P4(A Clarinet 1)&P6(A Clarinet 2)&U(D Horn 1)&P6(D Trumpet 1)&P6(D Trumpet 2)&P4(Timpani),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P6(D Horn 1)&P6(D Horn 2)&P8(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P6(D Horn 1)&P6(D Horn 2)&P8(D Trumpet 1)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P4(D Horn 1)&P4(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),,,,P8(Contrabass),P8(Violoncello)
1614.0,1646.0,,P8(Oboe 2),,P8(Flute 2),,,,,U(D Horn 2),U(D Horn 1),P8(D Trumpet 2)&P3(Timpani),P8(D Trumpet 1)&P3(Timpani),P3(D Trumpet 1)&P3(D Trumpet 2),Main Part,,,P8(Contrabass),P8(Violoncello)
1646.0,1658.0,Main Part,,P8(Main),,,,,,P4(Timpani),,,,P4(D Horn 1),P8(Viola),,P8(Violin 1),,
1658.0,1669.0,Main Part,,P8(Main),,,,,,U(D Horn 2)&P4(Timpani),U(D Horn 1)&P4(Timpani),,,P4(D Horn 1)&P4(D Horn 2),,,,,
1669.0,1675.0,,,P5(Oboe 2)&P3(Bassoon 1)&P3(Bassoon 2),P5(Oboe 1)&P3(Bassoon 1)&P7(Bassoon 2),,,P3(Oboe 1)&P3(Oboe 2)&P5(Bassoon 2),P3(Oboe 1)&P7(Oboe 2)&P5(Bassoon 1),,,,,,Main Part,,,P3(Main),
1675.0,1681.0,,,Main Part,,,,,P3(Main),,,,,,P3(Violin 2)&P5(Viola)&P3(Violoncello)&P3(Contrabass),P3(Violin 1)&P3(Viola)&P5(Violoncello)&P5(Contrabass),P5(Violin 1)&P3(Violin 2)&P7(Violoncello)&P7(Contrabass),P3(Violin 1)&P5(Violin 2)&P7(Viola)&P8(Contrabass),P3(Violin 1)&P5(Violin 2)&P7(Viola)&P8(Violoncello)
1681.0,1699.0,,,,,,,,,,,,,,Main Part,,,P8(Contrabass),P8(Violoncello)
1699.0,1723.0,,P5(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 2),P8(Bassoon 1),P5(Flute 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 2),P8(Flute 2)&P5(Oboe 2)&P3(A Clarinet 2)&P5(Bassoon 2),P3(Flute 2)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 2),P8(Oboe 1),P5(Flute 2)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2),,,,,,Main Part,,,P8(Contrabass),P8(Violoncello)
1723.0,1758.0,P8(Oboe 1)&P8(Main),,P8(Flute 1)&P8(Main),,P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),P3(A Clarinet 1)&P3(D Horn 1)&P3(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2),,,P8(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),P8(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 1)&P3(D Trumpet 1)&P3(D Trumpet 2),P3(A Clarinet 1)&U(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P8(D Trumpet 2),P3(A Clarinet 1)&P8(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P8(D Trumpet 1),,Main Part,,,P8(Contrabass),P8(Violoncello)
1758.0,1761.0,,,,,,,U(Bassoon 2)&U(Main)&P8(Contrabass),U(Bassoon 1)&U(Main)&P8(Contrabass),,,,,,,,,Main Part,P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)
1761.0,1764.0,,,,,,,,,,,,,,,,Main Part,,
1764.0,1767.0,,,,,,,,,,,,,,,Main Part,,,
