qstamp,measure,beat,measure_fraction,label,part_name,part_num
1.5,1,2.5,0.5,a,Tpt,0
6.0,3,1,0.0,a,Fl,4
9.5,4,1.5,0.167,a,Tpt,0
18.0,7,1,0.0,a,Fl,4
21.5,8,1.5,0.167,a,Tpt,0
25.5,9,2.5,0.5,a,B,15
28.5,10,2.5,0.5,a,A,13
31.5,11,2.5,0.5,a,T,14
34.5,12,2.5,0.5,a,S,12
40.5,14,2.5,0.5,a,Tpt,0
45.0,16,1,0.0,a,S,11
58.5,20,2.5,0.5,a,S,11
64.5,22,2.5,0.5,a,S,11
69.5,24,1.5,0.167,a,Fl,4
80.5,27,3.5,0.833,a,S,11
94.5,32,2.5,0.5,a,S,11
100.5,34,2.5,0.5,a,Fl,4
111.5,38,1.5,0.167,a,Ob,6
118.5,40,2.5,0.5,a,Ob,6
126.0,43,1,0.0,a,Ob,6
138.0,47,1,0.0,a,Ob,6
142.5,48,2.5,0.5,a,Tpt,0
148.5,50,2.5,0.5,a,S,11
160.5,54,2.5,0.5,a,S,11
165.25,56,1.25,0.083,a,Vln,8
166.5,56,2.5,0.5,a,Tpt,0
171.5,58,1.5,0.167,a,T,14
172.5,58,2.5,0.5,a,S,12
173.5,58,3.5,0.833,a,S,11
185.5,62,3.5,0.833,a,S,11
186.5,63,1.5,0.167,a,S,12
187.5,63,2.5,0.5,a,A,13
188.5,63,3.5,0.833,a,S,11
196.5,66,2.5,0.5,a,Fl,4
201.5,68,1.5,0.167,a,Continuo,16
204.0,69,1,0.0,a,Fl,4
207.5,70,1.5,0.167,a,Continuo,16
210.0,71,1,0.0,a,Fl,4
220.5,74,2.5,0.5,a,B,15
235.25,79,2.25,0.417,a,B,15
250.5,84,2.5,0.5,a,B,15
256.5,86,2.5,0.5,a,Tpt,0
261.0,88,1,0.0,a,Fl,4
264.5,89,1.5,0.167,a,Tpt,0
274.5,92,2.5,0.5,a,B,15
277.5,93,2.5,0.5,a,A,13
280.5,94,2.5,0.5,a,T,14
283.5,95,2.5,0.5,a,S,12
289.5,97,2.5,0.5,a,S,11
301.5,101,2.5,0.5,a,Tpt,0
312.0,105,1,0.0,a,Tpt,0
324.0,109,1,0.0,a,Tpt,0
331.5,111,2.5,0.5,a,Fl,4
339.0,114,1,0.0,a,Fl,4
351.0,118,1,0.0,a,Fl,4
355.5,119,2.5,0.5,a,Tpt,0
360.0,121,1,0.0,a,Fl,4
361.5,121,2.5,0.5,a,Tpt,0
372.0,125,1,0.0,a,Tpt,0
384.0,129,1,0.0,a,Tpt,0
