qstamp,measure,beat,measure_fraction,label,part_name,part_num
0.0,1,1.67,0.0,a,Vln,14
9.0,7,1.67,0.667,a,Vla,15
15.0,11,1.67,0.667,a,Bsn,6
18.0,13,1.67,0.667,a,Vln,13
39.0,27,1.67,0.667,b,Vln,13
51.0,35,1.67,0.667,b,Ob,2
56.5,39,1.33,0.333,b,Cl,4
59.0,41,1,0.0,b,Vln,13
60.5,42,1,0.0,b,Cl,4
68.0,47,1,0.0,b,Ob,2
71.875,49,1.58,0.583,b,Vln,13
80.0,55,1,0.0,c,Vln,13
86.0,59,1,0.0,c,Vln,13
91.5,62,1.67,0.667,a,Vln,13
96.0,65,1.67,0.667,d,Vln,13
105.0,71,1.67,0.667,d,Fl,0
108.0,73,1.67,0.667,d,Ob,2
117.0,79,1.67,0.667,d,Fl,0
121.5,82,1.67,0.667,d,Cl,4
123.0,83,1.67,0.667,d,Fl,0
124.5,84,1.67,0.667,d,Cl,4
126.0,85,1.67,0.667,d,Fl,0
127.0,86,1.33,0.333,d,Vln,13
128.0,87,1,0.0,d,Ob,2
129.0,87,1.67,0.667,d,Vln,13
130.0,88,1.33,0.333,d,Ob,2
131.0,89,1,0.0,d,Vln,13
132.0,89,1.67,0.667,d,Ob,2
133.0,90,1.33,0.333,d,Fl,0
138.5,94,1,0.0,a,Vln,13
150.5,102,1,0.0,a,Vln,14
159.5,108,1,0.0,a,Bsn,6
165.0,111,1.67,0.667,a,Bsn,7
168.0,113,1.67,0.667,a,Hn,8
169.5,114,1.67,0.667,a,Fl,0
178.5,120,1.67,0.667,a,Vln,13
189.0,127,1.67,0.667,b,Vln,13
201.0,135,1.67,0.667,b,Fl,0
212.0,143,1,0.0,b,Vln,13
218.0,147,1,0.0,b,Fl,0
230.0,155,1,0.0,c,Vln,13
236.0,159,1,0.0,c,Vln,13
241.5,162,1.67,0.667,a,Vln,13
244.5,164,1.67,0.667,a,Ob,2
261.5,176,1,0.0,a,Fl,0
273.0,183,1.67,0.667,b,Ob,2
274.5,184,1.67,0.667,b,Vln,13
279.0,187,1.67,0.667,b,Ob,2
280.5,188,1.67,0.667,b,Vln,13
285.0,191,1.67,0.667,b,Hn,8
289.5,194,1.67,0.667,b,Fl,0
