score_qstamp,qstamp,measure,beat,729209_tstamp,484063_tstamp,736778_tstamp
104.0,111.0,35,3.0,21.0379,20.7979,24.3979
105.0,112.0,36,1.0,21.1903,20.9703,24.5703
106.0,113.0,36,2.0,21.3628,21.1428,24.7628
107.0,114.0,36,3.0,21.5352,21.3352,24.9352
108.0,115.0,37,1.0,21.6676,21.5076,25.1076
109.0,116.0,37,2.0,21.8,21.7,25.28
110.0,117.0,37,3.0,21.9524,21.8724,25.4724
111.0,118.0,38,1.0,22.1248,22.0696,25.6448
112.0,119.0,38,2.0,22.2972,22.2572,25.8172
113.0,120.0,38,3.0,22.3897,22.4297,25.9697
114.0,121.0,39,1.0,22.5621,22.6021,26.1421
115.0,122.0,39,2.0,22.7345,22.7745,26.3145
116.0,123.0,39,3.0,22.8469,22.9669,26.4869
117.0,124.0,40,1.0,23.0193,23.1393,26.6593
118.0,125.0,40,2.0,23.1917,23.3517,26.8317
119.0,126.0,40,3.0,23.3241,23.5241,27.0041
120.0,127.0,41,1.0,23.4766,23.6966,27.1766
121.0,128.0,41,2.0,23.629,23.889,27.349
122.0,129.0,41,3.0,23.8014,24.0614,27.5214
123.0,130.0,42,1.0,23.9738,24.2338,27.6938
124.0,131.0,42,2.0,24.1262,24.4062,27.8662
125.0,132.0,42,3.0,24.2386,24.5786,28.0186
126.0,133.0,43,1.0,24.411,24.802,28.191
127.0,134.0,43,2.0,24.5834,24.9834,28.3634
128.0,135.0,43,3.0,24.7559,25.1559,28.5159
129.0,136.0,44,1.0,24.8683,25.3283,28.6883
130.0,137.0,44,2.0,25.0407,25.5207,28.8407
131.0,138.0,44,3.0,25.1731,25.6931,29.0131
132.0,139.0,45,1.0,25.3455,25.891,29.1855
133.0,140.0,45,2.0,25.5179,26.0779,29.3579
134.0,141.0,45,3.0,25.6503,26.2503,29.5103
135.0,142.0,46,1.0,25.8028,26.4484,29.6828
136.0,143.0,46,2.0,25.9752,26.6552,29.8552
137.0,144.0,46,3.0,26.1476,26.8276,30.0276
138.0,145.0,47,1.0,26.32,27.0,30.2
139.0,146.0,47,2.0,26.4724,27.1724,30.3724
140.0,147.0,47,3.0,26.6048,27.3448,30.5448
141.0,148.0,48,1.0,26.7572,27.5172,30.7172
142.0,149.0,48,2.0,26.9297,27.7497,30.8897
143.0,150.0,48,3.0,27.0621,27.9221,31.0221
144.0,151.0,49,1.0,27.2345,28.0945,31.1945
145.0,152.0,49,2.0,27.4069,28.3069,31.3669
146.0,153.0,49,3.0,27.4793,28.4793,31.5393
147.0,154.0,50,1.0,27.6517,28.6517,31.7117
148.0,155.0,50,2.0,27.8241,28.8441,31.8841
149.0,156.0,50,3.0,27.9966,29.0166,32.0166
150.0,157.0,51,1.0,28.169,29.198,32.189
151.0,158.0,51,2.0,28.3414,29.3814,32.3614
152.0,159.0,51,3.0,28.4338,29.5538,32.5138
153.0,160.0,52,1.0,28.6062,29.7524,32.6862
154.0,161.0,52,2.0,28.7786,29.9386,32.8586
155.0,162.0,52,3.0,28.917,30.111,33.011
156.0,163.0,53,1.0,29.0834,30.2902,33.1434
157.0,164.0,53,2.0,29.2559,30.4959,33.3159
158.0,165.0,53,3.0,29.3883,30.6683,33.4883
159.0,166.0,54,1.0,29.5407,30.8407,33.6607
160.0,167.0,54,2.0,29.7131,31.0131,33.8331
161.0,168.0,54,3.0,29.8655,31.1855,33.9855
162.0,169.0,55,1.0,30.0379,31.3579,34.1579
163.0,170.0,55,2.0,30.2903,31.5503,34.3303
164.0,171.0,55,3.0,30.4628,31.7228,34.4628
165.0,172.0,56,1.0,30.6352,31.8952,34.6352
166.0,173.0,56,2.0,30.712,32.1076,34.8076
166.5,173.5,56,2.5,30.7338,32.1938,34.8938
167.0,174.0,56,3.0,30.82,32.28,34.98
168.0,175.0,57,1.0,30.9924,32.5048,35.1524
169.0,176.0,57,2.0,31.1648,32.6848,35.3248
169.5,176.5,57,2.5,31.2355,32.771,35.411
170.0,177.0,57,3.0,31.3172,32.8572,35.4972
171.0,178.0,58,1.0,31.4897,33.0697,35.6697
172.0,179.0,58,2.0,31.651,33.2621,35.8421
173.0,180.0,58,3.0,31.7145,33.4345,36.0145
174.0,181.0,59,1.0,31.8869,33.6269,36.1869
175.0,182.0,59,2.0,32.0593,33.7993,36.3393
176.0,183.0,59,3.0,32.2117,33.9717,36.5117
177.0,184.0,60,1.0,32.3641,34.1441,36.6841
178.0,185.0,60,2.0,32.5366,34.3366,36.8566
179.0,186.0,60,3.0,32.709,34.529,37.029
180.0,187.0,61,1.0,32.8414,34.7214,37.1814
181.0,188.0,61,2.0,33.0138,34.8938,37.3538
182.0,189.0,61,3.0,33.1262,35.0662,37.5262
183.0,190.0,62,1.0,33.2986,35.2386,37.6786
184.0,191.0,62,2.0,33.471,35.451,37.851
185.0,192.0,62,3.0,33.6434,35.6234,38.0234
186.0,193.0,63,1.0,33.7759,35.8277,38.1959
187.0,194.0,63,2.0,33.9483,36.0083,38.3683
188.0,195.0,63,3.0,34.0936,36.1814,38.5007
189.0,196.0,64,1.0,34.2531,36.3731,38.6731
190.0,197.0,64,2.0,34.4255,36.5455,38.8455
191.0,198.0,64,3.0,34.5579,36.7179,39.0179
192.0,199.0,65,1.0,34.7303,36.8903,39.1903
193.0,200.0,65,2.0,34.9028,37.1028,39.3628
194.0,201.0,65,3.0,35.0352,37.2752,39.5352
195.0,202.0,66,1.0,35.2076,37.4476,39.7076
196.0,203.0,66,2.0,35.38,37.64,39.88
197.0,204.0,66,3.0,35.5524,37.8324,40.0524
198.0,205.0,67,1.0,35.6848,38.0048,40.2048
199.0,206.0,67,2.0,35.8572,38.1772,40.3772
200.0,207.0,67,3.0,35.9897,38.3697,40.5497
201.0,208.0,68,1.0,36.1621,38.5421,40.7021
202.0,209.0,68,2.0,36.3345,38.7145,40.8745
203.0,210.0,68,3.0,36.4869,38.8869,41.0269
204.0,211.0,69,1.0,36.6593,39.0593,41.1993
205.0,212.0,69,2.0,36.8317,39.2634,41.3717
206.0,213.0,69,3.0,36.9641,39.4441,41.5441
207.0,214.0,70,1.0,37.1366,39.6166,41.6966
208.0,215.0,70,2.0,37.309,39.809,41.869
209.0,216.0,70,3.0,37.4614,39.9814,42.0214
210.0,217.0,71,1.0,37.5938,40.1676,42.1938
211.0,218.0,71,2.0,37.7462,40.3462,42.3662
212.0,219.0,71,3.0,37.9186,40.5186,42.5386
213.0,220.0,72,1.0,38.071,40.691,42.671
214.0,221.0,72,2.0,38.2434,40.8834,42.8434
215.0,222.0,72,3.0,38.3759,41.0759,43.0359
216.0,223.0,73,1.0,38.5483,41.2483,43.2083
217.0,224.0,73,2.0,38.7207,41.4207,43.3807
218.0,225.0,73,3.0,38.8531,41.5931,43.5331
219.0,226.0,74,1.0,39.0255,41.7765,43.6855
220.0,227.0,74,2.0,39.1979,41.9779,43.8579
221.0,228.0,74,3.0,39.3303,42.1503,44.0303
222.0,229.0,75,1.0,39.5028,42.3428,44.2028
223.0,230.0,75,2.0,39.6752,42.5152,44.3752
224.0,231.0,75,3.0,39.8076,42.6876,44.5276
225.0,232.0,76,1.0,39.96,42.86,44.68
226.0,233.0,76,2.0,40.1324,43.0324,44.8524
227.0,234.0,76,3.0,40.2448,43.2048,44.9448
228.0,235.0,77,1.0,40.4172,43.3972,45.1172
229.5,236.5,77,2.5,40.6759,43.7759,45.4359
230.0,237.0,77,3.0,40.7621,43.8642,45.5221
231.0,238.0,78,1.0,40.9345,44.0545,45.6945
232.5,239.5,78,2.5,41.1931,44.3331,45.9731
233.0,240.0,78,3.0,41.2793,44.4393,46.0593
234.0,241.0,79,1.0,41.4517,44.6317,46.2317
235.5,242.5,79,2.5,41.7103,44.9503,46.5303
236.0,243.0,79,3.0,41.7966,45.0366,46.6166
237.0,244.0,80,1.0,41.969,45.209,46.789
238.5,245.5,80,2.5,42.1276,45.4676,47.0476
239.0,246.0,80,3.0,42.2138,45.5738,47.1338
240.0,247.0,81,1.0,42.3862,45.7772,47.3062
241.5,248.5,81,2.5,42.6448,46.1048,47.5648
242.0,249.0,81,3.0,42.731,46.191,47.651
243.0,250.0,82,1.0,42.9034,46.3668,47.8234
244.5,251.5,82,2.5,43.1421,46.7021,48.1221
245.0,252.0,82,3.0,43.2283,46.7883,48.2083
246.0,253.0,83,1.0,43.3607,46.9607,48.3814
247.5,254.5,83,2.5,43.6193,47.2193,48.6593
248.0,255.0,83,3.0,43.7055,47.3055,48.7455
249.0,256.0,84,1.0,43.8779,47.4779,48.9179
250.5,257.5,84,2.5,44.1366,47.7566,49.1766
251.0,258.0,84,3.0,44.2228,47.8456,49.2628
252.0,259.0,85,1.0,44.3952,48.0352,49.4352
253.5,260.5,85,2.5,44.6284,48.3738,49.6938
254.0,261.0,85,3.0,44.68,48.46,49.78
255.0,262.0,86,1.0,44.7724,48.6324,49.8762
256.5,263.5,86,2.5,45.031,48.991,50.0928
257.0,264.0,86,3.0,45.1043,49.0772,50.1572
258.0,265.0,87,1.0,45.2297,49.2594,50.3297
259.5,266.5,87,2.5,45.4883,49.5483,50.5883
260.0,267.0,87,3.0,45.5745,49.6345,50.6745
261.0,268.0,88,1.0,45.7469,49.8138,50.8469
262.5,269.5,88,2.5,46.0055,50.1455,51.1055
263.0,270.0,88,3.0,46.0917,50.2317,51.1917
264.0,271.0,89,1.0,46.2641,50.4082,51.3641
265.5,272.5,89,2.5,46.5076,50.6828,51.6228
266.0,273.0,89,3.0,46.569,50.769,51.709
267.0,274.0,90,1.0,46.7414,50.9456,51.8814
268.5,275.5,90,2.5,46.98,51.28,52.14
269.0,276.0,90,3.0,47.0662,51.3662,52.2262
270.0,277.0,91,1.0,47.2386,51.5386,52.3986
271.5,278.5,91,2.5,47.4972,51.8372,52.6572
272.0,279.0,91,3.0,47.5834,51.9234,52.7434
273.0,280.0,92,1.0,47.6759,52.0959,52.9159
274.5,281.5,92,2.5,47.9345,52.4145,53.1745
275.0,282.0,92,3.0,48.0207,52.5007,53.2607
276.0,283.0,93,1.0,48.1531,52.6993,53.4331
277.0,284.0,93,2.0,48.3255,52.8855,53.6055
277.5,284.5,93,2.5,48.4117,52.9717,53.6917
278.0,285.0,93,3.0,48.4979,53.0579,53.7779
278.5,285.5,93,3.5,48.5441,53.1482,53.8641
279.0,286.0,94,1.0,48.6303,53.2703,53.9503
280.5,287.5,94,2.5,48.889,53.609,54.249
281.0,288.0,94,3.0,48.9552,53.6952,54.3352
282.0,289.0,95,1.0,49.1276,53.8752,54.5076
283.5,290.5,95,2.5,49.3862,54.1862,54.7662
284.0,291.0,95,3.0,49.4724,54.2724,54.8524
285.0,292.0,96,1.0,49.6448,54.4496,55.0248
286.5,293.5,96,2.5,49.8917,54.7434,55.2834
287.0,294.0,96,3.0,49.9697,54.8297,55.3499
288.0,295.0,97,1.0,50.1421,55.0221,55.5021
289.0,296.0,97,2.0,50.3145,55.1945,55.6745
289.5,296.5,97,2.5,50.4007,55.2807,55.7407
290.0,297.0,97,3.0,50.4869,55.3669,55.8269
290.5,297.5,97,3.5,50.5731,55.4531,55.9131
291.0,298.0,98,1.0,50.6593,55.5393,55.9993
292.5,299.5,98,2.5,50.9379,55.8579,56.2779
293.0,300.0,98,3.0,51.0041,55.9441,56.3641
294.0,301.0,99,1.0,51.1566,56.1532,56.5366
295.5,302.5,99,2.5,51.3784,56.4352,56.7952
296.0,303.0,99,3.0,51.4614,56.5214,56.8707
297.0,304.0,100,1.0,51.6338,56.6938,57.0338
298.5,305.5,100,2.5,51.8841,56.9924,57.2575
299.0,306.0,100,3.0,51.9386,57.0786,57.3386
300.0,307.0,101,1.0,52.111,57.271,57.4955
301.0,308.0,101,2.0,52.2634,57.4434,57.6634
301.5,308.5,101,2.5,52.3497,57.5297,57.7497
302.0,309.0,101,3.0,52.4359,57.6159,57.8359
302.5,309.5,101,3.5,52.5221,57.7063,57.9221
303.0,310.0,102,1.0,52.6166,57.8283,58.0166
304.0,311.0,102,2.0,52.8007,58.0207,58.2007
304.5,311.5,102,2.5,52.8869,58.1069,58.2869
305.0,312.0,102,3.0,52.9731,58.1931,58.3731
306.0,313.0,103,1.0,53.0855,58.3655,58.5455
307.0,314.0,103,2.0,53.2579,58.5558,58.7179
307.5,314.5,103,2.5,53.3441,58.6441,58.8041
308.0,315.0,103,3.0,53.4303,58.7303,58.8903
309.0,316.0,104,1.0,53.6028,58.9056,59.0428
310.0,317.0,104,2.0,53.7752,59.0952,59.2152
310.5,317.5,104,2.5,53.8304,59.1814,59.2738
311.0,318.0,104,3.0,53.8876,59.2676,59.3476
312.0,319.0,105,1.0,54.06,59.44,59.52
313.0,320.0,105,2.0,54.2324,59.6324,59.6924
313.5,320.5,105,2.5,54.2596,59.7186,59.7786
314.0,321.0,105,3.0,54.3448,59.8048,59.8648
314.5,321.5,105,3.5,54.431,59.891,59.931
315.0,322.0,106,1.0,54.5172,59.9972,60.0172
316.0,323.0,106,2.0,54.6897,60.1697,60.1897
316.5,323.5,106,2.5,54.7759,60.2559,60.2759
317.0,324.0,106,3.0,54.8621,60.3421,60.3621
318.0,325.0,107,1.0,55.0345,60.5145,60.5145
319.0,326.0,107,2.0,55.2069,60.7069,60.6869
319.5,326.5,107,2.5,55.2766,60.7931,60.7377
320.0,327.0,107,3.0,55.3593,60.8793,60.8193
321.0,328.0,108,1.0,55.5317,61.0517,60.9917
322.0,329.0,108,2.0,55.7041,61.2441,61.1641
322.5,329.5,108,2.5,55.7852,61.3303,61.2503
323.0,330.0,108,3.0,55.8566,61.4166,61.3366
324.0,331.0,109,1.0,56.029,61.629,61.509
325.5,332.5,109,2.5,56.2876,61.8876,61.7676
326.0,333.0,109,3.0,56.3738,61.9738,61.8538
327.0,334.0,110,1.0,56.5462,62.1662,62.0262
328.0,335.0,110,2.0,56.7186,62.3786,62.1793
329.0,336.0,110,3.0,56.811,62.551,62.351
330.0,337.0,111,1.0,56.9834,62.7068,62.5034
331.5,338.5,111,2.5,57.2421,62.9821,62.7621
332.0,339.0,111,3.0,57.3283,63.0683,62.8483
333.0,340.0,112,1.0,57.5007,63.2807,62.9807
334.0,341.0,112,2.0,57.6531,63.4731,63.1531
335.0,342.0,112,3.0,57.8255,63.651,63.3255
336.0,343.0,113,1.0,57.9779,63.8579,63.4979
337.5,344.5,113,2.5,58.2166,64.1566,63.7566
338.0,345.0,113,3.0,58.3028,64.2428,63.8428
339.0,346.0,114,1.0,58.4752,64.4152,64.0152
340.0,347.0,114,2.0,58.6476,64.5952,64.1876
341.0,348.0,114,3.0,58.76,64.78,64.34
342.0,349.0,115,1.0,58.9324,64.9524,64.5124
343.5,350.5,115,2.5,59.191,65.211,64.771
344.0,351.0,115,3.0,59.2772,65.2972,64.8572
345.0,352.0,116,1.0,59.4297,65.4794,65.0297
346.0,353.0,116,2.0,59.6221,65.7021,65.2021
347.0,354.0,116,3.0,59.7945,65.8745,65.3545
348.0,355.0,117,1.0,59.9669,66.0607,65.5269
349.0,356.0,117,2.0,60.1393,66.2593,65.6993
350.0,357.0,117,3.0,60.3117,66.4317,65.8717
351.0,358.0,118,1.0,60.4841,66.6328,66.0441
352.0,359.0,118,2.0,60.6566,66.9166,66.2166
353.0,360.0,118,3.0,60.829,67.089,66.429
354.0,361.0,119,1.0,61.0014,67.2614,66.6214
355.0,362.0,119,2.0,61.1738,67.4338,66.7938
356.0,363.0,119,3.0,61.3262,67.6062,66.9662
357.0,364.0,120,1.0,61.4986,67.8386,67.1386
358.0,365.0,120,2.0,61.611,68.011,67.311
359.0,366.0,120,3.0,61.7834,68.1834,67.5034
360.0,367.0,121,1.0,61.9559,68.3559,67.6759
361.0,368.0,121,2.0,62.1283,68.5283,67.8483
362.0,369.0,121,3.0,62.3007,68.8007,68.0407
363.0,370.0,122,1.0,62.4731,68.9731,68.2131
364.0,371.0,122,2.0,62.6455,69.2055,68.3855
365.0,372.0,122,3.0,62.8179,69.3779,68.5579
366.0,373.0,123,1.0,62.9903,69.5903,68.7303
367.0,374.0,123,2.0,63.1628,69.7856,68.9028
368.0,375.0,123,3.0,63.3352,69.9752,69.0552
369.0,376.0,124,1.0,63.5076,70.1628,69.2276
370.0,377.0,124,2.0,63.68,70.38,69.4
371.0,378.0,124,3.0,63.8524,70.5524,69.5724
372.0,379.0,125,1.0,64.0248,70.7248,69.7448
373.0,380.0,125,2.0,64.1972,70.8972,69.9172
374.0,381.0,125,3.0,64.3697,71.0697,70.0897
375.0,382.0,126,1.0,64.5221,71.2442,70.2621
376.0,383.0,126,2.0,64.6945,71.4545,70.449
377.0,384.0,126,3.0,64.8269,71.6269,70.6269
378.0,385.0,127,1.0,64.9797,71.8193,70.7993
379.0,386.0,127,2.0,65.1317,71.9917,70.9717
380.0,387.0,127,3.0,65.3041,72.1841,71.1441
381.0,388.0,128,1.0,65.4566,72.3566,71.3166
382.0,389.0,128,2.0,65.609,72.549,71.489
383.0,390.0,128,3.0,65.7614,72.7214,71.6014
384.0,391.0,129,1.0,65.9338,72.8938,71.7338
385.0,392.0,129,2.0,66.1062,73.1062,71.9062
386.0,393.0,129,3.0,66.2586,73.2786,72.0786
387.0,394.0,130,1.0,66.431,73.451,72.251
388.0,395.0,130,2.0,66.6034,73.6268,72.4234
389.0,396.0,130,3.0,66.7759,73.8159,72.5959
390.0,397.0,131,1.0,66.9083,74.0049,72.7683
391.0,398.0,131,2.0,67.0807,74.2214,72.9407
392.0,399.0,131,3.0,67.2531,74.4131,73.0931
393.0,400.0,132,1.0,67.4255,74.5855,73.2655
394.0,401.0,132,2.0,67.589,74.7579,73.4179
395.0,402.0,132,3.0,67.7103,74.9303,73.5903
396.0,403.0,133,1.0,67.8628,75.1028,73.7628
397.0,404.0,133,2.0,68.0352,75.2752,73.9352
398.0,405.0,133,3.0,68.2076,75.4676,74.0876
399.0,406.0,134,1.0,68.36,75.64,74.26
400.0,407.0,134,2.0,68.5324,75.8124,74.4324
401.0,408.0,134,3.0,68.7048,76.0048,74.5648
402.0,409.0,135,1.0,68.7972,76.1772,74.6972
403.0,410.0,135,2.0,68.9697,76.3497,74.8697
403.5,410.5,135,2.5,69.048,76.4359,74.9559
404.0,411.0,135,3.0,69.1221,76.5242,75.0421
405.0,412.0,136,1.0,69.2945,76.7145,75.2145
406.0,413.0,136,2.0,69.4669,76.8869,75.3869
406.5,413.5,136,2.5,69.5531,76.9731,75.4731
407.0,414.0,136,3.0,69.6393,77.0593,75.5393
408.0,415.0,137,1.0,69.7517,77.2517,75.7117
409.0,416.0,137,2.0,69.9241,77.4241,75.8841
409.5,416.5,137,2.5,70.0103,77.5103,75.9703
410.0,417.0,137,3.0,70.0966,77.5966,76.0566
411.0,418.0,138,1.0,70.269,77.778,76.229
412.0,419.0,138,2.0,70.4414,77.9614,76.4214
412.5,419.5,138,2.5,70.5276,78.0476,76.5076
413.0,420.0,138,3.0,70.6138,78.1338,76.5938
414.0,421.0,139,1.0,70.7862,78.4262,76.7662
415.0,422.0,139,2.0,70.9586,78.5986,76.9386
416.0,423.0,139,3.0,71.111,78.771,77.111
417.0,424.0,140,1.0,71.2834,78.9434,77.2834
418.0,425.0,140,2.0,71.4559,79.1159,77.4559
419.0,426.0,140,3.0,71.6283,79.2883,77.6283
420.0,427.0,141,1.0,71.8007,79.4607,77.8007
421.0,428.0,141,2.0,71.9731,79.6331,77.9331
422.0,429.0,141,3.0,72.1428,79.8055,78.1055
422.5,429.5,141,3.5,72.1674,79.9117,78.1917
423.0,430.0,142,1.0,72.1797,79.9979,78.2779
424.0,431.0,142,2.0,72.3303,80.1703,78.4503
425.0,432.0,142,3.0,72.5028,80.3684,78.6228
425.5,432.5,142,3.5,72.589,80.489,78.709
426.0,433.0,143,1.0,72.6752,80.5752,78.7952
427.5,434.5,143,2.5,72.9338,80.8738,79.0538
428.0,435.0,143,3.0,73.02,80.96,79.14
429.0,436.0,144,1.0,73.1924,81.1324,79.3324
430.5,437.5,144,2.5,73.451,81.431,79.591
431.0,438.0,144,3.0,73.5372,81.5172,79.6772
432.0,439.0,145,1.0,73.6948,81.7188,79.8497
433.5,440.5,145,2.5,73.9483,82.0083,80.1083
434.0,441.0,145,3.0,74.0345,82.0945,80.1945
435.0,442.0,146,1.0,74.2069,82.2807,80.3669
436.5,443.5,146,2.5,74.4655,82.9165,80.662
437.0,444.0,146,3.0,74.5517,83.0517,80.7917
438.0,445.0,147,1.0,74.7241,83.2241,80.9641
24.0,475.0,9,1.0,76.5566,85.0766,83.3966
25.5,476.5,9,2.5,76.8152,85.3552,83.6552
26.0,477.0,9,3.0,76.9014,85.4414,83.7414
27.0,478.0,10,1.0,77.0738,85.6938,83.9138
28.0,479.0,10,2.0,77.2462,85.8662,84.0862
29.0,480.0,10,3.0,77.3986,86.0386,84.2586
30.0,481.0,11,1.0,77.551,86.222,84.431
31.0,482.0,11,2.0,77.7234,86.4234,84.6068
32.0,483.0,11,3.0,77.8359,86.5959,84.7959
33.0,484.0,12,1.0,78.0083,86.7683,84.9683
34.0,485.0,12,2.0,78.1607,87.0207,85.1607
35.0,486.0,12,3.0,78.3331,87.1931,85.3131
36.0,487.0,13,1.0,78.5055,87.371,85.4855
37.0,488.0,13,2.0,78.6579,87.5579,85.6579
37.5,488.5,13,2.5,78.7441,87.6441,85.7441
38.0,489.0,13,3.0,78.8303,87.7303,85.8103
39.0,490.0,14,1.0,79.0028,87.9056,85.9828
40.0,491.0,14,2.0,79.1752,88.0952,86.1552
41.0,492.0,14,3.0,79.3076,88.2676,86.3276
42.0,493.0,15,1.0,79.48,88.46,86.5
43.0,494.0,15,2.0,79.6524,88.6324,86.6724
44.0,495.0,15,3.0,79.8248,88.8048,86.8448
45.0,496.0,16,1.0,79.9772,88.9772,87.0172
46.0,497.0,16,2.0,80.1297,89.1897,87.1897
47.0,498.0,16,3.0,80.2821,89.3621,87.3221
48.0,499.0,17,1.0,80.4545,89.5345,87.4945
49.0,500.0,17,2.0,80.6269,89.7069,87.6669
49.5,500.5,17,2.5,80.7065,89.7931,87.7531
50.0,501.0,17,3.0,80.7793,89.8793,87.8393
51.0,502.0,18,1.0,80.9517,90.0834,88.0117
52.0,503.0,18,2.0,81.1241,90.2641,88.1841
53.0,504.0,18,3.0,81.2566,90.4366,88.3566
