qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,C Clarinet 1,C Clarinet 2,Bassoon 1,Bassoon 2,C Horn 1,C Horn 2,C Trumpet 1,C Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
155.0,94.1153,39,2.5,D6,D6,F5,B4,D5,D5,D4,C3,D4,G3,r,r,r,B4,D4,F4,C3,C2
155.5,94.2492,39,2.75,E6,E6,F5,B4,E5,E5,E4,C3,D4,G3,r,r,r,B4,D4,F4,C3,C2
156.0,94.3831,40,1.0,F6,F6,F5,B4,F5,F5,F4,C3,D4,G3,r,r,r,B4,D4,F4,C3,C2
156.5,94.517,40,1.25,E6,E6,F5,B4,E5,E5,E4,C3,D4,G3,r,r,r,B4,D4,F4,C3,C2
157.0,94.651,40,1.5,F6,F6,B4,F4,F5,F5,F4,C3,D4,G3,D5,G4,C3,B4,D4,F4,C3,C2
157.5,94.7849,40,1.75,E6,E6,B4,F4,E5,E5,E4,C3,D4,G3,D5,G4,C3,B4,D4,F4,C3,C2
158.0,94.9188,40,2.0,F6,F6,B4,F4,F5,F5,F4,C3,D4,G3,D5,G4,C3,B4,D4,F4,C3,C2
158.5,95.0528,40,2.25,D6,D6,B4,F4,D5,D5,D4,C3,D4,G3,D5,G4,C3,B4,D4,F4,C3,C2
159.0,95.1867,40,2.5,C6,C6,B4,F4,C5,C5,C4,C3,D4,G3,D5,G4,C3,B4,D4,F4,C3,C2
159.5,95.3206,40,2.75,B5,B5,B4,F4,B4,B4,B3,C3,D4,G3,D5,G4,C3,B4,D4,F4,C3,C2
160.0,95.4545,41,1.0,C6,C6,C5,E4,C5,C5,C4,C3,C4,E3,C5,E4,C3,C5,C4,E4,C3,C2
160.5,95.5885,41,1.25,C6,C6,C5,E4,C5,C5,C4,C3,C4,E3,C5,E4,C3,C5,C4,E4,C3,C2
161.0,95.7224,41,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,r,r,r
161.5,95.8563,41,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,r,r,r
162.0,95.9903,41,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,r,r,r
162.5,96.1242,41,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,r,r,r
163.0,96.2581,41,2.5,A5,A5,A4,A4,A4,A4,A2,A2,r,r,r,r,r,A4,A3,A3,A2,A1
163.5,96.392,41,2.75,C#6,C#6,C#5,C#5,C#5,C#5,C#3,C#3,r,r,r,r,r,C#5,C#4,C#4,C#3,C#2
164.0,96.526,42,1.0,D6,D6,D5,D5,D5,D5,D3,D3,r,r,r,r,r,D5,D4,D4,D3,D2
164.5,96.6599,42,1.25,D6,D6,D5,D5,D5,D5,D3,D3,r,r,r,r,r,D5,D4,D4,D3,D2
165.0,96.7938,42,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,r,r,r
165.5,96.9278,42,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,r,r,r
166.0,97.0617,42,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
166.5,97.1956,42,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
167.0,97.3295,42,2.5,B5,B5,B4,B4,B4,B4,B2,B2,r,r,r,r,r,B4,B3,B3,B2,B1
167.5,97.4635,42,2.75,E-6,E-6,E-5,E-5,E-5,E-5,E-3,E-3,r,r,r,r,r,E-5,E-4,E-4,E-3,E-2
168.0,97.5974,43,1.0,E6,E6,E5,E5,E5,E5,E3,E3,r,r,r,r,r,E5,E4,E4,E3,E2
168.5,97.7313,43,1.25,E5,E5,E5,E5,E4,E4,E3,E3,r,r,r,r,r,E5,E4,E4,E3,E2
169.0,97.8653,43,1.5,C5,C5,C5,C5,C4,C4,C3,C3,r,r,r,r,r,C5,C4,C4,C3,C2
169.5,97.9992,43,1.75,E5,E5,E5,E5,E4,E4,E3,E3,r,r,r,r,r,E5,E4,E4,E3,E2
170.0,98.1331,43,2.0,F5,F5,F5,F5,F4,F4,F3,F3,r,r,r,r,r,F5,F4,F4,F3,F2
170.5,98.267,43,2.25,D5,D5,D5,D5,D4,D4,D3,D3,r,r,r,r,r,D5,D4,D4,D3,D2
171.0,98.401,43,2.5,G5,G5,G5,G5,G4,G4,G3,G3,r,r,r,r,r,G5,G4,G4,G3,G2
171.5,98.5349,43,2.75,E5,E5,E5,E5,E4,E4,E3,E3,r,r,r,r,r,E5,E4,E4,E3,E2
172.0,98.6688,44,1.0,A5,A5,A5,A5,A4,A4,A3,A3,r,r,r,r,r,A5,A4,A4,A3,A2
172.5,98.8028,44,1.25,F5,F5,F5,F5,F4,F4,F3,F3,r,r,r,r,r,F5,F4,F4,F3,F2
173.0,98.9367,44,1.5,B5,B5,B5,B5,B4,B4,B3,B3,r,r,r,r,r,B5,B4,B4,B3,B2
173.5,99.0706,44,1.75,G5,G5,G5,G5,G4,G4,G3,G3,r,r,r,r,r,G5,G4,G4,G3,G2
174.0,99.2045,44,2.0,C6,C6,C6,C6,C5,C5,C4,C4,r,r,r,r,r,C6,C5,C5,C4,C3
174.5,99.3385,44,2.25,A5,A5,A5,A5,A4,A4,A3,A3,r,r,r,r,r,A5,A4,A4,A3,A2
175.0,99.4724,44,2.5,E5,E5,E5,E5,E4,E4,E3,E3,r,r,r,r,r,E5,E4,E4,E3,E2
175.5,99.6063,44,2.75,F#5,F#5,F#5,F#5,F#4,F#4,F#3,F#3,r,r,r,r,r,F#5,F#4,F#4,F#3,F#2
176.0,99.7403,45,1.0,G5,G5,G5,G5,G4,G4,G3,G3,G4,G3,r,r,r,G5,G4,G3,G2,G1
176.5,99.8742,45,1.25,G5,G5,G5,G5,G4,G4,G3,G3,G4,G3,r,r,r,G5,G4,G4,G3,G2
177.0,100.0081,45,1.5,D6,B5,r,r,D5,B4,r,r,D4,G3,r,r,r,r,r,G4,G3,G2
177.5,100.142,45,1.75,D6,B5,r,r,D5,B4,r,r,D4,G3,r,r,r,r,r,G4,G3,G2
178.0,100.276,45,2.0,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,F4,F3,F2
178.5,100.4099,45,2.25,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,E4,E3,E2
179.0,100.5438,45,2.5,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,D4,D3,D2
179.5,100.6778,45,2.75,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,C4,C3,C2
180.0,100.8117,46,1.0,D6,B5,r,r,D5,B4,r,r,D4,G3,G4,G3,G2,B5,G5,G3,G2,G1
180.5,100.9456,46,1.25,G6,B5,G5,r,D5,B4,G4,r,D4,G3,G4,G3,G2,B5,G5,G3,G2,G1
181.0,101.0795,46,1.5,G6,r,G5,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r
181.5,101.2135,46,1.75,G6,r,G5,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r
182.0,101.3474,46,2.0,F6,r,F5,r,r,r,F4,r,r,r,G4,G3,G2,C6,G5,G4,G3,G2
182.5,101.4813,46,2.25,E6,r,E5,r,r,r,E4,r,r,r,G4,G3,G2,C6,G5,G4,G3,G2
183.0,101.6153,46,2.5,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r
183.5,101.7492,46,2.75,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r
184.0,101.8831,47,1.0,G5,G5,G4,r,r,r,G3,r,r,r,G4,G3,G2,B5,G5,G3,G2,G1
184.5,102.017,47,1.25,G5,G5,G4,r,r,r,G3,r,r,r,G4,G3,G2,B5,G5,G4,G3,G2
185.0,102.151,47,1.5,D6,B5,r,r,D5,B4,r,r,D4,G3,r,r,r,r,r,G4,G3,G2
185.5,102.2849,47,1.75,D6,B5,r,r,D5,B4,r,r,D4,G3,r,r,r,r,r,G4,G3,G2
186.0,102.4188,47,2.0,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,F4,F3,F2
186.5,102.5528,47,2.25,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,E4,E3,E2
187.0,102.6867,47,2.5,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,D4,D3,D2
187.5,102.8206,47,2.75,E6,C6,r,r,E5,C5,r,r,E4,C4,r,r,r,r,r,C4,C3,C2
188.0,102.9545,48,1.0,D6,B5,r,r,D5,B4,r,r,D4,G3,G4,G3,G2,B5,G5,G3,G2,G1
188.5,103.0885,48,1.25,G6,B5,G5,r,D5,B4,G4,r,D4,G3,G4,G3,G2,B5,G5,G3,G2,G1
189.0,103.2224,48,1.5,G6,r,G5,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r
189.5,103.3563,48,1.75,G6,r,G5,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r
190.0,103.4903,48,2.0,F6,r,F5,r,r,r,F4,r,r,r,r,r,r,C6,G5,G4,G3,G2
190.5,103.6242,48,2.25,E6,r,E5,r,r,r,E4,r,r,r,r,r,r,C6,G5,G4,G3,G2
191.0,103.7581,48,2.5,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r
191.5,103.892,48,2.75,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r
192.0,104.026,49,1.0,G5,G5,G4,G4,G4,G4,G3,G2,r,r,G4,G3,G2,B5,G5,G3,G2,G1
192.5,104.1599,49,1.25,G5,G5,G4,G4,G4,G4,G3,G2,r,r,G4,G3,G2,B5,G5,G4,G3,G2
193.0,104.2938,49,1.5,D6,B5,G5,D5,D5,B4,G4,G3,D4,G3,D5,G4,r,r,r,G4,G3,G2
193.5,104.4278,49,1.75,D6,B5,G5,D5,D5,B4,G4,G3,D4,G3,D5,G4,r,r,r,G4,G3,G2
194.0,104.5617,49,2.0,r,r,r,r,r,r,r,r,r,r,r,r,C3,C6,G5,F4,F3,F2
194.5,104.6956,49,2.25,r,r,r,r,r,r,r,r,r,r,r,r,C3,C6,G5,E4,E3,E2
195.0,104.8295,49,2.5,E6,C6,A5,E5,E5,C5,C4,C3,E4,C4,E5,C5,r,r,r,D4,D3,D2
195.5,104.9635,49,2.75,E6,C6,A5,E5,E5,C5,C4,C3,E4,C4,E5,C5,r,r,r,C4,C3,C2
196.0,105.0974,50,1.0,r,r,r,r,r,r,r,r,r,r,r,r,G2,B5,G5,G3,G2,G1
196.5,105.2313,50,1.25,r,r,r,r,r,r,r,r,r,r,r,r,G2,B5,G5,G4,G3,G2
197.0,105.3653,50,1.5,D6,B5,G5,D5,D5,B4,G4,G3,D4,G3,D5,G4,r,r,r,G4,G3,G2
197.5,105.4992,50,1.75,D6,B5,G5,D5,D5,B4,G4,G3,D4,G3,D5,G4,r,r,r,G4,G3,G2
198.0,105.6331,50,2.0,r,r,r,r,r,r,r,r,r,r,r,r,C3,C6,G5,F4,F3,F2
198.5,105.767,50,2.25,r,r,r,r,r,r,r,r,r,r,r,r,C3,C6,G5,E4,E3,E2
199.0,105.901,50,2.5,E6,C6,G5,E5,E5,C5,C4,C3,E4,C4,E5,C5,r,r,r,D4,D3,D2
199.5,106.0349,50,2.75,E6,C6,G5,E5,E5,C5,C4,C3,E4,C4,E5,C5,r,r,r,C4,C3,C2
200.0,106.1688,51,1.0,D6,B5,G5,D5,D5,B4,G4,G3,D4,G3,D5,G4,G2,B5,G5,G3,G2,G1
202.0,106.7045,51,2.0,G5,G5,G5,G5,G5,G5,G3,G3,D4,G3,G4,G3,G2,G5,G5,G4,G3,G2
204.0,107.2403,52,1.0,G5,G5,G4,G4,G4,G4,G2,G2,G3,G2,G4,G3,G2,G3,G3,G3,G2,G1
207.0,108.0438,52,2.5,r,r,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
208.0,108.3117,53,1.0,r,r,G5,r,r,r,r,r,r,r,r,r,r,r,B3,G3,G3,G2
209.0,108.5795,53,1.5,r,r,G5,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r
210.0,108.8474,53,2.0,r,r,G5,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r
210.5,108.9813,53,2.25,r,r,F#5,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r
211.0,109.1153,53,2.5,r,r,E5,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r
211.5,109.2492,53,2.75,r,r,D5,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r
212.0,109.3831,54,1.0,C6,r,C5,r,r,r,r,r,r,r,r,r,r,r,C5,A3,A3,A2
213.0,109.651,54,1.5,C6,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
214.0,109.9188,54,2.0,C6,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
214.5,110.0528,54,2.25,B5,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
215.0,110.1867,54,2.5,A5,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,r
215.5,110.3206,54,2.75,G5,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,r
216.0,110.4545,55,1.0,F#5,r,A5,r,r,r,r,r,r,r,r,r,r,C4,C4,D3,D3,D2
217.0,110.7224,55,1.5,r,r,A5,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r
218.0,110.9903,55,2.0,r,r,A5,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r
218.5,111.1242,55,2.25,r,r,F#5,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r
219.0,111.2581,55,2.5,r,r,D5,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r
219.5,111.392,55,2.75,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r
220.0,111.526,56,1.0,D6,r,B4,r,r,r,r,r,r,r,r,r,r,B3,G4,G3,G3,G2
221.0,111.7938,56,1.5,D6,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
222.0,112.0617,56,2.0,D6,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
222.5,112.1956,56,2.25,B5,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
223.0,112.3295,56,2.5,A5,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
223.5,112.4635,56,2.75,G5,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
224.0,112.5974,57,1.0,A5,r,F#5,r,A4,F#4,r,r,r,r,r,r,r,A4,F#4,D4,D3,D2
225.0,112.8653,57,1.5,C6,r,A5,r,C5,A4,r,r,r,r,r,r,r,r,r,r,r,r
226.0,113.1331,57,2.0,C6,r,A5,r,C5,A4,D4,r,r,r,r,r,r,A5,C5,D4,F#3,F#2
226.5,113.267,57,2.25,C6,r,A5,r,C5,A4,C#4,r,r,r,r,r,r,A5,C5,D4,F#3,F#2
227.0,113.401,57,2.5,B5,r,G5,r,B4,G4,D4,r,r,r,r,r,r,G5,B4,D5,G3,G2
227.5,113.5349,57,2.75,B5,r,G5,r,B4,G4,C#4,r,r,r,r,r,r,G5,B4,D5,G3,G2
228.0,113.6688,58,1.0,A5,r,F#5,r,A4,F#4,D4,r,r,r,r,r,r,F#5,A4,D4,D3,D2
229.0,113.9367,58,1.5,C6,r,A5,r,C5,A4,r,r,r,r,r,r,r,r,r,r,r,r
230.0,114.2045,58,2.0,C6,r,A5,r,C5,A4,D4,r,r,r,r,r,r,A5,C5,D4,F#3,F#2
230.5,114.3385,58,2.25,C6,r,A5,r,C5,A4,C#4,r,r,r,r,r,r,A5,C5,D4,F#3,F#2
231.0,114.4724,58,2.5,B5,r,G5,r,B4,G4,D4,r,r,r,r,r,r,G5,B4,D5,G3,G2
231.5,114.6063,58,2.75,B5,r,G5,r,B4,G4,C#4,r,r,r,r,r,r,G5,B4,D5,G3,G2
232.0,114.7403,59,1.0,A5,r,F#5,r,A4,F#4,D4,r,r,r,r,r,r,F#5,D4,A4,A3,A2
233.0,115.0081,59,1.5,D6,r,F#5,r,r,r,D4,r,r,r,r,r,r,D5,F#4,r,r,r
234.0,115.276,59,2.0,C#6,r,G5,r,r,r,E4,r,r,r,r,r,r,r,r,A3,A2,A1
235.0,115.5438,59,2.5,E6,r,C#5,r,r,r,G4,r,r,r,r,r,r,C#5,G4,r,r,r
236.0,115.8117,60,1.0,D6,r,D5,r,r,r,F#4,r,r,r,r,r,r,D5,F#4,D3,D3,D2
237.0,116.0795,60,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C3
239.0,116.6153,60,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,A3,A3,A2
240.0,116.8831,61,1.0,r,r,r,r,r,r,B2,r,r,r,r,r,r,G5,G4,G3,G3,G2
241.0,117.151,61,1.5,r,r,r,r,r,r,D3,r,r,r,r,r,r,G5,G4,r,r,r
242.0,117.4188,61,2.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,G5,G4,r,r,r
242.5,117.5528,61,2.25,r,r,r,r,r,r,G3,r,r,r,r,r,r,F#5,F#4,r,r,r
243.0,117.6867,61,2.5,r,r,r,r,r,r,B3,r,r,r,r,r,r,E5,E4,r,r,r
243.5,117.8206,61,2.75,r,r,r,r,r,r,B3,r,r,r,r,r,r,D5,D4,r,r,r
244.0,117.9545,62,1.0,C6,r,C5,r,C4,r,C4,r,r,r,r,r,r,C5,C4,A3,A3,A2
245.0,118.2224,62,1.5,C6,r,C5,r,E4,r,r,r,r,r,r,r,r,r,r,r,r,r
246.0,118.4903,62,2.0,C6,r,C5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r
246.5,118.6242,62,2.25,B5,r,B4,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r
247.0,118.7581,62,2.5,A5,r,A4,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r
247.5,118.892,62,2.75,G5,r,G4,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r
248.0,119.026,63,1.0,F#5,r,F#4,r,C4,r,D3,r,r,r,r,r,r,A5,A4,D3,D3,D2
249.0,119.2938,63,1.5,r,r,r,r,r,r,F#3,r,r,r,r,r,r,A5,A4,r,r,r
250.0,119.5617,63,2.0,r,r,r,r,r,r,A3,r,r,r,r,r,r,A5,A4,r,r,r
250.5,119.6956,63,2.25,r,r,r,r,r,r,A3,r,r,r,r,r,r,F#5,F#4,r,r,r
251.0,119.8295,63,2.5,r,r,r,r,r,r,D4,r,r,r,r,r,r,D5,D4,r,r,r
251.5,119.9635,63,2.75,r,r,r,r,r,r,D4,r,r,r,r,r,r,C5,C4,r,r,r
252.0,120.0974,64,1.0,F6,r,r,r,D4,B3,G3,r,r,r,r,r,r,B4,B3,G3,G3,G2
253.0,120.3653,64,1.5,F6,r,r,r,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r
254.0,120.6331,64,2.0,F6,r,r,r,B4,F4,r,r,r,r,r,r,r,r,r,r,r,r
254.5,120.767,64,2.25,D6,r,r,r,B4,F4,r,r,r,r,r,r,r,r,r,r,r,r
255.0,120.901,64,2.5,B5,r,r,r,D5,B4,r,r,r,r,r,r,r,r,r,r,r,r
255.5,121.0349,64,2.75,F5,r,r,r,D5,B4,r,r,r,r,r,r,r,r,r,r,r,r
256.0,121.1688,65,1.0,E5,r,r,r,E5,C5,E4,C4,r,r,r,r,r,E5,E4,C4,C4,C3
257.0,121.4367,65,1.5,E6,C6,E5,C5,r,r,E4,C4,r,r,r,r,r,G5,G4,C4,C4,C3
258.0,121.7045,65,2.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,G5,G4,r,r,r
259.0,121.9724,65,2.5,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,G#5,G#4,B3,B3,B2
260.0,122.2403,66,1.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,G5,G4,C4,C4,C3
261.0,122.5081,66,1.5,E6,C6,E5,C5,r,r,E4,C4,r,r,r,r,r,G5,G4,C4,C4,C3
262.0,122.776,66,2.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,G5,G4,r,r,r
263.0,123.0438,66,2.5,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,G#5,G#4,B3,B3,B2
264.0,123.3117,67,1.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,A5,A4,C4,C4,C3
265.0,123.5795,67,1.5,E6,C6,E5,C5,r,r,E4,C4,r,r,r,r,r,E5,C5,E4,A3,A2
266.0,123.8474,67,2.0,D6,B5,D5,B4,r,r,D4,B3,r,r,r,r,r,D5,B4,G#4,B3,B2
267.0,124.1153,67,2.5,C6,A5,C5,A4,r,r,C4,A3,r,r,r,r,r,C5,A4,A4,C4,C3
268.0,124.3831,68,1.0,B5,G5,B4,G4,D5,D4,B3,G3,D4,D4,r,r,r,B4,G4,D4,D4,D3
270.0,124.9188,68,2.0,A5,F#5,A4,F#4,D5,D4,A3,F#3,D4,D4,r,r,r,A4,F#4,D4,C4,C3
272.0,125.4545,69,1.0,D6,G5,D5,D4,D5,D4,B3,B2,D4,D4,D5,D5,r,D6,D5,G4,B3,B2
273.0,125.7224,69,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,G4,B3,B2
274.0,125.9903,69,2.0,C6,F#5,F#5,C5,C5,F#4,A3,A2,D4,D4,D5,D5,r,C6,D5,F#4,A3,A2
275.0,126.2581,69,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,D5,F#4,A3,A2
276.0,126.526,70,1.0,B5,G5,G5,B4,B4,G4,G3,G2,D4,D4,D5,D5,r,B5,D5,G4,G3,G2
277.0,126.7938,70,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,D5,G4,G3,G2
278.0,127.0617,70,2.0,A5,r,A4,A4,r,r,r,r,r,r,r,r,r,A5,A4,D5,C4,C3
278.5,127.1956,70,2.25,B5,r,B4,B4,r,r,r,r,r,r,r,r,r,B5,B4,D5,C4,C3
279.0,127.3295,70,2.5,C6,r,C5,C5,r,r,r,r,r,r,r,r,r,C6,C5,D5,C4,C3
279.5,127.4635,70,2.75,C#6,r,C#5,C#5,r,r,r,r,r,r,r,r,r,C#6,C#5,D5,C4,C3
280.0,127.5974,71,1.0,D6,D6,D5,D5,r,r,D4,D4,D4,D4,D5,D5,r,D6,D5,G4,B3,B2
281.0,127.8653,71,1.5,D6,D6,D5,D5,r,r,D4,D4,D4,D4,D5,D5,r,D6,D5,G4,B3,B2
282.0,128.1331,71,2.0,F#6,C6,F#5,C5,r,r,F#4,C4,D4,D4,D5,D5,r,C6,D5,F#4,A3,A2
283.0,128.401,71,2.5,F#6,C6,F#5,C5,r,r,F#4,C4,D4,D4,D5,D5,r,C6,D5,F#4,A3,A2
284.0,128.6688,72,1.0,G6,B5,G5,B4,r,r,G4,B3,D4,D4,D5,D5,r,B5,D5,G4,G3,G2
285.0,128.9367,72,1.5,r,r,r,r,r,r,r,r,D4,D4,D5,D5,r,B5,D5,G4,G3,G2
286.0,129.2045,72,2.0,A5,A5,A4,A4,r,r,r,r,r,r,r,r,r,A5,A4,D5,C4,C3
286.5,129.3385,72,2.25,B5,B5,B4,B4,r,r,r,r,r,r,r,r,r,B5,B4,D5,C4,C3
287.0,129.4724,72,2.5,C6,C6,C5,C5,r,r,r,r,r,r,r,r,r,C6,C5,D5,C4,C3
287.5,129.6063,72,2.75,C#6,C#6,C#5,C#5,r,r,r,r,r,r,r,r,r,C#6,C#5,D5,C4,C3
288.0,129.7403,73,1.0,D6,D6,D5,D5,D5,D5,B3,B3,D4,D4,D5,D5,r,D6,D5,B3,B3,B2
289.0,130.0081,73,1.5,D6,D6,D5,D5,D5,D5,B3,B3,D4,D4,D5,D5,r,D6,D5,B3,B3,B2
289.25,130.0751,73,1.625,D6,D6,D5,D5,D5,D5,B3,B3,D4,D4,D5,D5,r,D6,D5,B3,B3,B2
289.5,130.142,73,1.75,C6,C6,C5,C5,C5,C5,A3,A3,D4,D4,D5,D5,r,C6,C5,A3,A3,A2
289.75,130.209,73,1.875,C6,C6,C5,C5,C5,C5,A3,A3,D4,D4,D5,D5,r,C6,C5,A3,A3,A2
290.0,130.276,73,2.0,B5,B5,B4,B4,B4,B4,G3,G3,r,r,r,r,r,B5,B4,G3,G3,G2
290.25,130.3429,73,2.125,B5,B5,B4,B4,B4,B4,G3,G3,r,r,r,r,r,B5,B4,G3,G3,G2
290.5,130.4099,73,2.25,A5,A5,A4,A4,A4,A4,A3,A3,r,r,r,r,r,A5,A4,A3,A3,A2
290.75,130.4769,73,2.375,A5,A5,A4,A4,A4,A4,A3,A3,r,r,r,r,r,A5,A4,A3,A3,A2
291.0,130.5438,73,2.5,G5,G5,G4,G4,G4,G4,B-3,B-3,r,r,r,r,r,G5,G4,B-3,B-3,B-2
291.25,130.6108,73,2.625,G5,G5,G4,G4,G4,G4,B-3,B-3,r,r,r,r,r,G5,G4,B-3,B-3,B-2
291.5,130.6778,73,2.75,F5,F5,F4,F4,F4,F4,B3,B3,r,r,r,r,r,F5,F4,B3,B3,B2
291.75,130.7447,73,2.875,r,r,F4,F4,F4,F4,B3,B3,r,r,r,r,r,F5,F4,B3,B3,B2
292.0,130.8117,74,1.0,E5,E5,E4,E4,E4,E4,C4,C4,r,r,r,r,r,E5,E4,C4,C4,C3
292.25,130.8787,74,1.125,E5,E5,E4,E4,E4,E4,C4,C4,r,r,r,r,r,E5,E5,C4,C4,C3
292.5,130.9456,74,1.25,E5,E5,E5,E5,E5,E5,C4,C4,r,r,r,r,r,E5,E5,C4,C4,C3
292.75,131.0126,74,1.375,E5,E5,E5,E5,E5,E5,C4,C4,r,r,r,r,r,E5,E5,C4,C4,C3
293.0,131.0795,74,1.5,E6,E6,E5,E5,E5,E5,C4,C4,r,r,r,r,r,E5,E5,C4,C4,C3
293.25,131.1465,74,1.625,E6,E6,E5,E5,E5,E5,C4,C4,r,r,r,r,r,E5,E5,C4,C4,C3
293.5,131.2135,74,1.75,D6,D6,D5,D5,D5,D5,B3,B3,r,r,r,r,r,D5,D5,B3,B3,B2
293.75,131.2804,74,1.875,D6,D6,D5,D5,D5,D5,B3,B3,r,r,r,r,r,D5,D5,B3,B3,B2
294.0,131.3474,74,2.0,C6,C6,C5,C5,C5,C5,E4,E4,r,r,r,r,r,C5,C5,E4,E4,E3
294.25,131.4144,74,2.125,C6,C6,C5,C5,C5,C5,E4,E4,r,r,r,r,r,C5,C5,E4,E4,E3
294.5,131.4813,74,2.25,B5,B5,B4,B4,B4,B4,D4,D4,r,r,r,r,r,B4,B4,D4,D4,D3
294.75,131.5483,74,2.375,B5,B5,B4,B4,B4,B4,D4,D4,r,r,r,r,r,B4,B4,D4,D4,D3
295.0,131.6153,74,2.5,A5,A5,A4,A4,A4,A4,C4,C4,r,r,r,r,r,A4,A4,C4,C4,C3
295.25,131.6822,74,2.625,A5,A5,A4,A4,A4,A4,C4,C4,r,r,r,r,r,A4,A4,C4,C4,C3
295.5,131.7492,74,2.75,G5,G5,G4,G4,G4,G4,C#4,C#4,r,r,r,r,r,G4,G4,C#4,C#4,C#3
295.75,131.8162,74,2.875,G5,G5,G4,G4,G4,G4,C#4,C#4,r,r,r,r,r,G4,G4,C#4,C#4,C#3
296.0,131.8831,75,1.0,F#5,F#5,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,F#4,F#4,D4,D4,D3
296.25,131.9501,75,1.125,F#5,F#5,F#4,F#4,F#4,F#4,D4,D4,r,r,r,r,r,F#4,F#4,D4,D4,D3
296.5,132.017,75,1.25,G5,G5,G4,G4,G4,G4,B3,B3,r,r,r,r,r,G4,G4,B4,B3,B2
